TimeStamp,adx_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 19:39:00,-11.6342668949945,60.31,60.32,60.31,1,-59.360000000000014,0.9499999999999886,Hold
2025-05-20 19:40:00,2.10004926252935,60.35,60.35,60.34,2,-119.71000000000001,0.9699999999999989,Buy
2025-05-20 19:41:00,29.172495732109713,60.39,60.4,60.39,2,-119.71000000000001,1.0699999999999932,Hold
2025-05-20 19:42:00,50.43655246788402,60.43,60.43,60.42,2,-119.71000000000001,1.1299999999999955,Hold
2025-05-20 19:43:00,49.79123803315117,60.42,60.42,60.41,2,-119.71000000000001,1.1099999999999852,Hold
2025-05-20 19:44:00,46.65804515953062,60.42,60.43,60.42,2,-119.71000000000001,1.1299999999999955,Hold
2025-05-20 19:45:00,61.396085878573274,60.44,60.45,60.44,2,-119.71000000000001,1.1699999999999875,Hold
2025-05-20 19:46:00,93.22326841193274,60.47,60.47,60.46,2,-119.71000000000001,1.2099999999999937,Hold
2025-05-20 19:47:00,63.91737178937337,60.44,60.44,60.43,2,-119.71000000000001,1.1499999999999915,Hold
2025-05-20 19:48:00,66.41092295266769,60.46,60.46,60.45,2,-119.71000000000001,1.1899999999999977,Hold
2025-05-20 19:49:00,57.68704879509583,60.46,60.46,60.45,2,-119.71000000000001,1.1899999999999977,Hold
2025-05-20 19:50:00,69.86558083187958,60.48,60.48,60.47,2,-119.71000000000001,1.2299999999999898,Hold
2025-05-20 19:51:00,92.09703857781481,60.46,60.47,60.46,2,-119.71000000000001,1.2099999999999937,Hold
2025-05-20 19:52:00,3.7670304866490714,60.48,60.48,60.47,2,-119.71000000000001,1.2299999999999898,Hold
2025-05-20 19:53:00,2.237037627529163,60.45,60.46,60.45,2,-119.71000000000001,1.1899999999999977,Hold
2025-05-20 19:54:00,1.6409151667592792,60.46,60.45,60.44,2,-119.71000000000001,1.1699999999999875,Hold
2025-05-20 19:55:00,-6.884892268666574,60.45,60.45,60.44,1,-59.27000000000001,1.1699999999999875,Sell
2025-05-20 19:56:00,-24.20187843535022,60.42,60.43,60.42,1,-59.27000000000001,1.1499999999999915,Hold
2025-05-20 19:57:00,-30.683855076223384,60.42,60.42,60.41,1,-59.27000000000001,1.1399999999999864,Hold
2025-05-20 19:58:00,-23.363084329590965,60.44,60.45,60.44,1,-59.27000000000001,1.1699999999999875,Hold
2025-05-20 19:59:00,-19.87197349814472,60.42,60.42,60.41,1,-59.27000000000001,1.1399999999999864,Hold
2025-05-20 20:00:00,-27.212397828366022,60.4,60.41,60.4,1,-59.27000000000001,1.1299999999999883,Hold
2025-05-20 20:01:00,-59.3543906938557,60.37,60.39,60.38,1,-59.27000000000001,1.1099999999999923,Hold
2025-05-20 20:02:00,-19.700376096575155,60.41,60.42,60.41,1,-59.27000000000001,1.1399999999999864,Hold
2025-05-20 20:03:00,2.578098199180563,60.44,60.45,60.44,2,-119.72000000000001,1.1599999999999824,Buy
2025-05-20 20:04:00,1.9341543393865803,60.45,60.46,60.45,2,-119.72000000000001,1.1799999999999926,Hold
2025-05-20 20:05:00,17.557502934359057,60.46,60.46,60.45,2,-119.72000000000001,1.1799999999999926,Hold
2025-05-20 20:06:00,49.10148320095922,60.51,60.51,60.5,2,-119.72000000000001,1.279999999999987,Hold
2025-05-20 20:07:00,28.195119947191575,60.47,60.47,60.46,2,-119.72000000000001,1.1999999999999886,Hold
2025-05-20 20:08:00,24.927869039850112,60.49,60.5,60.49,2,-119.72000000000001,1.259999999999991,Hold
2025-05-20 20:09:00,32.470555774245476,60.47,60.48,60.47,2,-119.72000000000001,1.2199999999999847,Hold
2025-05-20 20:10:00,73.86169362238365,60.53,60.53,60.52,2,-119.72000000000001,1.3199999999999932,Hold
2025-05-20 20:11:00,65.6286543794048,60.51,60.52,60.51,2,-119.72000000000001,1.299999999999983,Hold
2025-05-20 20:12:00,41.488463793598534,60.54,60.54,60.53,2,-119.72000000000001,1.3399999999999892,Hold
2025-05-20 20:13:00,35.876038785059585,60.51,60.52,60.51,2,-119.72000000000001,1.299999999999983,Hold
2025-05-20 20:14:00,-44.28297680817913,60.45,60.45,60.44,1,-59.280000000000015,1.1599999999999824,Sell
2025-05-20 20:15:00,-44.320326482846085,60.47,60.47,60.46,1,-59.280000000000015,1.1799999999999855,Hold
2025-05-20 20:16:00,-83.96733158808289,60.37,60.38,60.37,1,-59.280000000000015,1.089999999999982,Hold
2025-05-20 20:17:00,-94.1550393027756,60.39,60.38,60.37,1,-59.280000000000015,1.089999999999982,Hold
2025-05-20 20:18:00,-70.38053313511648,60.41,60.42,60.41,1,-59.280000000000015,1.1299999999999812,Hold
2025-05-20 20:19:00,-52.18867072872805,60.42,60.42,60.41,1,-59.280000000000015,1.1299999999999812,Hold
2025-05-20 20:20:00,-59.14656042184277,60.4,60.41,60.4,1,-59.280000000000015,1.1199999999999832,Hold
2025-05-20 20:21:00,-175.44051193057138,60.28,60.27,60.26,1,-59.280000000000015,0.9799999999999827,Hold
2025-05-20 20:22:00,-189.90740515744264,60.22,60.22,60.21,1,-59.280000000000015,0.9299999999999855,Hold
2025-05-20 20:23:00,-175.64031033637576,60.26,60.27,60.26,1,-59.280000000000015,0.9799999999999827,Hold
2025-05-20 20:24:00,-129.56571819883368,60.26,60.27,60.26,1,-59.280000000000015,0.9799999999999827,Hold
2025-05-20 20:25:00,-28.954264403510717,60.34,60.34,60.33,1,-59.280000000000015,1.049999999999983,Hold
2025-05-20 20:26:00,-20.310159098956152,60.3,60.3,60.29,1,-59.280000000000015,1.0099999999999838,Hold
2025-05-20 20:27:00,-46.18703769221353,60.26,60.26,60.25,1,-59.280000000000015,0.9699999999999847,Hold
2025-05-20 20:28:00,-94.16892229502066,60.19,60.19,60.18,1,-59.280000000000015,0.8999999999999844,Hold
2025-05-20 20:29:00,-106.12676776232796,60.16,60.17,60.16,1,-59.280000000000015,0.8799999999999812,Hold
2025-05-20 20:30:00,-116.50451800461245,60.14,60.15,60.14,1,-59.280000000000015,0.8599999999999852,Hold
2025-05-20 20:31:00,-36.39642478261372,60.15,60.16,60.15,1,-59.280000000000015,0.8699999999999832,Hold
2025-05-20 20:32:00,-32.55917119650545,60.13,60.14,60.13,1,-59.280000000000015,0.8499999999999872,Hold
2025-05-20 20:33:00,4.447477494048826,60.19,60.2,60.19,2,-119.48000000000002,0.8999999999999773,Buy
2025-05-20 20:34:00,8.016511080072993,60.22,60.23,60.22,2,-119.48000000000002,0.9599999999999795,Hold
2025-05-20 20:35:00,21.63524336395801,60.26,60.27,60.26,2,-119.48000000000002,1.0399999999999778,Hold
2025-05-20 20:36:00,53.506569657447564,60.28,60.29,60.28,2,-119.48000000000002,1.079999999999984,Hold
2025-05-20 20:37:00,52.49903157341334,60.33,60.33,60.32,2,-119.48000000000002,1.1599999999999824,Hold
2025-05-20 20:38:00,52.474088291100806,60.31,60.31,60.3,2,-119.48000000000002,1.1199999999999761,Hold
2025-05-20 20:39:00,-2.908205929619722,60.26,60.26,60.25,1,-59.23000000000002,1.0199999999999818,Sell
2025-05-20 20:40:00,-30.91145546621787,60.22,60.23,60.22,1,-59.23000000000002,0.9899999999999807,Hold
2025-05-20 20:41:00,-54.109751927068416,60.15,60.16,60.15,1,-59.23000000000002,0.9199999999999804,Hold
2025-05-20 20:42:00,-102.80483890584382,60.1,60.11,60.1,1,-59.23000000000002,0.8699999999999832,Hold
2025-05-20 20:43:00,-96.90577235864875,60.12,60.12,60.11,1,-59.23000000000002,0.8799999999999812,Hold
2025-05-20 20:44:00,-71.82673875846922,60.08,60.09,60.08,1,-59.23000000000002,0.8499999999999801,Hold
2025-05-20 20:45:00,-66.47056419675033,60.1,60.1,60.09,1,-59.23000000000002,0.8599999999999852,Hold
2025-05-20 20:46:00,-94.19897779202739,60.03,60.04,60.03,1,-59.23000000000002,0.799999999999983,Hold
2025-05-20 20:47:00,-122.42668522611339,59.98,59.98,59.97,1,-59.23000000000002,0.7399999999999807,Hold
2025-05-20 20:48:00,-139.61778483462584,59.98,59.98,59.97,1,-59.23000000000002,0.7399999999999807,Hold
2025-05-20 20:49:00,-171.51290369980816,59.93,59.93,59.92,1,-59.23000000000002,0.6899999999999835,Hold
2025-05-20 20:50:00,-147.4253162562372,59.96,59.96,59.95,1,-59.23000000000002,0.7199999999999847,Hold
2025-05-20 20:51:00,-112.09654209235995,59.96,59.96,59.95,1,-59.23000000000002,0.7199999999999847,Hold
2025-05-20 20:52:00,-127.92616077447603,59.92,59.92,59.91,1,-59.23000000000002,0.6799999999999784,Hold
2025-05-20 20:53:00,-45.180412588326035,59.99,60.0,59.99,1,-59.23000000000002,0.7599999999999838,Hold
2025-05-20 20:54:00,-15.098541848976115,60.01,60.01,60.0,1,-59.23000000000002,0.7699999999999818,Hold
2025-05-20 20:55:00,-11.271714330805844,60.0,60.0,59.99,1,-59.23000000000002,0.7599999999999838,Hold
2025-05-20 20:56:00,-69.20493138063436,59.9,59.9,59.89,1,-59.23000000000002,0.6599999999999824,Hold
2025-05-20 20:57:00,-92.72356420858085,59.88,59.88,59.87,1,-59.23000000000002,0.6399999999999793,Hold
2025-05-20 20:58:00,-127.97160480313937,59.84,59.85,59.84,1,-59.23000000000002,0.6099999999999852,Hold
2025-05-20 20:59:00,-120.24320415247254,59.84,59.85,59.84,1,-59.23000000000002,0.6099999999999852,Hold
2025-05-20 21:00:00,-134.61077837553245,59.85,59.86,59.85,1,-59.23000000000002,0.6199999999999832,Hold
2025-05-20 21:01:00,-76.47542015074664,59.87,59.88,59.87,1,-59.23000000000002,0.6399999999999793,Hold
2025-05-20 21:02:00,-23.199211106094847,59.85,59.86,59.85,1,-59.23000000000002,0.6199999999999832,Hold
2025-05-20 21:03:00,-17.43758074129388,59.87,59.88,59.87,1,-59.23000000000002,0.6399999999999793,Hold
2025-05-20 21:04:00,-21.50791443624309,59.88,59.89,59.88,1,-59.23000000000002,0.6499999999999844,Hold
2025-05-20 21:05:00,58.31258968667363,59.96,59.98,59.97,2,-119.21000000000001,0.7299999999999898,Buy
2025-05-20 21:06:00,65.6307996596353,60.01,60.01,60.0,2,-119.21000000000001,0.789999999999992,Hold
2025-05-20 21:07:00,85.73312350829923,60.04,60.04,60.03,2,-119.21000000000001,0.8499999999999943,Hold
2025-05-20 21:08:00,135.75847717017,60.08,60.08,60.07,2,-119.21000000000001,0.9299999999999926,Hold
2025-05-20 21:09:00,119.02221850777909,60.12,60.12,60.11,2,-119.21000000000001,1.009999999999991,Hold
2025-05-20 21:10:00,105.4068275765066,60.1,60.11,60.1,2,-119.21000000000001,0.9899999999999949,Hold
2025-05-20 21:11:00,98.09023002284532,60.1,60.1,60.09,2,-119.21000000000001,0.9699999999999989,Hold
2025-05-20 21:12:00,52.01741288954107,60.1,60.11,60.1,2,-119.21000000000001,0.9899999999999949,Hold
2025-05-20 21:13:00,96.68866753136696,60.16,60.17,60.16,2,-119.21000000000001,1.1099999999999852,Hold
2025-05-20 21:14:00,121.1727679579778,60.17,60.18,60.17,2,-119.21000000000001,1.1299999999999955,Hold
2025-05-20 21:15:00,123.30657970981213,60.19,60.2,60.19,2,-119.21000000000001,1.1699999999999875,Hold
2025-05-20 21:16:00,128.66987149008253,60.15,60.16,60.15,2,-119.21000000000001,1.0899999999999892,Hold
2025-05-20 21:17:00,64.95714465561291,60.2,60.21,60.2,2,-119.21000000000001,1.1899999999999977,Hold
2025-05-20 21:18:00,107.02708798639684,60.28,60.28,60.27,2,-119.21000000000001,1.3299999999999983,Hold
2025-05-20 21:19:00,109.23450812879949,60.28,60.28,60.27,2,-119.21000000000001,1.3299999999999983,Hold
2025-05-20 21:20:00,157.74712850516536,60.36,60.36,60.35,2,-119.21000000000001,1.4899999999999949,Hold
2025-05-20 21:21:00,156.48414453871533,60.37,60.37,60.36,2,-119.21000000000001,1.509999999999991,Hold
2025-05-20 21:22:00,174.68882784706543,60.42,60.42,60.41,2,-119.21000000000001,1.6099999999999852,Hold
2025-05-20 21:23:00,190.2157884350438,60.44,60.44,60.43,2,-119.21000000000001,1.6499999999999915,Hold
2025-05-20 21:24:00,190.82214389505435,60.43,60.44,60.43,2,-119.21000000000001,1.6499999999999915,Hold
2025-05-20 21:25:00,167.66066466759696,60.44,60.44,60.43,2,-119.21000000000001,1.6499999999999915,Hold
2025-05-20 21:26:00,145.03955710520114,60.42,60.44,60.43,2,-119.21000000000001,1.6499999999999915,Hold
2025-05-20 21:27:00,176.3842696812233,60.5,60.5,60.49,2,-119.21000000000001,1.769999999999996,Hold
2025-05-20 21:28:00,159.6618328584113,60.51,60.52,60.51,2,-119.21000000000001,1.809999999999988,Hold
2025-05-20 21:29:00,154.09988268171156,60.46,60.47,60.46,2,-119.21000000000001,1.7099999999999937,Hold
2025-05-20 21:30:00,146.20371491917342,60.52,60.53,60.52,2,-119.21000000000001,1.8299999999999983,Hold
2025-05-20 21:31:00,149.30074122434445,60.54,60.55,60.54,2,-119.21000000000001,1.8699999999999903,Hold
2025-05-20 21:32:00,140.27631137749904,60.56,60.56,60.55,2,-119.21000000000001,1.8899999999999864,Hold
2025-05-20 21:33:00,155.7496802165411,60.56,60.57,60.56,2,-119.21000000000001,1.9099999999999966,Hold
2025-05-20 21:34:00,169.83859313853256,60.58,60.58,60.57,2,-119.21000000000001,1.9299999999999926,Hold
2025-05-20 21:35:00,87.1786354408991,60.57,60.57,60.56,2,-119.21000000000001,1.9099999999999966,Hold
2025-05-20 21:36:00,68.01876076570994,60.6,60.61,60.6,2,-119.21000000000001,1.9899999999999949,Hold
2025-05-20 21:37:00,73.21665892331484,60.6,60.6,60.59,2,-119.21000000000001,1.9699999999999989,Hold
2025-05-20 21:38:00,75.54949638489946,60.58,60.59,60.58,2,-119.21000000000001,1.9499999999999886,Hold
2025-05-20 21:39:00,23.485711915177014,60.58,60.58,60.57,2,-119.21000000000001,1.9299999999999926,Hold
2025-05-20 21:40:00,32.340174457267864,60.6,60.61,60.6,2,-119.21000000000001,1.9899999999999949,Hold
2025-05-20 21:41:00,42.4221692225694,60.62,60.62,60.61,2,-119.21000000000001,2.009999999999991,Hold
2025-05-20 21:42:00,63.85654345294957,60.63,60.63,60.62,2,-119.21000000000001,2.029999999999987,Hold
2025-05-20 21:43:00,106.19790358690045,60.67,60.68,60.67,2,-119.21000000000001,2.1299999999999955,Hold
2025-05-20 21:44:00,42.7427274941625,60.61,60.62,60.61,2,-119.21000000000001,2.009999999999991,Hold
2025-05-20 21:45:00,37.94565412276425,60.65,60.66,60.65,2,-119.21000000000001,2.089999999999989,Hold
2025-05-20 21:46:00,47.72973535924937,60.71,60.72,60.71,2,-119.21000000000001,2.2099999999999937,Hold
2025-05-20 21:47:00,76.85280480136815,60.75,60.75,60.74,2,-119.21000000000001,2.269999999999996,Hold
2025-05-20 21:48:00,92.13691507316659,60.74,60.75,60.74,2,-119.21000000000001,2.269999999999996,Hold
2025-05-20 21:49:00,69.19356124270963,60.76,60.76,60.75,2,-119.21000000000001,2.289999999999992,Hold
2025-05-20 21:50:00,130.02990172120255,60.82,60.83,60.82,2,-119.21000000000001,2.4299999999999926,Hold
2025-05-20 21:51:00,139.69735401792167,60.81,60.82,60.81,2,-119.21000000000001,2.4099999999999966,Hold
2025-05-20 21:52:00,103.13539441327596,60.81,60.81,60.8,2,-119.21000000000001,2.3899999999999864,Hold
2025-05-20 21:53:00,72.09214355649532,60.81,60.82,60.81,2,-119.21000000000001,2.4099999999999966,Hold
2025-05-20 21:54:00,102.35262168233965,60.85,60.85,60.84,2,-119.21000000000001,2.469999999999999,Hold
2025-05-20 21:55:00,114.49034382522035,60.9,60.9,60.89,2,-119.21000000000001,2.569999999999993,Hold
2025-05-20 21:56:00,168.31729887597217,60.97,60.97,60.96,2,-119.21000000000001,2.7099999999999937,Hold
2025-05-20 21:57:00,194.99600598356332,61.04,61.05,61.04,2,-119.21000000000001,2.8699999999999903,Hold
2025-05-20 21:58:00,93.64647639896396,60.9,60.91,60.9,2,-119.21000000000001,2.589999999999989,Hold
2025-05-20 21:59:00,16.471280523310313,60.9,60.91,60.9,2,-119.21000000000001,2.589999999999989,Hold
2025-05-20 22:00:00,-18.780932034378417,60.78,60.8,60.78,2,-119.21000000000001,2.3499999999999943,No trade
