,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-06-03 19:29:00,347.2903,347.66,347.19,347.5556,213654.0,347.6599,347.4513,347.2903,347.66,347.19,347.5556,213654,347.6599,347.4513,2.305138616163675,2.144224330449407,0.2506719302480907,0.24900383561778158,0,1,-335.772,11.679,Hold,0,11.679,-0.793,12.472
2025-06-03 19:30:00,347.53,348.0016,347.45,347.88,212802.0,347.9844,347.7756,347.53,348.0016,347.45,347.88,212802,347.9844,347.7756,1.9807386161637064,2.1413671875922664,0.21539510411613072,0.24867204219475536,0,1,-335.772,12.004,Hold,0,12.004,-0.469,12.472999999999999
2025-06-03 19:31:00,347.8939,348.15,347.7004,348.1048,182774.0,348.2092,348.0004,347.8939,348.15,347.7004,348.1048,182774,348.2092,348.0004,1.7559386161636903,2.084967187592262,0.19094926405920737,0.24212244002421168,0,1,-335.772,12.228,Hold,0,12.228,-0.244,12.472
2025-06-03 19:32:00,348.0884,348.2557,347.9721,348.0604,221203.0,348.1648,347.956,348.0884,348.2557,347.9721,348.0604,221203,348.1648,347.956,1.8003386161636863,2.064195759020834,0.19577753496012917,0.2397103018388091,0,1,-335.772,12.184,Hold,0,12.184,-0.288,12.472
2025-06-03 19:33:00,348.08,348.23,347.95,347.97,134294.0,348.0744,347.8656,348.08,348.23,347.95,347.97,134294,348.0744,347.8656,1.8907386161636746,2.0499100447351166,0.20560806850614977,0.2380513347236762,0,1,-335.772,12.094,Hold,0,12.094,-0.379,12.472999999999999
2025-06-03 19:34:00,347.9697,348.24,347.88,347.9508,132729.0,348.0552,347.8464,347.9697,348.24,347.88,347.9508,132729,348.0552,347.8464,1.9099386161636867,2.0355100447351178,0.2076959694362796,0.23637909587162279,0,1,-335.772,12.074,Hold,0,12.074,-0.398,12.472
2025-06-03 19:35:00,347.96,348.0686,347.67,348.06,150268.0,348.1644,347.9556,347.96,348.0686,347.67,348.06,150268,348.1644,347.9556,1.8007386161636996,1.9205100447351169,0.19582103289617497,0.22302441059480596,0,1,-335.772,12.184,Hold,0,12.184,-0.289,12.472999999999999
2025-06-03 19:36:00,348.0591,348.0626,347.67,347.94,127145.0,348.0444,347.8356,348.0591,348.0626,347.67,347.94,127145,348.0444,347.8356,1.9207386161637041,1.865595759020835,0.2088704137094788,0.21664734100423702,0,1,-335.772,12.064,Hold,0,12.064,-0.409,12.473
2025-06-03 19:37:00,347.915,347.915,347.5,347.885,189252.0,347.9894,347.7806,347.915,347.915,347.5,347.885,189252,347.9894,347.7806,1.975738616163711,1.8648814733065502,0.2148513799155769,0.2165643926484805,0,1,-335.772,12.009,Hold,0,12.009,-0.464,12.473
2025-06-03 19:38:00,347.9064,348.09,347.63,348.0893,151478.0,348.1937,347.9849,347.9064,348.09,347.63,348.0893,151478,348.1937,347.9849,1.7714386161637217,1.8670957590208401,0.19263480908092914,0.21682153255132652,0,1,-335.772,12.213,Hold,0,12.213,-0.26,12.472999999999999
