TimeStamp,obv_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:30:00,16802.775,348.73,348.82,348.64,13332.0,1,-348.82,-0.18,Buy
2025-05-20 15:31:00,30469.108,350.04,350.24,350.02,13941.0,1,-348.82,1.2,Hold
2025-05-20 15:32:00,43291.092,351.59,351.73,351.55,13206.0,1,-348.82,2.73,Hold
2025-05-20 15:33:00,51895.8,352.23,352.35,352.23,9064.0,1,-348.82,3.41,Hold
2025-05-20 15:34:00,63806.817,352.4,352.46,352.35,12475.0,1,-348.82,3.53,Hold
2025-05-20 15:35:00,73317.542,353.58,353.69,353.57,10160.0,1,-348.82,4.75,Hold
2025-05-20 15:36:00,82468.125,354.08,354.26,354.08,9881.0,1,-348.82,5.26,Hold
2025-05-20 15:37:00,75337.825,353.4,353.47,353.34,6453.0,1,-348.82,4.52,Hold
2025-05-20 15:38:00,82205.517,354.15,354.16,354.08,7608.0,1,-348.82,5.26,Hold
2025-05-20 15:39:00,74067.15,354.07,354.2,354.03,7461.0,1,-348.82,5.21,Hold
2025-05-20 15:40:00,65424.367,351.58,351.65,351.6,8032.0,1,-348.82,2.78,Hold
2025-05-20 15:41:00,53689.75,350.86,350.87,350.77,11217.0,1,-348.82,1.95,Hold
2025-05-20 15:42:00,63240.85,351.22,351.24,351.08,10154.0,1,-348.82,2.26,Hold
2025-05-20 15:43:00,56005.983,349.93,350.0,349.88,6688.0,1,-348.82,1.06,Hold
2025-05-20 15:44:00,62228.45,349.93,349.97,349.9,6826.0,1,-348.82,1.08,Hold
2025-05-20 15:45:00,56183.142,349.54,349.58,349.5,5487.0,1,-348.82,0.68,Hold
2025-05-20 15:46:00,46955.883,347.22,347.37,347.22,8742.0,1,-348.82,-1.6,Hold
2025-05-20 15:47:00,35132.65,345.21,345.31,345.19,11433.0,1,-348.82,-3.63,Hold
2025-05-20 15:48:00,43219.758,346.47,346.47,346.38,8549.0,1,-348.82,-2.44,Hold
2025-05-20 15:49:00,36323.492,345.98,346.08,345.91,6489.0,1,-348.82,-2.91,Hold
2025-05-20 15:50:00,28119.575,344.68,344.68,344.61,7862.0,1,-348.82,-4.21,Hold
2025-05-20 15:51:00,18568.508,344.23,344.23,344.13,9286.0,1,-348.82,-4.69,Hold
2025-05-20 15:52:00,26521.592,345.89,345.96,345.85,8287.0,1,-348.82,-2.97,Hold
2025-05-20 15:53:00,19712.608,345.2,345.24,345.1,6529.0,1,-348.82,-3.72,Hold
2025-05-20 15:54:00,24960.925,345.78,345.85,345.78,5576.0,1,-348.82,-3.04,Hold
2025-05-20 15:55:00,20069.833,344.55,344.66,344.55,4603.0,1,-348.82,-4.27,Hold
2025-05-20 15:56:00,25072.8,344.59,344.68,344.59,5335.0,1,-348.82,-4.23,Hold
2025-05-20 15:57:00,20858.017,344.47,344.54,344.43,3915.0,1,-348.82,-4.39,Hold
2025-05-20 15:58:00,11666.192,343.34,343.37,343.31,8967.0,1,-348.82,-5.51,Hold
2025-05-20 15:59:00,16384.35,344.35,344.3,344.16,4984.0,1,-348.82,-4.66,Hold
2025-05-20 16:00:00,21498.258,345.6,345.6,345.52,5387.0,1,-348.82,-3.3,Hold
2025-05-20 16:01:00,16557.208,344.68,344.68,344.55,4697.0,1,-348.82,-4.27,Hold
2025-05-20 16:02:00,12869.975,344.2,344.26,344.14,3471.0,1,-348.82,-4.68,Hold
2025-05-20 16:03:00,16195.7,344.64,344.7,344.58,3571.0,1,-348.82,-4.24,Hold
2025-05-20 16:04:00,12742.05,344.42,344.43,344.29,3236.0,1,-348.82,-4.53,Hold
2025-05-20 16:05:00,16705.758,345.37,345.4,345.29,4216.0,1,-348.82,-3.53,Hold
2025-05-20 16:06:00,13146.8,344.7,344.77,344.62,3334.0,1,-348.82,-4.2,Hold
2025-05-20 16:07:00,8008.233,344.18,344.22,344.06,4957.0,1,-348.82,-4.76,Hold
2025-05-20 16:08:00,5521.417,344.15,344.2,344.06,2323.0,1,-348.82,-4.76,Hold
2025-05-20 16:09:00,3028.467,343.37,343.45,343.32,2350.0,1,-348.82,-5.5,Hold
2025-05-20 16:10:00,7401.3,343.87,343.95,343.8,4552.0,1,-348.82,-5.02,Hold
2025-05-20 16:11:00,9940.108,344.23,344.25,344.13,2742.0,1,-348.82,-4.69,Hold
2025-05-20 16:12:00,12216.05,344.5,344.56,344.46,2499.0,1,-348.82,-4.36,Hold
2025-05-20 16:13:00,15724.333,344.7,344.74,344.67,3762.0,1,-348.82,-4.15,Hold
2025-05-20 16:14:00,12691.342,344.65,344.7,344.61,2802.0,1,-348.82,-4.21,Hold
2025-05-20 16:15:00,14922.375,345.08,345.1,345.02,2482.0,1,-348.82,-3.8,Hold
2025-05-20 16:16:00,11926.05,344.82,344.86,344.78,2769.0,1,-348.82,-4.04,Hold
2025-05-20 16:17:00,14070.842,345.17,345.2,345.12,2393.0,1,-348.82,-3.7,Hold
2025-05-20 16:18:00,19332.45,346.15,346.17,346.11,5557.0,1,-348.82,-2.71,Hold
2025-05-20 16:19:00,15759.333,345.69,345.72,345.65,3305.0,1,-348.82,-3.17,Hold
2025-05-20 16:20:00,18984.258,346.73,346.78,346.73,3523.0,1,-348.82,-2.09,Hold
2025-05-20 16:21:00,12336.408,346.5,346.54,346.48,6404.0,1,-348.82,-2.34,Hold
2025-05-20 16:22:00,15749.425,347.0,347.04,346.94,3688.0,1,-348.82,-1.88,Hold
2025-05-20 16:23:00,12674.667,346.98,347.0,346.95,2822.0,1,-348.82,-1.87,Hold
2025-05-20 16:24:00,9011.792,346.82,346.94,346.81,3438.0,1,-348.82,-2.01,Hold
2025-05-20 16:25:00,5324.758,346.53,346.65,346.54,3492.0,1,-348.82,-2.28,Hold
2025-05-20 16:26:00,7060.233,347.15,347.15,347.09,1946.0,1,-348.82,-1.73,Hold
2025-05-20 16:27:00,4575.483,346.88,346.91,346.82,2294.0,1,-348.82,-2.0,Hold
2025-05-20 16:28:00,-93.317,345.72,345.78,345.71,4514.0,0,-3.11,-3.11,Sell
2025-05-20 16:29:00,-2906.033,345.55,345.6,345.51,2680.0,0,-3.11,-3.11,Hold
2025-05-20 16:30:00,-5726.275,345.5,345.5,345.42,2709.0,0,-3.11,-3.11,Hold
2025-05-20 16:31:00,-8242.092,345.3,345.39,345.3,2424.0,0,-3.11,-3.11,Hold
2025-05-20 16:32:00,-11818.733,344.99,344.99,344.91,3515.0,0,-3.11,-3.11,Hold
2025-05-20 16:33:00,-9613.358,345.64,345.68,345.61,2288.0,0,-3.11,-3.11,Hold
2025-05-20 16:34:00,-11314.475,345.45,345.5,345.41,1633.0,0,-3.11,-3.11,Hold
2025-05-20 16:35:00,-9216.583,345.89,345.92,345.85,2185.0,0,-3.11,-3.11,Hold
2025-05-20 16:36:00,-11578.55,345.26,345.26,345.2,2292.0,0,-3.11,-3.11,Hold
2025-05-20 16:37:00,-9491.917,345.54,345.54,345.47,2176.0,0,-3.11,-3.11,Hold
2025-05-20 16:38:00,-7195.925,345.89,345.92,345.85,2403.0,0,-3.11,-3.11,Hold
2025-05-20 16:39:00,-3993.0,346.45,346.49,346.41,3340.0,0,-3.11,-3.11,Hold
2025-05-20 16:40:00,-1252.1,346.6,346.67,346.6,2903.0,0,-3.11,-3.11,Hold
2025-05-20 16:41:00,2594.033,346.79,346.82,346.75,4041.0,1,-349.93,-3.18,Buy
2025-05-20 16:42:00,406.025,346.58,346.59,346.53,2011.0,1,-349.93,-3.4,Hold
2025-05-20 16:43:00,-1192.433,346.14,346.19,346.11,1433.0,0,-3.82,-3.82,Sell
2025-05-20 16:44:00,381.95,346.77,346.83,346.77,1755.0,1,-350.65,-3.88,Buy
2025-05-20 16:45:00,1726.483,346.78,346.82,346.75,1537.0,1,-350.65,-3.9,Hold
2025-05-20 16:46:00,-223.075,346.62,346.7,346.61,1771.0,0,-4.04,-4.04,Sell
