TimeStamp,bb_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:54:00,1.81,133.59,133.59,133.58,8876.0,1,-134.56,-0.98,Hold
2025-05-20 15:55:00,2.248,133.16,133.17,133.16,7252.0,1,-134.56,-1.4,Hold
2025-05-20 15:56:00,2.144,133.27,133.28,133.27,5467.0,1,-134.56,-1.29,Hold
2025-05-20 15:57:00,2.24,133.18,133.2,133.18,6082.0,1,-134.56,-1.38,Hold
2025-05-20 15:58:00,2.475,132.96,132.97,132.96,7630.0,1,-134.56,-1.6,Hold
2025-05-20 15:59:00,2.3,133.14,133.15,133.14,5427.0,1,-134.56,-1.42,Hold
2025-05-20 16:00:00,2.295,133.15,133.15,133.14,6006.0,1,-134.56,-1.42,Hold
2025-05-20 16:01:00,2.473,132.98,132.98,132.97,6339.0,1,-134.56,-1.59,Hold
2025-05-20 16:02:00,2.552,132.91,132.92,132.91,6130.0,1,-134.56,-1.65,Hold
2025-05-20 16:03:00,2.393,133.07,133.08,133.07,4878.0,1,-134.56,-1.49,Hold
2025-05-20 16:04:00,2.381,133.08,133.09,133.08,4092.0,1,-134.56,-1.48,Hold
2025-05-20 16:05:00,2.306,133.15,133.15,133.13,5131.0,1,-134.56,-1.43,Hold
2025-05-20 16:06:00,2.374,133.08,133.09,133.07,4120.0,1,-134.56,-1.49,Hold
2025-05-20 16:07:00,2.66,132.8,132.81,132.8,8809.0,1,-134.56,-1.76,Hold
2025-05-20 16:08:00,2.677,132.79,132.8,132.79,9001.0,1,-134.56,-1.77,Hold
2025-05-20 16:09:00,2.713,132.76,132.77,132.75,5321.0,1,-134.56,-1.81,Hold
2025-05-20 16:10:00,2.603,132.87,132.88,132.87,8188.0,1,-134.56,-1.69,Hold
2025-05-20 16:11:00,2.661,132.81,132.82,132.81,5610.0,1,-134.56,-1.75,Hold
2025-05-20 16:12:00,2.514,132.95,132.96,132.95,4103.0,1,-134.56,-1.61,Hold
2025-05-20 16:13:00,2.503,132.95,132.95,132.94,3734.0,1,-134.56,-1.62,Hold
2025-05-20 16:14:00,2.452,132.99,132.99,132.98,4677.0,1,-134.56,-1.58,Hold
2025-05-20 16:15:00,2.204,133.22,133.22,133.21,5475.0,1,-134.56,-1.35,Hold
2025-05-20 16:16:00,2.156,133.25,133.27,133.26,8064.0,1,-134.56,-1.3,Hold
2025-05-20 16:17:00,2.096,133.29,133.3,133.29,4598.0,1,-134.56,-1.27,Hold
2025-05-20 16:18:00,1.954,133.41,133.42,133.41,4251.0,1,-134.56,-1.15,Hold
2025-05-20 16:19:00,2.005,133.34,133.34,133.33,5068.0,1,-134.56,-1.23,Hold
2025-05-20 16:20:00,1.997,133.33,133.34,133.33,3467.0,1,-134.56,-1.23,Hold
2025-05-20 16:21:00,2.05,133.26,133.27,133.26,4893.0,1,-134.56,-1.3,Hold
2025-05-20 16:22:00,2.001,133.29,133.3,133.29,3692.0,1,-134.56,-1.27,Hold
2025-05-20 16:23:00,2.071,133.2,133.21,133.2,3046.0,1,-134.56,-1.36,Hold
2025-05-20 16:24:00,2.14,133.11,133.11,133.1,4337.0,1,-134.56,-1.46,Hold
2025-05-20 16:25:00,2.158,133.07,133.08,133.07,4046.0,1,-134.56,-1.49,Hold
2025-05-20 16:26:00,1.934,133.27,133.27,133.26,4167.0,1,-134.56,-1.3,Hold
2025-05-20 16:27:00,2.033,133.15,133.16,133.15,2999.0,1,-134.56,-1.41,Hold
2025-05-20 16:28:00,2.202,132.96,132.96,132.95,7067.0,1,-134.56,-1.61,Hold
2025-05-20 16:29:00,2.251,132.89,132.9,132.89,3015.0,1,-134.56,-1.67,Hold
2025-05-20 16:30:00,2.29,132.83,132.83,132.82,4031.0,1,-134.56,-1.74,Hold
2025-05-20 16:31:00,2.102,132.99,133.0,132.99,6544.0,1,-134.56,-1.57,Hold
2025-05-20 16:32:00,2.116,132.95,132.95,132.94,4172.0,1,-134.56,-1.62,Hold
2025-05-20 16:33:00,1.896,133.14,133.14,133.13,3219.0,1,-134.56,-1.43,Hold
2025-05-20 16:34:00,1.857,133.15,133.15,133.14,3470.0,1,-134.56,-1.42,Hold
2025-05-20 16:35:00,1.768,133.21,133.23,133.21,3154.0,1,-134.56,-1.35,Hold
2025-05-20 16:36:00,1.763,133.19,133.19,133.18,4130.0,1,-134.56,-1.38,Hold
2025-05-20 16:37:00,1.604,133.32,133.33,133.32,3213.0,1,-134.56,-1.24,Hold
2025-05-20 16:38:00,1.367,133.53,133.54,133.53,7262.0,1,-134.56,-1.03,Hold
2025-05-20 16:39:00,1.278,133.59,133.59,133.58,7499.0,1,-134.56,-0.98,Hold
2025-05-20 16:40:00,1.29,133.55,133.56,133.55,4366.0,1,-134.56,-1.01,Hold
2025-05-20 16:41:00,1.311,133.5,133.51,133.5,6502.0,1,-134.56,-1.06,Hold
2025-05-20 16:42:00,1.254,133.53,133.54,133.53,3590.0,1,-134.56,-1.03,Hold
2025-05-20 16:43:00,1.246,133.51,133.51,133.5,3576.0,1,-134.56,-1.06,Hold
2025-05-20 16:44:00,1.009,133.72,133.73,133.72,4611.0,1,-134.56,-0.84,Hold
2025-05-20 16:45:00,0.962,133.74,133.75,133.74,5409.0,1,-134.56,-0.82,Hold
2025-05-20 16:46:00,1.008,133.66,133.67,133.66,4047.0,1,-134.56,-0.9,Hold
2025-05-20 16:47:00,0.934,133.7,133.71,133.7,3245.0,1,-134.56,-0.86,Hold
2025-05-20 16:48:00,0.828,133.77,133.77,133.76,3003.0,1,-134.56,-0.8,Hold
2025-05-20 16:49:00,0.94,133.62,133.63,133.62,2916.0,1,-134.56,-0.94,Hold
2025-05-20 16:50:00,0.817,133.7,133.7,133.69,4531.0,1,-134.56,-0.87,Hold
2025-05-20 16:51:00,0.901,133.57,133.58,133.57,3510.0,1,-134.56,-0.99,Hold
2025-05-20 16:52:00,0.777,133.65,133.66,133.65,2965.0,1,-134.56,-0.91,Hold
2025-05-20 16:53:00,0.57,133.82,133.83,133.82,4419.0,1,-134.56,-0.74,Hold
2025-05-20 16:54:00,0.507,133.84,133.85,133.84,4906.0,1,-134.56,-0.72,Hold
2025-05-20 16:55:00,0.44,133.87,133.87,133.86,3803.0,1,-134.56,-0.7,Hold
2025-05-20 16:56:00,0.516,133.75,133.75,133.74,2719.0,1,-134.56,-0.82,Hold
2025-05-20 16:57:00,0.594,133.65,133.65,133.64,4466.0,1,-134.56,-0.92,Hold
2025-05-20 16:58:00,0.573,133.65,133.66,133.65,4832.0,1,-134.56,-0.91,Hold
2025-05-20 16:59:00,0.623,133.57,133.58,133.57,3773.0,1,-134.56,-0.99,Hold
2025-05-20 17:00:00,0.593,133.55,133.56,133.55,7336.0,1,-134.56,-1.01,Hold
2025-05-20 17:01:00,0.517,133.6,133.6,133.59,3819.0,1,-134.56,-0.97,Hold
2025-05-20 17:02:00,0.435,133.67,133.68,133.67,2305.0,1,-134.56,-0.89,Hold
2025-05-20 17:03:00,0.425,133.65,133.65,133.64,3701.0,1,-134.56,-0.92,Hold
2025-05-20 17:04:00,0.458,133.6,133.61,133.6,2596.0,1,-134.56,-0.96,Hold
2025-05-20 17:05:00,0.547,133.48,133.48,133.47,3123.0,1,-134.56,-1.09,Hold
2025-05-20 17:06:00,0.634,133.38,133.39,133.38,3050.0,1,-134.56,-1.18,Hold
2025-05-20 17:07:00,0.496,133.51,133.52,133.51,4181.0,1,-134.56,-1.05,Hold
2025-05-20 17:08:00,0.496,133.49,133.49,133.48,2865.0,1,-134.56,-1.08,Hold
2025-05-20 17:09:00,0.559,133.41,133.42,133.41,1760.0,1,-134.56,-1.15,Hold
2025-05-20 17:10:00,0.581,133.37,133.38,133.37,2897.0,1,-134.56,-1.19,Hold
2025-05-20 17:11:00,0.462,133.48,133.49,133.48,21998.0,1,-134.56,-1.08,Hold
2025-05-20 17:12:00,0.442,133.49,133.5,133.49,3443.0,1,-134.56,-1.07,Hold
2025-05-20 17:13:00,0.464,133.45,133.46,133.45,2349.0,1,-134.56,-1.11,Hold
2025-05-20 17:14:00,0.551,133.35,133.36,133.35,2686.0,1,-134.56,-1.21,Hold
2025-05-20 17:15:00,0.475,133.42,133.43,133.42,3016.0,1,-134.56,-1.14,Hold
2025-05-20 17:16:00,0.404,133.49,133.5,133.49,4430.0,1,-134.56,-1.07,Hold
2025-05-20 17:17:00,0.291,133.61,133.62,133.61,2802.0,1,-134.56,-0.95,Hold
2025-05-20 17:18:00,0.26,133.65,133.66,133.65,2379.0,1,-134.56,-0.91,Hold
2025-05-20 17:19:00,0.344,133.57,133.57,133.56,2457.0,1,-134.56,-1.0,Hold
2025-05-20 17:20:00,0.424,133.49,133.5,133.49,2416.0,1,-134.56,-1.07,Hold
2025-05-20 17:21:00,0.339,133.58,133.59,133.58,1912.0,1,-134.56,-0.98,Hold
2025-05-20 17:22:00,0.371,133.55,133.56,133.55,2553.0,1,-134.56,-1.01,Hold
2025-05-20 17:23:00,0.411,133.51,133.51,133.5,2854.0,1,-134.56,-1.06,Hold
2025-05-20 17:24:00,0.409,133.51,133.52,133.51,2863.0,1,-134.56,-1.05,Hold
2025-05-20 17:25:00,0.354,133.57,133.58,133.57,2928.0,1,-134.56,-0.99,Hold
2025-05-20 17:26:00,0.329,133.6,133.61,133.6,2696.0,1,-134.56,-0.96,Hold
2025-05-20 17:27:00,0.306,133.63,133.65,133.64,3393.0,1,-134.56,-0.92,Hold
2025-05-20 17:28:00,0.214,133.73,133.73,133.72,5057.0,1,-134.56,-0.84,Hold
2025-05-20 17:29:00,0.194,133.76,133.76,133.75,3195.0,1,-134.56,-0.81,Hold
2025-05-20 17:30:00,0.166,133.8,133.81,133.8,2767.0,1,-134.56,-0.76,Hold
2025-05-20 17:31:00,0.204,133.77,133.78,133.77,2723.0,1,-134.56,-0.79,Hold
2025-05-20 17:32:00,0.297,133.68,133.68,133.67,2118.0,1,-134.56,-0.89,Hold
2025-05-20 17:33:00,0.264,133.72,133.73,133.72,2118.0,1,-134.56,-0.84,Hold
2025-05-20 17:34:00,0.251,133.74,133.74,133.73,1723.0,1,-134.56,-0.83,Hold
2025-05-20 17:35:00,0.297,133.7,133.72,133.71,2086.0,1,-134.56,-0.85,Hold
2025-05-20 17:36:00,0.293,133.71,133.72,133.71,1766.0,1,-134.56,-0.85,Hold
2025-05-20 17:37:00,0.281,133.72,133.73,133.72,1553.0,1,-134.56,-0.84,Hold
2025-05-20 17:38:00,0.287,133.71,133.71,133.7,2920.0,1,-134.56,-0.86,Hold
2025-05-20 17:39:00,0.145,133.85,133.86,133.85,3813.0,1,-134.56,-0.71,Hold
2025-05-20 17:40:00,0.196,133.8,133.81,133.8,3304.0,1,-134.56,-0.76,Hold
2025-05-20 17:41:00,0.231,133.76,133.76,133.75,2935.0,1,-134.56,-0.81,Hold
2025-05-20 17:42:00,0.192,133.8,133.83,133.82,2277.0,1,-134.56,-0.74,Hold
2025-05-20 17:43:00,0.23,133.76,133.77,133.76,1655.0,1,-134.56,-0.8,Hold
2025-05-20 17:44:00,0.298,133.69,133.69,133.68,2300.0,1,-134.56,-0.88,Hold
2025-05-20 17:45:00,0.31,133.68,133.69,133.68,1920.0,1,-134.56,-0.88,Hold
2025-05-20 17:46:00,0.226,133.77,133.77,133.76,2793.0,1,-134.56,-0.8,Hold
2025-05-20 17:47:00,0.155,133.85,133.85,133.84,2464.0,1,-134.56,-0.72,Hold
2025-05-20 17:48:00,0.03,133.99,133.99,133.98,6922.0,1,-134.56,-0.58,Hold
2025-05-20 17:49:00,-1.021,134.06,134.07,134.06,3500.0,0,-0.5,-0.5,Sell
2025-05-20 17:50:00,-1.002,134.04,134.04,134.03,3070.0,0,-0.5,-0.5,Hold
2025-05-20 17:51:00,-0.99,134.03,134.04,134.03,2635.0,0,-0.5,-0.5,Hold
2025-05-20 17:52:00,-0.988,134.03,134.04,134.03,3009.0,0,-0.5,-0.5,Hold
2025-05-20 17:53:00,-0.951,134.0,134.0,133.99,1983.0,0,-0.5,-0.5,Hold
2025-05-20 17:54:00,-0.98,134.04,134.04,134.03,12268.0,0,-0.5,-0.5,Hold
2025-05-20 17:55:00,-1.091,134.16,134.17,134.16,4262.0,0,-0.5,-0.5,Hold
2025-05-20 17:56:00,-1.131,134.2,134.2,134.19,4318.0,0,-0.5,-0.5,Hold
2025-05-20 17:57:00,-1.094,134.17,134.17,134.16,3496.0,0,-0.5,-0.5,Hold
2025-05-20 17:58:00,-1.023,134.12,134.12,134.11,2105.0,0,-0.5,-0.5,Hold
2025-05-20 17:59:00,-0.965,134.09,134.1,134.09,2731.0,0,-0.5,-0.5,Hold
2025-05-20 18:00:00,-0.94,134.1,134.1,134.09,1948.0,0,-0.5,-0.5,Hold
2025-05-20 18:01:00,-0.936,134.12,134.13,134.12,2090.0,0,-0.5,-0.5,Hold
2025-05-20 18:02:00,-0.857,134.07,134.07,134.06,2300.0,0,-0.5,-0.5,Hold
2025-05-20 18:03:00,-0.89,134.12,134.12,134.11,2324.0,0,-0.5,-0.5,Hold
2025-05-20 18:04:00,-0.792,134.04,134.05,134.04,1572.0,0,-0.5,-0.5,Hold
2025-05-20 18:05:00,-0.704,133.97,133.98,133.97,3147.0,0,-0.5,-0.5,Hold
2025-05-20 18:06:00,-0.614,133.9,133.91,133.9,2498.0,0,-0.5,-0.5,Hold
2025-05-20 18:07:00,-0.652,133.95,133.95,133.94,2329.0,0,-0.5,-0.5,Hold
2025-05-20 18:08:00,-0.567,133.87,133.87,133.86,1461.0,0,-0.5,-0.5,Hold
2025-05-20 18:09:00,-0.624,133.93,133.94,133.93,2282.0,0,-0.5,-0.5,Hold
2025-05-20 18:10:00,-0.49,133.8,133.81,133.8,4712.0,0,-0.5,-0.5,Hold
2025-05-20 18:11:00,-0.504,133.82,133.83,133.82,2273.0,0,-0.5,-0.5,Hold
2025-05-20 18:12:00,-0.518,133.84,133.84,133.83,1866.0,0,-0.5,-0.5,Hold
2025-05-20 18:13:00,-0.522,133.85,133.86,133.85,1229.0,0,-0.5,-0.5,Hold
2025-05-20 18:14:00,-0.571,133.9,133.91,133.9,1596.0,0,-0.5,-0.5,Hold
2025-05-20 18:15:00,-0.571,133.9,133.91,133.9,2421.0,0,-0.5,-0.5,Hold
2025-05-20 18:16:00,-0.629,133.96,133.96,133.95,1608.0,0,-0.5,-0.5,Hold
2025-05-20 18:17:00,-0.628,133.96,133.97,133.96,2355.0,0,-0.5,-0.5,Hold
2025-05-20 18:18:00,-0.689,134.02,134.03,134.02,3170.0,0,-0.5,-0.5,Hold
2025-05-20 18:19:00,-0.646,133.98,133.99,133.98,1626.0,0,-0.5,-0.5,Hold
2025-05-20 18:20:00,-0.686,134.02,134.03,134.02,2050.0,0,-0.5,-0.5,Hold
2025-05-20 18:21:00,-0.632,133.97,133.98,133.97,1917.0,0,-0.5,-0.5,Hold
2025-05-20 18:22:00,-0.619,133.96,133.97,133.96,1269.0,0,-0.5,-0.5,Hold
2025-05-20 18:23:00,-0.579,133.92,133.92,133.91,1518.0,0,-0.5,-0.5,Hold
2025-05-20 18:24:00,-0.499,133.84,133.84,133.83,1831.0,0,-0.5,-0.5,Hold
2025-05-20 18:25:00,-0.529,133.87,133.88,133.87,3944.0,0,-0.5,-0.5,Hold
2025-05-20 18:26:00,-0.649,133.99,134.0,133.99,2524.0,0,-0.5,-0.5,Hold
2025-05-20 18:27:00,-0.717,134.06,134.06,134.05,3306.0,0,-0.5,-0.5,Hold
2025-05-20 18:28:00,-0.756,134.1,134.1,134.09,3653.0,0,-0.5,-0.5,Hold
2025-05-20 18:29:00,-0.702,134.05,134.06,134.05,2321.0,0,-0.5,-0.5,Hold
2025-05-20 18:30:00,-0.737,134.09,134.09,134.08,2583.0,0,-0.5,-0.5,Hold
2025-05-20 18:31:00,-0.846,134.2,134.21,134.2,3309.0,0,-0.5,-0.5,Hold
2025-05-20 18:32:00,-0.867,134.22,134.23,134.22,2838.0,0,-0.5,-0.5,Hold
2025-05-20 18:33:00,-0.97,134.32,134.33,134.32,2821.0,0,-0.5,-0.5,Hold
2025-05-20 18:34:00,-0.868,134.22,134.23,134.22,3013.0,0,-0.5,-0.5,Hold
2025-05-20 18:35:00,-0.872,134.23,134.23,134.22,2176.0,0,-0.5,-0.5,Hold
2025-05-20 18:36:00,-0.921,134.29,134.3,134.29,1570.0,0,-0.5,-0.5,Hold
2025-05-20 18:37:00,-0.947,134.32,134.33,134.32,2522.0,0,-0.5,-0.5,Hold
2025-05-20 18:38:00,-0.993,134.37,134.37,134.36,3810.0,0,-0.5,-0.5,Hold
2025-05-20 18:39:00,-0.933,134.32,134.33,134.32,1888.0,0,-0.5,-0.5,Hold
2025-05-20 18:40:00,-0.919,134.32,134.33,134.32,1839.0,0,-0.5,-0.5,Hold
2025-05-20 18:41:00,-0.859,134.27,134.28,134.27,1823.0,0,-0.5,-0.5,Hold
2025-05-20 18:42:00,-0.839,134.26,134.27,134.26,1630.0,0,-0.5,-0.5,Hold
2025-05-20 18:43:00,-0.826,134.26,134.27,134.26,1508.0,0,-0.5,-0.5,Hold
2025-05-20 18:44:00,-0.868,134.32,134.33,134.32,1912.0,0,-0.5,-0.5,Hold
2025-05-20 18:45:00,-0.761,134.23,134.23,134.22,2312.0,0,-0.5,-0.5,Hold
2025-05-20 18:46:00,-0.737,134.22,134.22,134.21,2299.0,0,-0.5,-0.5,Hold
2025-05-20 18:47:00,-0.769,134.26,134.26,134.25,1523.0,0,-0.5,-0.5,Hold
2025-05-20 18:48:00,-0.794,134.29,134.29,134.28,1506.0,0,-0.5,-0.5,Hold
2025-05-20 18:49:00,-0.784,134.29,134.3,134.29,904.0,0,-0.5,-0.5,Hold
2025-05-20 18:50:00,-0.851,134.37,134.38,134.37,1842.0,0,-0.5,-0.5,Hold
2025-05-20 18:51:00,-0.791,134.32,134.32,134.31,2199.0,0,-0.5,-0.5,Hold
2025-05-20 18:52:00,-0.717,134.26,134.27,134.26,1350.0,0,-0.5,-0.5,Hold
2025-05-20 18:53:00,-0.68,134.24,134.25,134.24,1630.0,0,-0.5,-0.5,Hold
2025-05-20 18:54:00,-0.653,134.23,134.24,134.23,1739.0,0,-0.5,-0.5,Hold
2025-05-20 18:55:00,-0.699,134.29,134.29,134.28,1581.0,0,-0.5,-0.5,Hold
2025-05-20 18:56:00,-0.666,134.27,134.27,134.26,1380.0,0,-0.5,-0.5,Hold
2025-05-20 18:57:00,-0.563,134.18,134.18,134.17,2007.0,0,-0.5,-0.5,Hold
2025-05-20 18:58:00,-0.584,134.21,134.21,134.2,1132.0,0,-0.5,-0.5,Hold
2025-05-20 18:59:00,-0.527,134.16,134.17,134.16,1298.0,0,-0.5,-0.5,Hold
2025-05-20 19:00:00,-0.51,134.15,134.16,134.15,2704.0,0,-0.5,-0.5,Hold
2025-05-20 19:01:00,-0.563,134.21,134.22,134.21,2137.0,0,-0.5,-0.5,Hold
2025-05-20 19:02:00,-0.632,134.29,134.29,134.28,2151.0,0,-0.5,-0.5,Hold
2025-05-20 19:03:00,-0.592,134.26,134.27,134.26,1603.0,0,-0.5,-0.5,Hold
2025-05-20 19:04:00,-0.644,134.32,134.32,134.31,2577.0,0,-0.5,-0.5,Hold
2025-05-20 19:05:00,-0.735,134.42,134.43,134.42,3949.0,0,-0.5,-0.5,Hold
2025-05-20 19:06:00,-0.675,134.37,134.37,134.36,2296.0,0,-0.5,-0.5,Hold
2025-05-20 19:07:00,-0.573,134.28,134.28,134.27,2283.0,0,-0.5,-0.5,Hold
2025-05-20 19:08:00,-0.49,134.21,134.22,134.21,2570.0,0,-0.5,-0.5,Hold
2025-05-20 19:09:00,-0.504,134.23,134.23,134.22,1412.0,0,-0.5,-0.5,Hold
2025-05-20 19:10:00,-0.495,134.23,134.24,134.23,1662.0,0,-0.5,-0.5,Hold
2025-05-20 19:11:00,-0.383,134.13,134.14,134.13,2030.0,0,-0.5,-0.5,Hold
2025-05-20 19:12:00,-0.404,134.16,134.17,134.16,1636.0,0,-0.5,-0.5,Hold
2025-05-20 19:13:00,-0.392,134.16,134.16,134.15,1916.0,0,-0.5,-0.5,Hold
2025-05-20 19:14:00,-0.405,134.19,134.2,134.19,1986.0,0,-0.5,-0.5,Hold
2025-05-20 19:15:00,-0.297,134.1,134.11,134.1,1622.0,0,-0.5,-0.5,Hold
2025-05-20 19:16:00,-0.265,134.08,134.09,134.08,2583.0,0,-0.5,-0.5,Hold
2025-05-20 19:17:00,-0.276,134.1,134.11,134.1,1535.0,0,-0.5,-0.5,Hold
2025-05-20 19:18:00,-0.323,134.15,134.16,134.15,2062.0,0,-0.5,-0.5,Hold
2025-05-20 19:19:00,-0.382,134.21,134.21,134.2,2419.0,0,-0.5,-0.5,Hold
2025-05-20 19:20:00,-0.35,134.18,134.19,134.18,9794.0,0,-0.5,-0.5,Hold
2025-05-20 19:21:00,-0.268,134.1,134.12,134.1,1653.0,0,-0.5,-0.5,Hold
2025-05-20 19:22:00,-0.306,134.14,134.14,134.13,1123.0,0,-0.5,-0.5,Hold
2025-05-20 19:23:00,-0.205,134.04,134.05,134.04,2183.0,0,-0.5,-0.5,Hold
2025-05-20 19:24:00,-0.234,134.07,134.08,134.07,1676.0,0,-0.5,-0.5,Hold
2025-05-20 19:25:00,-0.255,134.09,134.09,134.08,1640.0,0,-0.5,-0.5,Hold
2025-05-20 19:26:00,-0.325,134.16,134.16,134.15,1434.0,0,-0.5,-0.5,Hold
2025-05-20 19:27:00,-0.365,134.2,134.2,134.19,2297.0,0,-0.5,-0.5,Hold
2025-05-20 19:28:00,-0.315,134.15,134.16,134.15,1714.0,0,-0.5,-0.5,Hold
2025-05-20 19:29:00,-0.265,134.1,134.11,134.1,1885.0,0,-0.5,-0.5,Hold
2025-05-20 19:30:00,-0.216,134.05,134.06,134.05,2045.0,0,-0.5,-0.5,Hold
2025-05-20 19:31:00,-0.207,134.04,134.05,134.04,1913.0,0,-0.5,-0.5,Hold
2025-05-20 19:32:00,-0.13,133.96,133.96,133.95,3343.0,0,-0.5,-0.5,Hold
2025-05-20 19:33:00,-0.163,133.99,133.99,133.98,3830.0,0,-0.5,-0.5,Hold
2025-05-20 19:34:00,-0.262,134.09,134.09,134.08,3352.0,0,-0.5,-0.5,Hold
2025-05-20 19:35:00,-0.269,134.1,134.11,134.1,2132.0,0,-0.5,-0.5,Hold
2025-05-20 19:36:00,-0.283,134.12,134.12,134.11,1872.0,0,-0.5,-0.5,Hold
2025-05-20 19:37:00,-0.209,134.05,134.06,134.05,1686.0,0,-0.5,-0.5,Hold
2025-05-20 19:38:00,-0.222,134.07,134.08,134.07,3285.0,0,-0.5,-0.5,Hold
2025-05-20 19:39:00,-0.218,134.07,134.07,134.06,1962.0,0,-0.5,-0.5,Hold
2025-05-20 19:40:00,-0.245,134.11,134.12,134.11,1561.0,0,-0.5,-0.5,Hold
2025-05-20 19:41:00,-0.293,134.17,134.18,134.17,2752.0,0,-0.5,-0.5,Hold
2025-05-20 19:42:00,-0.271,134.16,134.16,134.15,2214.0,0,-0.5,-0.5,Hold
2025-05-20 19:43:00,-0.25,134.15,134.15,134.14,1493.0,0,-0.5,-0.5,Hold
2025-05-20 19:44:00,-0.241,134.15,134.16,134.15,1570.0,0,-0.5,-0.5,Hold
2025-05-20 19:45:00,-0.203,134.12,134.13,134.12,1527.0,0,-0.5,-0.5,Hold
2025-05-20 19:46:00,-0.178,134.1,134.11,134.1,1519.0,0,-0.5,-0.5,Hold
2025-05-20 19:47:00,-0.163,134.09,134.09,134.08,1681.0,0,-0.5,-0.5,Hold
2025-05-20 19:48:00,-0.249,134.18,134.18,134.17,2002.0,0,-0.5,-0.5,Hold
2025-05-20 19:49:00,-0.107,134.04,134.04,134.03,1913.0,0,-0.5,-0.5,Hold
2025-05-20 19:50:00,-0.03,133.96,133.97,133.96,5746.0,0,-0.5,-0.5,Hold
2025-05-20 19:51:00,-0.002,133.93,133.94,133.93,2306.0,0,-0.5,-0.5,Hold
2025-05-20 19:52:00,-0.06,133.99,133.99,133.98,1645.0,0,-0.5,-0.5,Hold
2025-05-20 19:53:00,-0.105,134.04,134.05,134.04,2154.0,0,-0.5,-0.5,Hold
2025-05-20 19:54:00,-0.094,134.04,134.04,134.03,2672.0,0,-0.5,-0.5,Hold
2025-05-20 19:55:00,-0.017,133.97,133.97,133.96,2292.0,0,-0.5,-0.5,Hold
2025-05-20 19:56:00,0.438,133.95,133.95,133.94,1435.0,1,-134.45,-0.51,Buy
2025-05-20 19:57:00,0.44,133.95,133.96,133.95,3907.0,1,-134.45,-0.5,Hold
2025-05-20 19:58:00,0.371,134.02,134.02,134.01,1468.0,1,-134.45,-0.44,Hold
2025-05-20 19:59:00,0.381,134.01,134.01,134.0,1480.0,1,-134.45,-0.45,Hold
2025-05-20 20:00:00,0.393,134.0,134.01,134.0,1658.0,1,-134.45,-0.45,Hold
2025-05-20 20:01:00,0.352,134.04,134.05,134.04,1498.0,1,-134.45,-0.41,Hold
2025-05-20 20:02:00,0.311,134.08,134.09,134.08,2211.0,1,-134.45,-0.37,Hold
2025-05-20 20:03:00,0.237,134.15,134.16,134.15,2382.0,1,-134.45,-0.3,Hold
2025-05-20 20:04:00,0.265,134.12,134.12,134.11,2063.0,1,-134.45,-0.34,Hold
