TimeStamp,macd_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 16:32:00,-0.024,34.31,34.32,34.31,201.0,0,0.07,0.07,Hold
2025-05-20 16:33:00,-0.025,34.31,34.31,34.3,198.0,0,0.07,0.07,Hold
2025-05-20 16:34:00,-0.027,34.29,34.3,34.29,159.0,0,0.07,0.07,Hold
2025-05-20 16:35:00,-0.033,34.23,34.24,34.23,154.0,0,0.07,0.07,Hold
2025-05-20 16:36:00,-0.038,34.22,34.23,34.22,245.0,0,0.07,0.07,Hold
2025-05-20 16:37:00,-0.04,34.27,34.27,34.26,74.0,0,0.07,0.07,Hold
2025-05-20 16:38:00,-0.04,34.28,34.28,34.27,61.0,0,0.07,0.07,Hold
2025-05-20 16:39:00,-0.039,34.3,34.3,34.29,98.0,0,0.07,0.07,Hold
2025-05-20 16:40:00,-0.039,34.29,34.29,34.28,76.0,0,0.07,0.07,Hold
2025-05-20 16:41:00,-0.04,34.28,34.28,34.27,80.0,0,0.07,0.07,Hold
2025-05-20 16:42:00,-0.042,34.25,34.25,34.24,122.0,0,0.07,0.07,Hold
2025-05-20 16:43:00,-0.044,34.24,34.24,34.23,82.0,0,0.07,0.07,Hold
2025-05-20 16:44:00,-0.044,34.26,34.26,34.25,25.0,0,0.07,0.07,Hold
2025-05-20 16:45:00,-0.045,34.26,34.26,34.25,84.0,0,0.07,0.07,Hold
2025-05-20 16:46:00,-0.045,34.26,34.26,34.25,116.0,0,0.07,0.07,Hold
2025-05-20 16:47:00,-0.045,34.25,34.26,34.25,139.0,0,0.07,0.07,Hold
2025-05-20 16:48:00,-0.048,34.22,34.23,34.22,119.0,0,0.07,0.07,Hold
2025-05-20 16:49:00,-0.049,34.22,34.23,34.22,81.0,0,0.07,0.07,Hold
2025-05-20 16:50:00,-0.051,34.22,34.22,34.21,66.0,0,0.07,0.07,Hold
2025-05-20 16:51:00,-0.051,34.23,34.23,34.22,251.0,0,0.07,0.07,Hold
2025-05-20 16:52:00,-0.05,34.24,34.24,34.23,138.0,0,0.07,0.07,Hold
2025-05-20 16:53:00,-0.05,34.24,34.25,34.24,152.0,0,0.07,0.07,Hold
2025-05-20 16:54:00,-0.048,34.26,34.27,34.26,81.0,0,0.07,0.07,Hold
2025-05-20 16:55:00,-0.045,34.27,34.28,34.27,198.0,0,0.07,0.07,Hold
2025-05-20 16:56:00,-0.041,34.3,34.3,34.29,100.0,0,0.07,0.07,Hold
2025-05-20 16:57:00,-0.037,34.31,34.33,34.32,484.0,0,0.07,0.07,Hold
2025-05-20 16:58:00,-0.032,34.32,34.32,34.31,250.0,0,0.07,0.07,Hold
2025-05-20 16:59:00,-0.029,34.31,34.31,34.3,113.0,0,0.07,0.07,Hold
2025-05-20 17:00:00,-0.025,34.32,34.32,34.31,136.0,0,0.07,0.07,Hold
2025-05-20 17:01:00,-0.023,34.31,34.31,34.3,129.0,0,0.07,0.07,Hold
2025-05-20 17:02:00,-0.019,34.33,34.33,34.32,117.0,0,0.07,0.07,Hold
2025-05-20 17:03:00,-0.018,34.31,34.31,34.3,80.0,0,0.07,0.07,Hold
2025-05-20 17:04:00,-0.016,34.31,34.31,34.3,62.0,0,0.07,0.07,Hold
2025-05-20 17:05:00,-0.016,34.29,34.3,34.29,69.0,0,0.07,0.07,Hold
2025-05-20 17:06:00,-0.015,34.3,34.31,34.3,115.0,0,0.07,0.07,Hold
2025-05-20 17:07:00,-0.013,34.32,34.32,34.31,68.0,0,0.07,0.07,Hold
2025-05-20 17:08:00,-0.011,34.33,34.33,34.32,42.0,0,0.07,0.07,Hold
2025-05-20 17:09:00,-0.009,34.33,34.33,34.32,108.0,0,0.07,0.07,Hold
2025-05-20 17:10:00,-0.008,34.33,34.33,34.32,203.0,0,0.07,0.07,Hold
2025-05-20 17:11:00,-0.007,34.32,34.33,34.32,102.0,0,0.07,0.07,Hold
2025-05-20 17:12:00,-0.005,34.34,34.35,34.34,179.0,0,0.07,0.07,Hold
2025-05-20 17:13:00,-0.003,34.34,34.35,34.34,126.0,0,0.07,0.07,Hold
2025-05-20 17:14:00,-0.002,34.34,34.35,34.34,105.0,0,0.07,0.07,Hold
2025-05-20 17:15:00,-0.0,34.35,34.35,34.34,143.0,0,0.07,0.07,Hold
2025-05-20 17:16:00,0.001,34.35,34.35,34.34,275.0,1,-34.28,0.06,Buy
2025-05-20 17:17:00,0.001,34.33,34.34,34.33,41.0,1,-34.28,0.05,Hold
2025-05-20 17:18:00,0.002,34.35,34.35,34.34,75.0,1,-34.28,0.06,Hold
2025-05-20 17:19:00,0.003,34.35,34.35,34.34,139.0,1,-34.28,0.06,Hold
2025-05-20 17:20:00,0.003,34.35,34.36,34.35,33.0,1,-34.28,0.07,Hold
2025-05-20 17:21:00,0.004,34.35,34.36,34.35,49.0,1,-34.28,0.07,Hold
2025-05-20 17:22:00,0.004,34.35,34.36,34.35,52.0,1,-34.28,0.07,Hold
2025-05-20 17:23:00,0.005,34.36,34.36,34.35,18.0,1,-34.28,0.07,Hold
2025-05-20 17:24:00,0.005,34.35,34.36,34.35,64.0,1,-34.28,0.07,Hold
2025-05-20 17:25:00,0.005,34.35,34.36,34.35,11096.0,1,-34.28,0.07,Hold
2025-05-20 17:26:00,0.005,34.36,34.37,34.36,81.0,1,-34.28,0.08,Hold
2025-05-20 17:27:00,0.006,34.37,34.38,34.37,85.0,1,-34.28,0.09,Hold
2025-05-20 17:28:00,0.004,34.33,34.34,34.33,108.0,1,-34.28,0.05,Hold
2025-05-20 17:29:00,0.003,34.34,34.35,34.34,323.0,1,-34.28,0.06,Hold
2025-05-20 17:30:00,0.002,34.34,34.34,34.33,387.0,1,-34.28,0.05,Hold
2025-05-20 17:31:00,-0.0,34.31,34.32,34.31,113.0,1,-34.28,0.03,Hold
2025-05-20 17:32:00,-0.001,34.34,34.34,34.33,128.0,0,0.05,0.05,Sell
2025-05-20 17:33:00,-0.003,34.32,34.33,34.32,222.0,0,0.05,0.05,Hold
2025-05-20 17:34:00,-0.006,34.29,34.3,34.29,88.0,0,0.05,0.05,Hold
2025-05-20 17:35:00,-0.01,34.28,34.28,34.27,62.0,0,0.05,0.05,Hold
2025-05-20 17:36:00,-0.014,34.25,34.26,34.25,83.0,0,0.05,0.05,Hold
2025-05-20 17:37:00,-0.019,34.24,34.25,34.24,110.0,0,0.05,0.05,Hold
2025-05-20 17:38:00,-0.023,34.24,34.24,34.23,428.0,0,0.05,0.05,Hold
2025-05-20 17:39:00,-0.027,34.24,34.25,34.24,100.0,0,0.05,0.05,Hold
2025-05-20 17:40:00,-0.029,34.24,34.24,34.23,46.0,0,0.05,0.05,Hold
2025-05-20 17:41:00,-0.032,34.24,34.24,34.23,80.0,0,0.05,0.05,Hold
2025-05-20 17:42:00,-0.033,34.24,34.25,34.24,138.0,0,0.05,0.05,Hold
2025-05-20 17:43:00,-0.036,34.22,34.23,34.22,67.0,0,0.05,0.05,Hold
2025-05-20 17:44:00,-0.039,34.2,34.21,34.2,157.0,0,0.05,0.05,Hold
2025-05-20 17:45:00,-0.043,34.19,34.2,34.19,125.0,0,0.05,0.05,Hold
2025-05-20 17:46:00,-0.044,34.21,34.21,34.2,118.0,0,0.05,0.05,Hold
2025-05-20 17:47:00,-0.045,34.21,34.21,34.2,26.0,0,0.05,0.05,Hold
2025-05-20 17:48:00,-0.046,34.21,34.22,34.21,77.0,0,0.05,0.05,Hold
2025-05-20 17:49:00,-0.045,34.22,34.22,34.21,86.0,0,0.05,0.05,Hold
2025-05-20 17:50:00,-0.046,34.2,34.2,34.19,212.0,0,0.05,0.05,Hold
2025-05-20 17:51:00,-0.046,34.2,34.2,34.19,139.0,0,0.05,0.05,Hold
2025-05-20 17:52:00,-0.047,34.19,34.2,34.19,130.0,0,0.05,0.05,Hold
2025-05-20 17:53:00,-0.047,34.19,34.2,34.19,113.0,0,0.05,0.05,Hold
2025-05-20 17:54:00,-0.047,34.19,34.19,34.18,53.0,0,0.05,0.05,Hold
2025-05-20 17:55:00,-0.046,34.21,34.21,34.2,168.0,0,0.05,0.05,Hold
2025-05-20 17:56:00,-0.044,34.22,34.23,34.22,95.0,0,0.05,0.05,Hold
2025-05-20 17:57:00,-0.04,34.24,34.24,34.23,136.0,0,0.05,0.05,Hold
2025-05-20 17:58:00,-0.037,34.25,34.25,34.24,90.0,0,0.05,0.05,Hold
2025-05-20 17:59:00,-0.034,34.24,34.24,34.23,668.0,0,0.05,0.05,Hold
2025-05-20 18:00:00,-0.03,34.26,34.26,34.25,189.0,0,0.05,0.05,Hold
2025-05-20 18:01:00,-0.027,34.26,34.26,34.25,146.0,0,0.05,0.05,Hold
2025-05-20 18:02:00,-0.025,34.24,34.24,34.23,264.0,0,0.05,0.05,Hold
2025-05-20 18:03:00,-0.023,34.24,34.24,34.23,121.0,0,0.05,0.05,Hold
2025-05-20 18:04:00,-0.022,34.24,34.25,34.24,143.0,0,0.05,0.05,Hold
2025-05-20 18:05:00,-0.02,34.25,34.25,34.24,253.0,0,0.05,0.05,Hold
2025-05-20 18:06:00,-0.018,34.25,34.25,34.24,39.0,0,0.05,0.05,Hold
2025-05-20 18:07:00,-0.015,34.26,34.26,34.25,50.0,0,0.05,0.05,Hold
2025-05-20 18:08:00,-0.014,34.24,34.25,34.24,59.0,0,0.05,0.05,Hold
2025-05-20 18:09:00,-0.013,34.24,34.25,34.24,44.0,0,0.05,0.05,Hold
2025-05-20 18:10:00,-0.014,34.22,34.23,34.22,156.0,0,0.05,0.05,Hold
2025-05-20 18:11:00,-0.013,34.24,34.25,34.24,112.0,0,0.05,0.05,Hold
2025-05-20 18:12:00,-0.012,34.24,34.25,34.24,195.0,0,0.05,0.05,Hold
2025-05-20 18:13:00,-0.011,34.24,34.24,34.23,471.0,0,0.05,0.05,Hold
2025-05-20 18:14:00,-0.01,34.24,34.25,34.24,116.0,0,0.05,0.05,Hold
2025-05-20 18:15:00,-0.009,34.24,34.24,34.23,119.0,0,0.05,0.05,Hold
2025-05-20 18:16:00,-0.01,34.22,34.23,34.22,107.0,0,0.05,0.05,Hold
2025-05-20 18:17:00,-0.01,34.22,34.23,34.22,41.0,0,0.05,0.05,Hold
2025-05-20 18:18:00,-0.01,34.22,34.23,34.22,105.0,0,0.05,0.05,Hold
2025-05-20 18:19:00,-0.01,34.22,34.22,34.21,67.0,0,0.05,0.05,Hold
2025-05-20 18:20:00,-0.009,34.24,34.24,34.23,250.0,0,0.05,0.05,Hold
2025-05-20 18:21:00,-0.008,34.24,34.24,34.23,134.0,0,0.05,0.05,Hold
2025-05-20 18:22:00,-0.008,34.23,34.24,34.23,87.0,0,0.05,0.05,Hold
2025-05-20 18:23:00,-0.007,34.24,34.24,34.23,62.0,0,0.05,0.05,Hold
2025-05-20 18:24:00,-0.007,34.21,34.21,34.2,105.0,0,0.05,0.05,Hold
2025-05-20 18:25:00,-0.009,34.2,34.2,34.19,66.0,0,0.05,0.05,Hold
2025-05-20 18:26:00,-0.01,34.19,34.19,34.18,48.0,0,0.05,0.05,Hold
2025-05-20 18:27:00,-0.012,34.19,34.2,34.19,179.0,0,0.05,0.05,Hold
2025-05-20 18:28:00,-0.013,34.19,34.19,34.18,97.0,0,0.05,0.05,Hold
2025-05-20 18:29:00,-0.014,34.19,34.19,34.18,28.0,0,0.05,0.05,Hold
2025-05-20 18:30:00,-0.014,34.19,34.2,34.19,27.0,0,0.05,0.05,Hold
2025-05-20 18:31:00,-0.013,34.21,34.21,34.2,141.0,0,0.05,0.05,Hold
2025-05-20 18:32:00,-0.011,34.24,34.24,34.23,161.0,0,0.05,0.05,Hold
2025-05-20 18:33:00,-0.009,34.22,34.22,34.21,145.0,0,0.05,0.05,Hold
2025-05-20 18:34:00,-0.009,34.21,34.22,34.21,42.0,0,0.05,0.05,Hold
2025-05-20 18:35:00,-0.008,34.22,34.22,34.21,56.0,0,0.05,0.05,Hold
2025-05-20 18:36:00,-0.007,34.22,34.23,34.22,28.0,0,0.05,0.05,Hold
2025-05-20 18:37:00,-0.008,34.19,34.2,34.19,143.0,0,0.05,0.05,Hold
2025-05-20 18:38:00,-0.008,34.19,34.2,34.19,223.0,0,0.05,0.05,Hold
2025-05-20 18:39:00,-0.009,34.19,34.19,34.18,67.0,0,0.05,0.05,Hold
2025-05-20 18:40:00,-0.01,34.18,34.18,34.17,44.0,0,0.05,0.05,Hold
2025-05-20 18:41:00,-0.011,34.18,34.19,34.18,40.0,0,0.05,0.05,Hold
2025-05-20 18:42:00,-0.011,34.19,34.19,34.18,221.0,0,0.05,0.05,Hold
2025-05-20 18:43:00,-0.01,34.19,34.19,34.18,43.0,0,0.05,0.05,Hold
2025-05-20 18:44:00,-0.011,34.18,34.18,34.17,86.0,0,0.05,0.05,Hold
2025-05-20 18:45:00,-0.012,34.17,34.18,34.17,18.0,0,0.05,0.05,Hold
2025-05-20 18:46:00,-0.012,34.18,34.19,34.18,109.0,0,0.05,0.05,Hold
2025-05-20 18:47:00,-0.011,34.18,34.18,34.17,59.0,0,0.05,0.05,Hold
2025-05-20 18:48:00,-0.012,34.17,34.18,34.17,63.0,0,0.05,0.05,Hold
2025-05-20 18:49:00,-0.013,34.15,34.16,34.15,295.0,0,0.05,0.05,Hold
2025-05-20 18:50:00,-0.014,34.16,34.16,34.15,104.0,0,0.05,0.05,Hold
2025-05-20 18:51:00,-0.015,34.15,34.15,34.14,161.0,0,0.05,0.05,Hold
2025-05-20 18:52:00,-0.015,34.15,34.15,34.14,66.0,0,0.05,0.05,Hold
2025-05-20 18:53:00,-0.017,34.13,34.14,34.13,57.0,0,0.05,0.05,Hold
2025-05-20 18:54:00,-0.019,34.12,34.13,34.12,184.0,0,0.05,0.05,Hold
2025-05-20 18:55:00,-0.019,34.14,34.14,34.13,161.0,0,0.05,0.05,Hold
2025-05-20 18:56:00,-0.019,34.15,34.15,34.14,71.0,0,0.05,0.05,Hold
2025-05-20 18:57:00,-0.018,34.15,34.15,34.14,228.0,0,0.05,0.05,Hold
2025-05-20 18:58:00,-0.018,34.14,34.15,34.14,123.0,0,0.05,0.05,Hold
2025-05-20 18:59:00,-0.016,34.17,34.17,34.16,66.0,0,0.05,0.05,Hold
2025-05-20 19:00:00,-0.014,34.17,34.17,34.16,124.0,0,0.05,0.05,Hold
2025-05-20 19:01:00,-0.012,34.17,34.17,34.16,63.0,0,0.05,0.05,Hold
2025-05-20 19:02:00,-0.01,34.17,34.17,34.16,57.0,0,0.05,0.05,Hold
2025-05-20 19:03:00,-0.009,34.17,34.17,34.16,193.0,0,0.05,0.05,Hold
2025-05-20 19:04:00,-0.007,34.17,34.18,34.17,99.0,0,0.05,0.05,Hold
2025-05-20 19:05:00,-0.006,34.18,34.18,34.17,163.0,0,0.05,0.05,Hold
2025-05-20 19:06:00,-0.004,34.17,34.18,34.17,34.0,0,0.05,0.05,Hold
2025-05-20 19:07:00,-0.003,34.18,34.19,34.18,234.0,0,0.05,0.05,Hold
2025-05-20 19:08:00,-0.001,34.18,34.18,34.17,48.0,0,0.05,0.05,Hold
2025-05-20 19:09:00,-0.001,34.17,34.18,34.17,62.0,0,0.05,0.05,Hold
2025-05-20 19:10:00,0.001,34.18,34.18,34.17,158.0,1,-34.13,0.04,Buy
2025-05-20 19:11:00,0.001,34.17,34.18,34.17,420.0,1,-34.13,0.04,Hold
2025-05-20 19:12:00,0.002,34.17,34.17,34.16,251.0,1,-34.13,0.03,Hold
2025-05-20 19:13:00,0.002,34.16,34.16,34.15,1098.0,1,-34.13,0.02,Hold
2025-05-20 19:14:00,0.002,34.17,34.18,34.17,463.0,1,-34.13,0.04,Hold
2025-05-20 19:15:00,0.002,34.15,34.16,34.15,216.0,1,-34.13,0.02,Hold
2025-05-20 19:16:00,0.0,34.14,34.14,34.13,197.0,1,-34.13,0.0,Hold
2025-05-20 19:17:00,-0.0,34.14,34.14,34.13,356.0,1,-34.13,0.0,Hold
2025-05-20 19:18:00,-0.002,34.13,34.13,34.12,205.0,0,-0.01,-0.01,Sell
2025-05-20 19:19:00,-0.004,34.11,34.11,34.1,279.0,0,-0.01,-0.01,Hold
2025-05-20 19:20:00,-0.005,34.12,34.12,34.11,475.0,0,-0.01,-0.01,Hold
2025-05-20 19:21:00,-0.008,34.09,34.1,34.09,84.0,0,-0.01,-0.01,Hold
2025-05-20 19:22:00,-0.011,34.08,34.09,34.08,70.0,0,-0.01,-0.01,Hold
2025-05-20 19:23:00,-0.013,34.09,34.1,34.09,559.0,0,-0.01,-0.01,Hold
2025-05-20 19:24:00,-0.015,34.08,34.08,34.07,226.0,0,-0.01,-0.01,Hold
2025-05-20 19:25:00,-0.018,34.06,34.06,34.05,176.0,0,-0.01,-0.01,Hold
2025-05-20 19:26:00,-0.021,34.04,34.05,34.04,173.0,0,-0.01,-0.01,Hold
2025-05-20 19:27:00,-0.023,34.05,34.06,34.05,271.0,0,-0.01,-0.01,Hold
2025-05-20 19:28:00,-0.026,34.04,34.05,34.04,250.0,0,-0.01,-0.01,Hold
2025-05-20 19:29:00,-0.026,34.06,34.06,34.05,137.0,0,-0.01,-0.01,Hold
2025-05-20 19:30:00,-0.026,34.06,34.07,34.06,1166.0,0,-0.01,-0.01,Hold
2025-05-20 19:31:00,-0.027,34.05,34.05,34.04,133.0,0,-0.01,-0.01,Hold
2025-05-20 19:32:00,-0.029,34.01,34.02,34.01,2528.0,0,-0.01,-0.01,Hold
2025-05-20 19:33:00,-0.033,33.99,34.0,33.99,523.0,0,-0.01,-0.01,Hold
2025-05-20 19:34:00,-0.035,33.99,33.99,33.98,105.0,0,-0.01,-0.01,Hold
2025-05-20 19:35:00,-0.035,34.03,34.03,34.02,170.0,0,-0.01,-0.01,Hold
2025-05-20 19:36:00,-0.034,34.03,34.04,34.03,267.0,0,-0.01,-0.01,Hold
2025-05-20 19:37:00,-0.033,34.03,34.03,34.02,187.0,0,-0.01,-0.01,Hold
2025-05-20 19:38:00,-0.031,34.04,34.05,34.04,289.0,0,-0.01,-0.01,Hold
2025-05-20 19:39:00,-0.03,34.03,34.03,34.02,50.0,0,-0.01,-0.01,Hold
2025-05-20 19:40:00,-0.03,34.02,34.02,34.01,107.0,0,-0.01,-0.01,Hold
2025-05-20 19:41:00,-0.028,34.03,34.04,34.03,162.0,0,-0.01,-0.01,Hold
2025-05-20 19:42:00,-0.027,34.03,34.03,34.02,86.0,0,-0.01,-0.01,Hold
2025-05-20 19:43:00,-0.026,34.02,34.03,34.02,173.0,0,-0.01,-0.01,Hold
2025-05-20 19:44:00,-0.025,34.01,34.02,34.01,127.0,0,-0.01,-0.01,Hold
2025-05-20 19:45:00,-0.023,34.04,34.04,34.03,171.0,0,-0.01,-0.01,Hold
2025-05-20 19:46:00,-0.021,34.04,34.05,34.04,128.0,0,-0.01,-0.01,Hold
2025-05-20 19:47:00,-0.018,34.05,34.05,34.04,72.0,0,-0.01,-0.01,Hold
2025-05-20 19:48:00,-0.015,34.06,34.06,34.05,132.0,0,-0.01,-0.01,Hold
2025-05-20 19:49:00,-0.014,34.03,34.04,34.03,109.0,0,-0.01,-0.01,Hold
2025-05-20 19:50:00,-0.014,34.01,34.02,34.01,353.0,0,-0.01,-0.01,Hold
2025-05-20 19:51:00,-0.012,34.03,34.03,34.02,254.0,0,-0.01,-0.01,Hold
2025-05-20 19:52:00,-0.012,34.01,34.02,34.01,57.0,0,-0.01,-0.01,Hold
2025-05-20 19:53:00,-0.012,34.01,34.02,34.01,127.0,0,-0.01,-0.01,Hold
2025-05-20 19:54:00,-0.012,34.01,34.02,34.01,198.0,0,-0.01,-0.01,Hold
2025-05-20 19:55:00,-0.012,33.99,34.0,33.99,638.0,0,-0.01,-0.01,Hold
2025-05-20 19:56:00,-0.013,33.99,33.99,33.98,152.0,0,-0.01,-0.01,Hold
2025-05-20 19:57:00,-0.012,34.01,34.02,34.01,249.0,0,-0.01,-0.01,Hold
2025-05-20 19:58:00,-0.009,34.03,34.04,34.03,346.0,0,-0.01,-0.01,Hold
2025-05-20 19:59:00,-0.007,34.04,34.05,34.04,56.0,0,-0.01,-0.01,Hold
2025-05-20 20:00:00,-0.004,34.04,34.04,34.03,48.0,0,-0.01,-0.01,Hold
2025-05-20 20:01:00,-0.002,34.03,34.04,34.03,158.0,0,-0.01,-0.01,Hold
2025-05-20 20:02:00,-0.001,34.03,34.04,34.03,74.0,0,-0.01,-0.01,Hold
2025-05-20 20:03:00,0.001,34.04,34.05,34.04,134.0,1,-34.06,-0.02,Buy
2025-05-20 20:04:00,0.004,34.05,34.06,34.05,73.0,1,-34.06,-0.01,Hold
2025-05-20 20:05:00,0.007,34.06,34.07,34.06,230.0,1,-34.06,0.0,Hold
2025-05-20 20:06:00,0.008,34.05,34.06,34.05,280.0,1,-34.06,-0.01,Hold
2025-05-20 20:07:00,0.011,34.06,34.06,34.05,110.0,1,-34.06,-0.01,Hold
2025-05-20 20:08:00,0.013,34.06,34.06,34.05,107.0,1,-34.06,-0.01,Hold
2025-05-20 20:09:00,0.014,34.05,34.05,34.04,250.0,1,-34.06,-0.02,Hold
2025-05-20 20:10:00,0.016,34.06,34.06,34.05,298.0,1,-34.06,-0.01,Hold
2025-05-20 20:11:00,0.016,34.05,34.05,34.04,196.0,1,-34.06,-0.02,Hold
2025-05-20 20:12:00,0.016,34.04,34.05,34.04,150.0,1,-34.06,-0.02,Hold
2025-05-20 20:13:00,0.017,34.04,34.05,34.04,314.0,1,-34.06,-0.02,Hold
2025-05-20 20:14:00,0.016,34.03,34.04,34.03,164.0,1,-34.06,-0.03,Hold
2025-05-20 20:15:00,0.014,34.01,34.01,34.0,386.0,1,-34.06,-0.06,Hold
2025-05-20 20:16:00,0.012,33.99,33.99,33.98,237.0,1,-34.06,-0.08,Hold
