,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-04-02 13:53:00,221.3584,221.4672,221.326,221.3926,852.0,221.459,221.3262,221.5,221.76,221.5,221.5,1583,221.5664,221.4336,8.40578069740576e-14,3.670376057701602e-14,2.8445958366855135e-14,1.4344410582126393e-14,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:54:00,221.386,221.4878,221.3384,221.4061,860.0,221.4725,221.3397,221.72,221.72,221.42,221.58,1072,221.6465,221.5135,1.8622728847508383e-13,8.133463473451955e-14,6.302107901018014e-14,3.178686262218634e-14,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:55:00,221.3995,221.4972,221.3525,221.4143,760.0,221.4808,221.3479,221.54,221.64,221.54,221.61,428,221.6765,221.5435,4.133117379928719e-13,1.8038625137746853e-13,1.3986860845782353e-13,7.049780219930356e-14,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:56:00,221.4101,221.5074,221.3548,221.4179,849.0,221.4843,221.3514,221.65,221.65,221.41,221.46,1861,221.5264,221.3936,9.187237266439749e-13,4.0058014002149705e-13,3.1090481443112263e-13,1.565530591192949e-13,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:57:00,221.4119,221.5185,221.36,221.429,1078.0,221.4955,221.3626,221.41,221.59,221.3874,221.49,4411,221.5564,221.4236,2.0369822715045906e-12,8.888112561541303e-13,6.893341020320047e-13,3.473615070460684e-13,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:58:00,221.4213,221.5291,221.3644,221.4302,1035.0,221.4966,221.3638,221.46,221.65,221.3748,221.42,258,221.4864,221.3536,4.531540822194915e-12,1.9751396395840882e-12,1.5335163526886222e-12,7.719158337407258e-13,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 13:59:00,221.4389,221.5444,221.3714,221.4343,1042.0,221.5008,221.3679,221.6088,221.6388,221.43,221.45,487,221.5164,221.3836,1.0071088197280004e-11,4.389583754405872e-12,3.4081516742064033e-12,1.7155188097336036e-12,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:00:00,221.4495,221.5555,221.3753,221.4518,1002.0,221.5182,221.3853,221.5,221.6,221.3662,221.6,497,221.6665,221.5335,2.2280236336600235e-11,9.729961906894935e-12,7.539843091912032e-12,3.8026231194508665e-12,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:01:00,221.4512,221.5708,221.3788,221.4635,1056.0,221.53,221.3971,221.36,221.66,221.36,221.51,1145,221.5765,221.4435,4.938711342016908e-11,2.1567494694061057e-11,1.6713067147265203e-11,8.42891829763009e-12,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:02:00,221.4648,221.5832,221.3865,221.4765,1124.0,221.5429,221.41,221.55,221.61,221.45,221.54,1379,221.6065,221.4735,1.0942227476593057e-10,4.779017817999497e-11,3.7029534607759616e-11,1.867715805764331e-11,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:03:00,221.473,221.592,221.3888,221.4788,1158.0,221.5453,221.4124,221.46,221.52,221.36,221.41,755,221.4764,221.3436,2.4333051150223095e-10,1.061050340062327e-10,8.234535076217563e-11,4.1467526724467954e-11,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:04:00,221.4777,221.5958,221.3953,221.4865,1145.0,221.5529,221.42,221.42,221.5,221.36,221.45,848,221.5164,221.3836,5.401022384862939e-10,2.355605345436561e-10,1.8277571522378663e-10,9.206078536146766e-11,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:05:00,221.4848,221.5982,221.4024,221.4882,1083.0,221.5547,221.4218,221.38,221.56,221.38,221.55,590,221.6165,221.4835,1.2013121997646294e-09,5.235418061297711e-10,4.0653543139242625e-10,2.0460842447670525e-10,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:06:00,221.4877,221.6005,221.4018,221.489,1077.0,221.5555,221.4226,221.55,221.58,221.39,221.4138,402,221.4802,221.3474,2.6728285596558606e-09,1.1643933773522537e-09,9.045105108818405e-10,4.550633619354177e-10,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:07:00,221.493,221.6099,221.4065,221.4963,1127.0,221.5628,221.4299,221.5,221.65,221.41,221.494,1497,221.5604,221.4276,5.933442932913919e-09,2.5869214827051755e-09,2.0079333106307515e-09,1.0110098613405639e-09,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:08:00,221.5077,221.617,221.4152,221.501,1090.0,221.5675,221.4346,221.6,221.6,221.498,221.5,402,221.5664,221.4336,1.318356033986497e-08,5.747786008049845e-09,4.461441739378972e-09,2.246325748138672e-09,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:09:00,221.5123,221.6193,221.4157,221.4987,1123.0,221.5651,221.4323,221.5,221.6,221.43,221.5,1482,221.5664,221.4336,2.936403372928376e-08,1.2788466390429628e-08,9.937067251872595e-09,4.9979350817506945e-09,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:10:00,221.514,221.6058,221.4116,221.5004,1113.0,221.5668,221.4339,221.5299,221.53,221.43,221.5284,1410,221.5949,221.4619,6.531223410827721e-08,2.8448317777584964e-08,2.2102278886049638e-08,1.111805286862135e-08,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:11:00,221.5023,221.5946,221.4116,221.4927,1085.0,221.5592,221.4263,221.52,221.53,221.42,221.45,586,221.5164,221.3836,1.457444030530746e-07,6.340105780762514e-08,4.932128698919574e-08,2.4778136905764513e-08,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:12:00,221.4959,221.5876,221.4051,221.4833,1072.0,221.5497,221.4169,221.4308,221.52,221.4308,221.45,214,221.5164,221.3836,3.254179647356813e-07,1.4145965890657923e-07,1.1012452275319074e-07,5.528467372997706e-08,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:13:00,221.4841,221.5793,221.4045,221.4833,964.0,221.5497,221.4169,221.45,221.51,221.4,221.46,24,221.5264,221.3936,7.242309993859764e-07,3.1517640032075233e-07,2.450866326179257e-07,1.2317592587034738e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:14:00,221.4847,221.5711,221.4029,221.4757,851.0,221.5421,221.4092,221.42,221.45,221.36,221.36,2490,221.4264,221.2936,1.6160418976229566e-06,7.028588161994222e-07,5.468838909045494e-07,2.7468835024891845e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:15:00,221.4788,221.5552,221.3979,221.4727,918.0,221.5391,221.4063,221.36,221.38,221.29,221.37,1402,221.4364,221.3036,3.6002888705583736e-06,1.566494933075747e-06,1.2183718682092536e-06,6.12211014392083e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:16:00,221.4606,221.5393,221.3868,221.4615,936.0,221.528,221.3951,221.3,221.3688,221.24,221.26,791,221.3264,221.1936,8.043510888630407e-06,3.496018164049429e-06,2.722000300720928e-06,1.3662992336294747e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:17:00,221.4476,221.5235,221.3693,221.441,1251.0,221.5074,221.3745,221.2784,221.33,221.07,221.25,5855,221.3164,221.1836,1.8027119044665024e-05,7.821740175369191e-06,6.100547900055796e-06,3.0568598633587363e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:18:00,221.4405,221.504,221.3605,221.4274,1235.0,221.4938,221.361,221.24,221.33,221.21,221.28,876,221.3464,221.2136,4.030606032320121e-05,1.7494244781763753e-05,1.3639952732047676e-05,6.8370277603375475e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:19:00,221.4288,221.4888,221.344,221.4092,1158.0,221.4756,221.3428,221.35,221.35,221.17,221.23,56,221.2964,221.1636,9.025665810632387e-05,3.915833709070513e-05,3.0543708327012904e-05,1.5303697934813878e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:20:00,221.4193,221.4817,221.3364,221.4057,1204.0,221.4721,221.3392,221.2983,221.4,221.23,221.35,1535,221.4164,221.2836,0.00020110693726229316,8.742419368412082e-05,6.80564931513677e-05,3.4166758645479456e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:21:00,221.4181,221.4793,221.3311,221.3994,1274.0,221.4658,221.333,221.4,221.46,221.27,221.343,2051,221.4094,221.2766,0.0004485213382540995,0.00019504774848647945,0.0001517838708135688,7.622774733228289e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:22:00,221.4181,221.4688,221.3223,221.3894,1290.0,221.4558,221.323,221.38,221.38,221.23,221.38,856,221.4464,221.3136,0.0010015572218657449,0.00043536053887211537,0.0003389364541000801,0.00017014578949569673,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:23:00,221.4004,221.4551,221.3093,221.375,1395.0,221.4414,221.3086,221.2501,221.3484,221.1685,221.17,2183,221.2364,221.1036,0.0022397574251300464,0.000972735730628046,0.000757955135407793,0.0003801605200305004,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:24:00,221.3816,221.4304,221.2898,221.3507,1408.0,221.4171,221.2843,221.18,221.23,221.08,221.08,1724,221.1463,221.0137,0.0050250476612599656,0.002178720911627464,0.0017005237432351692,0.0008514786171480048,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:25:00,221.3504,221.4257,221.237,221.323,2741.0,221.3894,221.2566,221.07,221.52,220.6,221.03,23064,221.0963,220.9637,0.011285880062705915,0.004888060592740417,0.0038192487521847116,0.001910331448066596,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:26:00,221.324,221.4063,221.2088,221.3042,2996.0,221.3706,221.2378,221.05,221.27,220.9501,221.18,5820,221.2464,221.1136,0.02527190723813071,0.010955648096806658,0.008552252872463792,0.004281640682679677,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:27:00,221.2993,221.4045,221.1864,221.2761,3272.0,221.3424,221.2097,221.11,221.5,221.05,221.05,6102,221.1163,220.9837,0.0567583333522983,0.024585292078598726,0.019207557818036493,0.009608321281328247,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:28:00,221.2722,221.402,221.1653,221.2714,3723.0,221.3377,221.205,221.06,221.4865,221.06,221.37,8250,221.4364,221.3036,0.12650957626725784,0.054956424230098194,0.04281203934594139,0.021477840441660196,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:29:00,221.2675,221.4002,221.1446,221.2561,4495.0,221.3224,221.1897,221.35,221.49,221.08,221.19,13336,221.2564,221.1236,0.2829402245143493,0.12287001034300904,0.09574965296593807,0.048019544833613544,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-04-02 14:30:00,221.315,221.82,221.02,221.22,834156.0,221.2864,221.1536,221.315,221.82,221.02,221.22,834156,221.2864,221.1536,0.6369835142731403,0.2757979121017614,0.21556125694522338,0.10778618939003833,1,1,-221.286,-0.133,Buy,1,-0.133,-0.133,0.0
2025-04-02 14:31:00,221.2206,221.8,221.14,221.645,119395.0,221.7115,221.5785,221.2206,221.8,221.14,221.645,119395,221.7115,221.5785,1.2266680720400154,0.5682753467736907,0.41511609882910505,0.22209100020466593,0,1,-221.286,0.292,Hold,0,0.292,0.292,0.0
2025-04-02 14:32:00,221.68,221.75,221.29,221.42,119233.0,221.4864,221.3536,221.68,221.75,221.29,221.42,119233,221.4864,221.3536,2.955000000000024,1.2753979527068822,1.0,0.4984457069689803,0,1,-221.286,0.067,Hold,0,0.067,0.067,0.0
2025-04-02 14:33:00,221.445,221.9287,221.3416,221.865,113137.0,221.9316,221.7984,221.445,221.9287,221.3416,221.865,113137,221.9316,221.7984,2.5100000000000025,1.8321628965782955,0.8494077834179297,0.7160382595323067,0,1,-221.286,0.512,Hold,0,0.512,0.512,0.0
2025-04-02 14:34:00,221.87,222.07,221.67,221.83,141539.0,221.8965,221.7635,221.87,222.07,221.67,221.83,141539,221.8965,221.7635,2.544999999999999,2.3091670180100103,0.8612521150592143,0.9024590202286286,0,1,-221.286,0.477,Hold,0,0.477,0.477,0.0
2025-04-02 14:35:00,221.92,222.28,221.75,222.15,127455.0,222.2166,222.0834,221.92,222.28,221.75,222.15,127455,222.2166,222.0834,2.225000000000006,2.558750000000008,0.7529610829103174,1.0,0,1,-221.286,0.797,Hold,0,0.797,0.797,0.0
2025-04-02 14:36:00,222.14,222.5848,222.14,222.35,168904.0,222.4167,222.2833,222.14,222.5848,222.14,222.35,168904,222.4167,222.2833,2.0250000000000172,2.326250000000006,0.6852791878172592,0.9091353199804588,0,1,-221.286,0.997,Hold,0,0.997,0.997,0.0
2025-04-02 14:37:00,222.38,222.69,222.34,222.6,90829.0,222.6668,222.5332,222.38,222.69,222.34,222.6,90829,222.6668,222.5332,1.775000000000017,2.14250000000001,0.6006768189509315,0.8373229115779202,0,1,-221.286,1.247,Hold,0,1.247,1.247,0.0
2025-04-02 14:38:00,222.65,222.7,222.2601,222.35,79799.0,222.4167,222.2833,222.65,222.7,222.2601,222.35,79799,222.4167,222.2833,2.0250000000000172,2.0125000000000144,0.6852791878172592,0.7865168539325875,0,1,-221.286,0.997,Hold,0,0.997,0.997,0.0
2025-04-02 14:39:00,222.34,222.59,222.33,222.52,56259.0,222.5868,222.4532,222.34,222.59,222.33,222.52,56259,222.5868,222.4532,1.855000000000001,1.9200000000000133,0.6277495769881509,0.7503663898387913,0,1,-221.286,1.167,Hold,0,1.167,1.167,0.0
2025-04-02 14:40:00,222.57,222.76,222.4,222.59,84038.0,222.6568,222.5232,222.57,222.76,222.4,222.59,84038,222.6568,222.5232,1.785000000000008,1.860000000000011,0.6040609137055816,0.7269174401563284,0,1,-221.286,1.237,Hold,0,1.237,1.237,0.0
2025-04-02 14:41:00,222.5841,222.75,222.45,222.56,71980.0,222.6268,222.4932,222.5841,222.75,222.45,222.56,71980,222.6268,222.4932,1.815000000000009,1.8700000000000088,0.6142131979695412,0.7308255984367379,0,1,-221.286,1.207,Hold,0,1.207,1.207,0.0
2025-04-02 14:42:00,222.47,222.65,222.47,222.5422,48329.0,222.609,222.4754,222.47,222.65,222.47,222.5422,48329,222.609,222.4754,1.832800000000003,1.8219500000000053,0.6202368866328217,0.7120468978993648,0,1,-221.286,1.189,Hold,0,1.189,1.189,0.0
2025-04-02 14:43:00,222.57,222.8,222.495,222.59,78223.0,222.6568,222.5232,222.57,222.8,222.495,222.59,78223,222.6568,222.5232,1.785000000000008,1.804450000000007,0.6040609137055816,0.7052076209086474,0,1,-221.286,1.237,Hold,0,1.237,1.237,0.0
2025-04-02 14:44:00,222.6399,222.8599,222.56,222.81,52122.0,222.8768,222.7432,222.6399,222.8599,222.56,222.81,52122,222.8768,222.7432,1.565000000000009,1.749450000000007,0.5296108291032137,0.6837127503663905,0,1,-221.286,1.457,Hold,0,1.457,1.457,0.0
2025-04-02 14:45:00,222.805,222.9397,222.64,222.85,86217.0,222.9169,222.7831,222.805,222.9397,222.64,222.85,86217,222.9169,222.7831,1.525000000000017,1.6769500000000093,0.516074450084604,0.6553786028334163,0,1,-221.286,1.497,Hold,0,1.497,1.497,0.0
2025-04-02 14:46:00,222.85,222.9499,222.51,222.6,79282.0,222.6668,222.5332,222.85,222.9499,222.51,222.6,79282,222.6668,222.5332,1.775000000000017,1.6625000000000127,0.6006768189509315,0.6497313141182248,0,1,-221.286,1.247,Hold,0,1.247,1.247,0.0
2025-04-02 14:47:00,222.6,222.71,222.35,222.43,74869.0,222.4967,222.3633,222.6,222.71,222.35,222.43,74869,222.4967,222.3633,1.9450000000000045,1.702500000000012,0.65820642978003,0.6653639472398658,0,1,-221.286,1.077,Hold,0,1.077,1.077,0.0
2025-04-02 14:48:00,222.43,222.7,222.43,222.615,82400.0,222.6818,222.5482,222.43,222.7,222.43,222.615,82400,222.6818,222.5482,1.7600000000000022,1.75125000000001,0.5956006768189468,0.6844162188568655,0,1,-221.286,1.262,Hold,0,1.262,1.262,0.0
2025-04-02 14:49:00,222.62,222.7,222.47,222.7,43511.0,222.7668,222.6332,222.62,222.7,222.47,222.7,43511,222.7668,222.6332,1.6750000000000227,1.7887500000000116,0.5668358714044024,0.6990718124084049,0,1,-221.286,1.347,Hold,0,1.347,1.347,0.0
2025-04-02 14:50:00,222.73,222.73,222.4772,222.59,51176.0,222.6568,222.5232,222.73,222.73,222.4772,222.59,51176,222.6568,222.5232,1.785000000000008,1.7912500000000093,0.6040609137055816,0.7000488519785066,0,1,-221.286,1.237,Hold,0,1.237,1.237,0.0
2025-04-02 14:51:00,222.615,222.79,222.51,222.56,54420.0,222.6268,222.4932,222.615,222.79,222.51,222.56,54420,222.6268,222.4932,1.815000000000009,1.7587500000000105,0.6142131979695412,0.6873473375671735,0,1,-221.286,1.207,Hold,0,1.207,1.207,0.0
2025-04-02 14:52:00,222.53,222.86,222.525,222.71,62339.0,222.7768,222.6432,222.53,222.86,222.525,222.71,62339,222.7768,222.6432,1.6650000000000034,1.7350000000000105,0.5634517766497428,0.678065461651199,0,1,-221.286,1.357,Hold,0,1.357,1.357,0.0
2025-04-02 14:53:00,222.71,222.73,222.51,222.55,55301.0,222.6168,222.4832,222.71,222.73,222.51,222.55,55301,222.6168,222.4832,1.825,1.772500000000005,0.6175972927241913,0.6927210552027355,0,1,-221.286,1.197,Hold,0,1.197,1.197,0.0
2025-04-02 14:54:00,222.53,222.7878,222.5014,222.5014,88514.0,222.5682,222.4346,222.53,222.7878,222.5014,222.5014,88514,222.5682,222.4346,1.8736000000000217,1.7946500000000085,0.6340439932318127,0.7013776257938458,0,1,-221.286,1.148,Hold,0,1.148,1.148,0.0
2025-04-02 14:55:00,222.5,222.85,222.48,222.72,63159.0,222.7868,222.6532,222.5,222.85,222.48,222.72,63159,222.7868,222.6532,1.6550000000000125,1.7546500000000094,0.5600676818950927,0.6857449926722048,0,1,-221.286,1.367,Hold,0,1.367,1.367,0.0
2025-04-02 14:56:00,222.69,222.91,222.63,222.91,44220.0,222.9769,222.8431,222.69,222.91,222.63,222.91,44220,222.9769,222.8431,1.4650000000000147,1.704650000000012,0.49576988155668456,0.6662042012701541,0,1,-221.286,1.557,Hold,0,1.557,1.557,0.0
2025-04-02 14:57:00,222.91,222.91,222.7501,222.8588,45097.0,222.9257,222.7919,222.91,222.91,222.7501,222.8588,45097,222.9257,222.7919,1.516200000000009,1.6274500000000145,0.5130964467005065,0.6360332193453871,0,1,-221.286,1.506,Hold,0,1.506,1.506,0.0
2025-04-02 14:58:00,222.86,222.9599,222.7436,222.94,57088.0,223.0069,222.8731,222.86,222.9599,222.7436,222.94,57088,223.0069,222.8731,1.4350000000000136,1.5178000000000125,0.48561759729272486,0.593180263800687,0,1,-221.286,1.587,Hold,0,1.587,1.587,0.0
2025-04-02 14:59:00,222.92,223.0,222.77,222.84,97504.0,222.9069,222.7731,222.92,223.0,222.77,222.84,97504,222.9069,222.7731,1.535000000000008,1.4878000000000113,0.5194585448392539,0.5814557889594555,0,1,-221.286,1.487,Hold,0,1.487,1.487,0.0
2025-04-02 15:00:00,222.83,223.1834,222.75,223.0593,153835.0,223.1262,222.9924,222.83,223.1834,222.75,223.0593,153835,223.1262,222.9924,1.3157000000000039,1.4504750000000084,0.44524534686971,0.5668685881778227,0,1,-221.286,1.706,Hold,0,1.706,1.706,0.0
2025-04-02 15:01:00,223.12,223.39,223.06,223.31,206069.0,223.377,223.243,223.12,223.39,223.06,223.31,206069,223.377,223.243,1.065000000000009,1.3376750000000086,0.3604060913705585,0.5227845627747941,0,1,-221.286,1.957,Hold,0,1.957,1.957,0.0
2025-04-02 15:02:00,223.31,223.46,223.3,223.35,86382.0,223.417,223.283,223.31,223.46,223.3,223.35,86382,223.417,223.283,1.025000000000017,1.2351750000000095,0.3468697123519488,0.4827259404005884,0,1,-221.286,1.997,Hold,0,1.997,1.997,0.0
2025-04-02 15:03:00,223.33,223.45,223.1671,223.3,67288.0,223.367,223.233,223.33,223.45,223.1671,223.3,67288,223.367,223.233,1.075,1.1201750000000075,0.3637901861252085,0.4377821201758687,0,1,-221.286,1.947,Hold,0,1.947,1.947,0.0
2025-04-02 15:04:00,223.32,223.58,223.29,223.46,80850.0,223.527,223.393,223.32,223.58,223.29,223.46,80850,223.527,223.393,0.9150000000000034,1.0200000000000073,0.30964467005076,0.39863214460185803,0,1,-221.286,2.107,Hold,0,2.107,2.107,0.0
2025-04-02 15:05:00,223.48,223.485,223.22,223.36,117372.0,223.427,223.293,223.48,223.485,223.22,223.36,117372,223.427,223.293,1.0149999999999977,1.0075000000000045,0.34348561759728913,0.393746946751344,0,1,-221.286,2.007,Hold,0,2.007,2.007,0.0
2025-04-02 15:06:00,223.375,223.52,223.34,223.4,66645.0,223.467,223.333,223.375,223.52,223.34,223.4,66645,223.467,223.333,0.9750000000000056,0.9950000000000017,0.3299492385786794,0.3888617489008299,0,1,-221.286,2.047,Hold,0,2.047,2.047,0.0
2025-04-02 15:07:00,223.41,223.45,223.25,223.3136,46274.0,223.3806,223.2466,223.41,223.45,223.25,223.3136,46274,223.3806,223.2466,1.0614000000000032,0.9916000000000025,0.35918781725888144,0.3875329750854907,0,1,-221.286,1.96,Hold,0,1.96,1.96,0.0
2025-04-02 15:08:00,223.31,223.33,223.13,223.19,53858.0,223.257,223.123,223.31,223.33,223.13,223.19,53858,223.257,223.123,1.1850000000000136,1.059100000000005,0.40101522842639725,0.4139130434782616,0,1,-221.286,1.837,Hold,0,1.837,1.837,0.0
2025-04-02 15:09:00,223.17,223.2,222.87,222.9259,90735.0,222.9928,222.859,223.17,223.2,222.87,222.9259,90735,222.9928,222.859,1.4490999999999985,1.1676250000000052,0.49038917089678064,0.4563263312164149,0,1,-221.286,1.573,Hold,0,1.573,1.573,0.0
2025-04-02 15:10:00,222.93,223.0,222.67,222.71,70205.0,222.7768,222.6432,222.93,223.0,222.67,222.71,70205,222.7768,222.6432,1.6650000000000034,1.3401250000000047,0.5634517766497428,0.5237420615534931,0,1,-221.286,1.357,Hold,0,1.357,1.357,0.0
2025-04-02 15:11:00,222.72,222.9,222.49,222.85,200408.0,222.9169,222.7831,222.72,222.9,222.49,222.85,200408,222.9169,222.7831,1.525000000000017,1.4560250000000081,0.516074450084604,0.5690376160234504,0,1,-221.286,1.497,Hold,0,1.497,1.497,0.0
2025-04-02 15:12:00,222.86,223.09,222.78,223.07,121690.0,223.1369,223.0031,222.86,223.09,222.78,223.07,121690,223.1369,223.0031,1.3050000000000181,1.486025000000009,0.44162436548223605,0.5807620908646818,0,1,-221.286,1.717,Hold,0,1.717,1.717,0.0
2025-04-02 15:13:00,223.06,223.15,222.815,222.8297,116157.0,222.8965,222.7629,223.06,223.15,222.815,222.8297,116157,222.8965,222.7629,1.5453000000000088,1.5100750000000118,0.522944162436547,0.5901612115290698,0,1,-221.286,1.477,Hold,0,1.477,1.477,0.0
2025-04-02 15:14:00,222.82,222.965,222.73,222.94,57957.0,223.0069,222.8731,222.82,222.965,222.73,222.94,57957,223.0069,222.8731,1.4350000000000136,1.4525750000000144,0.48561759729272486,0.5676893014167113,0,1,-221.286,1.587,Hold,0,1.587,1.587,0.0
2025-04-02 15:15:00,222.94,222.98,222.7839,222.86,33525.0,222.9269,222.7931,222.94,222.98,222.7839,222.86,33525,222.9269,222.7931,1.5149999999999977,1.4500750000000096,0.5126903553299443,0.5667122618466068,0,1,-221.286,1.507,Hold,0,1.507,1.507,0.0
2025-04-02 15:16:00,222.895,223.12,222.86,223.045,46752.0,223.1119,222.9781,222.895,223.12,222.86,223.045,46752,223.1119,222.9781,1.3300000000000238,1.4563250000000107,0.4500846023688707,0.5691548607718637,0,1,-221.286,1.692,Hold,0,1.692,1.692,0.0
2025-04-02 15:17:00,223.06,223.165,222.91,223.165,38965.0,223.2319,223.0981,223.06,223.165,222.91,223.165,38965,223.2319,223.0981,1.2100000000000193,1.3725000000000136,0.40947546531303197,0.5363947239863252,0,1,-221.286,1.812,Hold,0,1.812,1.812,0.0
2025-04-02 15:18:00,223.1655,223.21,223.11,223.18,31181.0,223.247,223.113,223.1655,223.21,223.11,223.18,31181,223.247,223.113,1.1950000000000045,1.3125000000000113,0.4043993231810473,0.5129457743038621,0,1,-221.286,1.827,Hold,0,1.827,1.827,0.0
2025-04-02 15:19:00,223.2,223.38,223.08,223.345,53404.0,223.412,223.278,223.2,223.38,223.08,223.345,53404,223.412,223.278,1.0300000000000125,1.191250000000015,0.3485617597292738,0.4655593551538882,0,1,-221.286,1.992,Hold,0,1.992,1.992,0.0
2025-04-02 15:20:00,223.355,223.42,223.24,223.315,47128.0,223.382,223.248,223.355,223.42,223.24,223.315,47128,223.382,223.248,1.0600000000000136,1.1237500000000125,0.3587140439932335,0.43917928676111734,0,1,-221.286,1.962,Hold,0,1.962,1.962,0.0
2025-04-02 15:21:00,223.3,223.31,223.2,223.24,31826.0,223.307,223.173,223.3,223.31,223.2,223.24,31826,223.307,223.173,1.1350000000000022,1.1050000000000082,0.3840947546531279,0.4318514899853463,0,1,-221.286,1.887,Hold,0,1.887,1.887,0.0
2025-04-02 15:22:00,223.2338,223.2423,223.06,223.197,47793.0,223.264,223.13,223.2338,223.2423,223.06,223.197,47793,223.264,223.13,1.1780000000000086,1.1007500000000092,0.3986463620981384,0.4301905227161723,0,1,-221.286,1.844,Hold,0,1.844,1.844,0.0
2025-04-02 15:23:00,223.15,223.67,223.14,223.57,122246.0,223.6371,223.5029,223.15,223.67,223.14,223.57,122246,223.6371,223.5029,0.8050000000000181,1.0445000000000106,0.2724196277495809,0.40820713238886464,0,1,-221.286,2.217,Hold,0,2.217,2.217,0.0
2025-04-02 15:24:00,223.59,223.75,223.59,223.6904,81407.0,223.7575,223.6233,223.59,223.75,223.59,223.6904,81407,223.7575,223.6233,0.6846000000000003,0.9506500000000073,0.23167512690355152,0.37152906692721227,0,1,-221.286,2.337,Hold,0,2.337,2.337,0.0
2025-04-02 15:25:00,223.73,223.77,223.44,223.51,55455.0,223.5771,223.4429,223.73,223.77,223.44,223.51,55455,223.5771,223.4429,0.8650000000000204,0.8831500000000119,0.2927241962775003,0.34514899853444425,0,1,-221.286,2.157,Hold,0,2.157,2.157,0.0
2025-04-02 15:26:00,223.5222,223.76,223.39,223.63,57827.0,223.6971,223.5629,223.5222,223.76,223.39,223.63,57827,223.6971,223.5629,0.7450000000000159,0.7749000000000137,0.25211505922166155,0.30284318514900294,0,1,-221.286,2.277,Hold,0,2.277,2.277,0.0
2025-04-02 15:27:00,223.63,224.03,223.45,224.0274,129562.0,224.0946,223.9602,223.63,224.03,223.45,224.0274,129562,224.0946,223.9602,0.3476000000000113,0.660550000000012,0.11763113367174567,0.25815339521250996,0,1,-221.286,2.674,Hold,0,2.674,2.674,0.0
2025-04-02 15:28:00,224.03,224.1085,223.93,224.07,87401.0,224.1372,224.0028,224.03,224.1085,223.93,224.07,87401,224.1372,224.0028,0.3050000000000182,0.5656500000000164,0.1032148900169258,0.22106497313141757,0,1,-221.286,2.716,Hold,0,2.716,2.716,0.0
