TimeStamp,obv_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 16:00:00,6994.444,34.36,34.36,34.35,1512.0,1,-34.12,0.23,Hold
2025-05-20 16:01:00,7255.633,34.36,34.37,34.36,363.0,1,-34.12,0.24,Hold
2025-05-20 16:02:00,7494.0,34.37,34.38,34.37,344.0,1,-34.12,0.25,Hold
2025-05-20 16:03:00,7603.144,34.39,34.4,34.39,217.0,1,-34.12,0.27,Hold
2025-05-20 16:04:00,7323.489,34.36,34.36,34.35,174.0,1,-34.12,0.23,Hold
2025-05-20 16:05:00,7425.544,34.4,34.4,34.39,210.0,1,-34.12,0.27,Hold
2025-05-20 16:06:00,7576.689,34.41,34.42,34.41,262.0,1,-34.12,0.29,Hold
2025-05-20 16:07:00,7316.456,34.37,34.37,34.36,151.0,1,-34.12,0.24,Hold
2025-05-20 16:08:00,7549.378,34.4,34.41,34.4,346.0,1,-34.12,0.28,Hold
2025-05-20 16:09:00,8041.578,34.42,34.44,34.42,612.0,1,-34.12,0.3,Hold
2025-05-20 16:10:00,8139.344,34.44,34.44,34.43,220.0,1,-34.12,0.31,Hold
2025-05-20 16:11:00,7797.578,34.4,34.41,34.4,222.0,1,-34.12,0.28,Hold
2025-05-20 16:12:00,8004.189,34.4,34.41,34.4,330.0,1,-34.12,0.28,Hold
2025-05-20 16:13:00,8136.922,34.4,34.41,34.4,259.0,1,-34.12,0.28,Hold
2025-05-20 16:14:00,7818.811,34.37,34.37,34.36,194.0,1,-34.12,0.24,Hold
2025-05-20 16:15:00,8000.278,34.4,34.4,34.39,309.0,1,-34.12,0.27,Hold
2025-05-20 16:16:00,7371.311,34.38,34.39,34.38,507.0,1,-34.12,0.26,Hold
2025-05-20 16:17:00,7431.378,34.38,34.39,34.38,184.0,1,-34.12,0.26,Hold
2025-05-20 16:18:00,7458.889,34.38,34.39,34.38,153.0,1,-34.12,0.26,Hold
2025-05-20 16:19:00,7472.833,34.38,34.39,34.38,141.0,1,-34.12,0.26,Hold
2025-05-20 16:20:00,7179.644,34.37,34.38,34.37,168.0,1,-34.12,0.25,Hold
2025-05-20 16:21:00,6837.889,34.36,34.36,34.35,219.0,1,-34.12,0.23,Hold
2025-05-20 16:22:00,6379.9,34.35,34.36,34.35,339.0,1,-34.12,0.23,Hold
2025-05-20 16:23:00,6042.289,34.33,34.34,34.33,221.0,1,-34.12,0.21,Hold
2025-05-20 16:24:00,6281.778,34.33,34.33,34.32,360.0,1,-34.12,0.2,Hold
2025-05-20 16:25:00,5682.644,34.31,34.31,34.3,484.0,1,-34.12,0.18,Hold
2025-05-20 16:26:00,5442.4,34.29,34.3,34.29,126.0,1,-34.12,0.17,Hold
2025-05-20 16:27:00,5475.511,34.29,34.3,34.29,149.0,1,-34.12,0.17,Hold
2025-05-20 16:28:00,5071.956,34.28,34.28,34.27,291.0,1,-34.12,0.15,Hold
2025-05-20 16:29:00,5499.3,34.29,34.3,34.29,546.0,1,-34.12,0.17,Hold
2025-05-20 16:30:00,5625.789,34.29,34.29,34.28,248.0,1,-34.12,0.16,Hold
2025-05-20 16:31:00,5685.211,34.29,34.3,34.29,183.0,1,-34.12,0.17,Hold
2025-05-20 16:32:00,5760.4,34.31,34.32,34.31,201.0,1,-34.12,0.19,Hold
2025-05-20 16:33:00,5830.389,34.31,34.31,34.3,198.0,1,-34.12,0.18,Hold
2025-05-20 16:34:00,5545.178,34.29,34.3,34.29,159.0,1,-34.12,0.17,Hold
2025-05-20 16:35:00,5266.678,34.23,34.24,34.23,154.0,1,-34.12,0.11,Hold
2025-05-20 16:36:00,4899.911,34.22,34.23,34.22,245.0,1,-34.12,0.1,Hold
2025-05-20 16:37:00,4851.344,34.27,34.27,34.26,74.0,1,-34.12,0.14,Hold
2025-05-20 16:38:00,4789.1,34.28,34.28,34.27,61.0,1,-34.12,0.15,Hold
2025-05-20 16:39:00,4762.778,34.3,34.3,34.29,98.0,1,-34.12,0.17,Hold
2025-05-20 16:40:00,4563.3,34.29,34.29,34.28,76.0,1,-34.12,0.16,Hold
2025-05-20 16:41:00,4360.711,34.28,34.28,34.27,80.0,1,-34.12,0.15,Hold
2025-05-20 16:42:00,4117.411,34.25,34.25,34.24,122.0,1,-34.12,0.12,Hold
2025-05-20 16:43:00,3915.044,34.24,34.24,34.23,82.0,1,-34.12,0.11,Hold
2025-05-20 16:44:00,3819.378,34.26,34.26,34.25,25.0,1,-34.12,0.13,Hold
2025-05-20 16:45:00,3781.9,34.26,34.26,34.25,84.0,1,-34.12,0.13,Hold
2025-05-20 16:46:00,3775.133,34.26,34.26,34.25,116.0,1,-34.12,0.13,Hold
2025-05-20 16:47:00,3514.933,34.25,34.26,34.25,139.0,1,-34.12,0.13,Hold
2025-05-20 16:48:00,3276.056,34.22,34.23,34.22,119.0,1,-34.12,0.1,Hold
2025-05-20 16:49:00,3236.311,34.22,34.23,34.22,81.0,1,-34.12,0.1,Hold
2025-05-20 16:50:00,3180.833,34.22,34.22,34.21,66.0,1,-34.12,0.09,Hold
2025-05-20 16:51:00,3307.8,34.23,34.23,34.22,251.0,1,-34.12,0.1,Hold
2025-05-20 16:52:00,3320.233,34.24,34.24,34.23,138.0,1,-34.12,0.11,Hold
2025-05-20 16:53:00,3344.978,34.24,34.25,34.24,152.0,1,-34.12,0.12,Hold
2025-05-20 16:54:00,3297.833,34.26,34.27,34.26,81.0,1,-34.12,0.14,Hold
2025-05-20 16:55:00,3365.489,34.27,34.28,34.27,198.0,1,-34.12,0.15,Hold
2025-05-20 16:56:00,3334.044,34.3,34.3,34.29,100.0,1,-34.12,0.17,Hold
2025-05-20 16:57:00,3681.067,34.31,34.33,34.32,484.0,1,-34.12,0.2,Hold
2025-05-20 16:58:00,3791.311,34.32,34.32,34.31,250.0,1,-34.12,0.19,Hold
2025-05-20 16:59:00,3539.7,34.31,34.31,34.3,113.0,1,-34.12,0.18,Hold
2025-05-20 17:00:00,3561.511,34.32,34.32,34.31,136.0,1,-34.12,0.19,Hold
2025-05-20 17:01:00,3341.5,34.31,34.31,34.3,129.0,1,-34.12,0.18,Hold
2025-05-20 17:02:00,3354.278,34.33,34.33,34.32,117.0,1,-34.12,0.2,Hold
2025-05-20 17:03:00,3176.111,34.31,34.31,34.3,80.0,1,-34.12,0.18,Hold
2025-05-20 17:04:00,3142.722,34.31,34.31,34.3,62.0,1,-34.12,0.18,Hold
2025-05-20 17:05:00,2988.778,34.29,34.3,34.29,69.0,1,-34.12,0.17,Hold
2025-05-20 17:06:00,3012.033,34.3,34.31,34.3,115.0,1,-34.12,0.18,Hold
2025-05-20 17:07:00,2991.211,34.32,34.32,34.31,68.0,1,-34.12,0.19,Hold
2025-05-20 17:08:00,2936.644,34.33,34.33,34.32,42.0,1,-34.12,0.2,Hold
2025-05-20 17:09:00,2950.444,34.33,34.33,34.32,108.0,1,-34.12,0.2,Hold
2025-05-20 17:10:00,3052.167,34.33,34.33,34.32,203.0,1,-34.12,0.2,Hold
2025-05-20 17:11:00,2844.133,34.32,34.33,34.32,102.0,1,-34.12,0.2,Hold
2025-05-20 17:12:00,2921.144,34.34,34.35,34.34,179.0,1,-34.12,0.22,Hold
2025-05-20 17:13:00,2952.078,34.34,34.35,34.34,126.0,1,-34.12,0.22,Hold
2025-05-20 17:14:00,2953.644,34.34,34.35,34.34,105.0,1,-34.12,0.22,Hold
2025-05-20 17:15:00,2988.678,34.35,34.35,34.34,143.0,1,-34.12,0.22,Hold
2025-05-20 17:16:00,3160.633,34.35,34.35,34.34,275.0,1,-34.12,0.22,Hold
2025-05-20 17:17:00,3020.511,34.33,34.34,34.33,41.0,1,-34.12,0.21,Hold
2025-05-20 17:18:00,2991.367,34.35,34.35,34.34,75.0,1,-34.12,0.22,Hold
2025-05-20 17:19:00,3028.489,34.35,34.35,34.34,139.0,1,-34.12,0.22,Hold
2025-05-20 17:20:00,2964.411,34.35,34.36,34.35,33.0,1,-34.12,0.23,Hold
2025-05-20 17:21:00,2921.489,34.35,34.36,34.35,49.0,1,-34.12,0.23,Hold
2025-05-20 17:22:00,2885.033,34.35,34.36,34.35,52.0,1,-34.12,0.23,Hold
2025-05-20 17:23:00,2819.744,34.36,34.36,34.35,18.0,1,-34.12,0.23,Hold
2025-05-20 17:24:00,2685.367,34.35,34.36,34.35,64.0,1,-34.12,0.23,Hold
2025-05-20 17:25:00,13582.856,34.35,34.36,34.35,11096.0,1,-34.12,0.23,Hold
2025-05-20 17:26:00,13467.344,34.36,34.37,34.36,81.0,1,-34.12,0.24,Hold
2025-05-20 17:27:00,13351.433,34.37,34.38,34.37,85.0,1,-34.12,0.25,Hold
2025-05-20 17:28:00,13046.778,34.33,34.34,34.33,108.0,1,-34.12,0.21,Hold
2025-05-20 17:29:00,13166.911,34.34,34.35,34.34,323.0,1,-34.12,0.22,Hold
2025-05-20 17:30:00,13363.544,34.34,34.34,34.33,387.0,1,-34.12,0.21,Hold
2025-05-20 17:31:00,13065.467,34.31,34.32,34.31,113.0,1,-34.12,0.19,Hold
2025-05-20 17:32:00,13010.789,34.34,34.34,34.33,128.0,1,-34.12,0.21,Hold
2025-05-20 17:33:00,12610.989,34.32,34.33,34.32,222.0,1,-34.12,0.2,Hold
2025-05-20 17:34:00,12344.233,34.29,34.3,34.29,88.0,1,-34.12,0.17,Hold
2025-05-20 17:35:00,12106.5,34.28,34.28,34.27,62.0,1,-34.12,0.15,Hold
2025-05-20 17:36:00,11851.6,34.25,34.26,34.25,83.0,1,-34.12,0.13,Hold
2025-05-20 17:37:00,11569.244,34.24,34.25,34.24,110.0,1,-34.12,0.12,Hold
2025-05-20 17:38:00,11823.978,34.24,34.24,34.23,428.0,1,-34.12,0.11,Hold
2025-05-20 17:39:00,11756.4,34.24,34.25,34.24,100.0,1,-34.12,0.12,Hold
2025-05-20 17:40:00,11636.756,34.24,34.24,34.23,46.0,1,-34.12,0.11,Hold
2025-05-20 17:41:00,11547.756,34.24,34.24,34.23,80.0,1,-34.12,0.11,Hold
2025-05-20 17:42:00,11518.889,34.24,34.25,34.24,138.0,1,-34.12,0.12,Hold
2025-05-20 17:43:00,11288.644,34.22,34.23,34.22,67.0,1,-34.12,0.1,Hold
2025-05-20 17:44:00,10967.989,34.2,34.21,34.2,157.0,1,-34.12,0.08,Hold
2025-05-20 17:45:00,10684.156,34.19,34.2,34.19,125.0,1,-34.12,0.07,Hold
2025-05-20 17:46:00,10636.378,34.21,34.21,34.2,118.0,1,-34.12,0.08,Hold
2025-05-20 17:47:00,10498.356,34.21,34.21,34.2,26.0,1,-34.12,0.08,Hold
2025-05-20 17:48:00,10412.178,34.21,34.22,34.21,77.0,1,-34.12,0.09,Hold
2025-05-20 17:49:00,10335.611,34.22,34.22,34.21,86.0,1,-34.12,0.09,Hold
2025-05-20 17:50:00,9961.533,34.2,34.2,34.19,212.0,1,-34.12,0.07,Hold
2025-05-20 17:51:00,9934.478,34.2,34.2,34.19,139.0,1,-34.12,0.07,Hold
2025-05-20 17:52:00,9636.1,34.19,34.2,34.19,130.0,1,-34.12,0.07,Hold
2025-05-20 17:53:00,9577.011,34.19,34.2,34.19,113.0,1,-34.12,0.07,Hold
2025-05-20 17:54:00,9461.333,34.19,34.19,34.18,53.0,1,-34.12,0.06,Hold
2025-05-20 17:55:00,9453.411,34.21,34.21,34.2,168.0,1,-34.12,0.08,Hold
2025-05-20 17:56:00,9370.033,34.22,34.23,34.22,95.0,1,-34.12,0.1,Hold
2025-05-20 17:57:00,9327.8,34.24,34.24,34.23,136.0,1,-34.12,0.11,Hold
2025-05-20 17:58:00,9235.333,34.25,34.25,34.24,90.0,1,-34.12,0.12,Hold
2025-05-20 17:59:00,8398.356,34.24,34.24,34.23,668.0,1,-34.12,0.11,Hold
2025-05-20 18:00:00,8419.033,34.26,34.26,34.25,189.0,1,-34.12,0.13,Hold
2025-05-20 18:01:00,8397.122,34.26,34.26,34.25,146.0,1,-34.12,0.13,Hold
2025-05-20 18:02:00,7970.378,34.24,34.24,34.23,264.0,1,-34.12,0.11,Hold
2025-05-20 18:03:00,7929.489,34.24,34.24,34.23,121.0,1,-34.12,0.11,Hold
2025-05-20 18:04:00,7907.244,34.24,34.25,34.24,143.0,1,-34.12,0.12,Hold
2025-05-20 18:05:00,7990.478,34.25,34.25,34.24,253.0,1,-34.12,0.12,Hold
2025-05-20 18:06:00,7856.556,34.25,34.25,34.24,39.0,1,-34.12,0.12,Hold
2025-05-20 18:07:00,7733.9,34.26,34.26,34.25,50.0,1,-34.12,0.13,Hold
2025-05-20 18:08:00,7503.578,34.24,34.25,34.24,59.0,1,-34.12,0.12,Hold
2025-05-20 18:09:00,7376.856,34.24,34.25,34.24,44.0,1,-34.12,0.12,Hold
2025-05-20 18:10:00,7051.022,34.22,34.23,34.22,156.0,1,-34.12,0.1,Hold
2025-05-20 18:11:00,6991.056,34.24,34.25,34.24,112.0,1,-34.12,0.12,Hold
2025-05-20 18:12:00,7010.567,34.24,34.25,34.24,195.0,1,-34.12,0.12,Hold
2025-05-20 18:13:00,7299.933,34.24,34.24,34.23,471.0,1,-34.12,0.11,Hold
2025-05-20 18:14:00,7233.289,34.24,34.25,34.24,116.0,1,-34.12,0.12,Hold
2025-05-20 18:15:00,7169.256,34.24,34.24,34.23,119.0,1,-34.12,0.11,Hold
2025-05-20 18:16:00,6881.7,34.22,34.23,34.22,107.0,1,-34.12,0.1,Hold
2025-05-20 18:17:00,6740.144,34.22,34.23,34.22,41.0,1,-34.12,0.1,Hold
2025-05-20 18:18:00,6660.1,34.22,34.23,34.22,105.0,1,-34.12,0.1,Hold
2025-05-20 18:19:00,6542.211,34.22,34.22,34.21,67.0,1,-34.12,0.09,Hold
2025-05-20 18:20:00,6605.278,34.24,34.24,34.23,250.0,1,-34.12,0.11,Hold
2025-05-20 18:21:00,6553.644,34.24,34.24,34.23,134.0,1,-34.12,0.11,Hold
2025-05-20 18:22:00,6283.511,34.23,34.24,34.23,87.0,1,-34.12,0.11,Hold
2025-05-20 18:23:00,6163.378,34.24,34.24,34.23,62.0,1,-34.12,0.11,Hold
2025-05-20 18:24:00,5878.311,34.21,34.21,34.2,105.0,1,-34.12,0.08,Hold
2025-05-20 18:25:00,5635.178,34.2,34.2,34.19,66.0,1,-34.12,0.07,Hold
2025-05-20 18:26:00,5411.689,34.19,34.19,34.18,48.0,1,-34.12,0.06,Hold
2025-05-20 18:27:00,5418.589,34.19,34.2,34.19,179.0,1,-34.12,0.07,Hold
2025-05-20 18:28:00,5345.189,34.19,34.19,34.18,97.0,1,-34.12,0.06,Hold
2025-05-20 18:29:00,5201.222,34.19,34.19,34.18,28.0,1,-34.12,0.06,Hold
2025-05-20 18:30:00,5057.467,34.19,34.2,34.19,27.0,1,-34.12,0.07,Hold
2025-05-20 18:31:00,5024.711,34.21,34.21,34.2,141.0,1,-34.12,0.08,Hold
2025-05-20 18:32:00,5011.467,34.24,34.24,34.23,161.0,1,-34.12,0.11,Hold
2025-05-20 18:33:00,4692.944,34.22,34.22,34.21,145.0,1,-34.12,0.09,Hold
2025-05-20 18:34:00,4478.578,34.21,34.22,34.21,42.0,1,-34.12,0.09,Hold
2025-05-20 18:35:00,4360.822,34.22,34.22,34.21,56.0,1,-34.12,0.09,Hold
2025-05-20 18:36:00,4216.033,34.22,34.23,34.22,28.0,1,-34.12,0.1,Hold
2025-05-20 18:37:00,3902.589,34.19,34.2,34.19,143.0,1,-34.12,0.07,Hold
2025-05-20 18:38:00,3953.133,34.19,34.2,34.19,223.0,1,-34.12,0.07,Hold
2025-05-20 18:39:00,3848.133,34.19,34.19,34.18,67.0,1,-34.12,0.06,Hold
2025-05-20 18:40:00,3634.878,34.18,34.18,34.17,44.0,1,-34.12,0.05,Hold
2025-05-20 18:41:00,3504.044,34.18,34.19,34.18,40.0,1,-34.12,0.06,Hold
2025-05-20 18:42:00,3553.744,34.19,34.19,34.18,221.0,1,-34.12,0.06,Hold
2025-05-20 18:43:00,3426.367,34.19,34.19,34.18,43.0,1,-34.12,0.06,Hold
2025-05-20 18:44:00,3172.111,34.18,34.18,34.17,86.0,1,-34.12,0.05,Hold
2025-05-20 18:45:00,2987.644,34.17,34.18,34.17,18.0,1,-34.12,0.05,Hold
2025-05-20 18:46:00,2932.022,34.18,34.19,34.18,109.0,1,-34.12,0.06,Hold
2025-05-20 18:47:00,2825.289,34.18,34.18,34.17,59.0,1,-34.12,0.05,Hold
2025-05-20 18:48:00,2598.089,34.17,34.18,34.17,63.0,1,-34.12,0.05,Hold
2025-05-20 18:49:00,2143.711,34.15,34.16,34.15,295.0,1,-34.12,0.03,Hold
2025-05-20 18:50:00,2087.544,34.16,34.16,34.15,104.0,1,-34.12,0.03,Hold
2025-05-20 18:51:00,1768.711,34.15,34.15,34.14,161.0,1,-34.12,0.02,Hold
2025-05-20 18:52:00,1676.722,34.15,34.15,34.14,66.0,1,-34.12,0.02,Hold
2025-05-20 18:53:00,1462.567,34.13,34.14,34.13,57.0,1,-34.12,0.01,Hold
2025-05-20 18:54:00,1122.744,34.12,34.13,34.12,184.0,1,-34.12,0.0,Hold
2025-05-20 18:55:00,1249.422,34.14,34.14,34.13,161.0,1,-34.12,0.01,Hold
2025-05-20 18:56:00,1286.211,34.15,34.15,34.14,71.0,1,-34.12,0.02,Hold
2025-05-20 18:57:00,1478.411,34.15,34.15,34.14,228.0,1,-34.12,0.02,Hold
2025-05-20 18:58:00,1319.778,34.14,34.15,34.14,123.0,1,-34.12,0.02,Hold
2025-05-20 18:59:00,1353.0,34.17,34.17,34.16,66.0,1,-34.12,0.04,Hold
2025-05-20 19:00:00,1447.144,34.17,34.17,34.16,124.0,1,-34.12,0.04,Hold
2025-05-20 19:01:00,1478.333,34.17,34.17,34.16,63.0,1,-34.12,0.04,Hold
2025-05-20 19:02:00,1504.311,34.17,34.17,34.16,57.0,1,-34.12,0.04,Hold
2025-05-20 19:03:00,1661.678,34.17,34.17,34.16,193.0,1,-34.12,0.04,Hold
2025-05-20 19:04:00,1722.967,34.17,34.18,34.17,99.0,1,-34.12,0.05,Hold
2025-05-20 19:05:00,1845.756,34.18,34.18,34.17,163.0,1,-34.12,0.05,Hold
2025-05-20 19:06:00,1771.0,34.17,34.18,34.17,34.0,1,-34.12,0.05,Hold
2025-05-20 19:07:00,1960.422,34.18,34.19,34.18,234.0,1,-34.12,0.06,Hold
2025-05-20 19:08:00,1968.067,34.18,34.18,34.17,48.0,1,-34.12,0.05,Hold
2025-05-20 19:09:00,1867.511,34.17,34.18,34.17,62.0,1,-34.12,0.05,Hold
2025-05-20 19:10:00,1985.711,34.18,34.18,34.17,158.0,1,-34.12,0.05,Hold
2025-05-20 19:11:00,1531.467,34.17,34.18,34.17,420.0,1,-34.12,0.05,Hold
2025-05-20 19:12:00,1746.967,34.17,34.17,34.16,251.0,1,-34.12,0.04,Hold
2025-05-20 19:13:00,624.922,34.16,34.16,34.15,1098.0,1,-34.12,0.03,Hold
2025-05-20 19:14:00,1056.989,34.17,34.18,34.17,463.0,1,-34.12,0.05,Hold
2025-05-20 19:15:00,811.067,34.15,34.16,34.15,216.0,1,-34.12,0.03,Hold
2025-05-20 19:16:00,587.644,34.14,34.14,34.13,197.0,1,-34.12,0.01,Hold
2025-05-20 19:17:00,913.556,34.14,34.14,34.13,356.0,1,-34.12,0.01,Hold
2025-05-20 19:18:00,681.6,34.13,34.13,34.12,205.0,1,-34.12,0.0,Hold
2025-05-20 19:19:00,379.7,34.11,34.11,34.1,279.0,1,-34.12,-0.02,Hold
2025-05-20 19:20:00,824.167,34.12,34.12,34.11,475.0,1,-34.12,-0.01,Hold
2025-05-20 19:21:00,712.111,34.09,34.1,34.09,84.0,1,-34.12,-0.03,Hold
2025-05-20 19:22:00,613.389,34.08,34.09,34.08,70.0,1,-34.12,-0.04,Hold
2025-05-20 19:23:00,1138.711,34.09,34.1,34.09,559.0,1,-34.12,-0.03,Hold
2025-05-20 19:24:00,882.133,34.08,34.08,34.07,226.0,1,-34.12,-0.05,Hold
2025-05-20 19:25:00,679.378,34.06,34.06,34.05,176.0,1,-34.12,-0.07,Hold
2025-05-20 19:26:00,482.6,34.04,34.05,34.04,173.0,1,-34.12,-0.08,Hold
2025-05-20 19:27:00,728.322,34.05,34.06,34.05,271.0,1,-34.12,-0.07,Hold
2025-05-20 19:28:00,456.822,34.04,34.05,34.04,250.0,1,-34.12,-0.08,Hold
2025-05-20 19:29:00,563.378,34.06,34.06,34.05,137.0,1,-34.12,-0.07,Hold
2025-05-20 19:30:00,1688.078,34.06,34.07,34.06,1166.0,1,-34.12,-0.06,Hold
2025-05-20 19:31:00,1516.878,34.05,34.05,34.04,133.0,1,-34.12,-0.08,Hold
2025-05-20 19:32:00,-1024.167,34.01,34.02,34.01,2528.0,0,-0.11,-0.11,Sell
2025-05-20 19:33:00,-1553.056,33.99,34.0,33.99,523.0,0,-0.11,-0.11,Hold
2025-05-20 19:34:00,-1453.522,33.99,33.99,33.98,105.0,0,-0.11,-0.11,Hold
2025-05-20 19:35:00,-1288.067,34.03,34.03,34.02,170.0,0,-0.11,-0.11,Hold
2025-05-20 19:36:00,-1028.144,34.03,34.04,34.03,267.0,0,-0.11,-0.11,Hold
2025-05-20 19:37:00,-849.744,34.03,34.03,34.02,187.0,0,-0.11,-0.11,Hold
2025-05-20 19:38:00,-573.211,34.04,34.05,34.04,289.0,0,-0.11,-0.11,Hold
2025-05-20 19:39:00,-634.633,34.03,34.03,34.02,50.0,0,-0.11,-0.11,Hold
2025-05-20 19:40:00,-753.6,34.02,34.02,34.01,107.0,0,-0.11,-0.11,Hold
2025-05-20 19:41:00,-604.122,34.03,34.04,34.03,162.0,0,-0.11,-0.11,Hold
2025-05-20 19:42:00,-529.433,34.03,34.03,34.02,86.0,0,-0.11,-0.11,Hold
2025-05-20 19:43:00,-706.589,34.02,34.03,34.02,173.0,0,-0.11,-0.11,Hold
2025-05-20 19:44:00,-835.044,34.01,34.02,34.01,127.0,0,-0.11,-0.11,Hold
2025-05-20 19:45:00,-666.078,34.04,34.04,34.03,171.0,0,-0.11,-0.11,Hold
2025-05-20 19:46:00,-542.722,34.04,34.05,34.04,128.0,0,-0.11,-0.11,Hold
2025-05-20 19:47:00,-475.711,34.05,34.05,34.04,72.0,0,-0.11,-0.11,Hold
2025-05-20 19:48:00,-349.0,34.06,34.06,34.05,132.0,0,-0.11,-0.11,Hold
2025-05-20 19:49:00,-461.333,34.03,34.04,34.03,109.0,0,-0.11,-0.11,Hold
2025-05-20 19:50:00,-810.967,34.01,34.02,34.01,353.0,0,-0.11,-0.11,Hold
2025-05-20 19:51:00,-554.933,34.03,34.03,34.02,254.0,0,-0.11,-0.11,Hold
2025-05-20 19:52:00,-610.233,34.01,34.02,34.01,57.0,0,-0.11,-0.11,Hold
2025-05-20 19:53:00,-482.256,34.01,34.02,34.01,127.0,0,-0.11,-0.11,Hold
2025-05-20 19:54:00,-286.644,34.01,34.02,34.01,198.0,0,-0.11,-0.11,Hold
2025-05-20 19:55:00,-920.678,33.99,34.0,33.99,638.0,0,-0.11,-0.11,Hold
2025-05-20 19:56:00,-766.933,33.99,33.99,33.98,152.0,0,-0.11,-0.11,Hold
2025-05-20 19:57:00,-516.967,34.01,34.02,34.01,249.0,0,-0.11,-0.11,Hold
2025-05-20 19:58:00,-172.767,34.03,34.04,34.03,346.0,0,-0.11,-0.11,Hold
2025-05-20 19:59:00,-118.878,34.04,34.05,34.04,56.0,0,-0.11,-0.11,Hold
2025-05-20 20:00:00,-73.222,34.04,34.04,34.03,48.0,0,-0.11,-0.11,Hold
2025-05-20 20:01:00,-230.244,34.03,34.04,34.03,158.0,0,-0.11,-0.11,Hold
2025-05-20 20:02:00,-154.3,34.03,34.04,34.03,74.0,0,-0.11,-0.11,Hold
2025-05-20 20:03:00,-21.456,34.04,34.05,34.04,134.0,0,-0.11,-0.11,Hold
2025-05-20 20:04:00,49.111,34.05,34.06,34.05,73.0,1,-34.17,-0.12,Buy
2025-05-20 20:05:00,274.744,34.06,34.07,34.06,230.0,1,-34.17,-0.11,Hold
2025-05-20 20:06:00,-6.2,34.05,34.06,34.05,280.0,0,-0.12,-0.12,Sell
2025-05-20 20:07:00,100.044,34.06,34.06,34.05,110.0,1,-34.18,-0.13,Buy
2025-05-20 20:08:00,204.578,34.06,34.06,34.05,107.0,1,-34.18,-0.13,Hold
2025-05-20 20:09:00,-44.367,34.05,34.05,34.04,250.0,0,-0.14,-0.14,Sell
2025-05-20 20:10:00,250.889,34.06,34.06,34.05,298.0,1,-34.2,-0.15,Buy
2025-05-20 20:11:00,54.767,34.05,34.05,34.04,196.0,1,-34.2,-0.16,Hold
