TimeStamp,ma_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 16:13:00,-2.986,313.79,313.87,313.63,1875.0,0,0.0,0.0,Hold
2025-05-20 16:14:00,-3.012,313.95,314.07,313.86,1331.0,0,0.0,0.0,Hold
2025-05-20 16:15:00,-2.938,314.37,314.43,314.2,1059.0,0,0.0,0.0,Hold
2025-05-20 16:16:00,-2.791,314.73,314.78,314.51,1332.0,0,0.0,0.0,Hold
2025-05-20 16:17:00,-2.711,314.33,314.35,314.11,1003.0,0,0.0,0.0,Hold
2025-05-20 16:18:00,-2.619,314.28,314.38,314.2,625.0,0,0.0,0.0,Hold
2025-05-20 16:19:00,-2.463,314.6,314.7,314.58,706.0,0,0.0,0.0,Hold
2025-05-20 16:20:00,-2.225,315.12,315.12,314.97,672.0,0,0.0,0.0,Hold
2025-05-20 16:21:00,-1.978,315.29,315.45,315.21,876.0,0,0.0,0.0,Hold
2025-05-20 16:22:00,-1.612,316.11,316.12,315.9,1573.0,0,0.0,0.0,Hold
2025-05-20 16:23:00,-1.499,315.0,315.05,314.91,1187.0,0,0.0,0.0,Hold
2025-05-20 16:24:00,-1.392,314.98,315.03,314.78,739.0,0,0.0,0.0,Hold
2025-05-20 16:25:00,-1.232,315.34,315.37,315.13,776.0,0,0.0,0.0,Hold
2025-05-20 16:26:00,-1.119,315.14,315.19,315.09,520.0,0,0.0,0.0,Hold
2025-05-20 16:27:00,-0.946,315.58,315.66,315.5,669.0,0,0.0,0.0,Hold
2025-05-20 16:28:00,-0.838,315.21,315.38,315.2,397.0,0,0.0,0.0,Hold
2025-05-20 16:29:00,-0.737,315.28,315.4,315.05,912.0,0,0.0,0.0,Hold
2025-05-20 16:30:00,-0.742,314.58,314.7,314.56,784.0,0,0.0,0.0,Hold
2025-05-20 16:31:00,-0.689,315.01,315.07,314.95,564.0,0,0.0,0.0,Hold
2025-05-20 16:32:00,-0.607,315.12,315.2,315.04,451.0,0,0.0,0.0,Hold
2025-05-20 16:33:00,-0.61,314.86,315.0,314.81,486.0,0,0.0,0.0,Hold
2025-05-20 16:34:00,-0.584,314.79,314.88,314.7,460.0,0,0.0,0.0,Hold
2025-05-20 16:35:00,-0.496,315.24,315.39,315.16,566.0,0,0.0,0.0,Hold
2025-05-20 16:36:00,-0.534,314.73,314.8,314.61,573.0,0,0.0,0.0,Hold
2025-05-20 16:37:00,-0.575,314.61,314.78,314.61,446.0,0,0.0,0.0,Hold
2025-05-20 16:38:00,-0.63,314.56,314.61,314.43,821.0,0,0.0,0.0,Hold
2025-05-20 16:39:00,-0.636,314.67,314.79,314.67,687.0,0,0.0,0.0,Hold
2025-05-20 16:40:00,-0.55,315.01,315.1,314.91,1544.0,0,0.0,0.0,Hold
2025-05-20 16:41:00,-0.484,315.03,315.18,315.03,520.0,0,0.0,0.0,Hold
2025-05-20 16:42:00,-0.336,315.67,315.74,315.59,763.0,0,0.0,0.0,Hold
2025-05-20 16:43:00,-0.16,316.08,316.22,316.07,1112.0,0,0.0,0.0,Hold
2025-05-20 16:44:00,-0.044,315.89,315.98,315.8,1013.0,0,0.0,0.0,Hold
2025-05-20 16:45:00,0.254,317.1,317.14,317.05,1339.0,1,-317.14,-0.09,Buy
2025-05-20 16:46:00,0.461,317.03,317.06,316.93,1309.0,1,-317.14,-0.21,Hold
2025-05-20 16:47:00,0.599,316.85,316.94,316.77,1079.0,1,-317.14,-0.37,Hold
2025-05-20 16:48:00,0.75,317.04,317.1,316.98,1107.0,1,-317.14,-0.16,Hold
2025-05-20 16:49:00,0.955,317.42,317.45,317.31,1200.0,1,-317.14,0.17,Hold
2025-05-20 16:50:00,1.155,317.7,317.78,317.7,949.0,1,-317.14,0.56,Hold
2025-05-20 16:51:00,1.233,317.29,317.37,317.23,1656.0,1,-317.14,0.09,Hold
2025-05-20 16:52:00,1.309,317.33,317.44,317.24,596.0,1,-317.14,0.1,Hold
2025-05-20 16:53:00,1.27,316.61,316.72,316.51,1057.0,1,-317.14,-0.63,Hold
2025-05-20 16:54:00,1.229,316.57,316.64,316.5,780.0,1,-317.14,-0.64,Hold
2025-05-20 16:55:00,1.228,316.77,316.77,316.57,539.0,1,-317.14,-0.57,Hold
2025-05-20 16:56:00,1.13,316.23,316.29,316.17,898.0,1,-317.14,-0.97,Hold
2025-05-20 16:57:00,1.061,316.33,316.44,316.33,555.0,1,-317.14,-0.81,Hold
2025-05-20 16:58:00,0.978,316.17,316.25,316.17,908.0,1,-317.14,-0.97,Hold
2025-05-20 16:59:00,0.945,316.42,316.42,316.22,446.0,1,-317.14,-0.92,Hold
2025-05-20 17:00:00,0.961,316.74,316.85,316.63,634.0,1,-317.14,-0.51,Hold
2025-05-20 17:01:00,0.955,316.59,316.71,316.53,512.0,1,-317.14,-0.61,Hold
2025-05-20 17:02:00,1.065,317.34,317.43,317.2,832.0,1,-317.14,0.06,Hold
2025-05-20 17:03:00,1.163,317.41,317.46,317.36,565.0,1,-317.14,0.22,Hold
2025-05-20 17:04:00,1.406,318.42,318.51,318.35,1823.0,1,-317.14,1.21,Hold
2025-05-20 17:05:00,1.455,317.5,317.49,317.31,1478.0,1,-317.14,0.17,Hold
2025-05-20 17:06:00,1.455,317.26,317.29,317.15,1005.0,1,-317.14,0.01,Hold
2025-05-20 17:07:00,1.441,317.12,317.19,317.0,832.0,1,-317.14,-0.14,Hold
2025-05-20 17:08:00,1.43,317.2,317.38,317.18,1271.0,1,-317.14,0.04,Hold
2025-05-20 17:09:00,1.418,317.28,317.35,317.21,743.0,1,-317.14,0.07,Hold
2025-05-20 17:10:00,1.5,317.99,317.93,317.63,1169.0,1,-317.14,0.49,Hold
2025-05-20 17:11:00,1.603,318.23,318.36,318.23,1119.0,1,-317.14,1.09,Hold
2025-05-20 17:12:00,1.698,318.49,318.55,318.5,1760.0,1,-317.14,1.36,Hold
2025-05-20 17:13:00,1.883,319.2,319.24,319.17,1632.0,1,-317.14,2.03,Hold
2025-05-20 17:14:00,2.009,319.13,319.23,319.1,1250.0,1,-317.14,1.96,Hold
2025-05-20 17:15:00,2.131,319.3,319.34,319.22,1060.0,1,-317.14,2.08,Hold
2025-05-20 17:16:00,2.272,319.6,319.71,319.5,1253.0,1,-317.14,2.36,Hold
2025-05-20 17:17:00,2.522,320.55,320.59,320.5,2203.0,1,-317.14,3.36,Hold
2025-05-20 17:18:00,2.757,320.85,320.93,320.77,1690.0,1,-317.14,3.63,Hold
2025-05-20 17:19:00,2.985,321.15,321.3,321.01,1995.0,1,-317.14,3.87,Hold
2025-05-20 17:20:00,3.217,321.5,321.5,321.3,2746.0,1,-317.14,4.16,Hold
2025-05-20 17:21:00,3.397,321.54,321.55,321.42,1840.0,1,-317.14,4.28,Hold
2025-05-20 17:22:00,3.371,320.52,320.61,320.33,2042.0,1,-317.14,3.19,Hold
2025-05-20 17:23:00,3.346,320.69,320.74,320.55,1565.0,1,-317.14,3.41,Hold
2025-05-20 17:24:00,3.225,320.19,320.3,320.08,1147.0,1,-317.14,2.94,Hold
2025-05-20 17:25:00,3.125,320.24,320.39,320.16,1145.0,1,-317.14,3.02,Hold
2025-05-20 17:26:00,2.919,319.6,319.88,319.65,840.0,1,-317.14,2.51,Hold
2025-05-20 17:27:00,2.881,320.43,320.46,320.38,1171.0,1,-317.14,3.24,Hold
2025-05-20 17:28:00,2.843,320.51,320.61,320.5,985.0,1,-317.14,3.36,Hold
2025-05-20 17:29:00,2.869,320.95,321.03,320.87,1111.0,1,-317.14,3.73,Hold
2025-05-20 17:30:00,2.87,321.0,321.11,320.89,1103.0,1,-317.14,3.75,Hold
2025-05-20 17:31:00,2.793,320.6,320.68,320.52,655.0,1,-317.14,3.38,Hold
2025-05-20 17:32:00,2.717,320.62,320.74,320.5,779.0,1,-317.14,3.36,Hold
2025-05-20 17:33:00,2.503,319.82,319.88,319.8,682.0,1,-317.14,2.66,Hold
2025-05-20 17:34:00,2.37,320.18,320.27,320.08,616.0,1,-317.14,2.94,Hold
2025-05-20 17:35:00,2.317,320.57,320.65,320.49,556.0,1,-317.14,3.35,Hold
2025-05-20 17:36:00,2.354,321.2,321.21,321.02,785.0,1,-317.14,3.88,Hold
2025-05-20 17:37:00,2.388,321.36,321.4,321.3,821.0,1,-317.14,4.16,Hold
2025-05-20 17:38:00,2.319,320.9,321.35,320.96,874.0,1,-317.14,3.82,Hold
2025-05-20 17:39:00,2.248,320.92,321.16,320.91,578.0,1,-317.14,3.77,Hold
2025-05-20 17:40:00,2.174,320.9,321.0,320.8,745.0,1,-317.14,3.66,Hold
2025-05-20 17:41:00,2.096,320.9,321.01,320.9,716.0,1,-317.14,3.76,Hold
2025-05-20 17:42:00,2.066,321.15,321.3,320.94,1014.0,1,-317.14,3.8,Hold
2025-05-20 17:43:00,2.003,320.98,321.1,320.86,616.0,1,-317.14,3.72,Hold
2025-05-20 17:44:00,1.877,320.63,320.69,320.57,683.0,1,-317.14,3.43,Hold
2025-05-20 17:45:00,1.78,320.64,320.74,320.53,893.0,1,-317.14,3.39,Hold
2025-05-20 17:46:00,1.688,320.63,320.68,320.58,448.0,1,-317.14,3.44,Hold
2025-05-20 17:47:00,1.58,320.52,320.59,320.44,508.0,1,-317.14,3.3,Hold
2025-05-20 17:48:00,1.489,320.55,320.59,320.5,629.0,1,-317.14,3.36,Hold
2025-05-20 17:49:00,1.389,320.42,320.5,320.35,1216.0,1,-317.14,3.21,Hold
2025-05-20 17:50:00,1.27,320.22,320.23,320.1,629.0,1,-317.14,2.96,Hold
2025-05-20 17:51:00,1.167,320.28,320.35,320.2,507.0,1,-317.14,3.06,Hold
2025-05-20 17:52:00,0.941,319.47,319.6,319.45,889.0,1,-317.14,2.31,Hold
2025-05-20 17:53:00,0.855,320.18,320.19,319.98,1074.0,1,-317.14,2.84,Hold
2025-05-20 17:54:00,0.742,319.99,320.1,319.84,577.0,1,-317.14,2.7,Hold
2025-05-20 17:55:00,0.601,319.74,319.8,319.64,508.0,1,-317.14,2.5,Hold
2025-05-20 17:56:00,0.393,319.29,319.27,319.12,1370.0,1,-317.14,1.98,Hold
2025-05-20 17:57:00,0.15,318.89,318.97,318.82,838.0,1,-317.14,1.68,Hold
2025-05-20 17:58:00,-0.139,318.41,318.49,318.34,914.0,0,1.2,1.2,Sell
2025-05-20 17:59:00,-0.289,318.95,319.08,318.82,958.0,0,1.2,1.2,Hold
2025-05-20 18:00:00,-0.516,318.33,318.46,318.31,735.0,0,1.2,1.2,Hold
2025-05-20 18:01:00,-0.597,319.01,319.11,319.0,416.0,0,1.2,1.2,Hold
2025-05-20 18:02:00,-0.677,318.9,319.08,318.85,580.0,0,1.2,1.2,Hold
2025-05-20 18:03:00,-0.697,319.19,319.28,319.18,538.0,0,1.2,1.2,Hold
2025-05-20 18:04:00,-0.694,319.24,319.32,319.14,638.0,0,1.2,1.2,Hold
2025-05-20 18:05:00,-0.624,319.76,319.84,319.67,1034.0,0,1.2,1.2,Hold
2025-05-20 18:06:00,-0.665,319.23,319.36,319.22,714.0,0,1.2,1.2,Hold
2025-05-20 18:07:00,-0.685,319.36,319.51,319.36,309.0,0,1.2,1.2,Hold
2025-05-20 18:08:00,-0.742,319.15,319.2,319.11,472.0,0,1.2,1.2,Hold
2025-05-20 18:09:00,-0.847,318.82,319.01,318.86,537.0,0,1.2,1.2,Hold
2025-05-20 18:10:00,-0.85,319.28,319.28,318.99,564.0,0,1.2,1.2,Hold
2025-05-20 18:11:00,-0.985,318.48,318.62,318.33,651.0,0,1.2,1.2,Hold
2025-05-20 18:12:00,-1.195,317.85,318.07,317.83,1528.0,0,1.2,1.2,Hold
2025-05-20 18:13:00,-1.228,318.61,318.76,318.6,1040.0,0,1.2,1.2,Hold
2025-05-20 18:14:00,-1.156,319.21,319.27,319.16,597.0,0,1.2,1.2,Hold
2025-05-20 18:15:00,-1.066,319.38,319.36,319.07,762.0,0,1.2,1.2,Hold
2025-05-20 18:16:00,-0.951,319.6,319.68,319.52,425.0,0,1.2,1.2,Hold
2025-05-20 18:17:00,-0.833,319.65,319.76,319.55,442.0,0,1.2,1.2,Hold
2025-05-20 18:18:00,-0.679,319.95,320.0,319.82,646.0,0,1.2,1.2,Hold
2025-05-20 18:19:00,-0.469,320.41,320.49,320.33,1226.0,0,1.2,1.2,Hold
2025-05-20 18:20:00,-0.191,321.01,321.0,320.9,1776.0,0,1.2,1.2,Hold
2025-05-20 18:21:00,0.076,321.23,321.27,321.2,1123.0,1,-320.07,1.13,Buy
2025-05-20 18:22:00,0.283,321.26,321.26,321.16,1448.0,1,-320.07,1.09,Hold
2025-05-20 18:23:00,0.492,321.5,321.56,321.44,1299.0,1,-320.07,1.37,Hold
2025-05-20 18:24:00,0.62,321.3,321.34,321.17,914.0,1,-320.07,1.1,Hold
2025-05-20 18:25:00,0.661,320.93,321.09,320.92,660.0,1,-320.07,0.85,Hold
2025-05-20 18:26:00,0.721,321.17,321.24,321.13,614.0,1,-320.07,1.06,Hold
2025-05-20 18:27:00,0.794,321.26,321.26,321.13,1446.0,1,-320.07,1.06,Hold
2025-05-20 18:28:00,0.848,321.23,321.3,321.17,756.0,1,-320.07,1.1,Hold
2025-05-20 18:29:00,0.896,321.22,321.4,321.21,392.0,1,-320.07,1.14,Hold
2025-05-20 18:30:00,0.933,321.21,321.33,321.17,818.0,1,-320.07,1.1,Hold
2025-05-20 18:31:00,0.933,321.07,321.14,321.0,722.0,1,-320.07,0.93,Hold
2025-05-20 18:32:00,0.773,320.11,320.21,320.01,1721.0,1,-320.07,-0.06,Hold
2025-05-20 18:33:00,0.661,320.29,320.37,320.21,487.0,1,-320.07,0.14,Hold
2025-05-20 18:34:00,0.542,320.1,320.2,319.99,1120.0,1,-320.07,-0.08,Hold
2025-05-20 18:35:00,0.538,320.63,320.78,320.61,540.0,1,-320.07,0.54,Hold
2025-05-20 18:36:00,0.541,320.6,320.7,320.59,401.0,1,-320.07,0.52,Hold
2025-05-20 18:37:00,0.528,320.48,320.55,320.39,422.0,1,-320.07,0.32,Hold
2025-05-20 18:38:00,0.59,320.95,320.95,320.85,276.0,1,-320.07,0.78,Hold
2025-05-20 18:39:00,0.724,321.45,321.51,321.39,936.0,1,-320.07,1.32,Hold
2025-05-20 18:40:00,0.79,321.2,321.32,321.09,566.0,1,-320.07,1.02,Hold
2025-05-20 18:41:00,0.869,321.36,321.38,321.3,451.0,1,-320.07,1.23,Hold
2025-05-20 18:42:00,0.967,321.54,321.56,321.45,415.0,1,-320.07,1.38,Hold
2025-05-20 18:43:00,1.023,321.42,321.48,321.35,1005.0,1,-320.07,1.28,Hold
2025-05-20 18:44:00,1.182,322.15,322.24,322.05,2382.0,1,-320.07,1.98,Hold
2025-05-20 18:45:00,1.366,322.5,322.5,322.41,1562.0,1,-320.07,2.34,Hold
2025-05-20 18:46:00,1.543,322.7,322.74,322.66,1183.0,1,-320.07,2.59,Hold
2025-05-20 18:47:00,1.614,322.3,322.49,322.22,1160.0,1,-320.07,2.15,Hold
2025-05-20 18:48:00,1.59,321.83,321.98,321.83,972.0,1,-320.07,1.76,Hold
2025-05-20 18:49:00,1.6,322.05,322.1,322.0,754.0,1,-320.07,1.93,Hold
2025-05-20 18:50:00,1.584,321.95,322.02,321.87,774.0,1,-320.07,1.8,Hold
2025-05-20 18:51:00,1.639,322.39,322.39,322.2,947.0,1,-320.07,2.13,Hold
2025-05-20 18:52:00,1.603,322.02,322.2,322.0,810.0,1,-320.07,1.93,Hold
2025-05-20 18:53:00,1.548,321.84,321.99,321.84,999.0,1,-320.07,1.77,Hold
2025-05-20 18:54:00,1.504,321.9,322.0,321.83,540.0,1,-320.07,1.76,Hold
2025-05-20 18:55:00,1.462,321.92,322.15,321.91,603.0,1,-320.07,1.84,Hold
2025-05-20 18:56:00,1.419,321.95,321.95,321.73,502.0,1,-320.07,1.66,Hold
2025-05-20 18:57:00,1.279,321.41,321.54,321.45,554.0,1,-320.07,1.38,Hold
2025-05-20 18:58:00,1.146,321.39,321.5,321.35,412.0,1,-320.07,1.28,Hold
2025-05-20 18:59:00,1.054,321.49,321.67,321.45,384.0,1,-320.07,1.38,Hold
2025-05-20 19:00:00,1.003,321.75,321.99,321.74,362.0,1,-320.07,1.67,Hold
2025-05-20 19:01:00,1.037,322.2,322.3,322.17,578.0,1,-320.07,2.1,Hold
2025-05-20 19:02:00,1.049,322.18,322.22,322.17,539.0,1,-320.07,2.1,Hold
2025-05-20 19:03:00,1.096,322.43,322.5,322.41,535.0,1,-320.07,2.34,Hold
2025-05-20 19:04:00,1.115,322.37,322.48,322.34,765.0,1,-320.07,2.27,Hold
2025-05-20 19:05:00,1.162,322.56,322.73,322.5,764.0,1,-320.07,2.43,Hold
2025-05-20 19:06:00,1.169,322.48,322.53,322.4,523.0,1,-320.07,2.33,Hold
2025-05-20 19:07:00,1.149,322.37,322.51,322.24,564.0,1,-320.07,2.17,Hold
2025-05-20 19:08:00,1.073,322.08,322.13,322.02,396.0,1,-320.07,1.95,Hold
2025-05-20 19:09:00,0.982,322.0,322.16,322.0,589.0,1,-320.07,1.93,Hold
2025-05-20 19:10:00,0.961,322.33,322.38,322.29,428.0,1,-320.07,2.22,Hold
2025-05-20 19:11:00,0.845,321.87,322.0,321.84,447.0,1,-320.07,1.77,Hold
2025-05-20 19:12:00,0.802,322.31,322.33,322.11,392.0,1,-320.07,2.04,Hold
2025-05-20 19:13:00,0.741,322.16,322.23,322.09,270.0,1,-320.07,2.02,Hold
2025-05-20 19:14:00,0.682,322.11,322.19,322.03,630.0,1,-320.07,1.96,Hold
2025-05-20 19:15:00,0.692,322.5,322.49,322.36,434.0,1,-320.07,2.29,Hold
2025-05-20 19:16:00,0.698,322.52,322.6,322.45,543.0,1,-320.07,2.38,Hold
2025-05-20 19:17:00,0.652,322.26,322.34,322.18,264.0,1,-320.07,2.11,Hold
2025-05-20 19:18:00,0.582,322.08,322.17,322.0,567.0,1,-320.07,1.93,Hold
2025-05-20 19:19:00,0.488,321.85,321.94,321.76,774.0,1,-320.07,1.69,Hold
2025-05-20 19:20:00,0.372,321.58,321.65,321.51,424.0,1,-320.07,1.44,Hold
2025-05-20 19:21:00,0.188,321.03,321.14,320.9,731.0,1,-320.07,0.83,Hold
2025-05-20 19:22:00,0.037,321.02,321.15,320.96,998.0,1,-320.07,0.89,Hold
2025-05-20 19:23:00,-0.033,321.32,321.38,321.3,992.0,0,1.23,1.23,Sell
2025-05-20 19:24:00,-0.087,321.35,321.38,321.15,615.0,0,1.23,1.23,Hold
2025-05-20 19:25:00,-0.146,321.3,321.43,321.28,375.0,0,1.23,1.23,Hold
2025-05-20 19:26:00,-0.142,321.6,321.67,321.55,291.0,0,1.23,1.23,Hold
2025-05-20 19:27:00,-0.084,321.93,321.97,321.81,660.0,0,1.23,1.23,Hold
2025-05-20 19:28:00,-0.02,322.05,322.25,322.02,541.0,0,1.23,1.23,Hold
2025-05-20 19:29:00,0.004,321.89,321.99,321.86,485.0,1,-320.76,1.1,Buy
2025-05-20 19:30:00,0.06,322.12,322.19,322.06,464.0,1,-320.76,1.3,Hold
2025-05-20 19:31:00,0.164,322.51,322.55,322.5,589.0,1,-320.76,1.74,Hold
2025-05-20 19:32:00,0.289,322.87,322.89,322.85,1028.0,1,-320.76,2.09,Hold
2025-05-20 19:33:00,0.39,322.9,322.95,322.86,701.0,1,-320.76,2.1,Hold
2025-05-20 19:34:00,0.502,323.14,323.2,323.14,1265.0,1,-320.76,2.38,Hold
2025-05-20 19:35:00,0.504,322.6,322.63,322.57,912.0,1,-320.76,1.81,Hold
2025-05-20 19:36:00,0.504,322.63,322.7,322.6,507.0,1,-320.76,1.84,Hold
2025-05-20 19:37:00,0.507,322.7,322.77,322.7,533.0,1,-320.76,1.94,Hold
2025-05-20 19:38:00,0.534,322.84,322.85,322.8,343.0,1,-320.76,2.04,Hold
2025-05-20 19:39:00,0.536,322.7,322.73,322.66,462.0,1,-320.76,1.9,Hold
2025-05-20 19:40:00,0.508,322.57,322.69,322.52,298.0,1,-320.76,1.76,Hold
2025-05-20 19:41:00,0.48,322.55,322.7,322.55,753.0,1,-320.76,1.79,Hold
2025-05-20 19:42:00,0.519,322.93,323.07,322.79,585.0,1,-320.76,2.03,Hold
2025-05-20 19:43:00,0.6,323.26,323.28,323.12,505.0,1,-320.76,2.36,Hold
2025-05-20 19:44:00,0.641,323.07,323.15,323.0,572.0,1,-320.76,2.24,Hold
2025-05-20 19:45:00,0.732,323.4,323.55,323.39,767.0,1,-320.76,2.63,Hold
2025-05-20 19:46:00,0.873,323.8,323.89,323.8,1056.0,1,-320.76,3.04,Hold
2025-05-20 19:47:00,0.966,323.72,323.8,323.66,1671.0,1,-320.76,2.9,Hold
2025-05-20 19:48:00,1.057,323.89,323.99,323.8,617.0,1,-320.76,3.04,Hold
2025-05-20 19:49:00,1.156,324.05,324.07,323.95,939.0,1,-320.76,3.19,Hold
2025-05-20 19:50:00,1.095,323.24,323.35,323.21,1146.0,1,-320.76,2.45,Hold
2025-05-20 19:51:00,1.103,323.57,323.68,323.56,758.0,1,-320.76,2.8,Hold
2025-05-20 19:52:00,1.145,323.84,323.9,323.8,555.0,1,-320.76,3.04,Hold
2025-05-20 19:53:00,1.164,323.8,323.89,323.82,622.0,1,-320.76,3.06,Hold
2025-05-20 19:54:00,1.216,324.05,324.21,324.0,631.0,1,-320.76,3.24,Hold
2025-05-20 19:55:00,1.222,323.87,323.94,323.8,835.0,1,-320.76,3.04,Hold
2025-05-20 19:56:00,1.211,323.8,323.93,323.78,618.0,1,-320.76,3.02,Hold
2025-05-20 19:57:00,1.147,323.56,323.7,323.56,859.0,1,-320.76,2.8,Hold
2025-05-20 19:58:00,1.098,323.62,323.7,323.54,507.0,1,-320.76,2.78,Hold
2025-05-20 19:59:00,1.082,323.8,323.81,323.75,594.0,1,-320.76,2.99,Hold
2025-05-20 20:00:00,1.149,324.3,324.35,324.25,861.0,1,-320.76,3.49,Hold
2025-05-20 20:01:00,1.169,324.09,324.18,324.0,562.0,1,-320.76,3.24,Hold
2025-05-20 20:02:00,1.165,324.0,324.04,323.91,389.0,1,-320.76,3.15,Hold
2025-05-20 20:03:00,1.181,324.13,324.22,324.02,536.0,1,-320.76,3.26,Hold
2025-05-20 20:04:00,1.213,324.28,324.4,324.28,683.0,1,-320.76,3.52,Hold
2025-05-20 20:05:00,1.217,324.16,324.2,324.12,413.0,1,-320.76,3.36,Hold
2025-05-20 20:06:00,1.155,323.8,323.79,323.7,514.0,1,-320.76,2.94,Hold
2025-05-20 20:07:00,1.144,324.08,324.18,324.08,666.0,1,-320.76,3.32,Hold
2025-05-20 20:08:00,1.14,324.17,324.2,324.15,641.0,1,-320.76,3.39,Hold
2025-05-20 20:09:00,1.18,324.48,324.57,324.46,809.0,1,-320.76,3.7,Hold
2025-05-20 20:10:00,1.208,324.46,324.52,324.4,587.0,1,-320.76,3.64,Hold
2025-05-20 20:11:00,1.16,324.12,324.19,324.12,468.0,1,-320.76,3.36,Hold
2025-05-20 20:12:00,1.085,323.9,324.0,323.9,589.0,1,-320.76,3.14,Hold
2025-05-20 20:13:00,1.023,323.94,324.0,323.93,584.0,1,-320.76,3.17,Hold
2025-05-20 20:14:00,0.948,323.83,323.92,323.83,643.0,1,-320.76,3.07,Hold
2025-05-20 20:15:00,0.905,323.93,323.99,323.87,480.0,1,-320.76,3.11,Hold
2025-05-20 20:16:00,0.693,322.89,322.89,322.8,1193.0,1,-320.76,2.04,Hold
