TimeStamp,ma_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:59:00,-0.065,59.38,59.39,59.38,664.0,0,0.0,0.0,Hold
2025-05-20 16:00:00,-0.064,59.36,59.36,59.35,327.0,0,0.0,0.0,Hold
2025-05-20 16:01:00,-0.07,59.31,59.31,59.3,643.0,0,0.0,0.0,Hold
2025-05-20 16:02:00,-0.078,59.29,59.3,59.29,428.0,0,0.0,0.0,Hold
2025-05-20 16:03:00,-0.072,59.36,59.36,59.35,945.0,0,0.0,0.0,Hold
2025-05-20 16:04:00,-0.065,59.37,59.38,59.37,744.0,0,0.0,0.0,Hold
2025-05-20 16:05:00,-0.043,59.47,59.47,59.46,751.0,0,0.0,0.0,Hold
2025-05-20 16:06:00,-0.028,59.45,59.45,59.44,770.0,0,0.0,0.0,Hold
2025-05-20 16:07:00,-0.022,59.41,59.42,59.41,1013.0,0,0.0,0.0,Hold
2025-05-20 16:08:00,-0.007,59.47,59.47,59.46,930.0,0,0.0,0.0,Hold
2025-05-20 16:09:00,-0.0,59.44,59.44,59.43,846.0,0,0.0,0.0,Hold
2025-05-20 16:10:00,0.011,59.47,59.47,59.46,1194.0,1,-59.47,-0.01,Buy
2025-05-20 16:11:00,0.018,59.46,59.46,59.45,955.0,1,-59.47,-0.02,Hold
2025-05-20 16:12:00,0.025,59.46,59.46,59.45,1127.0,1,-59.47,-0.02,Hold
2025-05-20 16:13:00,0.032,59.47,59.47,59.46,358.0,1,-59.47,-0.01,Hold
2025-05-20 16:14:00,0.032,59.44,59.44,59.43,1327.0,1,-59.47,-0.04,Hold
2025-05-20 16:15:00,0.04,59.49,59.49,59.48,539.0,1,-59.47,0.01,Hold
2025-05-20 16:16:00,0.047,59.49,59.5,59.49,1551.0,1,-59.47,0.02,Hold
2025-05-20 16:17:00,0.055,59.5,59.5,59.49,1038.0,1,-59.47,0.02,Hold
2025-05-20 16:18:00,0.077,59.6,59.6,59.59,1406.0,1,-59.47,0.12,Hold
2025-05-20 16:19:00,0.092,59.58,59.59,59.58,887.0,1,-59.47,0.11,Hold
2025-05-20 16:20:00,0.118,59.66,59.66,59.65,2177.0,1,-59.47,0.18,Hold
2025-05-20 16:21:00,0.136,59.64,59.65,59.64,1380.0,1,-59.47,0.17,Hold
2025-05-20 16:22:00,0.158,59.68,59.69,59.68,474.0,1,-59.47,0.21,Hold
2025-05-20 16:23:00,0.172,59.67,59.67,59.66,928.0,1,-59.47,0.19,Hold
2025-05-20 16:24:00,0.179,59.64,59.65,59.64,934.0,1,-59.47,0.17,Hold
2025-05-20 16:25:00,0.183,59.63,59.64,59.63,1282.0,1,-59.47,0.16,Hold
2025-05-20 16:26:00,0.184,59.62,59.63,59.62,1198.0,1,-59.47,0.15,Hold
2025-05-20 16:27:00,0.18,59.6,59.6,59.59,846.0,1,-59.47,0.12,Hold
2025-05-20 16:28:00,0.169,59.55,59.55,59.54,979.0,1,-59.47,0.07,Hold
2025-05-20 16:29:00,0.156,59.53,59.53,59.52,568.0,1,-59.47,0.05,Hold
2025-05-20 16:30:00,0.148,59.55,59.56,59.55,751.0,1,-59.47,0.08,Hold
2025-05-20 16:31:00,0.146,59.58,59.58,59.57,771.0,1,-59.47,0.1,Hold
2025-05-20 16:32:00,0.134,59.52,59.53,59.52,1009.0,1,-59.47,0.05,Hold
2025-05-20 16:33:00,0.122,59.51,59.51,59.5,1749.0,1,-59.47,0.03,Hold
2025-05-20 16:34:00,0.109,59.49,59.49,59.48,678.0,1,-59.47,0.01,Hold
2025-05-20 16:35:00,0.089,59.44,59.44,59.43,253.0,1,-59.47,-0.04,Hold
2025-05-20 16:36:00,0.069,59.43,59.44,59.43,409.0,1,-59.47,-0.04,Hold
2025-05-20 16:37:00,0.063,59.49,59.5,59.49,352.0,1,-59.47,0.02,Hold
2025-05-20 16:38:00,0.065,59.53,59.53,59.52,443.0,1,-59.47,0.05,Hold
2025-05-20 16:39:00,0.07,59.55,59.56,59.55,656.0,1,-59.47,0.08,Hold
2025-05-20 16:40:00,0.076,59.57,59.57,59.56,758.0,1,-59.47,0.09,Hold
2025-05-20 16:41:00,0.073,59.53,59.54,59.53,399.0,1,-59.47,0.06,Hold
2025-05-20 16:42:00,0.069,59.53,59.54,59.53,1161.0,1,-59.47,0.06,Hold
2025-05-20 16:43:00,0.071,59.56,59.57,59.56,597.0,1,-59.47,0.09,Hold
2025-05-20 16:44:00,0.073,59.57,59.58,59.57,577.0,1,-59.47,0.1,Hold
2025-05-20 16:45:00,0.075,59.58,59.59,59.58,406.0,1,-59.47,0.11,Hold
2025-05-20 16:46:00,0.089,59.66,59.66,59.65,924.0,1,-59.47,0.18,Hold
2025-05-20 16:47:00,0.098,59.66,59.67,59.66,588.0,1,-59.47,0.19,Hold
2025-05-20 16:48:00,0.101,59.63,59.64,59.63,457.0,1,-59.47,0.16,Hold
2025-05-20 16:49:00,0.101,59.63,59.64,59.63,399.0,1,-59.47,0.16,Hold
2025-05-20 16:50:00,0.089,59.56,59.56,59.55,703.0,1,-59.47,0.08,Hold
2025-05-20 16:51:00,0.07,59.51,59.52,59.51,1084.0,1,-59.47,0.04,Hold
2025-05-20 16:52:00,0.052,59.49,59.5,59.49,1095.0,1,-59.47,0.02,Hold
2025-05-20 16:53:00,0.038,59.49,59.5,59.49,714.0,1,-59.47,0.02,Hold
2025-05-20 16:54:00,0.03,59.51,59.51,59.5,590.0,1,-59.47,0.03,Hold
2025-05-20 16:55:00,0.026,59.53,59.53,59.52,1122.0,1,-59.47,0.05,Hold
2025-05-20 16:56:00,0.02,59.51,59.52,59.51,402.0,1,-59.47,0.04,Hold
2025-05-20 16:57:00,0.007,59.47,59.47,59.46,764.0,1,-59.47,-0.01,Hold
2025-05-20 16:58:00,-0.008,59.45,59.45,59.44,746.0,0,-0.03,-0.03,Sell
2025-05-20 16:59:00,-0.025,59.42,59.43,59.42,205.0,0,-0.03,-0.03,Hold
2025-05-20 17:00:00,-0.032,59.46,59.47,59.46,1310.0,0,-0.03,-0.03,Hold
2025-05-20 17:01:00,-0.04,59.46,59.47,59.46,722.0,0,-0.03,-0.03,Hold
2025-05-20 17:02:00,-0.04,59.5,59.5,59.49,418.0,0,-0.03,-0.03,Hold
2025-05-20 17:03:00,-0.041,59.49,59.5,59.49,438.0,0,-0.03,-0.03,Hold
2025-05-20 17:04:00,-0.043,59.49,59.49,59.48,833.0,0,-0.03,-0.03,Hold
2025-05-20 17:05:00,-0.046,59.47,59.48,59.47,1021.0,0,-0.03,-0.03,Hold
2025-05-20 17:06:00,-0.045,59.49,59.49,59.48,380.0,0,-0.03,-0.03,Hold
2025-05-20 17:07:00,-0.037,59.54,59.54,59.53,954.0,0,-0.03,-0.03,Hold
2025-05-20 17:08:00,-0.034,59.52,59.53,59.52,831.0,0,-0.03,-0.03,Hold
2025-05-20 17:09:00,-0.03,59.53,59.54,59.53,612.0,0,-0.03,-0.03,Hold
2025-05-20 17:10:00,-0.033,59.49,59.5,59.49,434.0,0,-0.03,-0.03,Hold
2025-05-20 17:11:00,-0.029,59.53,59.54,59.53,369.0,0,-0.03,-0.03,Hold
2025-05-20 17:12:00,-0.021,59.56,59.56,59.55,513.0,0,-0.03,-0.03,Hold
2025-05-20 17:13:00,-0.011,59.58,59.59,59.58,471.0,0,-0.03,-0.03,Hold
2025-05-20 17:14:00,-0.003,59.59,59.6,59.59,302.0,0,-0.03,-0.03,Hold
2025-05-20 17:15:00,0.012,59.63,59.63,59.62,530.0,1,-59.66,-0.04,Buy
2025-05-20 17:16:00,0.019,59.61,59.62,59.61,247.0,1,-59.66,-0.05,Hold
2025-05-20 17:17:00,0.024,59.6,59.61,59.6,673.0,1,-59.66,-0.06,Hold
2025-05-20 17:18:00,0.029,59.6,59.61,59.6,675.0,1,-59.66,-0.06,Hold
2025-05-20 17:19:00,0.033,59.6,59.61,59.6,638.0,1,-59.66,-0.06,Hold
2025-05-20 17:20:00,0.037,59.6,59.6,59.59,560.0,1,-59.66,-0.07,Hold
2025-05-20 17:21:00,0.029,59.53,59.54,59.53,708.0,1,-59.66,-0.13,Hold
2025-05-20 17:22:00,0.022,59.52,59.52,59.51,541.0,1,-59.66,-0.15,Hold
2025-05-20 17:23:00,0.014,59.51,59.51,59.5,569.0,1,-59.66,-0.16,Hold
2025-05-20 17:24:00,0.009,59.51,59.52,59.51,1401.0,1,-59.66,-0.15,Hold
2025-05-20 17:25:00,0.012,59.56,59.57,59.56,798.0,1,-59.66,-0.1,Hold
2025-05-20 17:26:00,0.03,59.65,59.65,59.64,1922.0,1,-59.66,-0.02,Hold
2025-05-20 17:27:00,0.052,59.7,59.71,59.7,2189.0,1,-59.66,0.04,Hold
2025-05-20 17:28:00,0.071,59.71,59.71,59.7,1815.0,1,-59.66,0.04,Hold
2025-05-20 17:29:00,0.094,59.76,59.77,59.76,1348.0,1,-59.66,0.1,Hold
2025-05-20 17:30:00,0.114,59.77,59.77,59.76,2006.0,1,-59.66,0.1,Hold
2025-05-20 17:31:00,0.14,59.83,59.83,59.82,2503.0,1,-59.66,0.16,Hold
2025-05-20 17:32:00,0.153,59.79,59.8,59.79,4568.0,1,-59.66,0.13,Hold
2025-05-20 17:33:00,0.17,59.83,59.83,59.82,1314.0,1,-59.66,0.16,Hold
2025-05-20 17:34:00,0.185,59.85,59.85,59.84,1647.0,1,-59.66,0.18,Hold
2025-05-20 17:35:00,0.19,59.82,59.82,59.81,940.0,1,-59.66,0.15,Hold
2025-05-20 17:36:00,0.194,59.82,59.83,59.82,1102.0,1,-59.66,0.16,Hold
2025-05-20 17:37:00,0.205,59.87,59.88,59.87,779.0,1,-59.66,0.21,Hold
2025-05-20 17:38:00,0.218,59.9,59.91,59.9,420.0,1,-59.66,0.24,Hold
2025-05-20 17:39:00,0.22,59.85,59.85,59.84,776.0,1,-59.66,0.18,Hold
2025-05-20 17:40:00,0.217,59.83,59.83,59.82,494.0,1,-59.66,0.16,Hold
2025-05-20 17:41:00,0.211,59.81,59.81,59.8,344.0,1,-59.66,0.14,Hold
2025-05-20 17:42:00,0.203,59.8,59.81,59.8,654.0,1,-59.66,0.14,Hold
2025-05-20 17:43:00,0.192,59.78,59.79,59.78,663.0,1,-59.66,0.12,Hold
2025-05-20 17:44:00,0.184,59.78,59.78,59.77,574.0,1,-59.66,0.11,Hold
2025-05-20 17:45:00,0.181,59.81,59.81,59.8,462.0,1,-59.66,0.14,Hold
2025-05-20 17:46:00,0.176,59.79,59.8,59.79,353.0,1,-59.66,0.13,Hold
2025-05-20 17:47:00,0.17,59.78,59.79,59.78,186.0,1,-59.66,0.12,Hold
2025-05-20 17:48:00,0.171,59.82,59.83,59.82,697.0,1,-59.66,0.16,Hold
2025-05-20 17:49:00,0.169,59.81,59.81,59.8,285.0,1,-59.66,0.14,Hold
2025-05-20 17:50:00,0.166,59.81,59.82,59.81,173.0,1,-59.66,0.15,Hold
2025-05-20 17:51:00,0.162,59.81,59.82,59.81,280.0,1,-59.66,0.15,Hold
2025-05-20 17:52:00,0.164,59.85,59.85,59.84,1440.0,1,-59.66,0.18,Hold
2025-05-20 17:53:00,0.168,59.87,59.87,59.86,1374.0,1,-59.66,0.2,Hold
2025-05-20 17:54:00,0.167,59.85,59.86,59.85,1508.0,1,-59.66,0.19,Hold
2025-05-20 17:55:00,0.169,59.87,59.88,59.87,780.0,1,-59.66,0.21,Hold
2025-05-20 17:56:00,0.181,59.94,59.94,59.93,497.0,1,-59.66,0.27,Hold
2025-05-20 17:57:00,0.188,59.94,59.94,59.93,703.0,1,-59.66,0.27,Hold
2025-05-20 17:58:00,0.189,59.92,59.93,59.92,486.0,1,-59.66,0.26,Hold
2025-05-20 17:59:00,0.188,59.92,59.92,59.91,379.0,1,-59.66,0.25,Hold
2025-05-20 18:00:00,0.18,59.88,59.89,59.88,620.0,1,-59.66,0.22,Hold
2025-05-20 18:01:00,0.179,59.92,59.93,59.92,986.0,1,-59.66,0.26,Hold
2025-05-20 18:02:00,0.18,59.94,59.95,59.94,729.0,1,-59.66,0.28,Hold
2025-05-20 18:03:00,0.185,59.97,59.97,59.96,744.0,1,-59.66,0.3,Hold
2025-05-20 18:04:00,0.189,59.98,59.99,59.98,1329.0,1,-59.66,0.32,Hold
2025-05-20 18:05:00,0.184,59.94,59.94,59.93,497.0,1,-59.66,0.27,Hold
2025-05-20 18:06:00,0.162,59.84,59.85,59.84,498.0,1,-59.66,0.18,Hold
2025-05-20 18:07:00,0.142,59.83,59.84,59.83,625.0,1,-59.66,0.17,Hold
2025-05-20 18:08:00,0.128,59.85,59.85,59.84,143.0,1,-59.66,0.18,Hold
2025-05-20 18:09:00,0.116,59.85,59.86,59.85,291.0,1,-59.66,0.19,Hold
2025-05-20 18:10:00,0.097,59.81,59.81,59.8,670.0,1,-59.66,0.14,Hold
2025-05-20 18:11:00,0.079,59.79,59.79,59.78,298.0,1,-59.66,0.12,Hold
2025-05-20 18:12:00,0.061,59.78,59.79,59.78,198.0,1,-59.66,0.12,Hold
2025-05-20 18:13:00,0.052,59.81,59.82,59.81,411.0,1,-59.66,0.15,Hold
2025-05-20 18:14:00,0.044,59.81,59.81,59.8,218.0,1,-59.66,0.14,Hold
2025-05-20 18:15:00,0.032,59.78,59.78,59.77,270.0,1,-59.66,0.11,Hold
2025-05-20 18:16:00,0.035,59.86,59.87,59.86,825.0,1,-59.66,0.2,Hold
2025-05-20 18:17:00,0.04,59.88,59.89,59.88,25773.0,1,-59.66,0.22,Hold
2025-05-20 18:18:00,0.049,59.92,59.92,59.91,220.0,1,-59.66,0.25,Hold
2025-05-20 18:19:00,0.058,59.93,59.93,59.92,414.0,1,-59.66,0.26,Hold
2025-05-20 18:20:00,0.074,59.99,60.0,59.99,414.0,1,-59.66,0.33,Hold
2025-05-20 18:21:00,0.083,59.98,59.99,59.98,1235.0,1,-59.66,0.32,Hold
2025-05-20 18:22:00,0.09,59.99,60.0,59.99,932.0,1,-59.66,0.33,Hold
2025-05-20 18:23:00,0.095,59.99,60.0,59.99,962.0,1,-59.66,0.33,Hold
2025-05-20 18:24:00,0.079,59.88,59.88,59.87,2089.0,1,-59.66,0.21,Hold
2025-05-20 18:25:00,0.064,59.87,59.88,59.87,769.0,1,-59.66,0.21,Hold
2025-05-20 18:26:00,0.052,59.87,59.87,59.86,397.0,1,-59.66,0.2,Hold
2025-05-20 18:27:00,0.04,59.85,59.85,59.84,357.0,1,-59.66,0.18,Hold
2025-05-20 18:28:00,0.03,59.86,59.86,59.85,137.0,1,-59.66,0.19,Hold
2025-05-20 18:29:00,0.023,59.86,59.86,59.85,144.0,1,-59.66,0.19,Hold
2025-05-20 18:30:00,0.021,59.88,59.89,59.88,626.0,1,-59.66,0.22,Hold
2025-05-20 18:31:00,0.026,59.92,59.92,59.91,571.0,1,-59.66,0.25,Hold
2025-05-20 18:32:00,0.026,59.9,59.91,59.9,212.0,1,-59.66,0.24,Hold
2025-05-20 18:33:00,0.03,59.92,59.92,59.91,384.0,1,-59.66,0.25,Hold
2025-05-20 18:34:00,0.029,59.9,59.91,59.9,394.0,1,-59.66,0.24,Hold
2025-05-20 18:35:00,0.029,59.9,59.91,59.9,626.0,1,-59.66,0.24,Hold
2025-05-20 18:36:00,0.041,59.98,59.99,59.98,739.0,1,-59.66,0.32,Hold
2025-05-20 18:37:00,0.051,59.98,59.98,59.97,915.0,1,-59.66,0.31,Hold
2025-05-20 18:38:00,0.062,59.99,59.99,59.98,1478.0,1,-59.66,0.32,Hold
2025-05-20 18:39:00,0.062,59.95,59.96,59.95,597.0,1,-59.66,0.29,Hold
2025-05-20 18:40:00,0.062,59.95,59.95,59.94,413.0,1,-59.66,0.28,Hold
2025-05-20 18:41:00,0.063,59.96,59.96,59.95,484.0,1,-59.66,0.29,Hold
2025-05-20 18:42:00,0.065,59.97,59.97,59.96,635.0,1,-59.66,0.3,Hold
2025-05-20 18:43:00,0.054,59.9,59.91,59.9,1064.0,1,-59.66,0.24,Hold
2025-05-20 18:44:00,0.051,59.94,59.94,59.93,774.0,1,-59.66,0.27,Hold
2025-05-20 18:45:00,0.046,59.92,59.93,59.92,783.0,1,-59.66,0.26,Hold
2025-05-20 18:46:00,0.044,59.94,59.94,59.93,211.0,1,-59.66,0.27,Hold
2025-05-20 18:47:00,0.04,59.93,59.94,59.93,209.0,1,-59.66,0.27,Hold
2025-05-20 18:48:00,0.039,59.94,59.94,59.93,199.0,1,-59.66,0.27,Hold
2025-05-20 18:49:00,0.029,59.89,59.9,59.89,600.0,1,-59.66,0.23,Hold
2025-05-20 18:50:00,0.021,59.89,59.9,59.89,233.0,1,-59.66,0.23,Hold
2025-05-20 18:51:00,0.015,59.9,59.9,59.89,265.0,1,-59.66,0.23,Hold
2025-05-20 18:52:00,0.01,59.89,59.9,59.89,681.0,1,-59.66,0.23,Hold
2025-05-20 18:53:00,0.004,59.88,59.89,59.88,322.0,1,-59.66,0.22,Hold
2025-05-20 18:54:00,-0.003,59.87,59.88,59.87,217.0,0,0.21,0.21,Sell
2025-05-20 18:55:00,-0.007,59.88,59.89,59.88,394.0,0,0.21,0.21,Hold
2025-05-20 18:56:00,-0.014,59.85,59.85,59.84,651.0,0,0.21,0.21,Hold
2025-05-20 18:57:00,-0.023,59.83,59.83,59.82,182.0,0,0.21,0.21,Hold
2025-05-20 18:58:00,-0.026,59.85,59.85,59.84,378.0,0,0.21,0.21,Hold
2025-05-20 18:59:00,-0.028,59.86,59.86,59.85,83.0,0,0.21,0.21,Hold
2025-05-20 19:00:00,-0.028,59.87,59.87,59.86,565.0,0,0.21,0.21,Hold
2025-05-20 19:01:00,-0.022,59.9,59.92,59.91,848.0,0,0.21,0.21,Hold
2025-05-20 19:02:00,-0.01,59.94,59.94,59.93,294.0,0,0.21,0.21,Hold
2025-05-20 19:03:00,0.005,59.97,59.98,59.97,590.0,1,-59.77,0.2,Buy
2025-05-20 19:04:00,0.024,60.01,60.01,60.0,860.0,1,-59.77,0.23,Hold
2025-05-20 19:05:00,0.042,60.03,60.04,60.03,3124.0,1,-59.77,0.26,Hold
2025-05-20 19:06:00,0.072,60.13,60.13,60.12,1766.0,1,-59.77,0.35,Hold
2025-05-20 19:07:00,0.093,60.12,60.13,60.12,1776.0,1,-59.77,0.35,Hold
2025-05-20 19:08:00,0.11,60.12,60.12,60.11,830.0,1,-59.77,0.34,Hold
2025-05-20 19:09:00,0.128,60.15,60.16,60.15,1048.0,1,-59.77,0.38,Hold
2025-05-20 19:10:00,0.154,60.23,60.23,60.22,1592.0,1,-59.77,0.45,Hold
2025-05-20 19:11:00,0.174,60.23,60.23,60.22,1814.0,1,-59.77,0.45,Hold
2025-05-20 19:12:00,0.201,60.3,60.31,60.3,2875.0,1,-59.77,0.53,Hold
2025-05-20 19:13:00,0.226,60.33,60.33,60.32,2018.0,1,-59.77,0.55,Hold
2025-05-20 19:14:00,0.249,60.35,60.35,60.34,2399.0,1,-59.77,0.57,Hold
2025-05-20 19:15:00,0.257,60.3,60.3,60.29,2075.0,1,-59.77,0.52,Hold
2025-05-20 19:16:00,0.262,60.29,60.3,60.29,1494.0,1,-59.77,0.52,Hold
2025-05-20 19:17:00,0.278,60.37,60.37,60.36,1530.0,1,-59.77,0.59,Hold
2025-05-20 19:18:00,0.28,60.31,60.31,60.3,693.0,1,-59.77,0.53,Hold
2025-05-20 19:19:00,0.273,60.26,60.26,60.25,1052.0,1,-59.77,0.48,Hold
2025-05-20 19:20:00,0.273,60.3,60.31,60.3,1132.0,1,-59.77,0.53,Hold
2025-05-20 19:21:00,0.275,60.31,60.32,60.31,442.0,1,-59.77,0.54,Hold
2025-05-20 19:22:00,0.276,60.32,60.32,60.31,705.0,1,-59.77,0.54,Hold
2025-05-20 19:23:00,0.272,60.29,60.3,60.29,1282.0,1,-59.77,0.52,Hold
2025-05-20 19:24:00,0.265,60.29,60.29,60.28,463.0,1,-59.77,0.51,Hold
2025-05-20 19:25:00,0.259,60.29,60.3,60.29,487.0,1,-59.77,0.52,Hold
2025-05-20 19:26:00,0.267,60.38,60.39,60.38,659.0,1,-59.77,0.61,Hold
2025-05-20 19:27:00,0.271,60.38,60.38,60.37,817.0,1,-59.77,0.6,Hold
2025-05-20 19:28:00,0.277,60.4,60.4,60.39,1199.0,1,-59.77,0.62,Hold
2025-05-20 19:29:00,0.277,60.38,60.39,60.38,915.0,1,-59.77,0.61,Hold
2025-05-20 19:30:00,0.27,60.35,60.35,60.34,1432.0,1,-59.77,0.57,Hold
2025-05-20 19:31:00,0.263,60.34,60.35,60.34,583.0,1,-59.77,0.57,Hold
2025-05-20 19:32:00,0.255,60.34,60.34,60.33,675.0,1,-59.77,0.56,Hold
2025-05-20 19:33:00,0.243,60.31,60.32,60.31,761.0,1,-59.77,0.54,Hold
2025-05-20 19:34:00,0.231,60.31,60.32,60.31,477.0,1,-59.77,0.54,Hold
2025-05-20 19:35:00,0.23,60.37,60.38,60.37,400.0,1,-59.77,0.6,Hold
2025-05-20 19:36:00,0.231,60.38,60.39,60.38,349.0,1,-59.77,0.61,Hold
2025-05-20 19:37:00,0.219,60.31,60.32,60.31,402.0,1,-59.77,0.54,Hold
2025-05-20 19:38:00,0.208,60.31,60.32,60.31,356.0,1,-59.77,0.54,Hold
2025-05-20 19:39:00,0.198,60.31,60.32,60.31,780.0,1,-59.77,0.54,Hold
2025-05-20 19:40:00,0.195,60.35,60.35,60.34,770.0,1,-59.77,0.57,Hold
2025-05-20 19:41:00,0.198,60.39,60.4,60.39,245.0,1,-59.77,0.62,Hold
2025-05-20 19:42:00,0.206,60.43,60.43,60.42,1198.0,1,-59.77,0.65,Hold
2025-05-20 19:43:00,0.208,60.42,60.42,60.41,1185.0,1,-59.77,0.64,Hold
2025-05-20 19:44:00,0.209,60.42,60.43,60.42,946.0,1,-59.77,0.65,Hold
2025-05-20 19:45:00,0.212,60.44,60.45,60.44,1071.0,1,-59.77,0.67,Hold
2025-05-20 19:46:00,0.217,60.47,60.47,60.46,1496.0,1,-59.77,0.69,Hold
2025-05-20 19:47:00,0.215,60.44,60.44,60.43,1550.0,1,-59.77,0.66,Hold
2025-05-20 19:48:00,0.215,60.46,60.46,60.45,667.0,1,-59.77,0.68,Hold
2025-05-20 19:49:00,0.213,60.46,60.46,60.45,391.0,1,-59.77,0.68,Hold
2025-05-20 19:50:00,0.213,60.48,60.48,60.47,520.0,1,-59.77,0.7,Hold
2025-05-20 19:51:00,0.208,60.46,60.47,60.46,564.0,1,-59.77,0.69,Hold
2025-05-20 19:52:00,0.205,60.48,60.48,60.47,1171.0,1,-59.77,0.7,Hold
2025-05-20 19:53:00,0.196,60.45,60.46,60.45,683.0,1,-59.77,0.68,Hold
2025-05-20 19:54:00,0.188,60.46,60.45,60.44,543.0,1,-59.77,0.67,Hold
2025-05-20 19:55:00,0.178,60.45,60.45,60.44,754.0,1,-59.77,0.67,Hold
2025-05-20 19:56:00,0.163,60.42,60.43,60.42,578.0,1,-59.77,0.65,Hold
2025-05-20 19:57:00,0.149,60.42,60.42,60.41,1274.0,1,-59.77,0.64,Hold
2025-05-20 19:58:00,0.139,60.44,60.45,60.44,1004.0,1,-59.77,0.67,Hold
2025-05-20 19:59:00,0.126,60.42,60.42,60.41,461.0,1,-59.77,0.64,Hold
2025-05-20 20:00:00,0.11,60.4,60.41,60.4,719.0,1,-59.77,0.63,Hold
2025-05-20 20:01:00,0.092,60.37,60.39,60.38,719.0,1,-59.77,0.61,Hold
2025-05-20 20:02:00,0.082,60.41,60.42,60.41,631.0,1,-59.77,0.64,Hold
2025-05-20 20:03:00,0.079,60.44,60.45,60.44,404.0,1,-59.77,0.67,Hold
2025-05-20 20:04:00,0.076,60.45,60.46,60.45,244.0,1,-59.77,0.68,Hold
2025-05-20 20:05:00,0.075,60.46,60.46,60.45,410.0,1,-59.77,0.68,Hold
2025-05-20 20:06:00,0.083,60.51,60.51,60.5,1943.0,1,-59.77,0.73,Hold
2025-05-20 20:07:00,0.081,60.47,60.47,60.46,834.0,1,-59.77,0.69,Hold
2025-05-20 20:08:00,0.082,60.49,60.5,60.49,480.0,1,-59.77,0.72,Hold
2025-05-20 20:09:00,0.079,60.47,60.48,60.47,625.0,1,-59.77,0.7,Hold
2025-05-20 20:10:00,0.087,60.53,60.53,60.52,1702.0,1,-59.77,0.75,Hold
2025-05-20 20:11:00,0.089,60.51,60.52,60.51,1042.0,1,-59.77,0.74,Hold
2025-05-20 20:12:00,0.096,60.54,60.54,60.53,2991.0,1,-59.77,0.76,Hold
2025-05-20 20:13:00,0.096,60.51,60.52,60.51,963.0,1,-59.77,0.74,Hold
2025-05-20 20:14:00,0.087,60.45,60.45,60.44,814.0,1,-59.77,0.67,Hold
2025-05-20 20:15:00,0.081,60.47,60.47,60.46,1005.0,1,-59.77,0.69,Hold
