TimeStamp,obv_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 16:10:00,2579.544,343.87,343.95,343.8,4552.0,1,-349.45,-5.65,Buy
2025-05-20 16:11:00,5040.533,344.23,344.25,344.13,2742.0,1,-349.45,-5.32,Hold
2025-05-20 16:12:00,7232.222,344.5,344.56,344.46,2499.0,1,-349.45,-4.99,Hold
2025-05-20 16:13:00,10644.589,344.7,344.74,344.67,3762.0,1,-349.45,-4.78,Hold
2025-05-20 16:14:00,7523.378,344.65,344.7,344.61,2802.0,1,-349.45,-4.84,Hold
2025-05-20 16:15:00,9659.867,345.08,345.1,345.02,2482.0,1,-349.45,-4.43,Hold
2025-05-20 16:16:00,6574.989,344.82,344.86,344.78,2769.0,1,-349.45,-4.67,Hold
2025-05-20 16:17:00,8626.589,345.17,345.2,345.12,2393.0,1,-349.45,-4.33,Hold
2025-05-20 16:18:00,13778.044,346.15,346.17,346.11,5557.0,1,-349.45,-3.34,Hold
2025-05-20 16:19:00,10101.289,345.69,345.72,345.65,3305.0,1,-349.45,-3.8,Hold
2025-05-20 16:20:00,13212.678,346.73,346.78,346.73,3523.0,1,-349.45,-2.72,Hold
2025-05-20 16:21:00,6466.411,346.5,346.54,346.48,6404.0,1,-349.45,-2.97,Hold
2025-05-20 16:22:00,9769.856,347.0,347.04,346.94,3688.0,1,-349.45,-2.51,Hold
2025-05-20 16:23:00,6592.322,346.98,347.0,346.95,2822.0,1,-349.45,-2.5,Hold
2025-05-20 16:24:00,2834.722,346.82,346.94,346.81,3438.0,1,-349.45,-2.64,Hold
2025-05-20 16:25:00,-936.733,346.53,346.65,346.54,3492.0,0,-2.91,-2.91,Sell
2025-05-20 16:26:00,709.556,347.15,347.15,347.09,1946.0,1,-350.06,-2.97,Buy
2025-05-20 16:27:00,-1860.556,346.88,346.91,346.82,2294.0,0,-3.24,-3.24,Sell
2025-05-20 16:28:00,-6600.044,345.72,345.78,345.71,4514.0,0,-3.24,-3.24,Hold
2025-05-20 16:29:00,-9474.889,345.55,345.6,345.51,2680.0,0,-3.24,-3.24,Hold
2025-05-20 16:30:00,-12347.689,345.5,345.5,345.42,2709.0,0,-3.24,-3.24,Hold
2025-05-20 16:31:00,-14906.9,345.3,345.39,345.3,2424.0,0,-3.24,-3.24,Hold
2025-05-20 16:32:00,-18515.711,344.99,344.99,344.91,3515.0,0,-3.24,-3.24,Hold
2025-05-20 16:33:00,-16349.067,345.64,345.68,345.61,2288.0,0,-3.24,-3.24,Hold
2025-05-20 16:34:00,-18082.211,345.45,345.5,345.41,1633.0,0,-3.24,-3.24,Hold
2025-05-20 16:35:00,-16020.633,345.89,345.92,345.85,2185.0,0,-3.24,-3.24,Hold
2025-05-20 16:36:00,-18411.6,345.26,345.26,345.2,2292.0,0,-3.24,-3.24,Hold
2025-05-20 16:37:00,-16358.089,345.54,345.54,345.47,2176.0,0,-3.24,-3.24,Hold
2025-05-20 16:38:00,-14107.556,345.89,345.92,345.85,2403.0,0,-3.24,-3.24,Hold
2025-05-20 16:39:00,-10958.344,346.45,346.49,346.41,3340.0,0,-3.24,-3.24,Hold
2025-05-20 16:40:00,-8279.2,346.6,346.67,346.6,2903.0,0,-3.24,-3.24,Hold
2025-05-20 16:41:00,-4506.167,346.79,346.82,346.75,4041.0,0,-3.24,-3.24,Hold
2025-05-20 16:42:00,-6763.756,346.58,346.59,346.53,2011.0,0,-3.24,-3.24,Hold
2025-05-20 16:43:00,-8426.744,346.14,346.19,346.11,1433.0,0,-3.24,-3.24,Hold
2025-05-20 16:44:00,-6921.667,346.77,346.83,346.77,1755.0,0,-3.24,-3.24,Hold
2025-05-20 16:45:00,-5653.144,346.78,346.82,346.75,1537.0,0,-3.24,-3.24,Hold
2025-05-20 16:46:00,-7672.367,346.62,346.7,346.61,1771.0,0,-3.24,-3.24,Hold
2025-05-20 16:47:00,-9338.644,346.58,346.62,346.54,1436.0,0,-3.24,-3.24,Hold
2025-05-20 16:48:00,-10728.067,346.57,346.6,346.54,1173.0,0,-3.24,-3.24,Hold
2025-05-20 16:49:00,-12031.378,346.37,346.41,346.35,1103.0,0,-3.24,-3.24,Hold
2025-05-20 16:50:00,-10293.744,346.39,346.45,346.37,1948.0,0,-3.24,-3.24,Hold
2025-05-20 16:51:00,-12940.467,345.44,345.49,345.43,2446.0,0,-3.24,-3.24,Hold
2025-05-20 16:52:00,-11428.389,345.81,345.84,345.8,1719.0,0,-3.24,-3.24,Hold
2025-05-20 16:53:00,-10458.144,346.11,346.14,346.07,1206.0,0,-3.24,-3.24,Hold
2025-05-20 16:54:00,-8663.844,346.54,346.6,346.51,2063.0,0,-3.24,-3.24,Hold
2025-05-20 16:55:00,-10494.267,346.38,346.42,346.32,1586.0,0,-3.24,-3.24,Hold
2025-05-20 16:56:00,-11885.344,346.01,346.07,346.01,1166.0,0,-3.24,-3.24,Hold
2025-05-20 16:57:00,-14031.733,345.7,345.78,345.65,1936.0,0,-3.24,-3.24,Hold
2025-05-20 16:58:00,-16490.644,345.43,345.49,345.41,2268.0,0,-3.24,-3.24,Hold
2025-05-20 16:59:00,-18050.389,345.29,345.32,345.25,1439.0,0,-3.24,-3.24,Hold
2025-05-20 17:00:00,-15108.744,345.65,345.7,345.6,2947.0,0,-3.24,-3.24,Hold
2025-05-20 17:01:00,-16604.711,345.42,345.47,345.38,1664.0,0,-3.24,-3.24,Hold
2025-05-20 17:02:00,-14518.844,345.98,345.98,345.93,1791.0,0,-3.24,-3.24,Hold
2025-05-20 17:03:00,-15530.456,345.96,345.99,345.93,1423.0,0,-3.24,-3.24,Hold
2025-05-20 17:04:00,-16132.511,345.75,345.78,345.71,1165.0,0,-3.24,-3.24,Hold
2025-05-20 17:05:00,-16837.167,345.45,345.49,345.4,1396.0,0,-3.24,-3.24,Hold
2025-05-20 17:06:00,-15252.833,345.55,345.59,345.54,792.0,0,-3.24,-3.24,Hold
2025-05-20 17:07:00,-12198.422,346.83,346.86,346.8,2360.0,0,-3.24,-3.24,Hold
2025-05-20 17:08:00,-14801.478,346.7,346.74,346.66,3420.0,0,-3.24,-3.24,Hold
2025-05-20 17:09:00,-15454.844,346.33,346.35,346.3,1403.0,0,-3.24,-3.24,Hold
2025-05-20 17:10:00,-13485.167,346.48,346.52,346.45,1324.0,0,-3.24,-3.24,Hold
2025-05-20 17:11:00,-11651.867,346.51,346.52,346.45,1327.0,0,-3.24,-3.24,Hold
2025-05-20 17:12:00,-12609.033,346.11,346.16,346.07,1594.0,0,-3.24,-3.24,Hold
2025-05-20 17:13:00,-13786.956,345.57,345.67,345.57,1760.0,0,-3.24,-3.24,Hold
2025-05-20 17:14:00,-11536.922,345.64,345.67,345.59,1610.0,0,-3.24,-3.24,Hold
2025-05-20 17:15:00,-8944.478,345.87,345.91,345.83,2036.0,0,-3.24,-3.24,Hold
2025-05-20 17:16:00,-7504.189,345.99,346.03,345.96,992.0,0,-3.24,-3.24,Hold
2025-05-20 17:17:00,-5968.578,346.23,346.26,346.18,1228.0,0,-3.24,-3.24,Hold
2025-05-20 17:18:00,-4659.167,346.39,346.4,346.34,917.0,0,-3.24,-3.24,Hold
2025-05-20 17:19:00,-5560.133,346.13,346.15,346.11,1235.0,0,-3.24,-3.24,Hold
2025-05-20 17:20:00,-6760.2,345.75,345.81,345.7,1463.0,0,-3.24,-3.24,Hold
2025-05-20 17:21:00,-5497.833,346.37,346.39,346.32,1115.0,0,-3.24,-3.24,Hold
2025-05-20 17:22:00,-6418.356,346.08,346.12,346.03,1173.0,0,-3.24,-3.24,Hold
2025-05-20 17:23:00,-7231.267,345.75,345.79,345.71,1004.0,0,-3.24,-3.24,Hold
2025-05-20 17:24:00,-7843.5,345.66,345.7,345.65,875.0,0,-3.24,-3.24,Hold
2025-05-20 17:25:00,-6562.889,345.8,345.88,345.8,1081.0,0,-3.24,-3.24,Hold
2025-05-20 17:26:00,-5013.5,346.29,346.3,346.24,1305.0,0,-3.24,-3.24,Hold
2025-05-20 17:27:00,-5548.344,346.11,346.15,346.08,744.0,0,-3.24,-3.24,Hold
2025-05-20 17:28:00,-6443.533,345.85,345.87,345.81,1016.0,0,-3.24,-3.24,Hold
2025-05-20 17:29:00,-5029.256,346.2,346.26,346.15,1252.0,0,-3.24,-3.24,Hold
2025-05-20 17:30:00,-2501.033,346.39,346.46,346.37,2332.0,0,-3.24,-3.24,Hold
2025-05-20 17:31:00,30.178,346.8,346.83,346.8,2414.0,1,-350.07,-3.27,Buy
2025-05-20 17:32:00,-2059.811,346.59,346.63,346.55,2193.0,0,-3.52,-3.52,Sell
2025-05-20 17:33:00,-4026.422,346.24,346.31,346.22,2133.0,0,-3.52,-3.52,Hold
2025-05-20 17:34:00,-2815.133,346.35,346.39,346.3,1093.0,0,-3.52,-3.52,Hold
2025-05-20 17:35:00,-2027.989,346.4,346.44,346.37,629.0,0,-3.52,-3.52,Hold
2025-05-20 17:36:00,-2676.244,346.22,346.26,346.18,778.0,0,-3.52,-3.52,Hold
2025-05-20 17:37:00,-1022.322,346.49,346.49,346.4,1597.0,0,-3.52,-3.52,Hold
2025-05-20 17:38:00,2570.767,346.84,346.92,346.82,3602.0,1,-350.44,-3.62,Buy
2025-05-20 17:39:00,7188.467,347.34,347.37,347.31,4705.0,1,-350.44,-3.13,Hold
2025-05-20 17:40:00,10242.022,347.58,347.67,347.57,3125.0,1,-350.44,-2.87,Hold
2025-05-20 17:41:00,8096.689,347.41,347.41,347.33,2128.0,1,-350.44,-3.11,Hold
2025-05-20 17:42:00,12243.644,347.84,347.9,347.83,4183.0,1,-350.44,-2.61,Hold
2025-05-20 17:43:00,15088.5,347.89,347.91,347.86,2871.0,1,-350.44,-2.58,Hold
2025-05-20 17:44:00,12811.167,347.63,347.67,347.63,2245.0,1,-350.44,-2.81,Hold
2025-05-20 17:45:00,10659.533,347.39,347.45,347.38,2171.0,1,-350.44,-3.06,Hold
2025-05-20 17:46:00,12173.989,347.4,347.44,347.36,1543.0,1,-350.44,-3.08,Hold
2025-05-20 17:47:00,14628.433,347.7,347.76,347.72,2484.0,1,-350.44,-2.72,Hold
2025-05-20 17:48:00,18577.611,348.36,348.4,348.32,3961.0,1,-350.44,-2.12,Hold
2025-05-20 17:49:00,16759.944,348.31,348.34,348.29,1789.0,1,-350.44,-2.15,Hold
2025-05-20 17:50:00,19413.722,348.37,348.43,348.37,2673.0,1,-350.44,-2.07,Hold
2025-05-20 17:51:00,23945.411,348.94,349.0,348.94,4674.0,1,-350.44,-1.5,Hold
2025-05-20 17:52:00,27453.522,349.04,349.06,349.01,3650.0,1,-350.44,-1.43,Hold
2025-05-20 17:53:00,25286.678,348.86,348.91,348.83,2016.0,1,-350.44,-1.61,Hold
2025-05-20 17:54:00,27598.533,349.22,349.22,349.18,2529.0,1,-350.44,-1.26,Hold
2025-05-20 17:55:00,31889.5,349.6,349.65,349.61,4598.0,1,-350.44,-0.83,Hold
2025-05-20 17:56:00,37336.678,349.86,349.94,349.87,5797.0,1,-350.44,-0.57,Hold
2025-05-20 17:57:00,33622.878,349.8,349.84,349.76,3376.0,1,-350.44,-0.68,Hold
2025-05-20 17:58:00,29705.578,349.31,349.32,349.25,3569.0,1,-350.44,-1.19,Hold
2025-05-20 17:59:00,26323.256,349.17,349.23,349.12,3038.0,1,-350.44,-1.32,Hold
2025-05-20 18:00:00,23937.433,349.01,349.04,349.0,2034.0,1,-350.44,-1.44,Hold
2025-05-20 18:01:00,20048.122,348.76,348.79,348.73,3550.0,1,-350.44,-1.71,Hold
2025-05-20 18:02:00,21894.756,348.79,348.85,348.8,2250.0,1,-350.44,-1.64,Hold
2025-05-20 18:03:00,24065.178,348.85,348.88,348.8,2577.0,1,-350.44,-1.64,Hold
2025-05-20 18:04:00,22074.056,348.75,348.8,348.7,1584.0,1,-350.44,-1.74,Hold
2025-05-20 18:05:00,19453.356,348.1,348.1,348.0,2263.0,1,-350.44,-2.44,Hold
2025-05-20 18:06:00,20968.856,348.11,348.18,348.11,1920.0,1,-350.44,-2.33,Hold
2025-05-20 18:07:00,21783.111,348.12,348.14,348.07,1208.0,1,-350.44,-2.37,Hold
2025-05-20 18:08:00,19803.189,347.95,348.05,347.95,1631.0,1,-350.44,-2.49,Hold
2025-05-20 18:09:00,21131.944,348.16,348.22,348.16,1659.0,1,-350.44,-2.28,Hold
2025-05-20 18:10:00,18930.344,347.67,347.74,347.67,1925.0,1,-350.44,-2.77,Hold
2025-05-20 18:11:00,20574.567,347.77,347.82,347.76,1897.0,1,-350.44,-2.68,Hold
2025-05-20 18:12:00,18795.344,347.5,347.5,347.43,1521.0,1,-350.44,-3.01,Hold
2025-05-20 18:13:00,20363.5,347.85,347.86,347.83,1863.0,1,-350.44,-2.61,Hold
2025-05-20 18:14:00,21481.5,347.86,347.89,347.82,1409.0,1,-350.44,-2.62,Hold
2025-05-20 18:15:00,22604.878,347.89,347.97,347.86,1413.0,1,-350.44,-2.58,Hold
2025-05-20 18:16:00,23488.178,347.94,347.95,347.89,1206.0,1,-350.44,-2.55,Hold
2025-05-20 18:17:00,24679.333,348.22,348.25,348.18,1547.0,1,-350.44,-2.26,Hold
2025-05-20 18:18:00,27006.167,348.7,348.73,348.66,2726.0,1,-350.44,-1.78,Hold
2025-05-20 18:19:00,25400.167,348.64,348.7,348.64,1208.0,1,-350.44,-1.8,Hold
2025-05-20 18:20:00,26501.211,348.88,348.89,348.83,1494.0,1,-350.44,-1.61,Hold
2025-05-20 18:21:00,24754.978,348.68,348.74,348.65,1341.0,1,-350.44,-1.79,Hold
2025-05-20 18:22:00,25273.678,348.68,348.7,348.62,915.0,1,-350.44,-1.82,Hold
2025-05-20 18:23:00,23942.433,348.63,348.65,348.6,959.0,1,-350.44,-1.84,Hold
2025-05-20 18:24:00,22144.389,348.46,348.54,348.47,1465.0,1,-350.44,-1.97,Hold
2025-05-20 18:25:00,23503.511,348.49,348.55,348.49,1729.0,1,-350.44,-1.95,Hold
2025-05-20 18:26:00,24716.744,349.08,349.09,348.99,1614.0,1,-350.44,-1.45,Hold
2025-05-20 18:27:00,29190.456,349.7,349.73,349.68,4951.0,1,-350.44,-0.76,Hold
2025-05-20 18:28:00,33319.922,349.74,349.74,349.61,4684.0,1,-350.44,-0.83,Hold
2025-05-20 18:29:00,30432.433,349.29,349.33,349.26,2343.0,1,-350.44,-1.18,Hold
2025-05-20 18:30:00,31792.656,349.73,349.73,349.65,1893.0,1,-350.44,-0.79,Hold
2025-05-20 18:31:00,29376.344,349.69,349.75,349.67,1886.0,1,-350.44,-0.77,Hold
2025-05-20 18:32:00,45446.633,349.74,349.76,349.68,16767.0,1,-350.44,-0.76,Hold
2025-05-20 18:33:00,46586.3,350.37,350.4,350.37,1873.0,1,-350.44,-0.07,Hold
2025-05-20 18:34:00,42019.944,349.83,349.86,349.8,3863.0,1,-350.44,-0.64,Hold
2025-05-20 18:35:00,43295.667,350.03,350.03,349.96,2017.0,1,-350.44,-0.48,Hold
2025-05-20 18:36:00,40589.367,349.92,349.94,349.85,1996.0,1,-350.44,-0.59,Hold
2025-05-20 18:37:00,41479.6,349.99,350.05,349.99,1592.0,1,-350.44,-0.45,Hold
2025-05-20 18:38:00,44666.711,350.21,350.24,350.18,3971.0,1,-350.44,-0.26,Hold
2025-05-20 18:39:00,42053.611,349.88,349.93,349.85,1834.0,1,-350.44,-0.59,Hold
2025-05-20 18:40:00,43077.133,349.98,350.0,349.97,1808.0,1,-350.44,-0.47,Hold
2025-05-20 18:41:00,40585.744,349.81,349.85,349.79,1741.0,1,-350.44,-0.65,Hold
2025-05-20 18:42:00,41425.578,350.0,350.06,349.98,1626.0,1,-350.44,-0.46,Hold
2025-05-20 18:43:00,39271.011,349.91,349.97,349.9,1364.0,1,-350.44,-0.54,Hold
2025-05-20 18:44:00,40570.056,350.57,350.64,350.56,2095.0,1,-350.44,0.12,Hold
2025-05-20 18:45:00,47157.022,351.16,351.19,351.13,7443.0,1,-350.44,0.69,Hold
2025-05-20 18:46:00,43388.856,350.97,351.0,350.94,2956.0,1,-350.44,0.5,Hold
2025-05-20 18:47:00,45244.511,351.18,351.24,351.18,2684.0,1,-350.44,0.74,Hold
2025-05-20 18:48:00,47195.244,351.3,351.33,351.29,2800.0,1,-350.44,0.85,Hold
2025-05-20 18:49:00,50285.833,351.58,351.66,351.57,3998.0,1,-350.44,1.13,Hold
2025-05-20 18:50:00,52270.489,351.66,351.7,351.65,2941.0,1,-350.44,1.21,Hold
2025-05-20 18:51:00,48570.5,351.61,351.63,351.56,2787.0,1,-350.44,1.12,Hold
2025-05-20 18:52:00,45935.678,351.48,351.49,351.46,1728.0,1,-350.44,1.02,Hold
2025-05-20 18:53:00,43326.7,351.35,351.41,351.34,1710.0,1,-350.44,0.9,Hold
2025-05-20 18:54:00,40468.9,351.14,351.17,351.13,1971.0,1,-350.44,0.69,Hold
2025-05-20 18:55:00,41239.622,351.33,351.4,351.32,1664.0,1,-350.44,0.88,Hold
2025-05-20 18:56:00,38059.7,351.03,351.03,350.95,2327.0,1,-350.44,0.51,Hold
2025-05-20 18:57:00,35119.867,350.83,350.86,350.81,2102.0,1,-350.44,0.37,Hold
2025-05-20 18:58:00,32536.233,350.8,350.83,350.77,1754.0,1,-350.44,0.33,Hold
2025-05-20 18:59:00,32980.356,350.8,350.81,350.78,1274.0,1,-350.44,0.34,Hold
2025-05-20 19:00:00,30730.633,350.72,350.75,350.69,1462.0,1,-350.44,0.25,Hold
2025-05-20 19:01:00,32675.333,351.1,351.11,351.03,2736.0,1,-350.44,0.59,Hold
2025-05-20 19:02:00,30517.744,350.83,350.88,350.79,1357.0,1,-350.44,0.35,Hold
2025-05-20 19:03:00,30872.211,350.84,350.89,350.79,1192.0,1,-350.44,0.35,Hold
2025-05-20 19:04:00,28792.911,350.6,350.64,350.56,1268.0,1,-350.44,0.12,Hold
2025-05-20 19:05:00,29476.878,350.77,350.78,350.72,1505.0,1,-350.44,0.28,Hold
2025-05-20 19:06:00,30616.078,350.95,351.0,350.9,1991.0,1,-350.44,0.46,Hold
2025-05-20 19:07:00,33176.878,351.5,351.55,351.45,3433.0,1,-350.44,1.01,Hold
2025-05-20 19:08:00,34690.344,351.79,351.8,351.74,2372.0,1,-350.44,1.3,Hold
2025-05-20 19:09:00,38600.1,352.08,352.1,352.05,4769.0,1,-350.44,1.61,Hold
2025-05-20 19:10:00,35665.289,351.86,351.91,351.81,2134.0,1,-350.44,1.37,Hold
2025-05-20 19:11:00,32919.422,351.48,351.48,351.43,1943.0,1,-350.44,0.99,Hold
2025-05-20 19:12:00,34749.967,351.61,351.67,351.6,2616.0,1,-350.44,1.16,Hold
2025-05-20 19:13:00,30897.233,350.9,350.9,350.85,3134.0,1,-350.44,0.41,Hold
2025-05-20 19:14:00,31851.478,351.14,351.2,351.08,1717.0,1,-350.44,0.64,Hold
2025-05-20 19:15:00,29949.133,351.1,351.13,351.05,1128.0,1,-350.44,0.61,Hold
2025-05-20 19:16:00,28298.967,351.01,351.09,351.01,903.0,1,-350.44,0.57,Hold
2025-05-20 19:17:00,28408.089,351.06,351.09,351.06,838.0,1,-350.44,0.62,Hold
2025-05-20 19:18:00,28943.511,351.08,351.11,351.04,1234.0,1,-350.44,0.6,Hold
2025-05-20 19:19:00,25938.744,350.99,351.03,350.92,2312.0,1,-350.44,0.48,Hold
2025-05-20 19:20:00,23821.022,350.8,350.84,350.77,1471.0,1,-350.44,0.33,Hold
2025-05-20 19:21:00,21292.956,350.27,350.31,350.22,1955.0,1,-350.44,-0.22,Hold
2025-05-20 19:22:00,22117.2,350.7,350.72,350.67,1372.0,1,-350.44,0.23,Hold
2025-05-20 19:23:00,20762.856,350.51,350.58,350.51,793.0,1,-350.44,0.07,Hold
2025-05-20 19:24:00,19543.322,350.46,350.5,350.42,694.0,1,-350.44,-0.02,Hold
2025-05-20 19:25:00,18016.7,350.34,350.4,350.34,1064.0,1,-350.44,-0.1,Hold
2025-05-20 19:26:00,18907.011,350.67,350.7,350.63,1303.0,1,-350.44,0.19,Hold
2025-05-20 19:27:00,19997.5,350.73,350.75,350.7,1558.0,1,-350.44,0.26,Hold
2025-05-20 19:28:00,20372.422,350.79,350.8,350.7,892.0,1,-350.44,0.26,Hold
2025-05-20 19:29:00,18594.378,350.39,350.45,350.35,1241.0,1,-350.44,-0.09,Hold
2025-05-20 19:30:00,19133.389,350.58,350.6,350.53,1111.0,1,-350.44,0.09,Hold
2025-05-20 19:31:00,17669.533,350.56,350.55,350.44,862.0,1,-350.44,0.0,Hold
2025-05-20 19:32:00,16078.078,350.21,350.24,350.12,1026.0,1,-350.44,-0.32,Hold
2025-05-20 19:33:00,12093.989,349.68,349.72,349.64,3486.0,1,-350.44,-0.8,Hold
2025-05-20 19:34:00,9035.867,349.24,349.3,349.24,2571.0,1,-350.44,-1.2,Hold
2025-05-20 19:35:00,10747.611,349.26,349.31,349.2,2249.0,1,-350.44,-1.24,Hold
2025-05-20 19:36:00,12459.656,349.65,349.65,349.6,2253.0,1,-350.44,-0.84,Hold
2025-05-20 19:37:00,10233.211,349.61,349.65,349.58,1718.0,1,-350.44,-0.86,Hold
2025-05-20 19:38:00,11157.344,350.11,350.17,350.11,1467.0,1,-350.44,-0.33,Hold
2025-05-20 19:39:00,8814.344,349.72,349.79,349.72,1839.0,1,-350.44,-0.72,Hold
2025-05-20 19:40:00,9420.244,349.8,349.84,349.75,1144.0,1,-350.44,-0.69,Hold
2025-05-20 19:41:00,9921.778,349.99,350.0,349.93,1030.0,1,-350.44,-0.51,Hold
2025-05-20 19:42:00,8164.033,349.8,349.84,349.77,1226.0,1,-350.44,-0.67,Hold
2025-05-20 19:43:00,8520.244,349.98,349.98,349.93,877.0,1,-350.44,-0.51,Hold
2025-05-20 19:44:00,7391.122,349.91,349.94,349.88,631.0,1,-350.44,-0.56,Hold
2025-05-20 19:45:00,8068.667,350.2,350.21,350.18,1173.0,1,-350.44,-0.26,Hold
2025-05-20 19:46:00,9329.033,350.33,350.33,350.29,1762.0,1,-350.44,-0.15,Hold
2025-05-20 19:47:00,7775.6,350.15,350.17,350.12,1081.0,1,-350.44,-0.32,Hold
2025-05-20 19:48:00,8799.978,350.31,350.34,350.25,1483.0,1,-350.44,-0.19,Hold
2025-05-20 19:49:00,7223.344,350.26,350.29,350.24,1117.0,1,-350.44,-0.2,Hold
2025-05-20 19:50:00,5280.167,350.0,350.05,349.97,1517.0,1,-350.44,-0.47,Hold
2025-05-20 19:51:00,5932.8,350.18,350.25,350.18,1106.0,1,-350.44,-0.26,Hold
2025-05-20 19:52:00,6856.244,350.44,350.47,350.41,1382.0,1,-350.44,-0.03,Hold
2025-05-20 19:53:00,8188.789,350.54,350.58,350.54,1822.0,1,-350.44,0.1,Hold
2025-05-20 19:54:00,9476.9,351.05,351.07,351.04,1814.0,1,-350.44,0.6,Hold
2025-05-20 19:55:00,12151.478,351.05,351.08,351.03,3217.0,1,-350.44,0.59,Hold
2025-05-20 19:56:00,9264.533,350.97,351.01,350.92,2389.0,1,-350.44,0.48,Hold
2025-05-20 19:57:00,7273.0,350.93,350.99,350.92,1566.0,1,-350.44,0.48,Hold
2025-05-20 19:58:00,8398.667,351.17,351.18,351.16,1516.0,1,-350.44,0.72,Hold
2025-05-20 19:59:00,6707.622,351.09,351.13,351.06,1289.0,1,-350.44,0.62,Hold
2025-05-20 20:00:00,4843.278,351.0,351.0,350.97,1500.0,1,-350.44,0.53,Hold
2025-05-20 20:01:00,-3040.767,350.94,350.97,350.91,7583.0,0,0.47,0.47,Sell
2025-05-20 20:02:00,-2113.222,350.95,350.99,350.94,1054.0,0,0.47,0.47,Hold
