,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-06-12 13:51:00,199.2671,199.32,199.2083,199.2467,1497.0,199.3065,199.1869,199.1913,199.29,199.1908,199.29,1247.0,199.3498,199.2302,8.824806052183792e-85,4.0308256955313844e-85,9.751166908490182e-85,7.846405435028168e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:52:00,199.2504,199.3033,199.2003,199.2357,1659.0,199.2955,199.1759,199.29,199.29,199.22,199.2272,2186.0,199.287,199.1674,2.0343380532961717e-84,9.46834397467483e-85,2.2478873517084315e-84,1.84310836143786e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:53:00,199.2504,199.3033,199.2103,199.2657,1614.0,199.3255,199.2059,199.27,199.33,199.22,199.28,1408.0,199.3398,199.2202,3.6374649557661116e-84,1.8437112502336925e-84,4.0192982936641307e-84,3.588969683771551e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:54:00,199.2867,199.3167,199.2267,199.2657,1676.0,199.3255,199.2059,199.3,199.33,199.24,199.29,1433.0,199.3498,199.2302,7.856074060788743e-84,3.8478321870853757e-84,8.680744818550922e-84,7.4901933781248095e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:55:00,199.2867,199.37,199.2333,199.34,2669.0,199.3998,199.2802,199.29,199.45,199.24,199.45,5167.0,199.5098,199.3902,8.230837526410331e-84,5.308833966860361e-84,9.094848095480846e-84,1.0334180812188656e-83,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:56:00,199.33,199.4367,199.2933,199.4,3501.0,199.4598,199.3402,199.4,199.53,199.4,199.46,3904.0,199.5198,199.4002,2.5395264471341784e-84,4.385731460284967e-84,2.8061065714189253e-84,8.537268607565885e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:57:00,199.4033,199.5,199.36,199.4567,4398.0,199.5165,199.3969,199.52,199.52,199.44,199.46,4122.0,199.5198,199.4002,0.0,2.9238209735233117e-84,0.0,5.691512283629958e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:58:00,199.4606,199.5133,199.4133,199.46,3573.0,199.5198,199.4002,199.4617,199.49,199.4,199.46,2694.0,199.5198,199.4002,0.0,1.9492139823488746e-84,0.0,3.7943414010060053e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 13:59:00,199.4872,199.5097,199.4133,199.4567,2817.0,199.5165,199.3969,199.48,199.519,199.4,199.45,1634.0,199.5098,199.3902,0.0,1.2994759882325833e-84,0.0,2.529560812590037e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:00:00,199.4639,199.4963,199.39,199.4567,2037.0,199.5165,199.3969,199.45,199.48,199.37,199.46,1782.0,199.5198,199.4002,0.0,8.66317325488389e-85,0.0,1.6863737536460577e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:01:00,199.4667,199.4897,199.3533,199.41,3119.0,199.4698,199.3502,199.47,199.47,199.29,199.32,5941.0,199.3798,199.2602,2.033785304659424e-94,5.775448837267189e-85,2.2472765797341247e-94,1.1242490478153704e-84,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:02:00,199.4533,199.5167,199.3267,199.4267,5914.0,199.4865,199.3669,199.44,199.6,199.32,199.5,10019.0,199.5598,199.4402,0.0,3.850299224844793e-85,0.0,7.494992437962802e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:03:00,199.4233,199.5733,199.3233,199.4833,5683.0,199.5432,199.4235,199.36,199.65,199.36,199.63,1090.0,199.6899,199.5701,0.0,2.566866149896529e-85,0.0,4.9966604111688656e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:04:00,199.46,199.6267,199.3933,199.56,4113.0,199.6199,199.5001,199.58,199.63,199.5,199.55,1230.0,199.6099,199.4901,0.0,1.7112440999310197e-85,0.0,3.3311057266395747e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:05:00,199.4867,199.6233,199.4233,199.5533,1691.0,199.6132,199.4935,199.52,199.59,199.41,199.48,2754.0,199.5398,199.4202,0.0,1.1408293999540132e-85,0.0,2.2207359369533802e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:06:00,199.5267,199.57,199.4107,199.4767,2300.0,199.5365,199.4168,199.48,199.49,199.322,199.4,2917.0,199.4598,199.3402,0.0,7.605529333026755e-86,0.0,1.480489410495917e-85,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:07:00,199.4967,199.5267,199.3507,199.4567,2575.0,199.5165,199.3969,199.49,199.5,199.32,199.49,2054.0,199.5498,199.4302,0.0,5.070352888684504e-86,0.0,9.86991726190942e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:08:00,199.4667,199.51,199.3207,199.4233,2509.0,199.4831,199.3635,199.43,199.54,199.32,199.38,2555.0,199.4398,199.3202,0.0,3.3802352591230034e-86,0.0,6.579932699876252e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:09:00,199.4456,199.49,199.32,199.4233,2046.0,199.4831,199.3635,199.4169,199.43,199.32,199.4,1530.0,199.4598,199.3402,0.0,2.253490172748669e-86,0.0,4.386609658520803e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:10:00,199.4556,199.5,199.32,199.4267,1695.0,199.4865,199.3669,199.52,199.53,199.32,199.5,1001.0,199.5598,199.4402,0.0,1.5023267818324461e-86,0.0,2.9243942976171723e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:11:00,199.4756,199.4933,199.3633,199.4667,1088.0,199.5265,199.4069,199.49,199.52,199.45,199.5,734.0,199.5598,199.4402,0.0,1.0015511878882975e-86,0.0,1.9495840570147513e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:12:00,199.5013,199.53,199.4067,199.4833,1742.0,199.5431,199.4235,199.494,199.54,199.45,199.45,3491.0,199.5098,199.3902,0.0,6.6770079192553175e-87,0.0,1.299710563279804e-86,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:13:00,199.5047,199.5333,199.4533,199.4866,1507.0,199.5465,199.4268,199.53,199.54,199.46,199.5099,295.0,199.5698,199.45,0.0,4.451338612836879e-87,0.0,8.664615674565058e-87,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:14:00,199.498,199.53,199.4567,199.4821,1827.0,199.5419,199.4223,199.47,199.51,199.46,199.4864,1694.0,199.5462,199.4266,0.0,2.9675590752245862e-87,0.0,5.776289035743069e-87,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:15:00,199.4967,199.5133,199.44,199.4821,2356.0,199.5419,199.4223,199.49,199.49,199.4,199.45,5080.0,199.5098,199.3902,0.0,1.9783727168163911e-87,0.0,3.850737943195077e-87,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:16:00,199.4533,199.49,199.4033,199.4321,2531.0,199.4919,199.3723,199.4,199.47,199.35,199.36,819.0,199.4198,199.3002,0.0,1.318915144544261e-87,0.0,2.5670372148297487e-87,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:17:00,199.4296,199.4533,199.3667,199.4,2208.0,199.4598,199.3402,199.3988,199.4,199.35,199.39,726.0,199.4498,199.3302,2.67481969557855e-77,8.916065652807776e-78,2.955601873567399e-77,1.735602175774106e-77,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:18:00,199.3833,199.438,199.35,199.398,1370.0,199.4578,199.3382,199.3512,199.444,199.35,199.444,2564.0,199.5038,199.3842,6.93238237616842e-77,2.9051985022433253e-77,7.660091023390365e-77,5.655262127821358e-77,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:19:00,199.3867,199.4347,199.3679,199.4125,1444.0,199.4723,199.3527,199.41,199.46,199.4036,199.4036,1043.0,199.4634,199.3438,0.0,1.9367990014955503e-77,0.0,3.770174751880894e-77,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:20:00,199.4004,199.4513,199.3812,199.4192,1980.0,199.479,199.3594,199.44,199.45,199.39,199.41,2333.0,199.4698,199.3502,0.0,1.291199334330367e-77,0.0,2.5134498345872504e-77,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:21:00,199.4233,199.46,199.3979,199.4245,1581.0,199.4843,199.3647,199.42,199.47,199.4,199.46,1366.0,199.5198,199.4002,0.0,8.607995562202448e-78,0.0,1.6756332230581551e-77,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:22:00,199.4367,199.4633,199.3633,199.4,2257.0,199.4598,199.3402,199.45,199.47,199.3,199.33,3072.0,199.3898,199.2702,1.2569797108739575e-75,4.2473190066612075e-76,1.388927857319262e-75,8.267835159834916e-76,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:23:00,199.41,199.4515,199.33,199.3634,1822.0,199.4232,199.3036,199.36,199.4145,199.29,199.3001,1029.0,199.3599,199.2403,1.2650885803358873e-74,4.500116534897038e-75,1.3978879340727755e-74,8.759931065273058e-75,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:24:00,199.4025,199.4282,199.2967,199.3267,1881.0,199.3865,199.2669,199.3975,199.4,199.3,199.35,1541.0,199.4098,199.2902,4.884125010031091e-74,1.9280494390034992e-74,5.396823215503859e-74,3.753142845331999e-74,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:25:00,199.3692,199.3882,199.23,199.2508,4065.0,199.3106,199.191,199.35,199.35,199.1,199.1023,9625.0,199.162,199.0426,2.0160049044994055e-73,8.00538264100035e-74,2.22762972872858e-73,1.558328535327611e-73,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:26:00,199.2858,199.3,199.1333,199.1674,6889.0,199.2272,199.1077,199.11,199.15,199.0,199.05,9502.0,199.1097,198.9903,6.635078547645731e-73,2.7453850252819336e-73,7.331578505685743e-73,5.344169063758016e-73,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:27:00,199.1833,199.3,198.9867,199.0941,11083.0,199.1538,199.0344,199.09,199.3999,198.86,199.1299,14122.0,199.1896,199.0702,1.8660000409999393e-72,8.050256820187753e-73,2.061878498342433e-72,1.5670637472547692e-72,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:28:00,199.07,199.2266,198.9433,199.0933,8977.0,199.153,199.0336,199.01,199.13,198.97,199.1,3306.0,199.1597,199.0403,4.040329993245762e-72,1.8834604524277709e-72,4.464453031210697e-72,3.6663458822656407e-72,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:29:00,199.0667,199.2133,198.9433,199.1033,9590.0,199.163,199.0436,199.1,199.11,199.0,199.08,11341.0,199.1397,199.0203,8.450634165371581e-72,4.072518356742374e-72,9.337717309802664e-72,7.927568050843498e-72,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-12 14:30:00,199.08,199.39,198.74,198.8988,931922.0,198.9585,198.8391,199.08,199.39,198.74,198.8988,931922.0,198.9585,198.8391,3.042097445403268e-71,1.2855337055839142e-71,3.36143364132951e-71,2.5024211163584395e-71,0,0,0.0,0.0,Hold,0,0.0,-0.119,0.119
2025-06-12 14:31:00,198.79,198.9671,198.24,198.79,365113.0,198.8496,198.7304,198.79,198.9671,198.24,198.79,365113.0,198.8496,198.7304,7.968575958627818e-71,3.513214456598549e-71,8.805056307875865e-71,6.8388265545279204e-71,0,0,0.0,0.0,Hold,0,0.0,-0.228,0.228
2025-06-12 14:32:00,198.89,198.9,198.14,198.46,238338.0,198.5195,198.4005,198.89,198.9,198.14,198.46,238338.0,198.5195,198.4005,7.524127652879475e-30,2.508042550959825e-30,8.313953207601463e-30,4.8821579807560105e-30,0,0,0.0,0.0,Hold,0,0.0,-0.558,0.558
