TimeStamp,rsi_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 20:36:00,22.887,133.76,133.76,133.75,1,-133.85,-0.1,Hold
2025-05-20 20:37:00,16.397,133.89,133.9,133.89,1,-133.85,0.04,Hold
2025-05-20 20:38:00,19.463,133.83,133.84,133.83,1,-133.85,-0.02,Hold
2025-05-20 20:39:00,20.475,133.81,133.82,133.81,1,-133.85,-0.04,Hold
2025-05-20 20:40:00,23.47,133.75,133.75,133.74,1,-133.85,-0.11,Hold
2025-05-20 20:41:00,31.734,133.55,133.56,133.55,1,-133.85,-0.3,Hold
2025-05-20 20:42:00,25.885,133.66,133.66,133.65,1,-133.85,-0.2,Hold
2025-05-20 20:43:00,26.289,133.65,133.65,133.64,1,-133.85,-0.21,Hold
2025-05-20 20:44:00,23.163,133.71,133.71,133.7,1,-133.85,-0.15,Hold
2025-05-20 20:45:00,23.623,133.7,133.7,133.69,1,-133.85,-0.16,Hold
2025-05-20 20:46:00,28.433,133.59,133.59,133.58,1,-133.85,-0.27,Hold
2025-05-20 20:47:00,28.433,133.59,133.59,133.58,1,-133.85,-0.27,Hold
2025-05-20 20:48:00,24.87,133.65,133.65,133.64,1,-133.85,-0.21,Hold
2025-05-20 20:49:00,25.356,133.64,133.65,133.64,1,-133.85,-0.21,Hold
2025-05-20 20:50:00,25.356,133.64,133.64,133.63,1,-133.85,-0.22,Hold
2025-05-20 20:51:00,22.747,133.68,133.69,133.68,1,-133.85,-0.17,Hold
2025-05-20 20:52:00,28.043,133.58,133.59,133.58,1,-133.85,-0.27,Hold
2025-05-20 20:53:00,19.689,133.72,133.73,133.72,1,-133.85,-0.13,Hold
2025-05-20 20:54:00,21.812,133.68,133.69,133.68,1,-133.85,-0.17,Hold
2025-05-20 20:55:00,17.515,133.76,133.77,133.76,1,-133.85,-0.09,Hold
2025-05-20 20:56:00,18.656,133.74,133.74,133.73,1,-133.85,-0.12,Hold
2025-05-20 20:57:00,17.014,133.77,133.77,133.76,1,-133.85,-0.09,Hold
2025-05-20 20:58:00,18.863,133.74,133.74,133.73,1,-133.85,-0.12,Hold
2025-05-20 20:59:00,24.53,133.64,133.64,133.63,1,-133.85,-0.22,Hold
2025-05-20 21:00:00,30.2,133.52,133.52,133.51,1,-133.85,-0.34,Hold
2025-05-20 21:01:00,33.078,133.45,133.45,133.44,1,-133.85,-0.41,Hold
2025-05-20 21:02:00,36.757,133.35,133.36,133.35,1,-133.85,-0.5,Hold
2025-05-20 21:03:00,38.442,133.3,133.31,133.3,1,-133.85,-0.55,Hold
2025-05-20 21:04:00,41.533,133.2,133.2,133.19,1,-133.85,-0.66,Hold
2025-05-20 21:05:00,37.295,133.26,133.25,133.24,1,-133.85,-0.61,Hold
2025-05-20 21:06:00,37.295,133.26,133.27,133.26,1,-133.85,-0.59,Hold
2025-05-20 21:07:00,38.714,133.22,133.24,133.23,1,-133.85,-0.62,Hold
2025-05-20 21:08:00,26.289,133.41,133.42,133.41,1,-133.85,-0.44,Hold
2025-05-20 21:09:00,19.701,133.54,133.54,133.53,1,-133.85,-0.32,Hold
2025-05-20 21:10:00,21.116,133.51,133.52,133.51,1,-133.85,-0.34,Hold
2025-05-20 21:11:00,19.621,133.54,133.55,133.54,1,-133.85,-0.31,Hold
2025-05-20 21:12:00,12.898,133.69,133.69,133.68,1,-133.85,-0.17,Hold
2025-05-20 21:13:00,10.918,133.74,133.75,133.74,1,-133.85,-0.11,Hold
2025-05-20 21:14:00,13.167,133.7,133.7,133.69,1,-133.85,-0.16,Hold
2025-05-20 21:15:00,13.74,133.69,133.69,133.68,1,-133.85,-0.17,Hold
2025-05-20 21:16:00,19.229,133.59,133.59,133.58,1,-133.85,-0.27,Hold
2025-05-20 21:17:00,16.323,133.65,133.65,133.64,1,-133.85,-0.21,Hold
2025-05-20 21:18:00,13.141,133.72,133.73,133.72,1,-133.85,-0.13,Hold
2025-05-20 21:19:00,9.036,133.82,133.82,133.81,1,-133.85,-0.04,Hold
2025-05-20 21:20:00,8.256,133.84,133.84,133.83,1,-133.85,-0.02,Hold
2025-05-20 21:21:00,13.127,133.76,133.76,133.75,1,-133.85,-0.1,Hold
2025-05-20 21:22:00,17.559,133.68,133.69,133.68,1,-133.85,-0.17,Hold
2025-05-20 21:23:00,16.115,133.71,133.72,133.71,1,-133.85,-0.14,Hold
2025-05-20 21:24:00,13.743,133.76,133.77,133.76,1,-133.85,-0.09,Hold
2025-05-20 21:25:00,9.796,133.85,133.86,133.85,1,-133.85,0.0,Hold
2025-05-20 21:26:00,9.796,133.85,133.85,133.84,1,-133.85,-0.01,Hold
2025-05-20 21:27:00,10.481,133.84,133.84,133.83,1,-133.85,-0.02,Hold
2025-05-20 21:28:00,10.481,133.84,133.85,133.84,1,-133.85,-0.01,Hold
2025-05-20 21:29:00,12.726,133.81,133.82,133.81,1,-133.85,-0.04,Hold
2025-05-20 21:30:00,4.766,133.98,133.99,133.98,1,-133.85,0.13,Hold
2025-05-20 21:31:00,2.478,134.04,134.05,134.04,1,-133.85,0.19,Hold
2025-05-20 21:32:00,0.676,134.09,134.09,134.08,1,-133.85,0.23,Hold
2025-05-20 21:33:00,-41.989,134.17,134.17,134.16,0,0.31,0.31,Sell
2025-05-20 21:34:00,-38.031,134.12,134.12,134.11,0,0.31,0.31,Hold
2025-05-20 21:35:00,-41.096,134.21,134.22,134.21,0,0.31,0.31,Hold
2025-05-20 21:36:00,-37.258,134.16,134.17,134.16,0,0.31,0.31,Hold
2025-05-20 21:37:00,-37.633,134.17,134.18,134.17,0,0.31,0.31,Hold
2025-05-20 21:38:00,-30.251,134.07,134.08,134.07,0,0.31,0.31,Hold
2025-05-20 21:39:00,-33.651,134.15,134.15,134.14,0,0.31,0.31,Hold
2025-05-20 21:40:00,-28.925,134.08,134.09,134.08,0,0.31,0.31,Hold
2025-05-20 21:41:00,-28.263,134.07,134.08,134.07,0,0.31,0.31,Hold
2025-05-20 21:42:00,-22.567,133.98,133.98,133.97,0,0.31,0.31,Hold
2025-05-20 21:43:00,-18.607,133.91,133.92,133.91,0,0.31,0.31,Hold
2025-05-20 21:44:00,-19.193,133.92,133.93,133.92,0,0.31,0.31,Hold
2025-05-20 21:45:00,-18.02,133.9,133.91,133.9,0,0.31,0.31,Hold
2025-05-20 21:46:00,-20.547,133.94,133.95,133.94,0,0.31,0.31,Hold
2025-05-20 21:47:00,-21.183,133.95,133.96,133.95,0,0.31,0.31,Hold
2025-05-20 21:48:00,-20.487,133.94,133.94,133.93,0,0.31,0.31,Hold
2025-05-20 21:49:00,-19.763,133.93,133.94,133.93,0,0.31,0.31,Hold
2025-05-20 21:50:00,-29.175,134.08,134.08,134.08,0,0.31,0.31,Hold
2025-05-20 21:51:00,-38.461,134.3,134.31,134.3,0,0.31,0.31,Hold
2025-05-20 21:52:00,-38.807,134.31,134.31,134.3,0,0.31,0.31,Hold
2025-05-20 21:53:00,-31.578,134.21,134.22,134.21,0,0.31,0.31,Hold
2025-05-20 21:54:00,-34.009,134.27,134.28,134.27,0,0.31,0.31,Hold
2025-05-20 21:55:00,-34.804,134.29,134.29,134.28,0,0.31,0.31,Hold
2025-05-20 21:56:00,-29.846,134.22,134.23,134.22,0,0.31,0.31,Hold
2025-05-20 21:57:00,-32.888,134.29,134.29,134.28,0,0.31,0.31,Hold
2025-05-20 21:58:00,-28.797,134.23,134.23,134.22,0,0.31,0.31,Hold
2025-05-20 21:59:00,-34.911,134.38,134.39,134.38,0,0.31,0.31,Hold
2025-05-20 22:00:00,-24.03,134.19,134.28,134.16,0,0.31,0.31,No trade
