TimeStamp,ma_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 15:30:00,0.0027558949956727474,59.47,59.48,59.47,1,-59.48,-0.00999999999999801,Buy
2025-05-20 15:31:00,0.0027608910174663492,59.44,59.44,59.43,1,-59.48,-0.04999999999999716,Hold
2025-05-20 15:32:00,0.002195672242145008,59.41,59.41,59.4,1,-59.48,-0.0799999999999983,Hold
2025-05-20 15:33:00,0.0030325105921207296,59.44,59.45,59.44,1,-59.48,-0.03999999999999915,Hold
2025-05-20 15:34:00,0.0044712733496226065,59.46,59.47,59.46,1,-59.48,-0.01999999999999602,Hold
2025-05-20 15:35:00,0.0013118363593207505,59.37,59.38,59.37,1,-59.48,-0.10999999999999943,Hold
2025-05-20 15:36:00,-0.0034609702875059156,59.3,59.3,59.29,0,-0.18999999999999773,-0.18999999999999773,Sell
2025-05-20 15:37:00,-0.007140907688302889,59.33,59.33,59.32,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:38:00,-0.009594182461100331,59.37,59.37,59.36,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:39:00,-0.010050471764678548,59.42,59.43,59.42,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:40:00,-0.011821409070186917,59.35,59.35,59.34,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:41:00,-0.013736156872106164,59.33,59.33,59.32,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:42:00,-0.017634899439499918,59.26,59.26,59.25,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:43:00,-0.01856168012081838,59.33,59.33,59.32,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:44:00,-0.022869528715176557,59.25,59.26,59.25,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:45:00,-0.02580267740020048,59.27,59.27,59.26,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:46:00,-0.028428311116321936,59.26,59.26,59.25,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:47:00,-0.03165874265719992,59.21,59.22,59.21,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:48:00,-0.03162699581909578,59.3,59.31,59.3,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:49:00,-0.03150052297055339,59.27,59.27,59.26,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:50:00,-0.02986608062837348,59.25,59.25,59.24,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:51:00,-0.02575644101793273,59.27,59.28,59.27,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:52:00,-0.018438821167308106,59.36,59.36,59.35,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:53:00,-0.01058255313500922,59.42,59.42,59.41,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:54:00,-0.0013944314273715008,59.46,59.46,59.45,0,-0.18999999999999773,-0.18999999999999773,Hold
2025-05-20 15:55:00,0.006437467374396988,59.44,59.45,59.44,1,-59.64,-0.20000000000000284,Buy
2025-05-20 15:56:00,0.013333974855633812,59.43,59.44,59.43,1,-59.64,-0.21000000000000085,Hold
2025-05-20 15:57:00,0.018355438843450145,59.42,59.43,59.42,1,-59.64,-0.21999999999999886,Hold
2025-05-20 15:58:00,0.02102067934818308,59.35,59.36,59.35,1,-59.64,-0.28999999999999915,Hold
2025-05-20 15:59:00,0.02508386132571161,59.38,59.39,59.38,1,-59.64,-0.259999999999998,Hold
2025-05-20 16:00:00,0.027519311132657265,59.36,59.36,59.35,1,-59.64,-0.28999999999999915,Hold
2025-05-20 16:01:00,0.027475054500442297,59.31,59.31,59.3,1,-59.64,-0.3400000000000034,Hold
2025-05-20 16:02:00,0.026089567113331213,59.29,59.3,59.29,1,-59.64,-0.3500000000000014,Hold
2025-05-20 16:03:00,0.028234326224300332,59.36,59.36,59.35,1,-59.64,-0.28999999999999915,Hold
2025-05-20 16:04:00,0.03139125141413501,59.37,59.38,59.37,1,-59.64,-0.2700000000000031,Hold
2025-05-20 16:05:00,0.0346563319680655,59.47,59.47,59.46,1,-59.64,-0.17999999999999972,Hold
2025-05-20 16:06:00,0.034538719152926944,59.45,59.45,59.44,1,-59.64,-0.20000000000000284,Hold
2025-05-20 16:07:00,0.033858801788220205,59.41,59.42,59.41,1,-59.64,-0.23000000000000398,Hold
2025-05-20 16:08:00,0.03625500812447058,59.47,59.47,59.46,1,-59.64,-0.17999999999999972,Hold
2025-05-20 16:09:00,0.03901274953580014,59.44,59.44,59.43,1,-59.64,-0.21000000000000085,Hold
2025-05-20 16:10:00,0.04015171193135103,59.47,59.47,59.46,1,-59.64,-0.17999999999999972,Hold
2025-05-20 16:11:00,0.03998063374223193,59.46,59.46,59.45,1,-59.64,-0.18999999999999773,Hold
2025-05-20 16:12:00,0.037207689629823903,59.46,59.46,59.45,1,-59.64,-0.18999999999999773,Hold
2025-05-20 16:13:00,0.0368286989010258,59.47,59.47,59.46,1,-59.64,-0.17999999999999972,Hold
2025-05-20 16:14:00,0.03257093338053352,59.44,59.44,59.43,1,-59.64,-0.21000000000000085,Hold
2025-05-20 16:15:00,0.030405066710819995,59.49,59.49,59.48,1,-59.64,-0.1600000000000037,Hold
2025-05-20 16:16:00,0.027572481761737322,59.49,59.5,59.49,1,-59.64,-0.14999999999999858,Hold
2025-05-20 16:17:00,0.023073181863132675,59.5,59.5,59.49,1,-59.64,-0.14999999999999858,Hold
2025-05-20 16:18:00,0.024358783033257225,59.6,59.6,59.59,1,-59.64,-0.04999999999999716,Hold
2025-05-20 16:19:00,0.023292624988108912,59.58,59.59,59.58,1,-59.64,-0.060000000000002274,Hold
2025-05-20 16:20:00,0.02345654165554123,59.66,59.66,59.65,1,-59.64,0.00999999999999801,Hold
2025-05-20 16:21:00,0.02277117337668244,59.64,59.65,59.64,1,-59.64,0.0,Hold
2025-05-20 16:22:00,0.02558163530937918,59.68,59.69,59.68,1,-59.64,0.03999999999999915,Hold
2025-05-20 16:23:00,0.029210777117377518,59.67,59.67,59.66,1,-59.64,0.01999999999999602,Hold
2025-05-20 16:24:00,0.032465995797984704,59.64,59.65,59.64,1,-59.64,0.0,Hold
2025-05-20 16:25:00,0.034145608972316666,59.63,59.64,59.63,1,-59.64,-0.00999999999999801,Hold
2025-05-20 16:26:00,0.03466309656548816,59.62,59.63,59.62,1,-59.64,-0.020000000000003126,Hold
