trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
1239,ema_9,ema_21,1,98,100,24.36027,6.41834,0.78089,0.99991,64.69147,13:30:00,60.44557
936,ema_9,ema_21,1,25,32,29.95415,5.98143,0.84162,0.99974,51.69068,13:30:00,60.33576
1163,ema_9,ema_21,1,30,39,28.48655,6.5729,0.85954,0.951,61.65212,13:30:00,60.1818
516,ema_9,ema_21,0,28,34,29.99907,6.05653,0.92306,0.90425,48.01233,13:30:00,59.98733
1229,ema_9,ema_21,1,100,102,26.94896,6.03066,0.7878,0.98081,62.16198,13:30:00,59.77064
606,ema_9,ema_21,0,27,31,29.97558,6.01251,0.91619,0.11487,18.69843,13:30:00,59.76329
1111,ema_9,ema_21,1,34,44,28.26659,5.98453,0.68373,0.96841,61.52283,13:30:00,59.76016
865,ema_9,ema_21,1,29,49,29.98392,6.46246,0.50774,0.97688,51.52597,13:30:00,59.54186
716,ema_9,ema_21,1,31,48,28.49749,6.65654,0.89412,0.95889,65.7031,13:30:00,59.46086
1101,ema_9,ema_21,1,36,43,26.41242,6.04673,0.90735,0.98301,62.63519,13:30:00,59.4413
886,ema_9,ema_21,1,31,46,29.91984,6.27701,0.88399,0.92702,59.34112,13:30:00,59.20552
1071,ema_9,ema_21,1,27,37,27.20893,6.04477,0.87837,0.99991,69.9022,13:30:00,58.90968
964,ema_9,ema_21,1,23,25,28.12874,6.54171,0.72384,0.96856,55.36883,13:30:00,58.88508
1035,ema_9,ema_21,1,22,27,25.16573,6.25129,0.82694,0.99849,61.60973,13:30:00,58.3176
226,ema_9,ema_21,0,30,40,27.84245,6.02993,0.94509,0.96656,14.65213,13:30:00,58.20235
1103,ema_9,ema_21,1,35,43,28.12274,6.66606,0.76488,0.98403,66.18082,13:30:00,58.16924
951,ema_9,ema_21,1,22,23,29.80342,6.35181,0.76642,0.98035,56.86903,13:30:00,57.71601
1234,ema_9,ema_21,1,100,102,28.06192,6.64656,0.84614,0.92696,56.56591,13:30:00,57.60419
960,ema_9,ema_21,1,23,27,27.26592,6.08354,0.75541,0.99838,54.09644,13:30:00,57.53957
1189,ema_9,ema_21,1,29,38,25.41359,6.20191,0.8813,0.98042,63.44504,13:30:00,57.495
805,ema_9,ema_21,1,28,36,24.31783,6.70226,0.88462,0.98079,65.47629,14:30:00,57.3716
529,ema_9,ema_21,1,32,41,25.35681,6.45835,0.9867,0.98357,25.24458,13:30:00,57.31756
480,ema_9,ema_21,0,33,39,28.40905,6.08695,0.95994,0.88855,19.21417,13:30:00,57.05601
267,ema_9,ema_21,0,31,38,28.15898,6.09507,0.92405,0.93615,14.21079,13:30:00,56.94562
250,ema_9,ema_21,0,33,48,29.72975,6.0202,0.87305,0.98983,22.60867,13:30:00,56.89976
924,ema_9,ema_21,1,23,24,27.09781,6.05543,0.86425,0.95231,57.61418,13:30:00,56.7288
484,ema_9,ema_21,1,34,41,28.25487,6.20683,0.4405,0.93443,68.07787,13:30:00,56.68324
962,ema_9,ema_21,1,22,26,27.37943,6.0451,0.78102,0.98259,56.04128,13:30:00,56.65451
1235,ema_9,ema_21,1,99,101,25.49725,6.12272,0.59154,0.96292,68.83063,13:30:00,56.2992
854,ema_9,ema_21,1,25,30,27.88457,5.99613,0.84684,0.98173,62.29971,13:30:00,56.25112
1133,ema_9,ema_21,1,30,38,29.81864,6.29363,0.84225,0.93815,62.67502,13:30:00,55.8957
943,ema_9,ema_21,1,23,25,27.16049,6.07593,0.82893,0.96357,54.3849,13:30:00,55.808
771,ema_9,ema_21,1,32,40,25.96862,6.26973,0.92671,0.99903,68.00321,13:30:00,55.6575
1248,ema_9,ema_21,1,97,99,27.05319,6.31396,0.79993,0.91914,65.84489,13:30:00,55.40157
1216,ema_9,ema_21,1,97,99,23.78311,6.48785,0.87415,0.98239,65.81951,13:30:00,55.16819
953,ema_9,ema_21,1,22,24,27.9348,5.95475,0.81265,0.99819,56.73309,13:30:00,55.0984
986,ema_9,ema_21,1,22,26,25.38591,6.45835,0.79555,0.96449,58.88707,13:30:00,55.08284
1293,ema_9,ema_21,1,31,40,29.96914,6.49939,0.83529,0.98215,63.78616,14:30:00,54.90615
1242,ema_9,ema_21,1,96,98,29.96892,6.69265,0.87684,0.98479,71.43347,13:30:00,54.65121
651,ema_9,ema_21,0,31,38,28.71741,6.54044,0.94589,0.16175,15.83289,13:30:00,54.40593
992,ema_9,ema_21,1,24,31,25.82789,6.16359,0.71434,0.94903,53.37114,13:30:00,54.40147
1159,ema_9,ema_21,1,28,47,29.95239,6.7868,0.81268,0.93065,60.30132,13:30:00,54.21961
1118,ema_9,ema_21,1,20,24,26.48167,6.12009,0.76077,0.99906,59.3477,13:30:00,54.13659
1171,ema_9,ema_21,1,26,33,26.74237,6.15971,0.7987,0.98035,59.51745,13:30:00,53.97646
312,ema_9,ema_21,0,20,21,25.94329,6.04654,0.92358,0.03642,10.94712,13:30:00,53.91452
957,ema_9,ema_21,1,21,22,25.65446,6.34932,0.74399,0.98734,53.90434,13:30:00,53.83594
703,ema_9,ema_21,1,31,49,25.46907,6.55446,0.87124,0.95815,22.90621,13:30:00,53.74491
1203,ema_9,ema_21,1,99,101,26.00739,6.22852,0.83422,0.95987,61.21882,13:30:00,53.72263
775,ema_9,ema_21,1,35,45,26.27057,6.14798,0.92287,0.97876,67.81764,13:30:00,53.69857
348,ema_9,ema_21,0,38,46,27.94667,6.45707,0.82816,0.19255,19.59537,13:30:00,53.58297
1168,ema_9,ema_21,1,26,33,28.25402,5.9622,0.84947,0.9806,57.82084,13:30:00,53.45888
994,ema_9,ema_21,1,25,33,25.28932,6.56452,0.81311,0.9629,56.41983,13:30:00,53.45747
439,ema_9,ema_21,0,31,37,28.31043,6.48737,0.95344,0.96304,16.60929,13:30:00,53.37329
1016,ema_9,ema_21,1,22,26,27.97947,6.7745,0.84136,0.96322,56.83345,13:30:00,53.31356
773,ema_9,ema_21,1,33,41,25.62391,6.13297,0.39223,0.99773,69.63792,13:30:00,53.14859
505,ema_9,ema_21,0,30,36,28.33348,6.49667,0.94378,0.93119,25.51189,13:30:00,53.14138
241,ema_9,ema_21,0,31,38,27.98076,6.48077,0.88672,0.96795,15.41324,13:30:00,53.10363
681,ema_9,ema_21,1,26,30,23.55378,6.63099,0.89316,0.99988,20.4954,13:30:00,53.01458
812,ema_9,ema_21,1,26,34,24.94587,6.71906,0.90362,0.95214,63.83635,14:30:00,52.96815
1247,ema_9,ema_21,1,98,100,25.0916,6.77596,0.87506,0.99998,61.29514,13:30:00,52.92013
634,ema_9,ema_21,0,30,36,28.22731,6.68932,0.9371,0.15292,12.93065,13:30:00,52.89061
1289,ema_9,ema_21,1,30,40,23.87172,6.3018,0.82068,0.99919,69.29921,13:30:00,52.84532
240,ema_9,ema_21,0,32,41,27.64022,6.65042,0.89497,0.93777,15.50167,13:30:00,52.6093
501,ema_9,ema_21,0,31,38,29.99673,6.53794,0.96788,0.92751,25.64418,13:30:00,52.43723
1245,ema_9,ema_21,1,97,99,28.18031,7.33665,0.83027,0.97056,63.4919,13:30:00,52.42517
549,ema_9,ema_21,0,32,40,23.51989,6.03231,0.99878,0.04237,21.32269,13:30:00,52.36509
350,ema_9,ema_21,0,36,45,28.2062,6.57993,0.81695,0.11563,14.89355,13:30:00,52.31646
300,ema_9,ema_21,0,22,28,27.61731,6.20322,0.95145,0.96461,10.89731,13:30:00,52.24543
320,ema_9,ema_21,0,22,31,24.3962,6.06046,0.95007,0.92072,18.27333,13:30:00,52.22371
785,ema_9,ema_21,1,35,44,24.09911,6.18807,0.92394,0.96689,64.81724,13:30:00,52.147
318,ema_9,ema_21,0,21,27,25.36224,6.05488,0.95714,0.13318,20.28177,13:30:00,52.10025
653,ema_9,ema_21,0,31,38,28.70464,6.27913,0.95049,0.18436,15.43328,13:30:00,52.02807
395,ema_9,ema_21,0,41,49,25.47266,6.00728,0.70246,0.14933,7.21848,13:30:00,51.88339
583,ema_9,ema_21,0,37,47,28.51558,6.67242,0.90727,0.32218,24.23283,13:30:00,51.77949
243,ema_9,ema_21,0,33,43,27.98573,6.13758,0.88248,0.93862,18.1127,13:30:00,51.77667
921,ema_9,ema_21,1,25,29,25.73269,6.58449,0.86826,0.96598,55.11974,13:30:00,51.76392
233,ema_9,ema_21,0,29,36,29.95772,6.13378,0.92505,0.96451,17.17377,13:30:00,51.67864
355,ema_9,ema_21,0,37,45,29.97071,6.50924,0.83711,0.20731,14.87353,13:30:00,51.65536
1284,ema_9,ema_21,1,29,42,26.60109,6.2595,0.90614,0.99892,67.98374,13:30:00,51.53076
301,ema_9,ema_21,0,22,26,24.37806,6.04331,0.91629,0.96619,10.30645,13:30:00,51.46308
1026,ema_9,ema_21,1,26,36,28.21731,6.45486,0.81988,0.80166,54.18067,13:30:00,51.44435
1112,ema_9,ema_21,1,26,34,25.78432,6.60013,0.91329,0.95579,69.26987,13:30:00,51.44355
701,ema_9,ema_21,1,34,45,26.93561,6.32365,0.86178,0.98284,45.11158,13:30:00,51.41132
361,ema_9,ema_21,0,38,46,28.281,6.25468,0.79418,0.1755,17.04753,13:30:00,51.28722
1278,ema_9,ema_21,1,27,48,28.26134,5.94915,0.90231,0.96749,69.25186,13:30:00,51.16268
904,ema_9,ema_21,1,29,45,26.11104,6.13913,0.91773,0.8942,62.12927,13:30:00,51.14734
467,ema_9,ema_21,0,35,44,27.95212,6.51851,0.9095,0.92744,11.7041,13:30:00,50.9738
1079,ema_9,ema_21,1,25,38,24.04213,6.55948,0.88576,0.93599,58.21172,13:30:00,50.96672
760,ema_9,ema_21,1,95,97,25.13657,6.09977,0.85987,0.93499,64.27018,13:30:00,50.9422
343,ema_9,ema_21,0,37,47,28.24612,6.68799,0.81031,0.12314,24.47329,13:30:00,50.92063
329,ema_9,ema_21,0,23,33,28.00879,6.20078,0.894,0.21467,17.6072,13:30:00,50.91119
840,ema_9,ema_21,1,34,45,27.94086,6.8335,0.9155,0.98271,59.05625,13:30:00,50.84256
695,ema_9,ema_21,1,27,33,26.99525,6.34321,0.88125,0.98094,61.37678,13:30:00,50.83976
710,ema_9,ema_21,1,32,42,23.50333,6.59409,0.90801,0.97412,64.77068,13:30:00,50.75076
234,ema_9,ema_21,0,32,40,27.72476,6.44968,0.90485,0.97537,17.21264,13:30:00,50.72044
884,ema_9,ema_21,1,31,43,26.9127,6.56539,0.91543,0.99943,52.14095,13:30:00,50.56987
152,ema_9,ema_21,0,20,23,27.99483,6.60756,0.99814,0.94403,14.96494,13:30:00,50.53494
1160,ema_9,ema_21,1,32,41,26.40232,6.27662,0.84032,0.98151,62.46186,13:30:00,50.48033
216,ema_9,ema_21,0,28,42,29.92479,6.6395,0.93539,0.95785,11.44262,13:30:00,50.427
159,ema_9,ema_21,0,24,31,24.10758,6.04919,0.95744,0.90119,11.85078,13:30:00,50.39902
453,ema_9,ema_21,0,39,46,29.92343,6.31634,0.94386,0.30592,19.82586,13:30:00,50.37511
201,ema_9,ema_21,0,28,44,27.6826,6.52321,0.94239,0.95014,18.32916,13:30:00,50.17053
630,ema_9,ema_21,0,22,26,28.47165,6.43767,0.91344,0.98227,26.26054,13:30:00,49.97197
655,ema_9,ema_21,0,27,32,28.47103,6.38,0.95198,0.17339,14.34856,13:30:00,49.94323
792,ema_9,ema_21,1,31,39,24.84468,6.93032,0.904,0.98169,62.32193,13:30:00,49.87788
684,ema_9,ema_21,1,27,32,24.03548,7.10045,0.88027,0.99848,17.23094,13:30:00,49.84221
598,ema_9,ema_21,0,29,35,24.93379,6.47101,0.93414,0.33202,23.50688,13:30:00,49.77458
799,ema_9,ema_21,1,28,35,23.55309,6.77805,0.92717,0.99976,67.62026,13:30:00,49.74616
156,ema_9,ema_21,0,20,21,26.38589,6.03925,0.98127,0.87145,18.72871,13:30:00,49.68056
232,ema_9,ema_21,0,29,36,28.31041,6.21215,0.93492,0.96097,18.01695,13:30:00,49.33805
961,ema_9,ema_21,1,24,28,25.30592,6.43277,0.72439,0.98064,52.30441,13:30:00,49.33421
1191,ema_9,ema_21,1,24,32,26.97825,6.49382,0.85761,0.96601,65.79794,13:30:00,49.24352
1060,ema_9,ema_21,1,22,28,26.30505,6.4137,0.84271,0.98147,63.15348,13:30:00,49.18219
820,ema_9,ema_21,1,26,31,26.6216,6.52276,0.87482,0.97327,64.54963,13:30:00,49.13766
934,ema_9,ema_21,1,26,33,23.38752,6.54109,0.87227,0.99956,52.87929,14:30:00,49.12485
339,ema_9,ema_21,0,31,38,29.98403,6.50173,0.83956,0.12986,19.70165,13:30:00,49.12048
1296,ema_9,ema_21,1,100,102,28.43893,6.84679,0.89351,0.96859,58.65945,13:30:00,49.10324
249,ema_9,ema_21,0,30,35,28.32423,6.20919,0.91074,0.98476,20.05431,13:30:00,49.10267
144,ema_9,ema_21,0,33,46,27.92616,6.17814,0.85884,0.98411,21.33776,13:30:00,49.04313
698,ema_9,ema_21,1,34,49,29.93585,7.22318,0.86779,0.99925,55.51,13:30:00,49.02351
1279,ema_9,ema_21,1,26,49,23.34772,6.1196,0.8393,0.98239,67.78326,13:30:00,48.9625
294,ema_9,ema_21,0,21,24,26.52381,6.04598,0.96421,0.94134,25.80359,13:30:00,48.96045
325,ema_9,ema_21,0,23,31,25.77043,6.00242,0.90941,0.01709,17.717,13:30:00,48.95593
1086,ema_9,ema_21,1,22,27,27.227,6.24077,0.73842,0.98097,63.78955,13:30:00,48.87884
914,ema_9,ema_21,1,27,36,22.73568,6.34996,0.93688,0.96335,57.90246,13:30:00,48.84602
205,ema_9,ema_21,0,20,27,28.13085,6.33862,0.98391,0.91438,16.29279,13:30:00,48.75134
1046,ema_9,ema_21,1,21,23,23.82556,6.39396,0.85865,0.93651,65.00905,13:30:00,48.72429
932,ema_9,ema_21,1,26,33,24.61092,7.00817,0.88087,0.95988,56.31668,13:30:00,48.65734
525,ema_9,ema_21,0,31,39,29.96342,6.29419,0.92562,0.89678,73.40671,13:30:00,48.65484
572,ema_9,ema_21,0,36,46,29.98205,6.32921,0.93838,0.93682,16.27853,13:30:00,48.62893
461,ema_9,ema_21,0,31,37,29.94798,6.19476,0.89254,0.95666,4.84046,13:30:00,48.53482
700,ema_9,ema_21,1,32,44,28.28711,7.00669,0.84945,0.99906,55.70922,13:30:00,48.50678
1014,ema_9,ema_21,1,26,34,27.07353,6.41967,0.77679,0.98143,58.35561,13:30:00,48.49267
158,ema_9,ema_21,0,24,31,24.59721,6.08127,0.95282,0.91914,15.46912,13:30:00,48.47803
342,ema_9,ema_21,0,32,39,27.85971,6.42371,0.87689,0.25671,21.72257,13:30:00,48.31496
605,ema_9,ema_21,0,35,45,28.2673,6.42389,0.93366,0.0703,24.55858,13:30:00,48.30565
1198,ema_9,ema_21,1,100,102,24.34116,5.98335,0.83278,0.93144,63.92213,13:30:00,48.30125
183,ema_9,ema_21,0,25,44,24.81443,6.53765,0.95283,0.95899,12.36528,13:30:00,48.28294
237,ema_9,ema_21,0,33,43,27.92206,6.43097,0.92214,0.97031,23.07127,13:30:00,48.21156
900,ema_9,ema_21,1,28,37,23.67461,6.30814,0.9092,0.91899,59.39231,13:30:00,48.1932
985,ema_9,ema_21,1,20,21,24.48961,6.97661,0.7639,0.97743,53.88308,13:30:00,48.18083
280,ema_9,ema_21,0,29,34,28.4382,6.36371,0.87374,0.94524,11.50848,13:30:00,48.11895
721,ema_9,ema_21,1,33,47,28.47341,7.15698,0.90695,0.9982,63.75952,13:30:00,48.05449
796,ema_9,ema_21,1,31,41,26.83861,6.41044,0.92671,0.94859,60.34682,13:30:00,48.00571
217,ema_9,ema_21,0,28,43,29.94886,6.73734,0.93539,0.95803,10.42659,13:30:00,47.89418
715,ema_9,ema_21,1,30,38,27.34151,6.40851,0.86013,0.98282,62.07974,13:30:00,47.87843
508,ema_9,ema_21,0,30,35,24.98646,6.50504,0.9438,0.89406,23.047,13:30:00,47.75793
151,ema_9,ema_21,0,25,30,27.76034,6.69242,0.9957,0.94341,15.05685,13:30:00,47.7301
868,ema_9,ema_21,1,28,49,26.42568,6.57694,0.88891,0.98231,50.97198,13:30:00,47.72074
476,ema_9,ema_21,0,36,43,25.36951,6.07312,0.86293,0.94942,23.0606,13:30:00,47.69928
982,ema_9,ema_21,1,22,23,23.71725,6.61531,0.77829,0.9654,60.20737,13:30:00,47.63076
141,ema_9,ema_21,0,29,38,29.93614,6.29567,0.82609,0.98505,20.56312,13:30:00,47.60854
1177,ema_9,ema_21,1,28,36,27.07492,6.52486,0.80119,0.96305,61.06134,13:30:00,47.59298
450,ema_9,ema_21,0,31,37,24.56884,6.62596,0.85829,0.95305,14.73053,13:30:00,47.57997
1001,ema_9,ema_21,1,23,29,23.87443,6.65278,0.78923,0.98137,41.75633,13:30:00,47.55497
289,ema_9,ema_21,0,25,31,29.9026,6.19008,0.86698,0.90574,11.67202,13:30:00,47.53432
744,ema_9,ema_21,1,34,45,27.48805,5.97126,0.91663,0.94168,71.53863,13:30:00,47.53172
387,ema_9,ema_21,0,23,30,28.11287,6.80605,0.99519,0.5597,17.54172,13:30:00,47.51516
747,ema_9,ema_21,1,35,44,25.63075,6.28648,0.9025,0.92474,69.32989,14:30:00,47.50906
659,ema_9,ema_21,0,32,40,29.91749,6.25962,0.47753,0.17602,13.73572,13:30:00,47.33519
661,ema_9,ema_21,1,32,41,29.9267,6.46492,0.94197,0.73854,15.46692,13:30:00,47.28095
1089,ema_9,ema_21,1,20,21,23.47039,6.64938,0.85581,0.93174,33.81795,13:30:00,47.19515
984,ema_9,ema_21,1,21,22,22.60446,6.42905,0.77392,0.98143,56.92243,13:30:00,47.12927
1269,ema_9,ema_21,1,30,40,23.45237,6.41255,0.90011,0.90206,70.72231,13:30:00,47.11469
185,ema_9,ema_21,0,28,44,23.35366,6.04808,0.94276,0.96484,9.62593,13:30:00,47.03685
502,ema_9,ema_21,0,31,38,28.36382,6.73806,0.96859,0.88408,25.4168,13:30:00,46.97109
172,ema_9,ema_21,0,25,35,24.71869,6.43061,0.94097,0.95333,16.56817,13:30:00,46.95187
270,ema_9,ema_21,0,33,42,26.64018,6.03718,0.59976,0.90942,21.46491,13:30:00,46.90611
1007,ema_9,ema_21,1,22,23,22.71296,6.13984,0.79812,0.98211,54.30891,13:30:00,46.78044
212,ema_9,ema_21,0,27,46,29.81494,6.13535,0.96495,0.98655,20.82039,13:30:00,46.7731
905,ema_9,ema_21,1,25,28,26.67918,6.61286,0.90111,0.94346,55.63423,13:30:00,46.74143
1173,ema_9,ema_21,1,28,36,25.7171,6.76902,0.86737,0.96964,60.7676,13:30:00,46.60627
586,ema_9,ema_21,0,33,41,26.66957,6.06859,0.94296,0.95422,25.80162,13:30:00,46.60554
692,ema_9,ema_21,1,29,45,13.17939,6.48674,0.85923,0.97574,40.59825,13:30:00,46.56023
680,ema_9,ema_21,1,21,27,23.78474,6.72979,0.90145,0.96713,19.98983,13:30:00,46.55347
1043,ema_9,ema_21,1,20,21,22.56398,6.14763,0.82588,0.95052,68.34959,13:30:00,46.38607
147,ema_9,ema_21,0,30,37,27.80322,6.27526,0.97528,0.95122,17.28241,13:30:00,46.36083
657,ema_9,ema_21,0,31,39,27.37573,6.62379,0.97994,0.16079,14.22606,13:30:00,46.27868
366,ema_9,ema_21,0,40,48,29.88787,6.59506,0.7363,0.17397,12.93319,13:30:00,46.27408
225,ema_9,ema_21,0,31,39,29.75956,6.69689,0.94372,0.93047,12.89266,13:30:00,46.23763
1070,ema_9,ema_21,1,23,30,24.52038,7.04786,0.84996,0.93161,57.52508,13:30:00,46.22567
507,ema_9,ema_21,0,29,34,26.45997,6.08894,0.98258,0.94473,26.42117,13:30:00,46.05673
171,ema_9,ema_21,0,27,35,24.86485,6.43208,0.98407,0.9521,16.97345,13:30:00,46.01207
538,ema_9,ema_21,1,28,36,25.03421,6.91068,0.95703,0.94403,24.54192,13:30:00,45.9684
970,ema_9,ema_21,1,22,25,22.74675,6.24611,0.76312,0.9994,56.73252,13:30:00,45.90194
277,ema_9,ema_21,0,28,33,28.10454,5.96916,0.88716,0.9473,15.71581,13:30:00,45.76918
1006,ema_9,ema_21,1,24,31,26.79963,6.67686,0.83442,0.9647,60.57519,13:30:00,45.7261
191,ema_9,ema_21,0,26,43,24.28449,6.43868,0.97342,0.97156,13.26376,13:30:00,45.636
386,ema_9,ema_21,0,37,44,25.43509,6.45286,0.9413,0.16286,14.40592,13:30:00,45.4857
293,ema_9,ema_21,0,34,43,23.70765,6.45853,0.92863,0.95745,15.22402,13:30:00,45.36014
557,ema_9,ema_21,0,30,36,24.37001,6.60181,0.99512,0.07564,20.90234,13:30:00,45.33312
1290,ema_9,ema_21,1,33,42,26.6979,6.63276,0.91112,0.91799,63.02556,13:30:00,45.32914
1241,ema_9,ema_21,1,96,98,25.45157,5.99218,0.80755,0.96689,62.56458,13:30:00,45.21264
284,ema_9,ema_21,0,35,43,28.12925,6.75224,0.8934,0.94763,17.66793,13:30:00,45.1142
988,ema_9,ema_21,1,22,23,22.73549,6.28998,0.81597,0.99943,60.59102,13:30:00,45.07758
895,ema_9,ema_21,1,26,32,23.31618,6.4268,0.88704,0.93453,54.44599,13:30:00,45.05334
798,ema_9,ema_21,1,27,33,20.03536,7.3358,0.91173,0.99851,65.38147,13:30:00,44.95549
1011,ema_9,ema_21,1,22,26,27.06595,5.97043,0.83243,0.9636,52.4121,13:30:00,44.94747
875,ema_9,ema_21,1,30,46,25.1361,7.07784,0.87973,0.98053,54.29023,13:30:00,44.85341
449,ema_9,ema_21,0,33,40,28.49352,5.10135,0.97078,0.97563,76.10414,13:30:00,44.74103
1009,ema_9,ema_21,1,24,31,26.76978,6.43814,0.68964,0.93726,56.87054,13:30:00,44.69911
1083,ema_9,ema_21,1,26,35,27.93198,7.32315,0.88802,0.9999,66.09875,13:30:00,44.64278
540,ema_9,ema_21,1,32,40,27.14288,6.4009,0.93709,0.91325,22.09805,13:30:00,44.48971
140,ema_9,ema_21,0,29,37,29.72423,6.27658,0.8316,0.97717,21.35403,13:30:00,44.4794
906,ema_9,ema_21,1,28,36,24.2249,5.95998,0.88131,0.96805,53.49175,13:30:00,44.478
1024,ema_9,ema_21,1,22,23,24.13976,6.82357,0.84614,0.98375,63.08826,13:30:00,44.46512
793,ema_9,ema_21,1,99,101,22.66732,6.72471,0.86101,0.95847,65.95028,13:30:00,44.45519
874,ema_9,ema_21,1,29,39,23.4053,6.29215,0.89874,0.95102,56.87581,13:30:00,44.42619
182,ema_9,ema_21,0,28,39,25.42417,6.49844,0.95899,0.95086,12.69227,13:30:00,44.41499
1237,ema_9,ema_21,1,99,101,28.06841,6.98485,0.8198,0.9995,67.05348,14:30:00,44.32647
1110,ema_9,ema_21,1,27,35,28.33049,7.30293,0.87231,0.99944,65.58011,13:30:00,44.31796
1028,ema_9,ema_21,1,20,21,23.46924,7.15995,0.79225,0.98414,58.96942,13:30:00,44.28112
1266,ema_9,ema_21,1,96,98,28.14793,6.77077,0.80518,0.96646,56.60798,13:30:00,44.2054
272,ema_9,ema_21,0,37,46,29.83556,6.21815,0.85195,0.96175,14.28232,13:30:00,44.19509
