trial,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sign_thresh_pair,avg_daily_pnl
774,0,27,50,54.55617,17.41965,0.80051,0.84688,0.03577,31.66937,ema_3|ema_8,95.96752
531,0,26,50,54.57092,17.1299,0.82029,0.82888,0.03785,19.95251,ema_3|ema_8,95.96171
567,0,26,50,54.56079,17.09299,0.81502,0.83601,0.03794,19.26277,ema_3|ema_8,95.96005
426,0,26,50,54.57914,17.10516,0.82926,0.82935,0.03686,21.8434,ema_3|ema_8,95.95673
475,0,26,50,54.566,17.1768,0.80851,0.83555,0.0388,19.4332,ema_3|ema_8,95.90713
442,0,26,50,54.58822,17.21409,0.80993,0.83286,0.03773,19.78655,ema_3|ema_8,95.90399
416,0,27,50,54.55374,17.45738,0.83887,0.82931,0.03525,21.6055,ema_3|ema_8,95.90234
745,0,26,50,54.57724,17.4724,0.81749,0.83944,0.03727,28.05239,ema_3|ema_8,95.90003
437,0,26,50,54.55931,17.18512,0.81698,0.8312,0.03704,19.50201,ema_3|ema_8,95.89993
347,0,29,50,54.55559,17.43296,0.83153,0.82375,0.0392,21.72305,ema_3|ema_8,95.8979
649,0,26,50,54.54877,17.87497,0.82821,0.8317,0.04268,19.12123,ema_3|ema_8,95.87096
592,0,26,50,54.58729,17.22141,0.83219,0.8254,0.03758,19.51092,ema_3|ema_8,95.86913
365,0,26,50,54.54033,17.1019,0.80917,0.82552,0.04042,21.1386,ema_3|ema_8,95.8497
834,0,27,50,54.54515,17.20531,0.85947,0.84202,0.03587,28.13447,ema_3|ema_8,95.84184
395,0,27,50,54.56757,17.43533,0.83632,0.83216,0.03437,21.93404,ema_3|ema_8,95.8239
757,0,27,50,54.5805,17.65038,0.82283,0.8423,0.03778,27.09018,ema_3|ema_8,95.80478
496,0,37,50,54.54228,17.09407,0.81106,0.82506,0.03776,19.17786,ema_3|ema_8,95.79611
748,0,26,50,54.55317,16.99414,0.8354,0.84163,0.03693,31.98983,ema_3|ema_8,95.78214
673,0,27,50,54.55993,17.20195,0.81208,0.8241,0.03568,28.3866,ema_3|ema_8,95.77506
850,0,28,50,54.58507,17.14709,0.82206,0.84087,0.03597,19.20597,ema_3|ema_8,95.76349
251,0,30,50,54.57138,17.32023,0.81405,0.84487,0.03433,22.39251,ema_3|ema_8,95.76198
798,0,27,50,54.55259,17.44428,0.80091,0.8417,0.03694,18.45625,ema_3|ema_8,95.75879
636,0,26,50,54.53957,17.28362,0.82775,0.83185,0.03518,18.26905,ema_3|ema_8,95.75293
824,0,28,50,54.55536,17.33895,0.83098,0.82856,0.03765,31.99418,ema_3|ema_8,95.74778
815,0,27,50,54.58817,17.09435,0.81433,0.83315,0.03632,19.63552,ema_3|ema_8,95.74479
572,0,26,50,54.56984,17.06314,0.82774,0.83787,0.0379,20.12078,ema_3|ema_8,95.74213
259,0,30,50,54.59355,17.23702,0.81178,0.84226,0.03533,21.83275,ema_3|ema_8,95.7419
316,0,30,50,54.55497,17.45736,0.83932,0.82588,0.0354,21.62328,ema_3|ema_8,95.73319
705,0,27,50,54.55221,17.1734,0.84125,0.83062,0.03964,31.30607,ema_3|ema_8,95.72361
606,0,28,50,54.55081,17.16284,0.80327,0.82753,0.03774,18.63479,ema_3|ema_8,95.70137
369,0,26,50,54.54314,17.38291,0.81797,0.8235,0.03455,30.29653,ema_3|ema_8,95.68439
615,0,28,50,54.56176,17.11327,0.84251,0.82062,0.03752,18.05984,ema_3|ema_8,95.66336
429,0,26,50,54.57969,17.0758,0.82287,0.82923,0.03696,19.03791,ema_3|ema_8,95.66115
355,0,26,50,54.58201,17.19406,0.82194,0.82696,0.03593,22.0951,ema_3|ema_8,95.65999
399,0,27,50,54.56846,17.54237,0.83161,0.83327,0.0348,22.08538,ema_3|ema_8,95.63921
687,0,28,50,54.58025,17.25822,0.82794,0.83404,0.03546,30.78241,ema_3|ema_8,95.63323
535,0,26,50,54.59086,17.12111,0.81551,0.83022,0.03771,19.03182,ema_3|ema_8,95.62977
268,0,29,50,54.61043,17.26965,0.81441,0.83746,0.03485,22.43836,ema_3|ema_8,95.61788
350,0,26,50,54.54161,17.42049,0.83006,0.82589,0.03584,20.97118,ema_3|ema_8,95.59642
739,0,26,50,54.58845,17.50129,0.8274,0.84338,0.03671,31.17207,ema_3|ema_8,95.59334
320,0,28,50,54.55731,17.45168,0.8394,0.82115,0.0357,22.17511,ema_3|ema_8,95.59177
394,0,27,50,54.58297,17.42265,0.81695,0.83228,0.03521,21.98741,ema_3|ema_8,95.58938
669,0,27,50,54.54065,17.19737,0.80967,0.81848,0.03598,31.48694,ema_3|ema_8,95.58389
404,0,27,50,54.54311,17.51035,0.82478,0.82642,0.03588,21.14513,ema_3|ema_8,95.57612
607,0,27,50,54.54323,17.36621,0.83408,0.82483,0.03631,18.86737,ema_3|ema_8,95.57159
314,0,30,50,54.55709,17.44614,0.83856,0.82556,0.03565,21.97493,ema_3|ema_8,95.5583
511,0,26,50,54.57363,17.26374,0.82161,0.8247,0.04082,19.80369,ema_3|ema_8,95.53729
770,0,27,50,54.59009,17.54423,0.80878,0.84537,0.0362,31.24949,ema_3|ema_8,95.5337
441,0,26,50,54.6087,17.12263,0.80915,0.83379,0.03862,18.42785,ema_3|ema_8,95.50138
631,0,38,50,54.578,17.24015,0.84088,0.82196,0.03597,18.70149,ema_3|ema_8,95.4937
407,0,27,50,54.55047,17.48887,0.85779,0.83316,0.03574,20.81394,ema_3|ema_8,95.48664
590,0,26,50,54.54127,17.0475,0.69737,0.82083,0.038,19.89524,ema_3|ema_8,95.48269
312,0,30,50,54.56242,17.43485,0.83689,0.82494,0.03478,22.10136,ema_3|ema_8,95.48258
264,0,29,50,54.61632,17.3898,0.81033,0.82964,0.03397,22.64246,ema_3|ema_8,95.47042
250,0,30,50,54.57156,17.34354,0.81688,0.83697,0.03464,22.85931,ema_3|ema_8,95.46608
252,0,30,50,54.57199,17.40658,0.8102,0.81691,0.03469,22.35279,ema_3|ema_8,95.44491
666,0,27,50,54.54862,17.21742,0.80124,0.809,0.03542,31.4858,ema_3|ema_8,95.44063
616,0,27,50,54.55694,17.35742,0.81787,0.81516,0.03803,27.2861,ema_3|ema_8,95.4183
254,0,30,50,54.56593,17.37308,0.80395,0.84418,0.03541,22.20776,ema_3|ema_8,95.41278
564,0,27,50,54.55463,17.22487,0.84708,0.82236,0.03743,19.35863,ema_3|ema_8,95.38827
737,0,26,50,54.54878,16.93481,0.81377,0.83501,0.03747,30.82805,ema_3|ema_8,95.38237
561,0,26,50,54.57661,17.30416,0.83621,0.83317,0.03802,19.08639,ema_3|ema_8,95.37434
848,0,27,50,54.54679,17.20477,0.86164,0.83329,0.03647,28.72425,ema_3|ema_8,95.347
477,0,26,50,54.58486,17.22327,0.80569,0.83891,0.03876,19.15911,ema_3|ema_8,95.33195
464,0,26,50,54.6003,17.23617,0.82127,0.83321,0.03788,18.32425,ema_3|ema_8,95.31923
805,0,27,50,54.58126,17.02625,0.8078,0.83634,0.03795,18.01862,ema_3|ema_8,95.31894
275,0,29,50,54.59817,17.39173,0.80857,0.82482,0.03507,21.43939,ema_3|ema_8,95.31418
297,0,30,50,54.59078,17.28377,0.81244,0.83577,0.03538,22.25895,ema_3|ema_8,95.31168
684,0,27,50,54.60031,17.09327,0.82754,0.83212,0.03593,18.82476,ema_3|ema_8,95.30176
271,0,29,50,54.6194,17.17177,0.81231,0.83093,0.03454,21.77464,ema_3|ema_8,95.287
521,0,26,50,54.578,17.04036,0.82765,0.83002,0.03707,19.54319,ema_3|ema_8,95.27455
528,0,26,50,54.59304,17.16087,0.83061,0.83033,0.03644,19.5687,ema_3|ema_8,95.27324
533,0,26,50,54.61246,17.1377,0.81444,0.83222,0.03721,19.81188,ema_3|ema_8,95.26669
575,0,26,50,54.55399,17.17029,0.86397,0.83494,0.03703,19.66431,ema_3|ema_8,95.22462
386,0,28,50,54.57874,17.42916,0.83772,0.82379,0.03554,28.83311,ema_3|ema_8,95.22317
305,0,30,50,54.56544,17.32949,0.82506,0.83002,0.03476,22.20181,ema_3|ema_8,95.20538
173,0,32,50,54.55702,18.49716,0.81454,0.84979,0.03036,24.73433,ema_3|ema_8,95.20051
500,0,26,50,54.58012,17.72096,0.82334,0.82703,0.03883,20.07388,ema_3|ema_8,95.18894
753,0,26,50,54.59364,17.43327,0.82276,0.83185,0.03646,18.37354,ema_3|ema_8,95.18147
310,0,30,50,54.5874,17.43019,0.83679,0.82993,0.0354,22.21048,ema_3|ema_8,95.16931
482,0,26,50,54.57355,17.0311,0.81331,0.83326,0.0387,19.77945,ema_3|ema_8,95.1689
456,0,26,50,54.55293,17.02315,0.85227,0.83146,0.03721,18.35762,ema_3|ema_8,95.16801
811,0,27,50,54.57566,17.31796,0.81397,0.82719,0.03775,18.60424,ema_3|ema_8,95.15202
331,0,27,50,54.54049,17.3513,0.82193,0.82487,0.03491,21.9607,ema_3|ema_8,95.13241
742,0,26,50,54.5495,17.44701,0.80355,0.83604,0.03656,31.06869,ema_3|ema_8,95.12892
625,0,27,50,54.56983,17.21316,0.80338,0.83084,0.03662,18.69173,ema_3|ema_8,95.12249
433,0,26,50,54.57336,17.03953,0.81354,0.82255,0.03677,19.28983,ema_3|ema_8,95.08635
743,0,26,50,54.59877,17.41291,0.84026,0.83384,0.03697,30.44509,ema_3|ema_8,95.08481
810,0,26,50,54.60273,17.69043,0.81347,0.83224,0.03886,18.93653,ema_3|ema_8,95.08452
581,0,26,50,54.55483,17.09423,0.80652,0.81777,0.03867,19.07374,ema_3|ema_8,95.07751
548,0,26,50,54.5546,17.10446,0.85507,0.82376,0.03728,18.78093,ema_3|ema_8,95.07218
733,0,26,50,54.58328,17.52624,0.82759,0.83598,0.03793,30.4667,ema_3|ema_8,95.07059
493,0,26,50,54.55107,16.99218,0.83061,0.82105,0.0383,18.22684,ema_3|ema_8,95.06464
582,0,26,50,54.59994,17.15442,0.83969,0.82794,0.03718,18.18802,ema_3|ema_8,95.06437
539,0,27,50,54.60794,17.17728,0.82831,0.82786,0.03624,20.4495,ema_3|ema_8,95.0639
855,0,26,50,54.57173,17.21905,0.85149,0.82591,0.03571,19.41698,ema_3|ema_8,95.04318
844,0,36,50,54.59765,17.30263,0.81166,0.83573,0.03659,19.57439,ema_3|ema_8,95.03781
208,0,32,50,54.54328,18.41454,0.84067,0.82613,0.03253,23.75598,ema_3|ema_8,95.03423
265,0,29,50,54.61664,17.38586,0.80908,0.82954,0.03634,21.80808,ema_3|ema_8,95.02982
506,0,26,50,54.58287,17.24413,0.82145,0.83164,0.03921,18.68381,ema_3|ema_8,95.02811
638,0,26,50,54.59648,17.39999,0.80921,0.82035,0.036,18.68763,ema_3|ema_8,95.02394
708,0,26,50,54.55785,17.4194,0.85588,0.83498,0.03904,30.57423,ema_3|ema_8,95.00925
764,0,28,50,54.53551,17.42897,0.80747,0.847,0.03561,29.89256,ema_3|ema_8,95.00198
360,0,26,50,54.55799,17.64364,0.84205,0.82759,0.03957,21.58502,ema_3|ema_8,94.99897
282,0,30,50,54.61687,17.34277,0.81634,0.84162,0.03398,22.36206,ema_3|ema_8,94.99766
629,0,27,50,54.55405,17.13985,0.86314,0.82914,0.03657,18.94527,ema_3|ema_8,94.99663
569,0,26,50,54.59714,17.1039,0.8054,0.83927,0.03865,18.82371,ema_3|ema_8,94.99409
396,0,27,50,54.55444,17.50627,0.86618,0.83179,0.03439,22.00713,ema_3|ema_8,94.98821
690,0,26,50,54.6147,17.17375,0.81123,0.82702,0.03572,31.32869,ema_3|ema_8,94.98475
760,0,27,50,54.54566,17.50649,0.84732,0.83431,0.03654,19.13962,ema_3|ema_8,94.98422
255,0,30,50,54.5665,17.35879,0.80119,0.84225,0.03547,21.26587,ema_3|ema_8,94.97669
322,0,28,50,54.55578,17.39711,0.84463,0.81648,0.03557,22.0174,ema_3|ema_8,94.97665
342,0,27,50,54.54485,17.33228,0.80557,0.83024,0.03524,22.29522,ema_3|ema_8,94.95133
352,0,38,50,54.55959,17.55097,0.83238,0.82079,0.04215,20.74158,ema_3|ema_8,94.93767
797,0,26,50,54.60095,17.35449,0.83633,0.83538,0.03747,18.94637,ema_3|ema_8,94.92828
401,0,27,50,54.54783,17.54759,0.85302,0.83101,0.03448,20.49275,ema_3|ema_8,94.92226
241,0,30,50,54.56917,18.31318,0.8251,0.83337,0.0339,23.18601,ema_3|ema_8,94.91346
338,0,26,50,54.60447,17.15165,0.81065,0.82535,0.03521,20.59975,ema_3|ema_8,94.87295
546,0,26,50,54.56669,17.17783,0.82199,0.80203,0.03668,19.06788,ema_3|ema_8,94.86288
227,0,30,50,54.57645,18.41025,0.83473,0.84545,0.03391,22.87678,ema_3|ema_8,94.84353
210,0,32,50,54.5453,18.40971,0.83973,0.82099,0.03326,22.8753,ema_3|ema_8,94.8401
223,0,30,50,54.58187,18.34718,0.83349,0.84987,0.03305,22.48765,ema_3|ema_8,94.81868
724,0,26,50,54.56421,17.55365,0.84888,0.84436,0.03763,31.52527,ema_3|ema_8,94.81013
602,0,28,50,54.54021,16.98892,0.83389,0.8298,0.03734,18.096,ema_3|ema_8,94.79971
447,0,26,50,54.59644,17.01226,0.81637,0.83268,0.03738,19.24532,ema_3|ema_8,94.78267
239,0,30,50,54.57297,18.37624,0.82682,0.83389,0.03402,23.07023,ema_3|ema_8,94.77462
766,0,27,50,54.518,17.48914,0.82655,0.84352,0.03623,30.58483,ema_3|ema_8,94.76934
507,0,26,50,54.56123,17.17576,0.80599,0.82497,0.03696,19.51226,ema_3|ema_8,94.76426
785,0,26,50,54.61273,17.32636,0.84047,0.83986,0.03872,19.27073,ema_3|ema_8,94.76172
165,0,31,50,54.57587,18.416,0.80855,0.83615,0.03064,25.22338,ema_3|ema_8,94.75054
243,0,30,50,54.5713,18.29374,0.82963,0.83027,0.03388,23.21526,ema_3|ema_8,94.74423
517,0,26,50,54.62393,17.10895,0.8189,0.83357,0.03776,20.29503,ema_3|ema_8,94.73326
164,0,32,50,54.58577,18.30825,0.80783,0.84418,0.03047,25.82858,ema_3|ema_8,94.72351
534,0,26,50,54.56795,17.1481,0.86083,0.83941,0.03689,19.67408,ema_3|ema_8,94.70616
167,0,31,50,54.56829,18.43,0.81544,0.83822,0.03043,24.51495,ema_3|ema_8,94.67704
284,0,29,50,54.61542,17.33071,0.81564,0.83894,0.03621,21.82546,ema_3|ema_8,94.64343
623,0,28,50,54.54456,17.04701,0.86033,0.83405,0.03559,18.01127,ema_3|ema_8,94.64207
559,0,26,50,54.56693,17.15585,0.80219,0.82178,0.03844,19.62685,ema_3|ema_8,94.62967
232,0,30,50,54.58691,18.42687,0.81008,0.84528,0.03377,22.8291,ema_3|ema_8,94.62512
238,0,30,50,54.57634,18.37938,0.8322,0.83218,0.03391,21.83776,ema_3|ema_8,94.60416
242,0,30,50,54.56945,18.30677,0.83172,0.83303,0.03384,23.22813,ema_3|ema_8,94.59745
306,0,30,50,54.52404,17.23727,0.83065,0.82936,0.03439,22.26291,ema_3|ema_8,94.58468
519,0,26,50,54.5503,17.17421,0.79453,0.83699,0.03804,20.20263,ema_3|ema_8,94.58272
721,0,26,50,54.58359,17.46863,0.80311,0.84096,0.03764,31.4284,ema_3|ema_8,94.57724
461,0,26,50,54.53926,17.18299,0.85044,0.83194,0.03701,19.14529,ema_3|ema_8,94.56057
723,0,27,50,54.50483,17.47017,0.82586,0.84091,0.0374,31.03573,ema_3|ema_8,94.55921
236,0,30,50,54.57033,18.42701,0.8305,0.83515,0.03396,22.72684,ema_3|ema_8,94.55511
577,0,26,50,54.62257,17.24233,0.82404,0.84059,0.03774,18.95452,ema_3|ema_8,94.54598
217,0,30,50,54.57249,18.34615,0.83849,0.83625,0.03247,23.16453,ema_3|ema_8,94.54118
178,0,32,50,54.55236,18.46642,0.85412,0.84569,0.03165,24.12867,ema_3|ema_8,94.52935
211,0,32,50,54.54042,18.41483,0.84037,0.82905,0.03343,23.64576,ema_3|ema_8,94.51457
542,0,26,50,54.54473,16.72284,0.83334,0.8266,0.0382,18.3474,ema_3|ema_8,94.51386
530,0,26,50,54.60657,17.19312,0.84357,0.83558,0.03731,20.44269,ema_3|ema_8,94.49491
775,0,27,50,54.58294,17.48095,0.85006,0.83907,0.03814,30.2271,ema_3|ema_8,94.49407
231,0,30,50,54.58587,18.42892,0.83554,0.8455,0.03394,22.77305,ema_3|ema_8,94.49036
644,0,26,50,54.57181,17.00343,0.81673,0.81716,0.0356,18.32593,ema_3|ema_8,94.48644
278,0,29,50,54.59552,17.33221,0.81323,0.82626,0.03515,21.37546,ema_3|ema_8,94.45011
725,0,26,50,54.52927,17.59495,0.80908,0.84736,0.03847,31.24182,ema_3|ema_8,94.44526
195,0,32,50,54.55209,18.49769,0.84936,0.84721,0.03221,23.26138,ema_3|ema_8,94.44186
562,0,26,50,54.52499,17.09921,0.81976,0.83097,0.03738,19.96892,ema_3|ema_8,94.43002
508,0,27,50,54.53629,17.08566,0.83756,0.83453,0.03745,19.06512,ema_3|ema_8,94.42614
776,0,27,50,54.53271,17.45733,0.81786,0.84848,0.03765,31.22264,ema_3|ema_8,94.42071
787,0,27,50,54.57708,17.37947,0.84629,0.83668,0.03825,19.08646,ema_3|ema_8,94.41641
541,0,26,50,54.56079,17.23188,0.80669,0.83684,0.04503,19.52393,ema_3|ema_8,94.40434
194,0,32,50,54.55303,18.46655,0.85061,0.8483,0.03206,23.9309,ema_3|ema_8,94.39112
197,0,32,50,54.54553,18.45941,0.85501,0.84441,0.03275,23.28311,ema_3|ema_8,94.35973
793,0,27,50,54.56443,17.60428,0.84868,0.83426,0.03761,18.8344,ema_3|ema_8,94.32483
235,0,30,50,54.57594,18.41951,0.83333,0.8331,0.03423,22.46737,ema_3|ema_8,94.32445
839,0,26,50,54.55983,17.14958,0.80137,0.82446,0.04155,27.90697,ema_3|ema_8,94.31365
836,0,35,50,54.49107,17.18281,0.81438,0.84588,0.03572,29.22225,ema_3|ema_8,94.30785
221,0,30,50,54.54316,18.36037,0.83516,0.83606,0.03254,22.90903,ema_3|ema_8,94.30686
621,0,27,50,54.53825,17.27001,0.82894,0.82739,0.03557,18.06229,ema_3|ema_8,94.30671
489,0,26,50,54.5455,17.09719,0.79817,0.82738,0.03754,18.25024,ema_3|ema_8,94.30651
820,0,27,50,54.61042,17.12466,0.7994,0.8265,0.03667,18.24733,ema_3|ema_8,94.29648
637,0,28,50,54.5682,17.0655,0.84994,0.8355,0.03766,18.00477,ema_3|ema_8,94.29418
222,0,30,50,54.57829,18.35058,0.83261,0.83357,0.0329,23.04025,ema_3|ema_8,94.28698
574,0,26,50,54.53577,17.1056,0.80882,0.83271,0.03833,19.20855,ema_3|ema_8,94.27712
248,0,30,50,54.59023,18.30528,0.83121,0.83363,0.03373,23.07499,ema_3|ema_8,94.26415
357,0,29,50,54.57615,17.07059,0.85183,0.83209,0.03747,22.12818,ema_3|ema_8,94.25643
206,0,32,50,54.54859,18.41524,0.8416,0.82809,0.03203,23.88888,ema_3|ema_8,94.24273
203,0,32,50,54.55247,18.45819,0.86372,0.84004,0.03241,23.82216,ema_3|ema_8,94.23669
218,0,30,50,54.58074,18.35599,0.8389,0.83571,0.03255,23.00794,ema_3|ema_8,94.22387
728,0,26,50,54.57113,17.52659,0.85603,0.84079,0.03719,31.69502,ema_3|ema_8,94.2091
750,0,26,50,54.61678,17.08425,0.85412,0.84496,0.03889,30.7454,ema_3|ema_8,94.20898
596,0,27,50,54.54815,17.10742,0.79598,0.82765,0.03647,18.49726,ema_3|ema_8,94.2069
782,0,26,50,54.5421,17.15397,0.79108,0.84976,0.0373,31.2213,ema_3|ema_8,94.19784
640,0,26,50,54.54029,17.34204,0.79844,0.82502,0.03725,20.56798,ema_3|ema_8,94.1925
627,0,27,50,54.52803,17.08394,0.82723,0.82659,0.03726,26.84052,ema_3|ema_8,94.19092
389,0,29,50,54.59827,17.32743,0.82524,0.81585,0.03579,21.43685,ema_3|ema_8,94.19089
237,0,30,50,54.57099,18.42024,0.82788,0.83239,0.03389,22.27308,ema_3|ema_8,94.18569
700,0,26,50,54.49775,17.25957,0.82246,0.83636,0.03663,31.15678,ema_3|ema_8,94.18231
402,0,27,50,54.52435,17.60446,0.83227,0.83366,0.03486,21.63418,ema_3|ema_8,94.17345
555,0,26,50,54.60937,17.1277,0.85362,0.8359,0.03617,19.83928,ema_3|ema_8,94.16463
466,0,26,50,54.51991,17.06887,0.83873,0.83765,0.03724,18.87971,ema_3|ema_8,94.15299
192,0,31,50,54.55313,18.46744,0.84989,0.84109,0.03203,24.18369,ema_3|ema_8,94.14378
835,0,26,50,54.52079,17.25518,0.8429,0.84988,0.03623,18.7715,ema_3|ema_8,94.13916
612,0,27,50,54.53114,17.32147,0.81405,0.83901,0.03797,18.03168,ema_3|ema_8,94.13898
421,0,27,50,54.50771,17.52128,0.83319,0.8313,0.03558,21.50554,ema_3|ema_8,94.11927
233,0,30,50,54.58797,18.41775,0.80897,0.83749,0.03502,22.89225,ema_3|ema_8,94.10887
828,0,27,50,54.55959,17.07148,0.84657,0.82877,0.03667,27.41571,ema_3|ema_8,94.10697
359,0,26,50,54.58601,17.46513,0.80155,0.82753,0.03599,22.44154,ema_3|ema_8,94.09431
224,0,30,50,54.58043,18.33606,0.80532,0.84965,0.03456,22.4406,ema_3|ema_8,94.08939
499,0,26,50,54.56511,17.14846,0.85579,0.82306,0.03695,18.74105,ema_3|ema_8,94.07813
652,0,26,50,54.50495,17.37037,0.8165,0.82335,0.03788,19.25857,ema_3|ema_8,94.06339
630,0,27,50,54.53125,17.33027,0.81718,0.83892,0.03713,18.40524,ema_3|ema_8,94.0623
171,0,32,50,54.60733,18.45778,0.81414,0.83856,0.03037,25.2993,ema_3|ema_8,94.06175
434,0,26,50,54.60087,17.07415,0.84245,0.81962,0.03741,19.03448,ema_3|ema_8,94.05689
713,0,26,50,54.48468,17.50214,0.83039,0.84332,0.03683,31.92811,ema_3|ema_8,94.05333
244,0,30,50,54.59517,18.29737,0.81437,0.83234,0.03383,23.20378,ema_3|ema_8,94.0442
177,0,32,50,54.55435,18.45873,0.85944,0.84613,0.03153,24.94996,ema_3|ema_8,94.0436
491,0,26,50,54.52525,17.12524,0.82598,0.83095,0.03977,19.32355,ema_3|ema_8,94.04082
696,0,26,50,54.57162,17.09784,0.84657,0.81822,0.03811,26.6472,ema_3|ema_8,94.02115
694,0,26,50,54.55473,17.14753,0.79787,0.83415,0.03497,19.30844,ema_3|ema_8,94.00519
716,0,37,50,54.51353,17.61899,0.808,0.84272,0.03665,31.30978,ema_3|ema_8,94.0029
544,0,26,50,54.58866,17.25428,0.84667,0.83431,0.03629,19.90757,ema_3|ema_8,94.00266
184,0,31,50,54.54843,18.4216,0.85238,0.84464,0.03308,24.65809,ema_3|ema_8,94.00038
161,0,32,50,54.5899,18.31369,0.84185,0.84054,0.03036,25.80174,ema_3|ema_8,93.9906
655,0,27,50,54.53608,17.16604,0.82822,0.82988,0.03833,18.59105,ema_3|ema_8,93.95849
503,0,26,50,54.5128,17.11137,0.84024,0.8259,0.03736,19.729,ema_3|ema_8,93.95823
730,0,26,50,54.51095,17.64538,0.84065,0.84266,0.0373,30.88878,ema_3|ema_8,93.95603
246,0,30,50,54.59996,18.30238,0.82777,0.83057,0.03388,23.26502,ema_3|ema_8,93.95346
465,0,26,50,54.57924,17.15485,0.8659,0.82903,0.03952,19.98131,ema_3|ema_8,93.94038
