trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
8,0.00737,0.00421,0.04617,8.27198,6.77558,median_nonzero,0,1,97,8.51745,0.15935,-0.2386,0.00763,0.00406,15.38051,238012600103.99646
6,0.00168,0.00221,0.04808,8.65653,5.54815,median_nonzero,0,1,96,7.77084,0.10935,-0.77035,0.00973,0.00989,16.02772,228696861457.95914
5,0.00617,0.00224,0.05235,8.43494,6.44507,median_nonzero,0,2,96,8.95835,0.19269,-2.21905,0.00755,0.00378,19.65802,206456379513.05276
4,0.0011,0.00316,0.03812,9.04092,6.90664,median_nonzero,0,3,96,8.97536,0.12486,-0.36349,0.00323,0.00669,23.26384,172012960990.15366
7,0.0046,0.00274,0.04825,9.25633,5.94602,median_nonzero,0,2,92,8.38369,0.14083,-0.41226,0.00366,0.00876,13.15947,152471883828.75937
3,0.00745,0.00299,0.05518,9.24507,5.57983,median_nonzero,0,0,91,8.87175,0.17945,-0.86997,0.00521,0.00378,7.24775,146391193594.5223
0,0.00173,0.00262,0.04722,9.37322,5.5951,median_nonzero,0,1,99,8.26094,0.15942,-2.50754,0.00671,0.00251,11.34227,146030117070.03088
2,0.002,0.00225,0.05235,9.26918,5.78218,median_nonzero,0,4,83,7.60458,0.16977,-0.38368,0.00676,0.00989,6.51784,143917932491.22314
1,0.00358,0.0038,0.03938,9.16483,6.97202,median_nonzero,0,5,79,8.66777,0.16341,-1.54732,0.00579,0.00815,7.16095,141617070227.41638
