trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
306,ema_9,ema_21,0,100,147,16.98335,9.93933,0.36803,0.38398,26.55114,13:30:00,42.414
172,ema_9,ema_21,0,97,111,24.54716,9.95351,0.19549,0.91686,40.36869,13:30:00,42.39819
129,ema_9,ema_21,0,97,208,17.60507,8.26999,0.02348,0.84423,24.00687,13:30:00,42.23559
156,ema_9,ema_21,0,100,145,29.0309,9.94322,0.17144,0.96825,32.61216,13:30:00,41.3528
321,ema_9,ema_21,0,100,147,17.62159,9.3294,0.43914,0.3017,23.90474,14:30:00,41.30748
229,ema_9,ema_21,0,99,113,21.44373,9.98725,0.17255,0.93467,36.36503,13:30:00,41.27216
166,ema_9,ema_21,0,97,130,24.53627,9.9202,0.1554,0.91671,33.97572,13:30:00,41.11624
148,ema_9,ema_21,0,100,169,21.56362,9.7455,0.10664,0.99099,25.99156,13:30:00,40.85477
171,ema_9,ema_21,0,97,113,24.67841,9.84915,0.1794,0.92107,39.5931,13:30:00,40.12924
170,ema_9,ema_21,0,97,113,24.31515,9.9848,0.18172,0.91596,40.20263,13:30:00,40.08411
167,ema_9,ema_21,0,96,132,23.81386,9.97001,0.16109,0.91541,29.7572,13:30:00,39.96784
303,ema_9,ema_21,0,100,147,21.58226,9.68911,0.20111,0.38576,28.03984,13:30:00,39.88957
150,ema_9,ema_21,0,100,170,24.68057,9.98606,0.16399,0.96709,34.11944,13:30:00,39.67958
280,ema_9,ema_21,0,97,167,23.33674,9.6485,0.22385,0.94661,47.43741,13:30:00,39.62987
190,ema_9,ema_21,0,97,135,22.1249,9.61204,0.16193,0.91139,38.47011,13:30:00,39.34265
174,ema_9,ema_21,0,97,113,25.52181,9.98047,0.24229,0.91442,41.12918,13:30:00,38.91198
155,ema_9,ema_21,0,100,155,24.90546,9.98496,0.22188,0.9796,32.22323,13:30:00,38.88345
221,ema_9,ema_21,0,98,127,21.5437,9.63724,0.18527,0.90576,38.55584,13:30:00,38.86144
207,ema_9,ema_21,0,95,151,21.6494,9.59062,0.19526,0.89017,48.66725,13:30:00,38.74043
192,ema_9,ema_21,0,97,137,21.89054,9.49812,0.2057,0.95344,39.40401,13:30:00,38.64351
219,ema_9,ema_21,0,97,132,21.43791,9.6294,0.21168,0.87284,41.19015,13:30:00,38.62528
231,ema_9,ema_21,0,96,110,21.96337,9.64868,0.17342,0.92702,36.58537,13:30:00,38.53093
202,ema_9,ema_21,0,98,162,23.36961,9.61519,0.13376,0.93919,46.45891,13:30:00,38.4846
236,ema_9,ema_21,0,95,122,25.09215,9.99692,0.1744,0.9511,48.6547,13:30:00,38.181
264,ema_9,ema_21,0,96,126,21.79335,9.63567,0.12294,0.93982,47.44241,13:30:00,37.90427
245,ema_9,ema_21,0,97,125,22.20883,9.65448,0.20033,0.90461,42.33157,13:30:00,37.6938
169,ema_9,ema_21,0,97,112,24.25228,9.93715,0.16268,0.91071,39.12553,13:30:00,37.61967
153,ema_9,ema_21,0,100,153,24.37014,9.94777,0.16857,0.97295,32.52943,13:30:00,37.58279
211,ema_9,ema_21,0,96,142,23.84697,9.56957,0.148,0.91556,37.4527,13:30:00,37.40317
291,ema_9,ema_21,0,96,135,21.26493,9.96881,0.21947,0.98375,45.95423,13:30:00,37.14368
242,ema_9,ema_21,0,99,108,28.26754,9.96741,0.17188,0.96184,32.32929,13:30:00,37.05495
191,ema_9,ema_21,0,97,140,22.48916,9.58689,0.16037,0.91871,38.18641,13:30:00,36.89376
147,ema_9,ema_21,0,100,170,21.92334,9.59318,0.09023,0.99571,25.51921,13:30:00,36.88858
325,ema_9,ema_21,0,99,148,16.43347,9.42006,0.36952,0.33981,23.65861,14:30:00,36.88302
168,ema_9,ema_21,0,96,118,24.26316,9.96697,0.17594,0.91432,35.1628,13:30:00,36.53164
234,ema_9,ema_21,0,100,115,19.04477,9.93378,0.20847,0.93967,33.67199,13:30:00,36.12048
279,ema_9,ema_21,0,98,123,20.06737,9.25768,0.15376,0.87927,26.87733,13:30:00,35.94158
277,ema_9,ema_21,0,100,116,24.54714,9.60519,0.18573,0.92041,39.99062,13:30:00,35.92384
318,ema_9,ema_21,0,100,145,16.76931,9.26836,0.38546,0.32608,25.04099,14:30:00,35.58023
252,ema_9,ema_21,0,100,123,21.84234,9.67,0.24067,0.9335,42.0074,13:30:00,35.54197
157,ema_9,ema_21,0,100,144,24.91871,9.993,0.15448,0.95976,32.1993,13:30:00,35.4656
165,ema_9,ema_21,0,99,134,24.85239,9.99413,0.15282,0.90743,30.22439,13:30:00,35.31913
274,ema_9,ema_21,0,98,121,22.78272,9.99951,0.5212,0.85311,31.09734,13:30:00,35.13623
173,ema_9,ema_21,0,96,110,24.26576,9.87954,0.19873,0.91399,39.81031,13:30:00,35.06777
163,ema_9,ema_21,0,100,148,29.98729,8.79672,0.16633,0.99763,32.88643,13:30:00,35.00656
212,ema_9,ema_21,0,99,143,23.61898,9.20398,0.15463,0.93703,49.50638,13:30:00,34.98733
197,ema_9,ema_21,0,96,139,21.61963,9.32914,0.20668,0.94937,38.52929,13:30:00,34.98399
158,ema_9,ema_21,0,100,147,27.83073,9.97819,0.17204,0.96778,32.11276,13:30:00,34.93201
135,ema_9,ema_21,0,99,185,22.4948,9.64219,0.88466,0.90024,31.45915,13:30:00,34.87591
176,ema_9,ema_21,0,94,106,23.84448,9.97205,0.19091,0.91775,39.22138,13:30:00,34.78632
187,ema_9,ema_21,0,95,121,24.91844,9.4936,0.21094,0.97604,29.79196,13:30:00,34.69127
216,ema_9,ema_21,0,99,158,23.36881,8.96772,0.12606,0.97452,37.54751,13:30:00,34.68996
285,ema_9,ema_21,0,94,145,24.61025,9.98003,0.211,0.89058,37.03365,13:30:00,34.66281
208,ema_9,ema_21,0,99,151,21.96783,9.35219,0.21836,0.86275,49.7296,14:30:00,34.62199
215,ema_9,ema_21,0,97,170,25.14057,9.59957,0.23367,0.99867,39.35055,13:30:00,34.42617
144,ema_9,ema_21,0,96,200,17.43584,9.613,0.02107,0.9356,23.76625,13:30:00,34.4189
182,ema_9,ema_21,0,97,122,24.97265,9.50747,0.17353,0.90195,34.03362,13:30:00,34.33875
152,ema_9,ema_21,0,100,170,19.87983,9.58669,0.15791,0.97032,28.22729,13:30:00,34.21567
95,ema_9,ema_21,0,98,192,15.85985,9.28318,0.0719,0.56243,23.41427,13:30:00,34.18514
160,ema_9,ema_21,0,100,140,28.48772,9.53887,0.21888,0.94557,31.45334,13:30:00,34.07802
130,ema_9,ema_21,0,92,175,17.74767,8.2477,0.017,0.80536,26.76135,13:30:00,34.05115
107,ema_9,ema_21,0,98,201,15.05017,9.99382,0.11894,0.55185,11.95372,13:30:00,33.77256
292,ema_9,ema_21,0,98,107,23.34072,9.17233,0.15242,0.95319,41.11138,13:30:00,33.65622
101,ema_9,ema_21,0,98,184,15.8032,9.2347,0.07188,0.65826,24.51523,13:30:00,33.50273
314,ema_9,ema_21,0,100,148,16.56333,9.22905,0.4225,0.35875,26.13995,14:30:00,33.42641
98,ema_9,ema_21,0,95,179,17.55532,9.00909,0.08979,0.47525,21.11986,13:30:00,33.3818
154,ema_9,ema_21,0,100,157,24.82588,9.76546,0.21231,0.98325,28.38566,13:30:00,33.30981
143,ema_9,ema_21,0,97,198,17.91054,9.59519,0.0289,0.93136,24.47638,13:30:00,33.29127
205,ema_9,ema_21,0,97,160,27.71333,9.62574,0.13589,0.9178,39.95167,13:30:00,33.2382
201,ema_9,ema_21,0,99,145,25.91925,9.99126,0.16187,0.95628,33.80658,13:30:00,32.98328
241,ema_9,ema_21,0,97,111,24.01692,9.65379,0.16246,0.97864,34.86268,13:30:00,32.72162
223,ema_9,ema_21,0,96,133,23.55765,9.29118,0.19466,0.88841,38.44845,13:30:00,32.60675
94,ema_9,ema_21,0,98,193,15.83459,9.18683,0.02031,0.56666,23.21626,13:30:00,32.5895
183,ema_9,ema_21,0,98,130,22.20346,9.15492,0.14969,0.8632,41.36587,13:30:00,32.55488
250,ema_9,ema_21,0,98,115,20.26527,9.67325,0.13426,0.90571,39.71054,13:30:00,32.42495
258,ema_9,ema_21,0,100,120,28.21069,9.5661,0.17136,0.93201,41.41781,13:30:00,32.32072
181,ema_9,ema_21,0,98,132,25.18282,9.95731,0.13712,0.90269,38.04291,13:30:00,32.18485
298,ema_9,ema_21,0,100,146,17.16456,9.33679,0.27062,0.90338,32.40997,13:30:00,32.17391
255,ema_9,ema_21,0,96,116,23.36387,9.2929,0.26943,0.92012,38.79833,13:30:00,31.95667
184,ema_9,ema_21,0,94,112,23.85558,9.54027,0.18251,0.92162,35.79753,13:30:00,31.77212
228,ema_9,ema_21,0,94,102,24.60278,9.63405,0.15556,0.90508,38.18101,13:30:00,31.75164
161,ema_9,ema_21,0,100,144,28.17763,9.48462,0.16567,0.94384,35.59392,13:30:00,31.6871
123,ema_9,ema_21,0,98,206,13.1904,7.57557,0.021,0.60197,8.84823,13:30:00,31.22341
131,ema_9,ema_21,0,95,175,18.21034,8.28217,0.01941,0.88216,26.61717,13:30:00,31.22161
93,ema_9,ema_21,0,97,192,15.79872,9.32585,0.02007,0.57715,23.9194,13:30:00,31.16801
224,ema_9,ema_21,0,98,110,26.23398,9.97852,0.17298,0.84775,51.93036,13:30:00,31.03416
217,ema_9,ema_21,0,95,140,19.89634,9.99122,0.16318,0.92201,43.70204,13:30:00,30.95259
178,ema_9,ema_21,1,97,108,23.60756,9.26633,0.25569,0.93067,40.41965,13:30:00,30.40116
230,ema_9,ema_21,0,99,119,20.92438,9.9727,0.26013,0.94518,45.5457,13:30:00,30.33287
91,ema_9,ema_21,0,98,194,15.60731,7.60973,0.02024,0.68275,18.72416,13:30:00,30.31472
283,ema_9,ema_21,0,97,171,26.75027,9.62608,0.20782,0.94665,35.4111,13:30:00,29.94704
159,ema_9,ema_21,0,100,141,29.54548,9.95726,0.189,0.97153,32.77542,13:30:00,29.74643
162,ema_9,ema_21,0,100,130,25.99812,9.52421,0.21931,0.97169,30.96411,13:30:00,29.67276
259,ema_9,ema_21,0,97,113,22.73459,9.08252,0.14818,0.88205,37.40265,13:30:00,29.58054
253,ema_9,ema_21,0,98,120,19.65529,9.98191,0.17637,0.87146,53.97985,13:30:00,29.57241
185,ema_9,ema_21,0,96,126,26.85222,9.99498,0.13042,0.83456,36.51294,13:30:00,29.27012
266,ema_9,ema_21,0,99,115,25.15461,9.30602,0.1109,0.92577,50.72414,14:30:00,29.24967
225,ema_9,ema_21,0,95,137,19.70752,9.56693,0.21539,0.93119,35.96841,13:30:00,29.11448
82,ema_9,ema_21,0,98,195,15.39325,8.95291,0.03106,0.60832,16.13535,13:30:00,29.09449
111,ema_9,ema_21,0,98,206,14.97881,9.05685,0.06463,0.71629,8.72651,13:30:00,28.62543
149,ema_9,ema_21,1,100,165,22.26131,9.94565,0.11414,0.99651,25.39265,14:30:00,28.6146
210,ema_9,ema_21,0,95,153,26.04462,9.60039,0.11559,0.96251,42.23811,13:30:00,28.60696
126,ema_9,ema_21,0,97,171,15.07553,8.24676,0.01417,0.60339,19.0358,13:30:00,28.36452
77,ema_9,ema_21,0,100,215,14.48235,8.63638,0.03811,0.62328,16.90017,13:30:00,28.143
213,ema_9,ema_21,0,97,136,29.87018,9.60037,0.14505,0.83846,46.99731,13:30:00,28.09359
84,ema_9,ema_21,0,98,193,15.52285,8.78026,0.01358,0.69325,15.79207,13:30:00,28.03772
204,ema_9,ema_21,0,98,155,23.18855,9.14142,0.16853,0.98139,46.66028,13:30:00,28.0376
256,ema_9,ema_21,0,98,127,20.87037,9.99984,0.19481,0.90225,43.1706,13:30:00,27.89381
115,ema_9,ema_21,0,98,196,19.15089,9.47096,0.05748,0.65693,11.13765,13:30:00,27.83111
132,ema_9,ema_21,0,92,178,17.62766,9.06028,0.09414,0.80706,24.25781,13:30:00,27.8175
83,ema_9,ema_21,0,98,195,15.36166,8.64751,0.03385,0.61993,15.71934,13:30:00,27.78508
188,ema_9,ema_21,0,99,117,21.2302,9.19109,0.18301,0.93903,34.46995,13:30:00,27.35458
288,ema_9,ema_21,1,99,114,27.83965,9.3647,0.18697,0.86614,33.4805,13:30:00,27.21543
186,ema_9,ema_21,0,98,105,23.13282,8.94676,0.15739,0.96009,44.64975,13:30:00,27.13004
233,ema_9,ema_21,0,99,112,21.07169,9.2935,0.18427,0.96647,35.77746,13:30:00,27.11648
271,ema_9,ema_21,0,96,150,20.46144,9.99616,0.17326,0.96171,33.58898,13:30:00,27.01444
235,ema_9,ema_21,0,98,109,21.77425,8.98714,0.23048,0.97164,36.14599,13:30:00,26.84753
114,ema_9,ema_21,0,95,198,16.06288,9.99181,0.10803,0.45027,1.22496,13:30:00,26.83674
85,ema_9,ema_21,0,98,193,15.2211,8.9253,0.02249,0.68708,15.266,13:30:00,26.75659
238,ema_9,ema_21,0,93,113,25.80545,9.98879,0.18357,0.88906,40.25324,13:30:00,26.6341
125,ema_9,ema_21,0,99,187,13.14776,6.71169,0.03784,0.47231,24.98035,13:30:00,26.48494
112,ema_9,ema_21,0,98,188,18.12486,9.09436,0.06394,0.55296,8.14018,13:30:00,26.45084
249,ema_9,ema_21,0,94,130,21.57672,9.24037,0.1876,0.92916,42.54738,13:30:00,26.39944
320,ema_9,ema_21,0,100,151,15.50757,9.99174,0.47786,0.34291,25.78083,14:30:00,26.20424
239,ema_9,ema_21,0,95,104,22.77553,9.28524,0.22872,0.9282,48.63028,13:30:00,26.17903
96,ema_9,ema_21,0,92,190,16.0599,9.37219,0.07398,0.56321,24.95699,13:30:00,26.13153
282,ema_9,ema_21,0,98,165,23.51225,8.96365,0.24344,0.91435,32.46512,13:30:00,26.07613
299,ema_9,ema_21,0,100,142,18.58744,9.50758,0.2102,0.91148,34.68082,13:30:00,26.06858
227,ema_9,ema_21,0,98,142,27.95278,9.16327,0.18926,0.87716,33.57387,13:30:00,26.03853
89,ema_9,ema_21,0,98,204,13.90229,8.49441,0.02351,0.73742,7.28078,13:30:00,25.98524
257,ema_9,ema_21,0,95,107,24.77905,8.66755,0.13732,0.9554,40.36339,13:30:00,25.52692
164,ema_9,ema_21,0,100,149,29.23234,8.72936,0.25581,0.99957,32.95069,13:30:00,25.51806
133,ema_9,ema_21,0,95,208,16.76291,7.65425,0.06171,0.86355,27.2028,13:30:00,25.49213
269,ema_9,ema_21,0,93,118,23.82463,8.97637,0.14418,0.98125,36.28813,13:30:00,25.48863
97,ema_9,ema_21,0,92,192,15.97922,9.38812,0.07127,0.565,23.2715,13:30:00,25.26171
194,ema_9,ema_21,0,93,156,21.66725,9.56454,0.2716,0.9859,40.70792,13:30:00,25.13284
218,ema_9,ema_21,0,100,167,26.88025,9.26189,0.10442,0.95029,39.99482,13:30:00,24.92935
222,ema_9,ema_21,0,97,127,20.95885,9.65371,0.23385,0.90478,41.03138,13:30:00,24.91355
272,ema_9,ema_21,0,98,135,29.55491,9.32159,0.16266,0.99971,35.12773,13:30:00,24.80476
199,ema_9,ema_21,0,98,125,24.29967,8.6243,0.11219,0.96709,37.8019,13:30:00,24.74834
193,ema_9,ema_21,0,97,135,22.6068,8.96221,0.22117,0.92973,38.7228,13:30:00,24.70268
139,ema_9,ema_21,0,99,175,22.45381,9.46677,0.80469,0.87959,30.81627,13:30:00,24.59873
79,ema_9,ema_21,0,100,214,14.09026,8.19828,0.039,0.6219,15.29079,13:30:00,24.20345
198,ema_9,ema_21,0,94,119,26.6604,9.60423,0.17534,0.99617,41.55971,13:30:00,24.09334
117,ema_9,ema_21,0,93,207,22.47271,9.28543,0.15,0.59188,12.00794,13:30:00,24.08941
80,ema_9,ema_21,0,100,210,14.09225,7.94227,0.03199,0.60831,14.95829,13:30:00,23.69761
76,ema_9,ema_21,0,100,215,14.11484,8.0011,0.03145,0.62607,29.2405,13:30:00,23.46707
145,ema_9,ema_21,0,96,200,18.22935,9.68595,0.01917,0.91441,23.7469,13:30:00,23.17674
151,ema_9,ema_21,0,100,179,27.11796,9.68,0.08667,0.95763,34.58891,13:30:00,22.89947
71,ema_9,ema_21,0,98,230,21.48801,7.03767,0.05135,0.51186,28.2371,13:30:00,22.87808
116,ema_9,ema_21,0,97,177,19.48957,9.49019,0.06662,0.65147,3.90261,13:30:00,22.82666
100,ema_9,ema_21,0,95,167,11.39162,9.8051,0.10066,0.58607,12.16923,13:30:00,22.3498
251,ema_9,ema_21,0,96,129,22.93522,8.89817,0.19942,0.95513,45.77815,13:30:00,22.02778
177,ema_9,ema_21,0,96,123,25.64737,9.20907,0.23072,0.87813,37.33313,14:30:00,21.96958
289,ema_9,ema_21,0,95,161,25.16611,8.67834,0.20007,0.9103,36.27559,13:30:00,21.56831
108,ema_9,ema_21,0,93,201,19.30362,9.95497,0.11201,0.58113,12.3208,13:30:00,21.34175
134,ema_9,ema_21,0,93,201,19.69814,8.27069,0.02903,0.85278,26.75124,13:30:00,20.8674
308,ema_9,ema_21,1,100,146,16.81904,9.98327,0.3418,0.39981,27.57861,14:30:00,20.62042
261,ema_9,ema_21,0,99,135,19.29473,9.2457,0.28804,0.95661,30.48565,13:30:00,20.47754
78,ema_9,ema_21,0,100,215,27.19917,8.66351,0.03615,0.62272,15.20937,13:30:00,20.38624
175,ema_9,ema_21,0,97,116,26.58153,9.23581,0.23674,0.94984,43.24275,13:30:00,20.19562
142,ema_9,ema_21,0,99,184,19.17704,8.16863,0.05238,0.79143,4.40083,13:30:00,19.92894
103,ema_9,ema_21,0,94,195,18.11311,9.37073,0.14206,0.69666,21.0316,13:30:00,19.24447
240,ema_9,ema_21,0,96,120,25.71702,8.60404,0.18476,0.86063,51.44613,13:30:00,19.07626
220,ema_9,ema_21,0,92,133,24.87525,8.89089,0.20569,0.87391,42.2335,13:30:00,18.37244
254,ema_9,ema_21,0,93,133,26.01618,9.39025,0.22106,0.98105,36.67748,13:30:00,18.01773
270,ema_9,ema_21,0,100,156,26.27578,8.41626,0.12739,0.922,52.50773,13:30:00,17.71482
244,ema_9,ema_21,0,95,117,20.70386,9.27759,0.21092,0.93778,41.12422,13:30:00,17.70708
278,ema_9,ema_21,0,94,110,21.58991,8.55872,0.16791,0.9793,38.2245,13:30:00,17.69808
75,ema_9,ema_21,0,100,214,20.46991,8.53667,0.05194,0.6358,28.19823,13:30:00,16.64225
196,ema_9,ema_21,0,97,128,23.17007,8.75031,0.2474,0.91989,43.36176,13:30:00,16.51405
74,ema_9,ema_21,0,99,215,20.65302,7.93543,0.0461,0.62245,29.21704,13:30:00,16.12857
86,ema_9,ema_21,0,94,190,11.38031,8.98769,0.01935,0.69868,9.8676,13:30:00,16.05022
195,ema_9,ema_21,0,95,113,20.42337,9.29199,0.19246,0.87489,36.79143,13:30:00,15.75744
99,ema_9,ema_21,0,96,177,17.43438,8.84448,0.17464,0.47382,20.80557,13:30:00,15.17785
268,ema_9,ema_21,1,97,131,18.48887,9.98752,0.15564,0.9462,48.17173,13:30:00,15.10803
128,ema_9,ema_21,0,94,160,14.61956,7.34528,0.04212,0.51767,18.63943,13:30:00,14.98283
297,ema_9,ema_21,0,99,139,20.16217,8.40738,0.22831,0.85548,30.53251,13:30:00,14.50512
322,ema_9,ema_21,0,100,148,17.82198,8.88447,0.42267,0.28955,22.48637,14:30:00,13.57479
73,ema_9,ema_21,0,100,215,20.806,7.01485,0.04527,0.52352,29.40674,13:30:00,13.51226
72,ema_9,ema_21,0,100,218,20.871,7.03799,0.04865,0.50703,29.40205,13:30:00,13.29219
119,ema_9,ema_21,0,94,199,14.69007,8.33425,0.00171,0.67981,10.87291,13:30:00,12.5819
180,ema_9,ema_21,0,95,115,21.20533,8.76101,0.14547,0.98271,35.20489,13:30:00,12.57458
62,ema_9,ema_21,0,96,254,21.06798,5.988,0.34624,0.64149,37.47238,13:30:00,12.55629
300,ema_9,ema_21,0,97,151,20.48882,8.82833,0.24203,0.88331,28.58819,13:30:00,12.20528
36,ema_9,ema_21,0,90,259,12.5255,9.96952,0.09393,0.14599,62.00887,13:30:00,11.69803
247,ema_9,ema_21,0,98,124,18.86634,8.99046,0.23899,0.3233,44.6336,13:30:00,10.9204
105,ema_9,ema_21,0,95,173,12.0305,9.86596,0.01963,0.77825,22.0425,13:30:00,10.05903
90,ema_9,ema_21,0,95,203,13.6882,8.49765,0.00189,0.73856,6.02398,13:30:00,9.77037
120,ema_9,ema_21,0,91,181,11.0787,9.59499,0.12792,0.72492,13.48649,13:30:00,9.39057
102,ema_9,ema_21,0,97,186,15.21887,8.97731,0.00141,0.64612,17.49416,13:30:00,8.71785
69,ema_9,ema_21,0,96,231,17.02556,4.82673,0.05557,0.53797,38.61926,13:30:00,8.10934
113,ema_9,ema_21,0,96,207,12.82904,7.56296,0.08609,0.7214,19.49046,13:30:00,8.10674
81,ema_9,ema_21,0,100,210,14.02219,7.86893,0.00014,0.6031,14.51256,13:30:00,7.64888
127,ema_9,ema_21,0,96,168,11.93012,7.99397,0.07755,0.59856,19.8315,13:30:00,7.47676
206,ema_9,ema_21,0,93,163,20.41327,8.96323,0.17941,0.94386,34.55218,13:30:00,7.26294
70,ema_9,ema_21,0,98,230,20.50205,7.14392,0.12189,0.52916,34.0014,13:30:00,6.56531
118,ema_9,ema_21,0,89,222,17.58161,8.59943,0.09126,0.76334,22.50129,13:30:00,5.6194
104,ema_9,ema_21,0,98,183,13.1186,7.53932,0.08461,0.66197,26.05182,13:30:00,5.3526
263,ema_9,ema_21,0,91,164,23.8396,8.8185,0.18643,0.97822,28.1714,13:30:00,5.2088
58,ema_9,ema_21,0,89,262,24.02487,5.97376,0.31074,0.97367,36.70777,13:30:00,5.09862
68,ema_9,ema_21,0,96,267,17.17882,6.98853,0.11974,0.53233,47.67663,13:30:00,3.88512
41,ema_9,ema_21,0,91,260,18.75035,5.59333,0.28608,0.00856,62.57343,13:30:00,1.11784
54,ema_9,ema_21,0,85,259,23.81296,6.43068,0.07532,0.12855,50.92121,13:30:00,0.09372
136,ema_9,ema_21,0,96,183,23.12846,9.94457,0.00335,0.89855,31.47858,13:30:00,-2.02551
92,ema_9,ema_21,0,93,180,10.42407,7.85025,0.10095,0.68164,17.88513,13:30:00,-2.14458
27,ema_9,ema_21,1,93,264,6.8262,-2.53147,0.44654,0.00399,61.05025,14:30:00,-2.88569
25,ema_9,ema_21,1,93,286,6.27252,-4.41091,0.99881,0.00179,45.57272,14:30:00,-2.98784
63,ema_9,ema_21,0,94,251,20.86541,5.71143,0.54593,0.66384,27.76463,13:30:00,-3.53038
43,ema_9,ema_21,0,90,288,3.98169,9.61814,0.30371,0.00016,73.54949,13:30:00,-4.14753
209,ema_9,ema_21,1,98,138,21.12154,8.60902,0.19664,0.89216,45.14591,13:30:00,-4.56644
137,ema_9,ema_21,0,94,153,18.13849,6.77397,0.92462,0.93333,22.08343,13:30:00,-5.39001
122,ema_9,ema_21,0,43,54,16.69615,9.11687,0.05582,0.57698,17.37495,13:30:00,-5.46155
11,ema_9,ema_21,1,99,289,26.69574,-9.5706,0.00504,0.3551,53.25376,14:30:00,-7.64738
33,ema_9,ema_21,1,88,260,21.30208,6.51094,0.45291,0.00619,60.35922,14:30:00,-8.03651
87,ema_9,ema_21,0,97,173,15.26805,7.979,0.14656,0.66864,12.80824,13:30:00,-8.57239
34,ema_9,ema_21,1,88,287,1.72046,6.64201,0.4482,0.00611,77.96458,14:30:00,-9.92633
42,ema_9,ema_21,0,96,237,16.38421,5.12106,0.25051,0.07227,64.43485,13:30:00,-11.78992
21,ema_9,ema_21,1,98,269,24.91887,-7.83735,0.69528,0.24937,39.51842,14:30:00,-14.31463
24,ema_9,ema_21,1,93,237,7.05724,-7.96256,0.97146,0.06073,44.31361,14:30:00,-15.22169
12,ema_9,ema_21,1,100,245,26.00478,-9.38633,0.0145,0.28102,35.13849,14:30:00,-15.22609
56,ema_9,ema_21,0,66,239,19.06982,7.43896,0.23801,0.00188,50.41039,13:30:00,-15.63265
30,ema_9,ema_21,1,82,262,4.08104,-1.47773,0.2757,0.02052,56.56212,14:30:00,-15.69026
16,ema_9,ema_21,1,100,269,29.74404,-7.39101,0.70344,0.26874,41.22081,14:30:00,-16.69441
53,ema_9,ema_21,0,91,271,5.44711,8.86458,0.00975,0.70882,44.96032,13:30:00,-17.34448
3,ema_9,ema_21,1,86,231,11.15317,-0.53121,0.23748,0.10772,47.66009,14:30:00,-17.50605
35,ema_9,ema_21,1,84,227,18.67344,7.33267,0.45656,0.10793,70.2542,14:30:00,-17.75187
66,ema_9,ema_21,0,87,274,26.0511,5.90594,0.47679,0.88732,32.58459,13:30:00,-18.83836
28,ema_9,ema_21,1,70,286,5.10287,-2.46006,0.40137,0.04407,62.28549,14:30:00,-19.39558
23,ema_9,ema_21,1,83,252,21.47857,-8.95955,0.79387,0.37088,50.99738,14:30:00,-19.51883
13,ema_9,ema_21,1,99,251,27.62853,-9.73669,0.02519,0.35827,30.34845,14:30:00,-20.39103
110,ema_9,ema_21,0,91,184,9.59804,8.34122,0.13237,0.54177,24.84236,13:30:00,-21.56716
29,ema_9,ema_21,1,21,204,6.37809,1.14026,0.99226,0.08465,67.19222,14:30:00,-22.71709
124,ema_9,ema_21,0,96,204,1.21149,7.59575,0.01954,0.55261,8.30249,13:30:00,-25.7074
20,ema_9,ema_21,1,92,221,22.35603,-7.91647,0.13521,0.44314,69.92008,14:30:00,-26.83645
