trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
7,ema_21,ema_50,1,46,80,4.40296,37.66171,6.17296,2.37224,0.17068,0.1649,19.07755,13:30:00,9.18998
5,ema_9,ema_21,0,26,59,5.25312,29.08422,0.50581,-0.57278,0.29559,0.81627,6.35376,08:00:00,-7.747
3,roc_5,0.0,1,3,16,3.74692,28.04348,2.62281,-4.73484,0.88742,0.67942,7.68509,13:30:00,-13.04439
0,rsi_14,50.0,1,38,62,2.71488,24.36662,1.41847,-4.91629,0.46467,0.66058,7.14017,13:30:00,-24.04477
2,macd_diff_6_13_5,0.0,1,21,41,4.83931,25.84607,0.7144,0.03915,0.46698,0.57314,12.83874,08:00:00,-40.59887
6,rsi_6,50.0,1,14,64,1.34157,32.93464,8.31006,-3.36825,0.48641,0.77003,0.8763,13:30:00,-67.44171
4,ema_21,ema_50,0,19,37,2.93009,5.40179,2.51989,2.4248,0.42432,0.34146,17.78513,08:00:00,-89.66196
1,macd_diff_6_13_5,0.0,0,33,64,2.66051,24.31047,0.41854,-0.78256,0.10943,0.72573,8.99032,08:00:00,-150.48826
