trial,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sign_thresh_pair,avg_daily_pnl
844,0,21,51,56.11105,2.53076,1.82003,0.00778,0.05438,55.84292,ema_9|ema_21,9.85988
661,0,24,51,55.57182,2.50146,1.80764,0.00717,0.05013,55.35796,ema_9|ema_21,9.85856
872,0,24,51,55.68414,2.60182,1.65132,0.00714,0.05023,53.4967,ema_9|ema_21,9.85737
865,0,22,51,56.03958,2.44144,1.6539,0.006,0.0502,51.46341,ema_9|ema_21,9.85615
1553,0,23,50,55.93323,2.6297,1.86624,0.0066,0.05445,47.99026,ema_9|ema_21,9.85513
1207,0,20,50,55.88095,2.62144,1.86515,0.00652,0.05451,58.61618,ema_9|ema_21,9.85494
1183,0,20,50,56.10053,2.40158,2.00959,0.00644,0.05013,57.17898,ema_9|ema_21,9.85491
997,0,20,50,56.14145,2.46283,1.69109,0.00652,0.05829,57.39325,ema_9|ema_21,9.85446
889,0,21,51,56.16576,2.44684,1.58504,0.00849,0.05017,55.67253,ema_9|ema_21,9.85356
552,0,21,51,55.69407,2.6808,1.81453,0.00711,0.05434,49.1066,ema_9|ema_21,9.85307
1563,0,22,50,55.67589,2.43696,1.83789,0.00598,0.05009,49.9387,ema_9|ema_21,9.85255
1279,0,23,52,56.08587,2.71304,2.05587,0.00664,0.0546,56.78713,ema_9|ema_21,9.85228
1472,0,22,50,56.01843,2.64361,1.82536,0.00647,0.05456,55.38305,ema_9|ema_21,9.85161
958,0,20,52,55.82628,2.61436,1.88064,0.00704,0.05515,56.07915,ema_9|ema_21,9.85107
1220,0,23,51,56.15344,2.67403,2.0394,0.00689,0.05799,53.12044,ema_9|ema_21,9.85042
1264,0,23,52,56.00396,2.62927,1.98648,0.00563,0.05792,57.9947,ema_9|ema_21,9.84975
638,0,25,51,55.75019,2.69382,2.00216,0.00665,0.05421,53.38478,ema_9|ema_21,9.84915
1021,0,21,50,55.87725,2.69021,1.74057,0.0073,0.05509,55.05172,ema_9|ema_21,9.84697
512,0,22,53,56.30826,2.79047,1.9755,0.00676,0.05529,48.47822,ema_9|ema_21,9.84633
1184,0,21,50,55.74924,2.82056,1.86033,0.00695,0.0502,52.59963,ema_9|ema_21,9.84604
1058,0,20,50,56.21647,2.32222,1.81569,0.00688,0.05868,56.55822,ema_9|ema_21,9.84525
999,0,20,50,56.12278,2.30774,1.76168,0.00594,0.05002,56.52656,ema_9|ema_21,9.84483
1038,0,21,51,55.88985,2.87954,1.68556,0.00676,0.05018,53.62551,ema_9|ema_21,9.84474
1569,0,21,51,56.3435,2.47425,1.80506,0.00556,0.05478,46.66515,ema_9|ema_21,9.84445
1547,0,24,51,56.34561,2.32441,1.70961,0.00649,0.05018,50.42561,ema_9|ema_21,9.84415
539,0,20,51,55.82727,2.72832,1.77681,0.00732,0.05044,49.20774,ema_9|ema_21,9.84381
1127,0,20,50,56.36473,2.47918,1.78891,0.0068,0.05458,47.98702,ema_9|ema_21,9.84257
1418,0,24,52,56.3175,2.79575,1.97648,0.00633,0.05008,53.23635,ema_9|ema_21,9.84237
876,0,24,51,55.61537,2.46557,1.64815,0.00681,0.05439,54.18606,ema_9|ema_21,9.84196
1082,0,20,50,56.24813,2.99,1.66714,0.00726,0.05028,55.40679,ema_9|ema_21,9.84125
1053,0,22,52,56.27179,2.49637,1.87716,0.00834,0.05455,56.74748,ema_9|ema_21,9.8406
884,0,24,51,55.97259,2.43599,1.7077,0.00704,0.05888,56.19319,ema_9|ema_21,9.84009
794,0,21,51,55.92628,2.65279,1.86015,0.00719,0.0544,51.68018,ema_9|ema_21,9.84008
1175,0,21,50,55.92097,2.3622,1.96162,0.00735,0.05023,48.50659,ema_9|ema_21,9.83784
621,0,24,50,55.63137,2.50882,1.72099,0.00717,0.05004,49.55373,ema_9|ema_21,9.83781
1479,0,22,52,56.21375,2.67436,1.70139,0.00653,0.05451,14.47909,ema_9|ema_21,9.83759
1419,0,23,54,56.01666,2.60396,1.74251,0.00705,0.05494,53.96787,ema_9|ema_21,9.83741
589,0,24,51,55.74106,2.57699,1.89031,0.00723,0.05024,50.97247,ema_9|ema_21,9.83726
892,0,21,51,56.15835,2.63095,1.60853,0.00774,0.05015,55.43606,ema_9|ema_21,9.83696
1503,0,22,50,55.75029,2.48871,1.62691,0.00687,0.0501,50.14832,ema_9|ema_21,9.83597
1353,0,23,53,55.93237,2.53328,1.97231,0.00604,0.05002,59.99831,ema_9|ema_21,9.83571
835,0,21,51,56.00379,2.89026,1.78382,0.00665,0.05471,54.42137,ema_9|ema_21,9.83495
1055,0,20,53,56.06502,2.64371,1.72291,0.0077,0.0501,57.93312,ema_9|ema_21,9.83345
1564,0,23,50,55.95182,2.45839,1.77442,0.00686,0.05823,48.20862,ema_9|ema_21,9.83283
850,0,21,52,55.94531,2.75274,1.77815,0.00656,0.05655,54.61795,ema_9|ema_21,9.83225
1438,0,22,51,55.65878,2.79501,1.72425,0.00676,0.05002,55.97938,ema_9|ema_21,9.83166
566,0,21,50,55.82677,2.70301,1.83077,0.00689,0.05735,49.04128,ema_9|ema_21,9.83021
1573,0,22,51,56.49725,2.42466,1.80239,0.0075,0.05014,48.3345,ema_9|ema_21,9.82897
1188,0,21,50,55.86807,2.34382,1.80929,0.00619,0.05494,50.7943,ema_9|ema_21,9.82721
814,0,22,52,56.25934,2.5626,1.84107,0.0066,0.05895,54.5515,ema_9|ema_21,9.82685
545,0,20,51,55.8043,2.68721,1.78043,0.00714,0.05054,49.2061,ema_9|ema_21,9.82635
656,0,24,51,55.69445,2.77855,1.86723,0.00657,0.05022,51.20378,ema_9|ema_21,9.82622
1390,0,21,51,56.30193,2.80109,1.70333,0.0085,0.05005,53.2257,ema_9|ema_21,9.82593
1073,0,20,50,56.09148,2.61333,1.76555,0.00639,0.05433,59.94415,ema_9|ema_21,9.82563
1363,0,24,52,56.33743,2.58106,1.96291,0.00653,0.05746,55.07755,ema_9|ema_21,9.82532
1062,0,21,51,56.10423,2.65589,1.83211,0.00633,0.05827,57.15309,ema_9|ema_21,9.82474
1494,0,21,51,55.97095,2.56643,1.63926,0.00744,0.05449,50.54631,ema_9|ema_21,9.82466
1166,0,22,50,56.10469,2.4151,1.70915,0.00674,0.0588,53.34797,ema_9|ema_21,9.82427
706,0,22,50,55.83627,2.27156,1.8872,0.0072,0.05003,58.31397,ema_9|ema_21,9.82307
1585,0,21,50,56.02914,2.32606,1.88559,0.00655,0.0544,48.87289,ema_9|ema_21,9.82223
1025,0,20,51,56.31751,2.34438,1.71811,0.00697,0.05006,54.61996,ema_9|ema_21,9.82221
1513,0,24,53,56.16331,2.78683,1.7225,0.00713,0.05432,52.06559,ema_9|ema_21,9.82095
1101,0,21,50,55.97322,2.51782,1.53806,0.00676,0.05436,53.98006,ema_9|ema_21,9.81999
1041,0,21,50,55.97431,2.46007,1.74222,0.00707,0.05882,53.22377,ema_9|ema_21,9.81938
1002,0,21,51,56.25131,2.52599,1.68833,0.00698,0.05474,57.42286,ema_9|ema_21,9.81795
1355,0,22,51,56.03717,2.99147,1.91822,0.00565,0.05012,58.706,ema_9|ema_21,9.81746
1378,0,22,51,55.85716,2.84502,1.94831,0.00603,0.05007,53.04759,ema_9|ema_21,9.81737
1090,0,21,50,56.0381,2.87187,1.70432,0.00754,0.05006,53.56412,ema_9|ema_21,9.81706
744,0,21,50,56.0114,2.49098,2.13175,0.00721,0.05025,59.15028,ema_9|ema_21,9.81641
606,0,23,50,55.86554,2.68208,1.95044,0.00726,0.05798,51.4047,ema_9|ema_21,9.81531
1218,0,22,51,56.21298,2.70819,1.93258,0.00732,0.05412,56.08394,ema_9|ema_21,9.81511
1392,0,20,52,55.9305,2.65446,1.93264,0.00672,0.06043,57.85813,ema_9|ema_21,9.81477
1263,0,23,53,56.19054,2.78348,1.93187,0.00637,0.05005,57.2626,ema_9|ema_21,9.81415
1342,0,30,51,55.73489,2.85618,1.92987,0.00675,0.0501,58.68799,ema_9|ema_21,9.81393
1465,0,21,51,55.74451,2.72859,1.85319,0.00668,0.05505,57.88163,ema_9|ema_21,9.81318
577,0,22,50,55.82738,2.69021,1.92255,0.00693,0.05484,50.22062,ema_9|ema_21,9.81295
1180,0,21,50,56.01604,2.92817,1.98185,0.00672,0.05472,57.83877,ema_9|ema_21,9.81168
1500,0,23,50,55.6967,2.68857,1.6545,0.00643,0.05009,49.57737,ema_9|ema_21,9.81082
1123,0,20,50,56.29883,2.56162,1.72379,0.00647,0.05002,50.43544,ema_9|ema_21,9.81062
1334,0,22,51,56.04811,2.66826,1.97505,0.00722,0.05811,55.92302,ema_9|ema_21,9.81022
821,0,22,52,56.28879,2.58909,1.84387,0.00711,0.05847,55.34418,ema_9|ema_21,9.80974
1141,0,21,50,55.88416,3.01997,1.76862,0.00679,0.05494,48.73532,ema_9|ema_21,9.80934
1405,0,20,50,56.29478,2.43209,1.74448,0.00666,0.0551,51.74801,ema_9|ema_21,9.80864
1115,0,20,50,55.58112,2.75067,1.72418,0.00666,0.05001,47.29779,ema_9|ema_21,9.80819
1261,0,23,53,56.35205,2.95983,1.95821,0.00562,0.05027,58.15484,ema_9|ema_21,9.80746
891,0,44,51,56.08218,2.29686,1.70846,0.0074,0.05513,56.80495,ema_9|ema_21,9.80551
1066,0,22,52,56.36381,2.77432,1.66271,0.00733,0.05001,57.76769,ema_9|ema_21,9.80425
511,0,22,53,56.16659,2.95801,1.9563,0.00671,0.05576,44.35812,ema_9|ema_21,9.80251
559,0,20,50,55.6009,2.64088,1.82358,0.00699,0.05539,49.39731,ema_9|ema_21,9.80214
1234,0,21,51,56.13827,2.80649,1.82723,0.00627,0.05475,54.12723,ema_9|ema_21,9.80208
1136,0,20,51,55.95348,1.95116,1.6805,0.00668,0.05532,53.61497,ema_9|ema_21,9.80041
1043,0,21,51,56.44246,2.57703,1.79364,0.00731,0.05468,55.46105,ema_9|ema_21,9.80009
948,0,20,51,56.43803,2.61339,1.9156,0.00733,0.05003,50.03021,ema_9|ema_21,9.79956
1521,0,21,51,56.03499,2.82244,1.79048,0.0056,0.05446,53.08572,ema_9|ema_21,9.79938
1420,0,24,51,55.85951,2.51071,1.89867,0.00563,0.05981,55.33594,ema_9|ema_21,9.79878
827,0,22,52,56.1372,2.53269,1.61129,0.0069,0.05923,55.24331,ema_9|ema_21,9.7981
1060,0,20,52,56.28931,2.73652,1.76444,0.00746,0.05003,52.84319,ema_9|ema_21,9.79809
1152,0,22,50,56.06061,2.90127,1.80872,0.00585,0.05442,55.55701,ema_9|ema_21,9.79789
720,0,22,50,55.97548,2.45169,1.99862,0.00768,0.05514,59.30206,ema_9|ema_21,9.79753
672,0,24,51,55.92275,2.39442,1.91347,0.00645,0.05054,54.75101,ema_9|ema_21,9.79555
1146,0,20,50,55.86928,2.77218,1.72332,0.00638,0.05497,47.4724,ema_9|ema_21,9.79555
556,0,20,50,55.80858,2.6484,1.81835,0.00715,0.05593,48.6962,ema_9|ema_21,9.79359
1577,0,25,50,55.88794,2.59369,1.89022,0.00646,0.05457,46.3013,ema_9|ema_21,9.7928
1150,0,20,50,56.54017,2.71735,1.854,0.00826,0.05014,58.51942,ema_9|ema_21,9.79215
1470,0,20,52,55.82241,2.76704,1.89582,0.00551,0.0543,57.95591,ema_9|ema_21,9.79182
1497,0,23,50,55.60574,2.61451,1.58408,0.00669,0.05005,51.11522,ema_9|ema_21,9.79144
534,0,20,52,55.82612,2.95227,1.77145,0.00698,0.05124,48.26222,ema_9|ema_21,9.79138
1113,0,20,50,55.73845,2.49658,1.68411,0.0064,0.05024,48.61743,ema_9|ema_21,9.79041
1548,0,21,51,56.13828,2.50758,1.62077,0.00731,0.05824,50.20868,ema_9|ema_21,9.79023
1415,0,25,53,55.99597,2.61181,2.02572,0.00677,0.05941,52.56003,ema_9|ema_21,9.7893
675,0,24,51,55.94439,2.13012,1.93513,0.00643,0.05023,55.50079,ema_9|ema_21,9.78917
1010,0,20,50,56.13782,2.69519,1.55044,0.00654,0.05504,57.3285,ema_9|ema_21,9.78767
643,0,24,51,55.64145,2.70092,1.98894,0.00657,0.05447,52.68336,ema_9|ema_21,9.78766
1117,0,20,50,56.05014,2.52182,1.64312,0.00674,0.05848,48.12278,ema_9|ema_21,9.78736
1103,0,22,50,56.0731,1.51729,1.70409,0.0075,0.05028,52.64923,ema_9|ema_21,9.78703
832,0,23,52,56.15994,2.43853,1.66157,0.00621,0.05552,56.30831,ema_9|ema_21,9.78626
1454,0,47,50,56.02371,2.63371,1.81673,0.00698,0.05886,52.78389,ema_9|ema_21,9.78604
1262,0,23,53,56.07221,2.67622,2.01477,0.0062,0.05009,59.78702,ema_9|ema_21,9.78593
966,0,20,51,56.12275,2.70278,1.78694,0.00625,0.05491,52.69487,ema_9|ema_21,9.78381
837,0,23,52,56.19968,2.64892,1.84073,0.00602,0.05497,55.17299,ema_9|ema_21,9.78151
1499,0,23,50,56.00521,2.6422,1.53488,0.0068,0.05474,51.75405,ema_9|ema_21,9.78134
1388,0,46,51,55.99648,2.7106,1.97214,0.00644,0.05489,56.10587,ema_9|ema_21,9.78106
1017,0,21,51,56.05336,2.67199,1.68548,0.00643,0.05548,57.38573,ema_9|ema_21,9.78083
711,0,22,50,55.97067,2.38068,1.94005,0.0076,0.05425,58.55764,ema_9|ema_21,9.78049
1461,0,21,52,56.0449,2.77898,1.79069,0.00705,0.05833,51.72885,ema_9|ema_21,9.78043
1031,0,21,50,56.07428,2.60104,1.7835,0.00676,0.06251,57.98468,ema_9|ema_21,9.78009
1545,0,22,51,56.01468,2.40264,1.78088,0.00715,0.05459,47.29589,ema_9|ema_21,9.77974
