trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
298,ema_9,ema_21,1,97,119,23.20189,-8.48653,0.37093,0.17058,17.67531,13:30:00,36.67666
233,ema_9,ema_21,1,97,103,24.36308,-8.02658,0.37267,0.14325,12.75623,13:30:00,36.61343
257,ema_9,ema_21,1,97,107,29.69303,-8.72568,0.32608,0.12574,15.72671,13:30:00,36.33637
255,ema_9,ema_21,1,97,108,25.17803,-7.65469,0.39163,0.13862,11.62258,13:30:00,36.16251
184,ema_9,ema_21,1,99,118,17.30314,-7.43752,0.39394,0.33104,32.88948,13:30:00,35.88445
210,ema_9,ema_21,1,97,105,23.13354,-6.70046,0.4575,0.12862,21.7387,13:30:00,35.8176
186,ema_9,ema_21,1,97,109,18.61591,-6.37104,0.33208,0.28835,30.45038,13:30:00,35.35417
132,ema_9,ema_21,1,98,293,15.98328,-6.62094,0.3693,0.33396,36.71451,13:30:00,35.1596
229,ema_9,ema_21,1,97,113,25.71587,-6.63895,0.41536,0.10369,14.09904,13:30:00,34.97757
223,ema_9,ema_21,1,97,107,21.64927,-6.52378,0.41416,0.11589,17.4727,13:30:00,34.81271
205,ema_9,ema_21,1,97,100,22.3076,-6.75179,0.40383,0.12749,16.49034,13:30:00,34.70163
188,ema_9,ema_21,1,97,122,17.37358,-7.53146,0.44064,0.29232,32.42124,13:30:00,34.59354
180,ema_9,ema_21,1,99,119,17.5809,-5.41392,0.35741,0.31352,32.40468,13:30:00,34.23177
124,ema_9,ema_21,1,98,288,19.04249,-7.18676,0.4395,0.43564,41.64134,13:30:00,34.14705
225,ema_9,ema_21,1,97,114,25.10995,-6.94709,0.35099,0.09107,17.1987,13:30:00,33.70216
320,ema_9,ema_21,1,97,190,18.88811,7.13427,0.19726,0.04571,78.80937,13:30:00,33.69988
216,ema_9,ema_21,1,97,109,19.72618,-6.9856,0.49792,0.06523,22.16995,13:30:00,33.60869
261,ema_9,ema_21,1,98,110,26.81708,-8.34233,0.38199,0.03302,15.26862,13:30:00,33.37395
131,ema_9,ema_21,1,98,288,16.21011,-7.07712,0.37875,0.34001,36.85988,13:30:00,33.1714
181,ema_9,ema_21,1,99,116,17.56674,-5.40816,0.40614,0.36348,31.6871,13:30:00,32.54545
172,ema_9,ema_21,1,99,127,13.9702,-5.49956,0.42953,0.4028,27.3431,13:30:00,31.65448
137,ema_9,ema_21,1,98,300,11.29196,-6.21817,0.47363,0.25959,39.53228,13:30:00,31.31112
128,ema_9,ema_21,1,98,292,16.1178,-6.58252,0.49959,0.46495,37.45017,13:30:00,31.04744
139,ema_9,ema_21,1,98,300,12.91102,-6.12615,0.47904,0.33888,39.5189,13:30:00,31.01505
281,ema_9,ema_21,1,97,121,27.73989,-8.24671,0.30333,0.09076,10.52186,13:30:00,30.79869
337,ema_9,ema_21,1,96,173,17.95449,8.5196,0.18139,0.05396,75.81793,13:30:00,30.5951
351,ema_9,ema_21,1,96,139,16.71538,6.71211,0.12392,0.03809,70.279,13:30:00,30.33813
213,ema_9,ema_21,1,98,105,23.03107,-6.29459,0.38093,0.02304,20.55968,13:30:00,30.28428
171,ema_9,ema_21,1,97,123,16.72034,-5.98582,0.43517,0.39911,29.92122,13:30:00,29.81305
166,ema_9,ema_21,1,97,212,13.57066,-7.72262,0.38513,0.40607,28.66924,13:30:00,29.55994
191,ema_9,ema_21,1,97,129,20.06432,-7.43941,0.43447,0.30485,32.94589,13:30:00,28.49653
169,ema_9,ema_21,1,97,136,16.85175,-5.92073,0.49455,0.41929,29.99538,13:30:00,27.84092
148,ema_9,ema_21,1,98,287,9.92718,-3.94766,0.45779,0.25546,35.42137,13:30:00,27.37179
142,ema_9,ema_21,1,99,289,11.28806,-6.52718,0.46377,0.28954,36.18597,13:30:00,27.30018
140,ema_9,ema_21,1,98,295,10.97577,-6.28173,0.46397,0.29097,36.25115,13:30:00,26.41657
145,ema_9,ema_21,1,98,290,10.98647,-5.03835,0.55552,0.30461,36.1318,13:30:00,25.43998
322,ema_9,ema_21,1,99,194,24.97952,6.24291,0.22134,0.00584,64.975,13:30:00,24.59215
284,ema_9,ema_21,1,96,110,20.58886,2.08817,0.23728,0.04222,8.29645,13:30:00,24.36321
263,ema_9,ema_21,1,96,116,22.79744,-7.49233,0.36828,0.16501,18.75418,13:30:00,23.99408
268,ema_9,ema_21,1,96,104,26.1763,-7.38112,0.27711,0.17374,19.99087,13:30:00,23.96494
136,ema_9,ema_21,1,98,296,11.59172,-4.82923,0.47083,0.34104,38.32435,13:30:00,23.92721
290,ema_9,ema_21,1,96,133,22.86059,-2.6939,0.27519,0.2018,11.41684,13:30:00,23.92074
159,ema_9,ema_21,1,96,295,13.10725,-7.54719,0.49277,0.25299,40.72254,13:30:00,23.70582
217,ema_9,ema_21,1,96,104,21.10907,-6.35,0.36413,0.15909,19.73371,13:30:00,23.41379
144,ema_9,ema_21,1,98,289,12.55525,-5.03918,0.51453,0.30316,35.33723,13:30:00,23.16094
151,ema_9,ema_21,1,98,288,11.13866,-5.06679,0.45171,0.32431,35.55709,13:30:00,22.82509
272,ema_9,ema_21,1,96,120,28.97277,-7.44105,0.28152,0.20253,13.6184,13:30:00,22.75847
296,ema_9,ema_21,1,96,112,26.92226,-1.33283,0.29318,0.14835,12.70936,13:30:00,22.44124
353,ema_9,ema_21,1,97,149,18.02273,6.44852,0.1779,0.01778,72.42909,13:30:00,21.64386
246,ema_9,ema_21,1,96,118,26.12028,-8.03677,0.37894,0.16414,15.47923,13:30:00,21.04947
240,ema_9,ema_21,1,96,114,21.26861,-7.51456,0.35215,0.1745,13.77958,13:30:00,20.9069
252,ema_9,ema_21,1,96,102,29.06838,-8.38504,0.39695,0.16192,16.82828,13:30:00,20.48196
234,ema_9,ema_21,1,96,102,27.02342,-7.73681,0.38809,0.11342,15.50814,13:30:00,20.2008
319,ema_9,ema_21,1,96,155,1.4765,6.56118,0.17026,0.02178,61.03177,13:30:00,19.84522
185,ema_9,ema_21,1,96,117,15.73832,-7.33596,0.37094,0.33367,33.29144,13:30:00,19.74706
61,ema_9,ema_21,0,97,293,3.04561,-9.36138,0.00646,0.00096,30.95917,13:30:00,19.37172
21,ema_9,ema_21,0,94,300,24.69967,-9.91865,0.00282,0.67889,1.0301,13:30:00,17.47861
189,ema_9,ema_21,1,96,112,17.12652,-7.83761,0.39818,0.29493,28.90427,13:30:00,16.58491
91,ema_9,ema_21,0,96,291,21.82528,-9.11395,0.00679,0.34466,42.60792,13:30:00,15.86252
164,ema_9,ema_21,1,96,284,14.50072,-5.87024,0.40058,0.26133,26.38521,13:30:00,15.64045
309,ema_9,ema_21,1,96,206,18.72233,7.46116,0.22502,0.01598,24.6552,13:30:00,15.11167
167,ema_9,ema_21,1,96,161,14.82545,-7.6371,0.3626,0.37198,28.47999,13:30:00,15.0283
141,ema_9,ema_21,1,98,294,8.84699,-6.18144,0.47657,0.34465,39.56292,13:30:00,15.01264
125,ema_9,ema_21,1,95,299,13.41122,-5.64526,0.39869,0.46033,42.58352,13:30:00,14.24823
41,ema_9,ema_21,0,98,291,26.26202,-9.95979,0.01641,0.6305,4.85708,13:30:00,13.97988
49,ema_9,ema_21,0,98,279,23.69055,-7.40955,0.02263,0.52007,33.85598,13:30:00,13.02001
111,ema_9,ema_21,0,97,282,20.89786,-9.6044,0.02363,0.5389,47.96037,13:30:00,12.86917
31,ema_9,ema_21,0,98,286,29.82123,-9.0783,0.01838,0.65247,4.687,13:30:00,12.54566
135,ema_9,ema_21,1,95,293,10.49667,-5.55962,0.31207,0.29661,37.36284,13:30:00,11.59007
275,ema_9,ema_21,1,95,116,25.88678,-7.41526,0.25313,0.15922,16.50971,13:30:00,11.2719
112,ema_9,ema_21,0,99,283,21.61976,-9.37399,0.04075,0.66626,51.63032,13:30:00,10.88403
101,ema_9,ema_21,0,97,283,20.80297,-9.07658,0.00268,0.53819,43.16917,13:30:00,10.63842
48,ema_9,ema_21,0,98,279,24.22996,4.54383,0.03586,0.51685,28.3286,13:30:00,10.40571
312,ema_9,ema_21,1,95,161,21.02244,7.91396,0.27012,0.05421,26.56321,13:30:00,10.3639
130,ema_9,ema_21,1,96,289,17.43755,-5.38269,0.52763,0.48828,41.29274,13:30:00,10.35966
42,ema_9,ema_21,0,97,285,25.38517,-9.89737,0.038,0.78159,5.19766,13:30:00,9.55188
104,ema_9,ema_21,0,99,279,21.92944,-8.59632,0.05127,0.55953,47.98323,13:30:00,9.44166
177,ema_9,ema_21,1,95,111,19.53144,-5.65701,0.32272,0.35753,34.0239,13:30:00,9.09864
200,ema_9,ema_21,1,95,101,22.53433,-6.87083,0.41933,0.14587,22.30094,13:30:00,8.74929
118,ema_9,ema_21,0,97,298,20.9754,7.47538,0.05866,0.67445,4.26764,13:30:00,8.32414
127,ema_9,ema_21,1,95,296,18.10088,-5.86854,0.44612,0.37304,41.94271,13:30:00,8.01041
254,ema_9,ema_21,1,95,117,26.1413,-7.9875,0.38188,0.18824,19.16089,13:30:00,7.78091
107,ema_9,ema_21,0,99,282,24.50742,-9.97582,0.06767,0.60404,44.88197,13:30:00,7.58887
259,ema_9,ema_21,1,95,101,23.74042,-8.74232,0.3703,0.10204,19.98925,13:30:00,7.14665
150,ema_9,ema_21,1,96,300,9.36143,-6.08103,0.38118,0.20697,39.15401,13:30:00,7.0203
183,ema_9,ema_21,1,95,102,19.3453,-5.34488,0.40412,0.36359,31.29287,13:30:00,6.92126
237,ema_9,ema_21,1,95,108,23.32463,-7.86356,0.35711,0.07833,17.84057,13:30:00,6.63048
207,ema_9,ema_21,1,96,98,20.2368,-6.2669,0.38782,0.04128,23.24155,08:00:00,6.62403
102,ema_9,ema_21,0,97,271,20.34,-9.69321,0.02391,0.54451,47.96502,13:30:00,6.22878
82,ema_9,ema_21,0,98,295,5.00235,-8.96701,0.00164,0.81204,46.40787,13:30:00,5.41784
51,ema_9,ema_21,0,98,293,2.77064,-9.23806,0.00206,0.50743,31.37417,13:30:00,5.40087
71,ema_9,ema_21,0,97,292,3.27042,-9.22769,0.00039,0.49863,42.59287,13:30:00,5.0459
226,ema_9,ema_21,1,100,108,22.2906,-7.70211,0.39293,0.07894,15.14199,13:30:00,4.90442
330,ema_9,ema_21,1,100,159,20.63979,7.06015,0.14709,0.08888,68.75561,13:30:00,4.90442
354,ema_9,ema_21,1,100,142,18.45394,7.0126,0.1304,0.03869,68.03919,13:30:00,4.90442
327,ema_9,ema_21,1,100,165,18.42398,7.87917,0.20798,0.00062,66.78214,08:00:00,4.90442
336,ema_9,ema_21,1,100,150,20.22968,7.57734,0.15889,0.08433,76.05435,13:30:00,4.90442
323,ema_9,ema_21,1,100,154,21.2517,5.53675,0.26352,0.02771,66.6627,13:30:00,4.90442
349,ema_9,ema_21,1,100,150,20.91765,5.89393,0.14289,0.02286,65.18983,13:30:00,4.90442
318,ema_9,ema_21,1,100,147,21.27819,4.34404,0.23545,0.02616,71.63994,13:30:00,4.90442
314,ema_9,ema_21,1,100,201,18.64278,7.18001,0.21118,0.03144,77.46074,13:30:00,4.90442
311,ema_9,ema_21,1,100,188,7.36188,6.31988,0.19073,0.06521,73.87254,13:30:00,4.90442
341,ema_9,ema_21,1,100,159,21.13739,9.98215,0.22571,0.02241,66.53351,13:30:00,4.90442
305,ema_9,ema_21,1,100,190,18.77292,5.70533,0.23843,0.03345,25.79651,13:30:00,4.90442
343,ema_9,ema_21,1,100,156,19.12288,9.55532,0.19491,0.03839,67.49259,13:30:00,4.90442
300,ema_9,ema_21,1,100,177,25.73255,3.32976,0.35388,0.10308,23.39199,13:30:00,4.90442
303,ema_9,ema_21,1,100,168,19.62077,-0.98376,0.21462,0.13877,22.30163,13:30:00,4.90442
245,ema_9,ema_21,1,100,112,27.51711,-8.40449,0.36726,0.11612,18.76629,13:30:00,4.90442
346,ema_9,ema_21,1,100,167,17.56981,6.19599,0.16616,0.01666,64.89763,13:30:00,4.90442
297,ema_9,ema_21,1,100,107,22.15025,-7.6956,0.34714,0.18956,20.87604,13:30:00,4.90442
292,ema_9,ema_21,1,100,117,24.98695,-0.31583,0.30256,0.14568,7.00328,13:30:00,4.90442
288,ema_9,ema_21,1,100,109,20.6508,-8.266,0.35796,0.10147,18.54017,13:30:00,4.90442
282,ema_9,ema_21,1,100,116,22.07562,-7.87457,0.33615,0.11674,16.83815,13:30:00,4.90442
277,ema_9,ema_21,1,100,112,29.63306,-8.84106,0.35344,0.01984,18.83577,13:30:00,4.90442
273,ema_9,ema_21,1,100,115,22.43787,-8.50972,0.32948,0.06089,20.77478,13:30:00,4.90442
211,ema_9,ema_21,1,100,111,21.17521,-5.87025,0.47106,0.09576,19.02086,13:30:00,4.90442
269,ema_9,ema_21,1,100,109,23.59829,-8.96265,0.30366,0.09709,11.71956,13:30:00,4.90442
265,ema_9,ema_21,1,100,106,24.75066,-7.93504,0.3146,0.1454,9.87127,13:30:00,4.90442
