trial,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,tc_pair,avg_daily_pnl
164,0,33,73,3.79322,49.97908,1.12461,-9.73079,0.19732,0.86506,12.46496,ema_9|ema_21,9.3331
210,0,40,72,3.62602,48.6653,1.28431,-9.26106,0.19458,0.68501,18.61483,ema_9|ema_21,9.3325
264,0,35,74,3.76235,49.90999,0.19255,-8.20517,0.24301,0.76754,12.53096,ema_9|ema_21,9.23866
6,0,30,60,3.73481,47.74974,1.75194,-8.63432,0.09942,0.49533,12.16841,ema_9|ema_21,9.21688
214,0,33,75,3.712,47.53072,0.13313,-8.53462,0.24281,0.67879,12.3513,ema_9|ema_21,9.20759
298,0,33,74,3.7994,49.30849,0.19086,-9.33214,0.19917,0.82539,17.27103,ema_9|ema_21,9.14211
32,0,24,72,3.70946,47.57094,0.38256,-9.11625,0.11554,0.92445,14.69324,ema_9|ema_21,9.0969
143,0,29,74,3.87957,47.67084,1.43744,-8.90615,0.12022,0.44552,4.62426,ema_9|ema_21,9.05244
130,0,22,66,3.87831,48.40579,0.98496,-4.22698,0.11979,0.90406,5.07642,ema_9|ema_21,9.04464
111,0,29,72,3.74809,47.38887,1.43617,-2.17849,0.06702,0.46158,7.21758,ema_9|ema_21,9.03609
72,0,31,74,3.75959,48.79015,1.34693,-9.24588,0.24309,0.57047,11.80521,ema_9|ema_21,9.01701
206,0,31,73,3.85885,49.39327,0.90792,1.53524,0.17939,0.69887,12.07547,ema_9|ema_21,9.0025
136,0,20,61,3.71279,47.57761,1.14826,-5.31363,0.26434,0.91022,3.13822,ema_9|ema_21,8.99934
233,0,32,76,3.79693,49.1281,0.21126,-8.72589,0.25882,0.74725,18.24489,ema_9|ema_21,8.97485
121,0,29,72,3.71643,47.28096,1.40901,-1.64345,0.07898,0.4166,4.29806,ema_9|ema_21,8.97312
256,0,34,75,3.75414,49.28192,0.32035,-8.62799,0.18584,0.75807,12.26259,ema_9|ema_21,8.95783
74,0,31,75,3.74269,48.84662,1.36501,-9.15947,0.22916,0.52787,11.53471,ema_9|ema_21,8.92876
29,0,28,74,3.80901,49.62192,0.43764,-9.56043,0.11466,0.69765,14.26543,ema_9|ema_21,8.92777
61,0,28,75,3.89833,48.98748,0.9438,-9.07606,0.14674,0.57135,14.03214,ema_9|ema_21,8.91197
122,0,28,72,3.77904,49.24755,1.64349,-0.90387,0.06044,0.45445,6.7021,ema_9|ema_21,8.88286
192,0,33,74,3.73859,47.86918,0.94791,-9.37559,0.27148,0.94057,11.96254,ema_9|ema_21,8.86859
241,0,31,75,3.80292,48.73807,0.19432,-8.58051,0.25566,0.73301,17.83532,ema_9|ema_21,8.8534
225,0,31,77,3.74672,49.31284,0.26371,-8.79072,0.25244,0.69106,16.6433,ema_9|ema_21,8.83454
31,0,30,75,3.78482,47.05275,0.64316,-9.00004,0.13463,0.92561,14.85046,ema_9|ema_21,8.82065
283,0,35,76,3.87947,48.98768,0.1372,-9.02277,0.18754,0.7098,17.2275,ema_9|ema_21,8.76457
179,0,37,70,3.87473,47.88116,1.50494,-9.95541,0.18463,0.89003,12.5198,ema_9|ema_21,8.75668
141,0,30,71,3.76852,47.1939,1.48824,-2.30706,0.05797,0.51741,6.84509,ema_9|ema_21,8.75221
131,0,22,66,3.88285,48.24425,1.06239,-4.29429,0.10095,0.89577,5.15821,ema_9|ema_21,8.74881
262,0,36,74,3.67644,49.32825,0.20248,-7.88942,0.28159,0.60536,11.13029,ema_9|ema_21,8.74452
148,0,29,75,3.56058,49.2931,1.71355,-8.55467,0.09792,0.50192,12.2582,ema_9|ema_21,8.73616
64,0,35,72,3.40543,49.98124,1.36237,-9.58669,0.07672,0.78543,12.45112,ema_9|ema_21,8.72904
259,0,34,77,3.65508,49.34778,0.16095,-7.04884,0.26875,0.80796,11.44416,ema_9|ema_21,8.71176
134,0,23,69,3.79944,49.27648,0.50329,-3.62895,0.11316,0.86734,5.91228,ema_9|ema_21,8.70872
275,0,34,77,3.89378,49.98168,0.18058,-8.09097,0.18623,0.79743,14.01016,ema_9|ema_21,8.70808
180,0,32,69,3.73048,49.15597,1.6372,-9.51813,0.22509,0.82583,13.06454,ema_9|ema_21,8.69903
200,0,33,71,3.69981,49.41983,1.39731,-9.44981,0.13298,0.8648,11.40229,ema_9|ema_21,8.67043
209,0,32,76,3.80766,46.42551,0.10177,-9.4826,0.10879,0.70073,12.62101,ema_9|ema_21,8.65668
51,0,28,73,3.89417,48.47315,0.41039,-9.57709,0.09735,0.53568,16.99686,ema_9|ema_21,8.64557
91,0,34,74,3.69145,48.6952,1.31486,-9.22729,0.23555,0.60915,11.58235,ema_9|ema_21,8.63468
151,0,30,74,3.8911,48.12354,0.39815,-9.8735,0.12657,0.90979,11.47429,ema_9|ema_21,8.63361
254,0,32,76,3.61421,49.99812,0.25772,-8.92035,0.22939,0.71489,11.33806,ema_9|ema_21,8.63214
317,0,20,74,3.85622,47.07795,0.30756,-9.51105,0.211,0.78107,14.70712,ema_9|ema_21,8.61457
277,0,36,79,3.77887,46.94322,0.21157,-5.11034,0.21269,0.76479,15.39704,ema_9|ema_21,8.57841
293,0,32,76,3.82269,46.83902,0.24656,-7.97779,0.23149,0.84727,19.35661,ema_9|ema_21,8.57093
235,0,28,77,3.76146,47.18915,0.19779,-8.95959,0.23475,0.7727,17.67962,ema_9|ema_21,8.57007
144,0,22,73,3.87992,49.09615,1.58359,-9.40947,0.12164,0.92634,4.8704,ema_9|ema_21,8.498
301,0,10,74,3.82862,46.68317,0.26611,-8.70011,0.21653,0.81002,15.08266,ema_9|ema_21,8.47266
137,0,25,62,3.523,49.94348,0.65613,-9.45115,0.22031,0.88633,12.63351,ema_9|ema_21,8.4438
243,0,12,76,3.75605,46.91603,0.27695,-8.9698,0.20283,0.77041,12.20198,ema_9|ema_21,8.43247
191,0,31,72,3.79178,49.19508,1.16612,2.03744,0.23882,0.90892,12.70642,ema_9|ema_21,8.42859
106,0,30,68,3.83927,46.87395,1.75924,-1.22875,0.26765,0.29738,4.30191,ema_9|ema_21,8.42443
319,0,35,75,3.69837,49.35938,0.24547,-8.70007,0.16993,0.74766,17.38982,ema_9|ema_21,8.41772
201,0,32,77,3.74648,47.12169,0.81575,-9.84895,0.14653,0.92241,12.38273,ema_9|ema_21,8.40391
95,0,29,77,3.03244,49.91873,0.60707,-8.46852,0.07574,0.51635,11.97317,ema_9|ema_21,8.37274
240,0,15,77,3.89311,48.09249,0.25726,-8.35948,0.23406,0.71643,17.04976,ema_9|ema_21,8.35758
173,0,36,70,3.72685,47.22841,1.30742,-9.20579,0.25347,0.79194,12.80365,ema_9|ema_21,8.31517
90,0,16,61,3.81225,49.50556,1.47871,-9.35692,0.2599,0.92895,10.34541,ema_9|ema_21,8.27174
160,0,30,74,3.72376,46.90409,1.48295,-8.30713,0.26848,0.35443,11.10077,ema_9|ema_21,8.25617
158,0,32,75,4.2648,49.21167,2.02035,-8.04833,0.07951,0.47805,13.86371,ema_9|ema_21,8.16348
248,0,29,77,3.83261,46.308,0.20894,-9.25368,0.223,0.79904,15.94138,ema_9|ema_21,8.13419
157,0,28,75,4.00696,47.68502,1.25735,-7.58686,0.05073,0.9195,12.02109,ema_9|ema_21,8.10106
25,0,29,74,4.5827,46.40241,0.34265,-3.94856,0.05211,0.71924,11.77262,ema_9|ema_21,8.09178
251,0,18,78,4.91149,49.00455,0.24025,-9.49643,0.19614,0.70453,19.40134,ema_9|ema_21,8.06632
261,0,35,75,3.5524,48.85962,0.19094,-6.18704,0.25336,0.77264,11.66646,ema_9|ema_21,7.99286
236,0,33,75,3.89767,48.63978,0.22657,-9.2372,0.24855,0.6719,16.38102,ema_9|ema_21,7.99058
288,0,33,72,3.84218,46.41509,0.16065,-7.3344,0.27692,0.77723,16.20983,ema_9|ema_21,7.97954
155,0,33,73,4.10081,49.91614,1.3422,-8.61153,0.10236,0.93349,18.0001,ema_9|ema_21,7.94265
83,0,10,80,4.46669,49.93326,1.9339,-8.60116,0.27724,0.47892,12.62514,ema_9|ema_21,7.9198
68,0,42,62,4.13202,48.80452,0.13141,-8.96687,0.08353,0.85386,13.37379,ema_9|ema_21,7.91539
219,0,34,78,3.73559,46.95565,0.18163,-9.04484,0.2533,0.66822,17.35853,ema_9|ema_21,7.91226
220,0,34,73,3.56144,49.11041,0.20077,-9.6557,0.28429,0.62219,17.78468,ema_9|ema_21,7.91074
52,0,35,78,3.51609,49.35484,0.58401,-9.95108,0.1588,0.852,13.95907,ema_9|ema_21,7.89932
103,0,26,79,3.93885,49.22754,0.82794,-0.91865,0.08924,0.4442,14.60971,ema_9|ema_21,7.88963
253,0,33,76,3.70178,46.8878,0.28445,-9.03476,0.24261,0.75156,11.96648,ema_9|ema_21,7.84502
314,0,30,73,3.62591,49.21504,0.23954,-9.65938,0.29794,0.75518,16.12494,ema_9|ema_21,7.78125
152,0,41,77,3.92361,48.65441,1.09152,-9.2034,0.08669,0.93411,12.93134,ema_9|ema_21,7.7794
311,0,31,74,3.69716,47.02811,0.28108,-9.51062,0.26409,0.74244,12.61385,ema_9|ema_21,7.76455
246,0,15,78,4.67987,49.30767,0.32504,-9.44591,0.19137,0.77688,12.62778,ema_9|ema_21,7.75972
194,0,45,68,3.67972,48.61977,1.29956,2.34878,0.21663,0.9078,13.56524,ema_9|ema_21,7.72907
193,0,36,70,3.86603,47.19966,1.06554,1.76008,0.25859,0.88189,12.27952,ema_9|ema_21,7.72627
187,0,38,71,3.85624,47.08574,0.98569,1.02206,0.20446,0.85749,12.37199,ema_9|ema_21,7.68449
101,0,39,74,3.46427,48.27707,1.02223,-1.85057,0.10949,0.89747,13.27012,ema_9|ema_21,7.65653
222,0,30,79,3.89843,47.82511,0.21066,-9.29446,0.22422,0.74951,18.21886,ema_9|ema_21,7.65251
186,0,35,70,3.89901,49.22751,1.33277,-0.57339,0.18671,0.77099,12.04537,ema_9|ema_21,7.62086
208,0,33,71,4.01761,49.99785,1.08975,-9.0348,0.15755,0.58296,11.63581,ema_9|ema_21,7.59949
123,0,29,73,3.6334,47.71358,1.27056,-2.07772,0.11298,0.48583,4.95188,ema_9|ema_21,7.5839
113,0,27,74,3.35653,48.16325,1.72369,-8.68641,0.13248,0.54889,13.75429,ema_9|ema_21,7.56542
65,0,37,75,3.84717,45.5232,1.60904,-8.34608,0.16312,0.87197,15.08012,ema_9|ema_21,7.56163
154,0,32,76,3.65709,47.53532,1.43178,-8.31987,0.15747,0.88208,5.6293,ema_9|ema_21,7.55771
55,0,33,76,4.36395,47.54329,1.06497,-6.35619,0.25335,0.93671,9.47625,ema_9|ema_21,7.54164
170,0,35,76,3.65713,48.41528,1.26592,-9.33676,0.20962,0.75804,10.58649,ema_9|ema_21,7.53142
307,0,32,76,3.76375,46.47115,0.22963,-8.75377,0.22895,0.80536,18.77407,ema_9|ema_21,7.5271
116,0,31,76,3.70946,46.54355,1.85319,-9.66977,0.21093,0.92456,10.96069,ema_9|ema_21,7.49041
188,0,36,72,3.65917,48.5117,1.23154,0.35174,0.17114,0.88575,11.23174,ema_9|ema_21,7.45827
156,0,31,77,3.80754,46.30337,1.66985,-6.7939,0.31169,0.85857,13.38581,ema_9|ema_21,7.41781
185,0,37,71,4.04252,48.15787,0.87029,-9.65228,0.15827,0.91302,11.00745,ema_9|ema_21,7.37227
149,0,31,78,3.69331,46.67634,1.91972,-8.13745,0.23787,0.59596,12.68726,ema_9|ema_21,7.35626
124,0,27,78,3.91415,46.17545,1.17854,-2.95758,0.07068,0.46601,7.89224,ema_9|ema_21,7.29938
88,0,50,78,3.53098,48.1043,0.89233,-8.19671,0.19282,0.87126,8.9462,ema_9|ema_21,7.29338
229,0,29,77,3.7388,46.29009,0.24852,-8.84958,0.21821,0.72879,16.82704,ema_9|ema_21,7.28786
133,0,19,63,4.17903,48.46161,1.00905,-6.1024,0.1598,0.90227,5.39632,ema_9|ema_21,7.25473
85,0,47,77,3.86563,44.94129,1.62376,-7.79317,0.14707,0.3994,13.09278,ema_9|ema_21,7.24538
63,0,32,77,4.02084,46.70699,0.49211,-8.75786,0.09833,0.62783,16.14186,ema_9|ema_21,7.24309
126,0,30,64,4.09242,48.79999,1.03141,-4.5552,0.13798,0.93217,3.33268,ema_9|ema_21,7.2164
250,0,17,79,3.54028,48.05027,0.22438,-9.63558,0.20599,0.73772,11.74777,ema_9|ema_21,7.20809
120,0,24,70,3.46722,47.9062,1.39393,-8.39174,0.1535,0.52966,16.32371,ema_9|ema_21,7.18501
109,0,28,73,4.29198,49.06861,1.09477,-0.21341,0.15786,0.34097,6.17639,ema_9|ema_21,7.15275
163,0,34,95,3.9583,48.87918,1.22244,-9.98532,0.14474,0.8838,3.57107,ema_9|ema_21,7.14294
139,0,24,74,3.62819,48.52562,0.85171,-4.76515,0.17594,0.64781,13.63832,ema_9|ema_21,7.13798
62,0,25,73,3.60037,47.6304,0.77805,-9.35703,0.18224,0.71172,11.12048,ema_9|ema_21,7.12042
86,0,43,75,4.20013,46.90958,1.70042,-9.97843,0.12116,0.50248,12.25528,ema_9|ema_21,7.08393
98,0,41,75,4.19524,49.16106,0.90952,-2.04259,0.14791,0.4273,12.81986,ema_9|ema_21,7.06393
26,0,30,74,4.602,46.14104,2.07867,-3.88382,0.13087,0.74246,14.68575,ema_9|ema_21,7.03465
257,0,34,75,3.48289,48.56446,0.18494,-9.23174,0.20427,0.6852,12.83904,ema_9|ema_21,7.03236
183,0,34,68,3.93667,48.64609,0.92818,2.57447,0.17013,0.86757,11.65457,ema_9|ema_21,7.02478
167,0,35,73,4.12579,48.93263,1.04624,-9.57382,0.22569,0.84798,11.34592,ema_9|ema_21,7.02238
207,0,35,74,3.92818,48.21242,1.03017,-9.75661,0.21224,0.54755,10.92171,ema_9|ema_21,6.9959
309,0,34,75,3.90383,49.97991,0.17423,-9.78654,0.19264,0.82447,18.44689,ema_9|ema_21,6.97618
281,0,36,74,4.07131,48.23458,0.14752,-8.83424,0.23575,0.74711,15.70495,ema_9|ema_21,6.97612
35,0,19,88,4.21984,49.93516,0.78903,-7.4555,0.21692,0.84008,13.67039,ema_9|ema_21,6.94955
102,0,32,71,3.7599,44.88289,0.64049,-8.90801,0.12786,0.94944,14.03164,ema_9|ema_21,6.92432
215,0,32,74,3.80405,45.50959,0.2314,-8.63183,0.22989,0.66323,12.21969,ema_9|ema_21,6.86694
299,0,32,73,3.94199,48.19827,0.12326,-8.22757,0.22961,0.62862,19.69656,ema_9|ema_21,6.77724
272,0,37,78,3.62461,48.31383,0.18727,-8.88919,0.22245,0.82411,18.85267,ema_9|ema_21,6.77309
127,0,50,60,3.97246,49.94697,0.88801,-7.74524,0.24653,0.94976,18.42456,ema_9|ema_21,6.74169
132,0,21,61,4.02588,46.91448,0.90063,-3.90016,0.12794,0.93474,3.88694,ema_9|ema_21,6.67023
174,0,34,71,3.94409,48.28998,1.36005,-9.38274,0.24239,0.83607,13.24045,ema_9|ema_21,6.66747
304,0,35,81,3.95961,48.62383,0.12907,-9.77749,0.20351,0.69148,13.21701,ema_9|ema_21,6.64888
93,0,27,76,3.95299,47.49883,1.16395,-2.54123,0.16844,0.89143,10.86157,ema_9|ema_21,6.64109
84,0,48,72,4.02869,47.71097,2.28388,-9.61561,0.21101,0.43727,14.4211,ema_9|ema_21,6.63528
232,0,29,77,3.91623,48.26485,0.24533,-9.08511,0.23934,0.70733,17.54743,ema_9|ema_21,6.54283
117,0,33,71,4.00317,49.05671,0.55468,-8.87817,0.23305,0.50209,12.10773,ema_9|ema_21,6.51203
290,0,32,75,4.00384,47.42108,0.14675,-7.85396,0.18833,0.83156,19.0997,ema_9|ema_21,6.4794
53,0,28,82,4.1043,45.38954,0.29651,-9.40598,0.09751,0.8995,10.80544,ema_9|ema_21,6.45848
245,0,11,80,3.96671,47.6534,0.22836,-9.06784,0.21918,0.75639,18.5213,ema_9|ema_21,6.45708
79,0,22,76,4.32554,46.47665,0.73948,-7.309,0.17078,0.55731,15.19032,ema_9|ema_21,6.44391
190,0,34,74,4.11879,46.53387,1.43127,0.96403,0.14308,0.28487,9.96014,ema_9|ema_21,6.40964
18,0,33,65,4.5672,38.28089,1.09415,-4.88776,0.06818,0.58273,17.32484,ema_9|ema_21,6.35468
287,0,33,75,3.93174,49.13867,0.15412,-6.71447,0.22379,0.82482,15.37644,ema_9|ema_21,6.34852
195,0,34,74,3.57673,49.16784,1.11633,2.94063,0.19422,0.94886,12.784,ema_9|ema_21,6.341
76,0,27,78,3.96489,47.53176,1.28742,-8.22331,0.2469,0.36976,10.58341,ema_9|ema_21,6.33797
297,0,34,71,4.04366,48.52144,0.35368,-7.31251,0.24151,0.7879,16.47301,ema_9|ema_21,6.33521
203,0,31,77,3.96733,47.85186,0.16275,-9.50902,0.20319,0.72892,12.97347,ema_9|ema_21,6.31589
77,0,25,86,3.16937,43.6052,1.08655,-0.4568,0.05037,0.55773,13.50172,ema_9|ema_21,6.30624
112,0,34,100,3.90777,45.7092,2.70258,-9.42943,0.10581,0.92081,12.9182,ema_9|ema_21,6.29547
48,0,20,69,4.22775,48.04222,0.99633,-5.62224,0.35552,0.8281,18.68904,ema_9|ema_21,6.25262
294,0,34,75,3.93046,47.86278,0.13945,-7.75699,0.20148,0.8202,17.91105,ema_9|ema_21,6.22996
27,0,30,74,4.71697,46.3556,0.33304,-3.67405,0.20701,0.74048,12.19683,ema_9|ema_21,6.21466
21,0,16,65,3.97465,39.6029,0.25099,-2.01588,0.05325,0.31837,8.02152,ema_9|ema_21,6.20007
306,0,34,70,3.59661,47.93674,0.216,-8.35752,0.24267,0.65205,19.16144,ema_9|ema_21,6.18786
315,0,38,76,3.4953,47.95139,0.25821,-9.18077,0.24673,0.7201,12.57261,ema_9|ema_21,6.17043
115,0,21,73,3.51309,47.24383,1.11534,-2.3991,0.17174,0.87413,13.44304,ema_9|ema_21,6.16461
238,0,30,75,3.97763,47.6084,0.24032,-8.69345,0.22059,0.74329,17.14067,ema_9|ema_21,6.12518
107,0,33,64,4.03491,48.37736,1.24792,-1.49935,0.32489,0.37594,2.0055,ema_9|ema_21,6.09202
308,0,33,71,4.19174,48.76487,0.19401,-9.03714,0.28658,0.76616,13.00424,ema_9|ema_21,6.06522
279,0,37,74,3.54437,47.60491,0.12102,-8.70633,0.23836,0.73347,16.59298,ema_9|ema_21,6.05078
118,0,26,75,3.828,45.10231,0.29793,-3.30194,0.1972,0.90803,14.20464,ema_9|ema_21,6.03558
263,0,36,89,3.94644,48.50465,0.17405,-8.37199,0.25749,0.78736,12.21353,ema_9|ema_21,5.95042
96,0,23,72,4.06537,46.9882,2.10357,-9.75063,0.18351,0.9168,12.413,ema_9|ema_21,5.94678
78,0,31,70,3.49541,48.53787,0.96182,-9.63438,0.33236,0.45691,18.33952,ema_9|ema_21,5.8813
168,0,33,75,3.99099,49.51843,1.16372,-9.96102,0.25492,0.81761,11.90834,ema_9|ema_21,5.72917
66,0,29,73,4.41039,42.89043,0.68563,-7.56231,0.1306,0.91033,19.41207,ema_9|ema_21,5.70828
274,0,35,76,3.44148,47.56222,0.22103,-8.52899,0.22943,0.80898,14.38306,ema_9|ema_21,5.69695
316,0,31,77,3.99187,48.78369,0.22346,-8.93236,0.31261,0.67458,17.0153,ema_9|ema_21,5.68464
270,0,36,76,3.91623,48.54022,0.17453,-8.73234,0.27049,0.76001,16.28885,ema_9|ema_21,5.63419
282,0,35,77,3.60448,46.90897,0.16195,-9.18679,0.2113,0.8393,16.45951,ema_9|ema_21,5.37034
20,0,18,66,3.91287,37.79643,0.22612,-1.5169,0.05365,0.32039,7.92104,ema_9|ema_21,5.31455
312,0,31,83,4.0658,48.22717,0.27198,-9.97415,0.51889,0.7134,12.94647,ema_9|ema_21,5.25139
189,0,32,69,3.98331,47.61463,1.06023,0.07459,0.22921,0.92009,11.61013,ema_9|ema_21,5.19392
104,0,44,77,3.65921,46.13109,1.50971,-2.29775,0.22199,0.47216,12.41237,ema_9|ema_21,5.13923
36,0,21,69,3.56607,48.19101,0.3729,-6.57645,0.37724,0.94484,12.60743,ema_9|ema_21,5.08294
110,0,25,75,2.84996,49.98917,1.56435,-2.78956,0.28357,0.38764,2.63671,ema_9|ema_21,5.07409
30,0,27,81,2.90916,49.92559,0.45611,-9.89858,0.31245,0.68791,10.421,ema_9|ema_21,4.92654
280,0,36,76,3.6723,45.69903,0.14329,-8.46162,0.21383,0.72231,19.26604,ema_9|ema_21,4.81931
138,0,28,76,3.93063,44.79729,1.31409,-9.1714,0.14426,0.34206,11.79631,ema_9|ema_21,4.79631
175,0,34,72,3.6175,47.80544,1.57544,-1.44397,0.27519,0.8976,12.17815,ema_9|ema_21,4.76115
291,0,33,74,4.12691,45.95859,0.30611,-8.14779,0.23088,0.81518,18.85029,ema_9|ema_21,4.6042
75,0,29,73,4.13522,45.47815,1.57837,-6.73757,0.19495,0.60364,12.86698,ema_9|ema_21,4.56573
176,0,38,75,4.04354,46.88115,1.36234,-9.14634,0.29438,0.80445,4.11734,ema_9|ema_21,4.30463
