TimeStamp,adx_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 16:24:00,3.032,346.82,346.94,346.81,3438.0,1,-344.22,2.59,Hold
2025-05-20 16:25:00,1.358,346.53,346.65,346.54,3492.0,1,-344.22,2.32,Hold
2025-05-20 16:26:00,1.493,347.15,347.15,347.09,1946.0,1,-344.22,2.87,Hold
2025-05-20 16:27:00,1.294,346.88,346.91,346.82,2294.0,1,-344.22,2.6,Hold
2025-05-20 16:28:00,-1.509,345.72,345.78,345.71,4514.0,0,1.49,1.49,Sell
2025-05-20 16:29:00,-1.311,345.55,345.6,345.51,2680.0,0,1.49,1.49,Hold
2025-05-20 16:30:00,-1.88,345.5,345.5,345.42,2709.0,0,1.49,1.49,Hold
2025-05-20 16:31:00,-1.859,345.3,345.39,345.3,2424.0,0,1.49,1.49,Hold
2025-05-20 16:32:00,-2.921,344.99,344.99,344.91,3515.0,0,1.49,1.49,Hold
2025-05-20 16:33:00,-2.23,345.64,345.68,345.61,2288.0,0,1.49,1.49,Hold
2025-05-20 16:34:00,-2.143,345.45,345.5,345.41,1633.0,0,1.49,1.49,Hold
2025-05-20 16:35:00,-0.975,345.89,345.92,345.85,2185.0,0,1.49,1.49,Hold
2025-05-20 16:36:00,-1.523,345.26,345.26,345.2,2292.0,0,1.49,1.49,Hold
2025-05-20 16:37:00,-1.791,345.54,345.54,345.47,2176.0,0,1.49,1.49,Hold
2025-05-20 16:38:00,-0.789,345.89,345.92,345.85,2403.0,0,1.49,1.49,Hold
2025-05-20 16:39:00,0.178,346.45,346.49,346.41,3340.0,1,-345.0,1.41,Buy
2025-05-20 16:40:00,0.344,346.6,346.67,346.6,2903.0,1,-345.0,1.6,Hold
2025-05-20 16:41:00,0.546,346.79,346.82,346.75,4041.0,1,-345.0,1.75,Hold
2025-05-20 16:42:00,0.455,346.58,346.59,346.53,2011.0,1,-345.0,1.53,Hold
2025-05-20 16:43:00,0.177,346.14,346.19,346.11,1433.0,1,-345.0,1.11,Hold
2025-05-20 16:44:00,0.139,346.77,346.83,346.77,1755.0,1,-345.0,1.77,Hold
2025-05-20 16:45:00,0.117,346.78,346.82,346.75,1537.0,1,-345.0,1.75,Hold
2025-05-20 16:46:00,0.01,346.62,346.7,346.61,1771.0,1,-345.0,1.61,Hold
2025-05-20 16:47:00,0.0,346.58,346.62,346.54,1436.0,1,-345.0,1.54,Hold
2025-05-20 16:48:00,0.0,346.57,346.6,346.54,1173.0,1,-345.0,1.54,Hold
2025-05-20 16:49:00,0.0,346.37,346.41,346.35,1103.0,1,-345.0,1.35,Hold
2025-05-20 16:50:00,0.0,346.39,346.45,346.37,1948.0,1,-345.0,1.37,Hold
2025-05-20 16:51:00,0.0,345.44,345.49,345.43,2446.0,1,-345.0,0.43,Hold
2025-05-20 16:52:00,0.0,345.81,345.84,345.8,1719.0,1,-345.0,0.8,Hold
2025-05-20 16:53:00,0.0,346.11,346.14,346.07,1206.0,1,-345.0,1.07,Hold
2025-05-20 16:54:00,0.0,346.54,346.6,346.51,2063.0,1,-345.0,1.51,Hold
2025-05-20 16:55:00,0.0,346.38,346.42,346.32,1586.0,1,-345.0,1.32,Hold
2025-05-20 16:56:00,0.0,346.01,346.07,346.01,1166.0,1,-345.0,1.01,Hold
2025-05-20 16:57:00,0.0,345.7,345.78,345.65,1936.0,1,-345.0,0.65,Hold
2025-05-20 16:58:00,0.0,345.43,345.49,345.41,2268.0,1,-345.0,0.41,Hold
2025-05-20 16:59:00,0.0,345.29,345.32,345.25,1439.0,1,-345.0,0.25,Hold
2025-05-20 17:00:00,0.0,345.65,345.7,345.6,2947.0,1,-345.0,0.6,Hold
2025-05-20 17:01:00,0.0,345.42,345.47,345.38,1664.0,1,-345.0,0.38,Hold
2025-05-20 17:02:00,0.0,345.98,345.98,345.93,1791.0,1,-345.0,0.93,Hold
2025-05-20 17:03:00,0.0,345.96,345.99,345.93,1423.0,1,-345.0,0.93,Hold
2025-05-20 17:04:00,0.0,345.75,345.78,345.71,1165.0,1,-345.0,0.71,Hold
2025-05-20 17:05:00,0.0,345.45,345.49,345.4,1396.0,1,-345.0,0.4,Hold
2025-05-20 17:06:00,-0.14,345.55,345.59,345.54,792.0,0,0.54,0.54,Sell
2025-05-20 17:07:00,0.0,346.83,346.86,346.8,2360.0,0,0.54,0.54,Hold
2025-05-20 17:08:00,0.0,346.7,346.74,346.66,3420.0,0,0.54,0.54,Hold
2025-05-20 17:09:00,0.0,346.33,346.35,346.3,1403.0,0,0.54,0.54,Hold
2025-05-20 17:10:00,0.0,346.48,346.52,346.45,1324.0,0,0.54,0.54,Hold
2025-05-20 17:11:00,0.0,346.51,346.52,346.45,1327.0,0,0.54,0.54,Hold
2025-05-20 17:12:00,0.0,346.11,346.16,346.07,1594.0,0,0.54,0.54,Hold
2025-05-20 17:13:00,0.0,345.57,345.67,345.57,1760.0,0,0.54,0.54,Hold
2025-05-20 17:14:00,0.0,345.64,345.67,345.59,1610.0,0,0.54,0.54,Hold
2025-05-20 17:15:00,0.0,345.87,345.91,345.83,2036.0,0,0.54,0.54,Hold
2025-05-20 17:16:00,0.0,345.99,346.03,345.96,992.0,0,0.54,0.54,Hold
2025-05-20 17:17:00,0.0,346.23,346.26,346.18,1228.0,0,0.54,0.54,Hold
2025-05-20 17:18:00,0.0,346.39,346.4,346.34,917.0,0,0.54,0.54,Hold
2025-05-20 17:19:00,0.0,346.13,346.15,346.11,1235.0,0,0.54,0.54,Hold
2025-05-20 17:20:00,0.0,345.75,345.81,345.7,1463.0,0,0.54,0.54,Hold
2025-05-20 17:21:00,0.0,346.37,346.39,346.32,1115.0,0,0.54,0.54,Hold
2025-05-20 17:22:00,0.0,346.08,346.12,346.03,1173.0,0,0.54,0.54,Hold
2025-05-20 17:23:00,0.0,345.75,345.79,345.71,1004.0,0,0.54,0.54,Hold
2025-05-20 17:24:00,0.0,345.66,345.7,345.65,875.0,0,0.54,0.54,Hold
2025-05-20 17:25:00,0.0,345.8,345.88,345.8,1081.0,0,0.54,0.54,Hold
2025-05-20 17:26:00,0.0,346.29,346.3,346.24,1305.0,0,0.54,0.54,Hold
2025-05-20 17:27:00,0.0,346.11,346.15,346.08,744.0,0,0.54,0.54,Hold
2025-05-20 17:28:00,0.0,345.85,345.87,345.81,1016.0,0,0.54,0.54,Hold
2025-05-20 17:29:00,0.0,346.2,346.26,346.15,1252.0,0,0.54,0.54,Hold
2025-05-20 17:30:00,0.0,346.39,346.46,346.37,2332.0,0,0.54,0.54,Hold
2025-05-20 17:31:00,0.0,346.8,346.83,346.8,2414.0,0,0.54,0.54,Hold
2025-05-20 17:32:00,0.0,346.59,346.63,346.55,2193.0,0,0.54,0.54,Hold
2025-05-20 17:33:00,0.0,346.24,346.31,346.22,2133.0,0,0.54,0.54,Hold
2025-05-20 17:34:00,0.0,346.35,346.39,346.3,1093.0,0,0.54,0.54,Hold
2025-05-20 17:35:00,0.0,346.4,346.44,346.37,629.0,0,0.54,0.54,Hold
2025-05-20 17:36:00,0.0,346.22,346.26,346.18,778.0,0,0.54,0.54,Hold
2025-05-20 17:37:00,0.0,346.49,346.49,346.4,1597.0,0,0.54,0.54,Hold
2025-05-20 17:38:00,0.0,346.84,346.92,346.82,3602.0,0,0.54,0.54,Hold
2025-05-20 17:39:00,0.0,347.34,347.37,347.31,4705.0,0,0.54,0.54,Hold
2025-05-20 17:40:00,0.0,347.58,347.67,347.57,3125.0,0,0.54,0.54,Hold
2025-05-20 17:41:00,0.0,347.41,347.41,347.33,2128.0,0,0.54,0.54,Hold
2025-05-20 17:42:00,0.641,347.84,347.9,347.83,4183.0,1,-347.36,0.47,Buy
2025-05-20 17:43:00,1.525,347.89,347.91,347.86,2871.0,1,-347.36,0.5,Hold
2025-05-20 17:44:00,1.311,347.63,347.67,347.63,2245.0,1,-347.36,0.27,Hold
2025-05-20 17:45:00,0.892,347.39,347.45,347.38,2171.0,1,-347.36,0.02,Hold
2025-05-20 17:46:00,0.842,347.4,347.44,347.36,1543.0,1,-347.36,0.0,Hold
2025-05-20 17:47:00,1.573,347.7,347.76,347.72,2484.0,1,-347.36,0.36,Hold
2025-05-20 17:48:00,3.397,348.36,348.4,348.32,3961.0,1,-347.36,0.96,Hold
2025-05-20 17:49:00,4.101,348.31,348.34,348.29,1789.0,1,-347.36,0.93,Hold
2025-05-20 17:50:00,5.115,348.37,348.43,348.37,2673.0,1,-347.36,1.01,Hold
2025-05-20 17:51:00,10.383,348.94,349.0,348.94,4674.0,1,-347.36,1.58,Hold
2025-05-20 17:52:00,11.756,349.04,349.06,349.01,3650.0,1,-347.36,1.65,Hold
2025-05-20 17:53:00,13.047,348.86,348.91,348.83,2016.0,1,-347.36,1.47,Hold
2025-05-20 17:54:00,15.031,349.22,349.22,349.18,2529.0,1,-347.36,1.82,Hold
2025-05-20 17:55:00,22.282,349.6,349.65,349.61,4598.0,1,-347.36,2.25,Hold
2025-05-20 17:56:00,26.379,349.86,349.94,349.87,5797.0,1,-347.36,2.51,Hold
2025-05-20 17:57:00,28.047,349.8,349.84,349.76,3376.0,1,-347.36,2.4,Hold
2025-05-20 17:58:00,16.547,349.31,349.32,349.25,3569.0,1,-347.36,1.89,Hold
2025-05-20 17:59:00,12.715,349.17,349.23,349.12,3038.0,1,-347.36,1.76,Hold
2025-05-20 18:00:00,13.869,349.01,349.04,349.0,2034.0,1,-347.36,1.64,Hold
2025-05-20 18:01:00,3.295,348.76,348.79,348.73,3550.0,1,-347.36,1.37,Hold
2025-05-20 18:02:00,2.813,348.79,348.85,348.8,2250.0,1,-347.36,1.44,Hold
2025-05-20 18:03:00,5.922,348.85,348.88,348.8,2577.0,1,-347.36,1.44,Hold
2025-05-20 18:04:00,1.997,348.75,348.8,348.7,1584.0,1,-347.36,1.34,Hold
2025-05-20 18:05:00,-2.682,348.1,348.1,348.0,2263.0,0,0.64,0.64,Sell
2025-05-20 18:06:00,-2.276,348.11,348.18,348.11,1920.0,0,0.64,0.64,Hold
2025-05-20 18:07:00,-1.97,348.12,348.14,348.07,1208.0,0,0.64,0.64,Hold
2025-05-20 18:08:00,-1.013,347.95,348.05,347.95,1631.0,0,0.64,0.64,Hold
2025-05-20 18:09:00,-1.688,348.16,348.22,348.16,1659.0,0,0.64,0.64,Hold
2025-05-20 18:10:00,-2.939,347.67,347.74,347.67,1925.0,0,0.64,0.64,Hold
2025-05-20 18:11:00,-2.801,347.77,347.82,347.76,1897.0,0,0.64,0.64,Hold
2025-05-20 18:12:00,-2.6,347.5,347.5,347.43,1521.0,0,0.64,0.64,Hold
2025-05-20 18:13:00,-1.56,347.85,347.86,347.83,1863.0,0,0.64,0.64,Hold
2025-05-20 18:14:00,-1.364,347.86,347.89,347.82,1409.0,0,0.64,0.64,Hold
2025-05-20 18:15:00,-0.944,347.89,347.97,347.86,1413.0,0,0.64,0.64,Hold
2025-05-20 18:16:00,-0.722,347.94,347.95,347.89,1206.0,0,0.64,0.64,Hold
2025-05-20 18:17:00,0.064,348.22,348.25,348.18,1547.0,1,-347.61,0.57,Buy
2025-05-20 18:18:00,0.968,348.7,348.73,348.66,2726.0,1,-347.61,1.05,Hold
2025-05-20 18:19:00,0.904,348.64,348.7,348.64,1208.0,1,-347.61,1.03,Hold
2025-05-20 18:20:00,1.403,348.88,348.89,348.83,1494.0,1,-347.61,1.22,Hold
2025-05-20 18:21:00,1.058,348.68,348.74,348.65,1341.0,1,-347.61,1.04,Hold
2025-05-20 18:22:00,1.004,348.68,348.7,348.62,915.0,1,-347.61,1.01,Hold
2025-05-20 18:23:00,0.957,348.63,348.65,348.6,959.0,1,-347.61,0.99,Hold
2025-05-20 18:24:00,0.508,348.46,348.54,348.47,1465.0,1,-347.61,0.86,Hold
2025-05-20 18:25:00,-0.073,348.49,348.55,348.49,1729.0,0,0.88,0.88,Sell
2025-05-20 18:26:00,0.487,349.08,349.09,348.99,1614.0,1,-348.21,0.78,Buy
2025-05-20 18:27:00,1.738,349.7,349.73,349.68,4951.0,1,-348.21,1.47,Hold
2025-05-20 18:28:00,3.598,349.74,349.74,349.61,4684.0,1,-348.21,1.4,Hold
2025-05-20 18:29:00,2.429,349.29,349.33,349.26,2343.0,1,-348.21,1.05,Hold
2025-05-20 18:30:00,2.93,349.73,349.73,349.65,1893.0,1,-348.21,1.44,Hold
2025-05-20 18:31:00,3.42,349.69,349.75,349.67,1886.0,1,-348.21,1.46,Hold
2025-05-20 18:32:00,2.304,349.74,349.76,349.68,16767.0,1,-348.21,1.47,Hold
2025-05-20 18:33:00,4.82,350.37,350.4,350.37,1873.0,1,-348.21,2.16,Hold
2025-05-20 18:34:00,4.89,349.83,349.86,349.8,3863.0,1,-348.21,1.59,Hold
2025-05-20 18:35:00,5.018,350.03,350.03,349.96,2017.0,1,-348.21,1.75,Hold
2025-05-20 18:36:00,4.394,349.92,349.94,349.85,1996.0,1,-348.21,1.64,Hold
2025-05-20 18:37:00,4.04,349.99,350.05,349.99,1592.0,1,-348.21,1.78,Hold
2025-05-20 18:38:00,6.721,350.21,350.24,350.18,3971.0,1,-348.21,1.97,Hold
2025-05-20 18:39:00,5.412,349.88,349.93,349.85,1834.0,1,-348.21,1.64,Hold
2025-05-20 18:40:00,5.614,349.98,350.0,349.97,1808.0,1,-348.21,1.76,Hold
2025-05-20 18:41:00,4.208,349.81,349.85,349.79,1741.0,1,-348.21,1.58,Hold
2025-05-20 18:42:00,5.178,350.0,350.06,349.98,1626.0,1,-348.21,1.77,Hold
2025-05-20 18:43:00,4.966,349.91,349.97,349.9,1364.0,1,-348.21,1.69,Hold
2025-05-20 18:44:00,7.653,350.57,350.64,350.56,2095.0,1,-348.21,2.35,Hold
2025-05-20 18:45:00,14.428,351.16,351.19,351.13,7443.0,1,-348.21,2.92,Hold
2025-05-20 18:46:00,15.076,350.97,351.0,350.94,2956.0,1,-348.21,2.73,Hold
2025-05-20 18:47:00,15.527,351.18,351.24,351.18,2684.0,1,-348.21,2.97,Hold
2025-05-20 18:48:00,16.817,351.3,351.33,351.29,2800.0,1,-348.21,3.08,Hold
2025-05-20 18:49:00,21.707,351.58,351.66,351.57,3998.0,1,-348.21,3.36,Hold
2025-05-20 18:50:00,21.916,351.66,351.7,351.65,2941.0,1,-348.21,3.44,Hold
2025-05-20 18:51:00,24.041,351.61,351.63,351.56,2787.0,1,-348.21,3.35,Hold
2025-05-20 18:52:00,21.519,351.48,351.49,351.46,1728.0,1,-348.21,3.25,Hold
2025-05-20 18:53:00,21.537,351.35,351.41,351.34,1710.0,1,-348.21,3.13,Hold
2025-05-20 18:54:00,17.11,351.14,351.17,351.13,1971.0,1,-348.21,2.92,Hold
2025-05-20 18:55:00,17.157,351.33,351.4,351.32,1664.0,1,-348.21,3.11,Hold
2025-05-20 18:56:00,9.746,351.03,351.03,350.95,2327.0,1,-348.21,2.74,Hold
2025-05-20 18:57:00,4.63,350.83,350.86,350.81,2102.0,1,-348.21,2.6,Hold
2025-05-20 18:58:00,4.036,350.8,350.83,350.77,1754.0,1,-348.21,2.56,Hold
2025-05-20 18:59:00,3.62,350.8,350.81,350.78,1274.0,1,-348.21,2.57,Hold
2025-05-20 19:00:00,-0.2,350.72,350.75,350.69,1462.0,0,2.48,2.48,Sell
2025-05-20 19:01:00,2.792,351.1,351.11,351.03,2736.0,1,-348.63,2.4,Buy
2025-05-20 19:02:00,2.412,350.83,350.88,350.79,1357.0,1,-348.63,2.16,Hold
2025-05-20 19:03:00,0.918,350.84,350.89,350.79,1192.0,1,-348.63,2.16,Hold
2025-05-20 19:04:00,-0.652,350.6,350.64,350.56,1268.0,0,1.93,1.93,Sell
2025-05-20 19:05:00,-0.206,350.77,350.78,350.72,1505.0,0,1.93,1.93,Hold
2025-05-20 19:06:00,1.477,350.95,351.0,350.9,1991.0,1,-349.07,1.83,Buy
2025-05-20 19:07:00,3.688,351.5,351.55,351.45,3433.0,1,-349.07,2.38,Hold
2025-05-20 19:08:00,4.644,351.79,351.8,351.74,2372.0,1,-349.07,2.67,Hold
2025-05-20 19:09:00,6.609,352.08,352.1,352.05,4769.0,1,-349.07,2.98,Hold
2025-05-20 19:10:00,6.866,351.86,351.91,351.81,2134.0,1,-349.07,2.74,Hold
2025-05-20 19:11:00,4.221,351.48,351.48,351.43,1943.0,1,-349.07,2.36,Hold
2025-05-20 19:12:00,5.116,351.61,351.67,351.6,2616.0,1,-349.07,2.53,Hold
2025-05-20 19:13:00,0.517,350.9,350.9,350.85,3134.0,1,-349.07,1.78,Hold
2025-05-20 19:14:00,0.361,351.14,351.2,351.08,1717.0,1,-349.07,2.01,Hold
2025-05-20 19:15:00,0.4,351.1,351.13,351.05,1128.0,1,-349.07,1.98,Hold
2025-05-20 19:16:00,0.309,351.01,351.09,351.01,903.0,1,-349.07,1.94,Hold
2025-05-20 19:17:00,0.23,351.06,351.09,351.06,838.0,1,-349.07,1.99,Hold
2025-05-20 19:18:00,0.582,351.08,351.11,351.04,1234.0,1,-349.07,1.97,Hold
2025-05-20 19:19:00,-0.063,350.99,351.03,350.92,2312.0,0,1.85,1.85,Sell
2025-05-20 19:20:00,-0.244,350.8,350.84,350.77,1471.0,0,1.85,1.85,Hold
2025-05-20 19:21:00,-0.537,350.27,350.31,350.22,1955.0,0,1.85,1.85,Hold
2025-05-20 19:22:00,-0.526,350.7,350.72,350.67,1372.0,0,1.85,1.85,Hold
2025-05-20 19:23:00,-0.534,350.51,350.58,350.51,793.0,0,1.85,1.85,Hold
2025-05-20 19:24:00,-0.591,350.46,350.5,350.42,694.0,0,1.85,1.85,Hold
2025-05-20 19:25:00,-0.269,350.34,350.4,350.34,1064.0,0,1.85,1.85,Hold
2025-05-20 19:26:00,-0.351,350.67,350.7,350.63,1303.0,0,1.85,1.85,Hold
2025-05-20 19:27:00,-0.047,350.73,350.75,350.7,1558.0,0,1.85,1.85,Hold
2025-05-20 19:28:00,0.0,350.79,350.8,350.7,892.0,0,1.85,1.85,Hold
2025-05-20 19:29:00,-0.012,350.39,350.45,350.35,1241.0,0,1.85,1.85,Hold
2025-05-20 19:30:00,-0.094,350.58,350.6,350.53,1111.0,0,1.85,1.85,Hold
2025-05-20 19:31:00,-0.128,350.56,350.55,350.44,862.0,0,1.85,1.85,Hold
2025-05-20 19:32:00,-0.491,350.21,350.24,350.12,1026.0,0,1.85,1.85,Hold
2025-05-20 19:33:00,-2.496,349.68,349.72,349.64,3486.0,0,1.85,1.85,Hold
2025-05-20 19:34:00,-5.915,349.24,349.3,349.24,2571.0,0,1.85,1.85,Hold
2025-05-20 19:35:00,-7.87,349.26,349.31,349.2,2249.0,0,1.85,1.85,Hold
2025-05-20 19:36:00,-5.908,349.65,349.65,349.6,2253.0,0,1.85,1.85,Hold
2025-05-20 19:37:00,-5.137,349.61,349.65,349.58,1718.0,0,1.85,1.85,Hold
2025-05-20 19:38:00,-2.686,350.11,350.17,350.11,1467.0,0,1.85,1.85,Hold
2025-05-20 19:39:00,-1.328,349.72,349.79,349.72,1839.0,0,1.85,1.85,Hold
2025-05-20 19:40:00,-1.829,349.8,349.84,349.75,1144.0,0,1.85,1.85,Hold
2025-05-20 19:41:00,-0.528,349.99,350.0,349.93,1030.0,0,1.85,1.85,Hold
2025-05-20 19:42:00,-0.136,349.8,349.84,349.77,1226.0,0,1.85,1.85,Hold
2025-05-20 19:43:00,-0.263,349.98,349.98,349.93,877.0,0,1.85,1.85,Hold
2025-05-20 19:44:00,-0.18,349.91,349.94,349.88,631.0,0,1.85,1.85,Hold
2025-05-20 19:45:00,0.146,350.2,350.21,350.18,1173.0,1,-348.36,1.82,Buy
2025-05-20 19:46:00,0.255,350.33,350.33,350.29,1762.0,1,-348.36,1.93,Hold
2025-05-20 19:47:00,0.107,350.15,350.17,350.12,1081.0,1,-348.36,1.76,Hold
2025-05-20 19:48:00,0.197,350.31,350.34,350.25,1483.0,1,-348.36,1.89,Hold
2025-05-20 19:49:00,0.192,350.26,350.29,350.24,1117.0,1,-348.36,1.88,Hold
2025-05-20 19:50:00,0.0,350.0,350.05,349.97,1517.0,1,-348.36,1.61,Hold
2025-05-20 19:51:00,0.0,350.18,350.25,350.18,1106.0,1,-348.36,1.82,Hold
2025-05-20 19:52:00,0.0,350.44,350.47,350.41,1382.0,1,-348.36,2.05,Hold
2025-05-20 19:53:00,0.0,350.54,350.58,350.54,1822.0,1,-348.36,2.18,Hold
2025-05-20 19:54:00,0.0,351.05,351.07,351.04,1814.0,1,-348.36,2.68,Hold
2025-05-20 19:55:00,0.479,351.05,351.08,351.03,3217.0,2,-699.44,2.62,Buy
2025-05-20 19:56:00,1.508,350.97,351.01,350.92,2389.0,2,-699.44,2.4,Hold
2025-05-20 19:57:00,1.796,350.93,350.99,350.92,1566.0,2,-699.44,2.4,Hold
2025-05-20 19:58:00,3.335,351.17,351.18,351.16,1516.0,2,-699.44,2.88,Hold
2025-05-20 19:59:00,4.263,351.09,351.13,351.06,1289.0,2,-699.44,2.68,Hold
2025-05-20 20:00:00,3.72,351.0,351.0,350.97,1500.0,2,-699.44,2.5,Hold
2025-05-20 20:01:00,1.587,350.94,350.97,350.91,7583.0,2,-699.44,2.38,Hold
2025-05-20 20:02:00,1.803,350.95,350.99,350.94,1054.0,2,-699.44,2.44,Hold
2025-05-20 20:03:00,3.97,351.42,351.46,351.38,3814.0,2,-699.44,3.32,Hold
2025-05-20 20:04:00,5.258,351.27,351.33,351.24,3115.0,2,-699.44,3.04,Hold
2025-05-20 20:05:00,5.569,351.5,351.5,351.42,2044.0,2,-699.44,3.4,Hold
2025-05-20 20:06:00,7.781,351.73,351.8,351.72,2005.0,2,-699.44,4.0,Hold
2025-05-20 20:07:00,14.621,352.61,352.66,352.61,5103.0,2,-699.44,5.78,Hold
2025-05-20 20:08:00,21.729,352.96,352.98,352.9,8361.0,2,-699.44,6.36,Hold
2025-05-20 20:09:00,24.52,352.43,352.47,352.36,5260.0,2,-699.44,5.28,Hold
2025-05-20 20:10:00,19.383,352.87,352.9,352.77,3905.0,2,-699.44,6.1,Hold
2025-05-20 20:11:00,23.029,353.14,353.2,353.07,3160.0,2,-699.44,6.7,Hold
2025-05-20 20:12:00,24.13,353.14,353.19,353.1,3627.0,2,-699.44,6.76,Hold
2025-05-20 20:13:00,25.457,353.23,353.26,353.2,2879.0,2,-699.44,6.96,Hold
2025-05-20 20:14:00,33.773,353.87,353.95,353.87,7772.0,2,-699.44,8.3,Hold
