TimeStamp,obv_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:30:00,8724.356,321.0,321.22,321.0,9962.0,1,-321.22,-0.22,Buy
2025-05-20 15:31:00,4315.711,319.07,319.2,318.96,4359.0,1,-321.22,-2.26,Hold
2025-05-20 15:32:00,8174.089,319.56,319.62,319.26,3951.0,1,-321.22,-1.96,Hold
2025-05-20 15:33:00,2071.733,317.05,317.05,316.81,6078.0,1,-321.22,-4.41,Hold
2025-05-20 15:34:00,4548.6,319.1,319.18,318.96,2530.0,1,-321.22,-2.26,Hold
2025-05-20 15:35:00,2112.978,317.88,317.95,317.87,2410.0,1,-321.22,-3.35,Hold
2025-05-20 15:36:00,-2487.678,315.83,315.85,315.55,4626.0,0,-5.67,-5.67,Sell
2025-05-20 15:37:00,4106.622,316.26,316.21,315.8,6643.0,1,-321.88,-6.08,Buy
2025-05-20 15:38:00,197.422,315.15,315.22,315.09,3903.0,1,-321.88,-6.79,Hold
2025-05-20 15:39:00,2219.678,316.26,316.38,316.2,2051.0,1,-321.88,-5.68,Hold
2025-05-20 15:40:00,5882.956,318.07,318.39,318.05,3734.0,1,-321.88,-3.83,Hold
2025-05-20 15:41:00,3249.233,317.05,317.13,316.97,2592.0,1,-321.88,-4.91,Hold
2025-05-20 15:42:00,727.678,316.02,316.03,315.77,2508.0,1,-321.88,-6.11,Hold
2025-05-20 15:43:00,-1731.256,315.17,315.4,314.94,2474.0,0,-6.94,-6.94,Sell
2025-05-20 15:44:00,857.244,315.52,315.69,315.35,2602.0,1,-322.63,-7.28,Buy
2025-05-20 15:45:00,2696.311,315.79,315.84,315.5,1874.0,1,-322.63,-7.13,Hold
2025-05-20 15:46:00,125.978,314.54,314.58,314.39,2563.0,1,-322.63,-8.24,Hold
2025-05-20 15:47:00,1930.367,314.84,314.98,314.79,1829.0,1,-322.63,-7.84,Hold
2025-05-20 15:48:00,3938.433,315.65,316.0,315.65,2057.0,1,-322.63,-6.98,Hold
2025-05-20 15:49:00,6108.322,317.0,317.11,316.9,2244.0,1,-322.63,-5.73,Hold
2025-05-20 15:50:00,3220.533,316.26,316.39,316.13,2845.0,1,-322.63,-6.5,Hold
2025-05-20 15:51:00,1541.367,315.41,315.59,315.23,1655.0,1,-322.63,-7.4,Hold
2025-05-20 15:52:00,2677.422,316.15,316.44,316.15,1174.0,1,-322.63,-6.48,Hold
2025-05-20 15:53:00,3772.089,317.39,317.45,317.33,1145.0,1,-322.63,-5.3,Hold
2025-05-20 15:54:00,2109.522,317.12,317.18,316.94,1630.0,1,-322.63,-5.69,Hold
2025-05-20 15:55:00,410.333,316.94,317.0,316.77,1685.0,1,-322.63,-5.86,Hold
2025-05-20 15:56:00,-262.678,316.48,316.7,316.3,666.0,0,-6.33,-6.33,Sell
2025-05-20 15:57:00,-1451.044,316.08,316.23,316.0,1195.0,0,-6.33,-6.33,Hold
2025-05-20 15:58:00,-574.856,316.12,316.34,316.11,880.0,0,-6.33,-6.33,Hold
